AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
126.147144207,B006,srf0,walls,371521.913364,-0.766603676103,140469.275379,0.642120552377,5.84557695251,-0.0,west
67.9323161502,B006,srf1,walls,371519.984752,-0.766603676103,140466.972882,0.642120552377,5.84557695251,-0.0,west
67.9323161502,B006,srf2,walls,371515.483664,-0.766603676103,140461.599202,0.642120552377,26.8455769525,-0.0,west
126.147144207,B006,srf3,walls,371515.483664,-0.766603676103,140461.599202,0.642120552377,22.0,-0.0,west
67.9323161503,B006,srf4,walls,371528.343063,-0.766603676103,140476.951556,0.642120552377,26.8455769525,-0.0,west
67.9323161502,B006,srf5,walls,371523.841975,-0.766603676103,140471.577876,0.642120552377,38.1544230475,-0.0,west
126.147144207,B006,srf6,walls,371528.343063,-0.766603676103,140476.951556,0.642120552377,22.0,-0.0,west
126.147144207,B006,srf7,walls,371521.913364,-0.766603676103,140469.275379,0.642120552377,38.1544230475,-0.0,west
71.2738075052,B006,srf8,walls,371529.78968,0.766603704468,140455.291944,-0.642120518514,5.84557695251,-0.0,east
38.3821199847,B006,srf9,walls,371530.879356,0.766603704468,140456.592867,-0.642120518514,5.84557695251,-0.0,east
38.3821199847,B006,srf10,walls,371528.700005,0.766603704468,140453.991021,-0.642120518514,38.1544230475,-0.0,east
71.2738075052,B006,srf11,walls,371529.78968,0.766603704468,140455.291944,-0.642120518514,38.1544230475,-0.0,east
71.2738075054,B006,srf12,walls,371533.422494,0.766603704468,140459.629025,-0.642120518514,22.0,-0.0,east
38.3821199849,B006,srf13,walls,371533.422494,0.766603704468,140459.629025,-0.642120518514,26.8455769525,-0.0,east
71.2738075054,B006,srf14,walls,371526.156866,0.766603704468,140450.954863,-0.642120518514,22.0,-0.0,east
38.3821199849,B006,srf15,walls,371526.156866,0.766603704468,140450.954863,-0.642120518514,17.1544230475,-0.0,east
335.588309492,B006,srf16,walls,371537.57921,0.407751779185,140475.998745,0.913092813777,22.0,-0.0,north
180.719835396,B006,srf17,walls,371537.57921,0.407751779185,140475.998745,0.913092813777,17.1544230475,-0.0,north
180.719835396,B006,srf18,walls,371569.198074,0.407751779185,140461.878989,0.913092813777,5.84557695251,-0.0,north
335.588309491,B006,srf19,walls,371561.902281,0.407751779185,140465.137006,0.913092813777,5.84557695251,-0.0,north
180.719835396,B006,srf20,walls,371586.225353,0.407751779185,140454.275268,0.913092813777,26.8455769525,-0.0,north
335.588309492,B006,srf21,walls,371586.225353,0.407751779185,140454.275268,0.913092813777,22.0,-0.0,north
335.588309491,B006,srf22,walls,371561.902281,0.407751779185,140465.137006,0.913092813777,38.1544230475,-0.0,north
180.719835396,B006,srf23,walls,371569.198074,0.407751779185,140461.878989,0.913092813777,38.1544230475,-0.0,north
189.496169859,B006,srf24,walls,371608.51329,0.642120478281,140438.46007,0.766603738168,5.84557695251,-0.0,north
102.046810501,B006,srf25,walls,371605.054517,0.642120478281,140441.357198,0.766603738168,5.84557695251,-0.0,north
102.046810501,B006,srf26,walls,371596.982262,0.642120478281,140448.118657,0.766603738168,26.8455769525,-0.0,north
189.496169859,B006,srf27,walls,371596.982262,0.642120478281,140448.118657,0.766603738168,22.0,-0.0,north
102.046810501,B006,srf28,walls,371620.044318,0.642120478281,140428.801482,0.766603738168,26.8455769525,-0.0,north
102.046810501,B006,srf29,walls,371611.972063,0.642120478281,140435.562942,0.766603738168,38.1544230475,-0.0,north
189.496169859,B006,srf30,walls,371620.044318,0.642120478281,140428.801482,0.766603738168,22.0,-0.0,north
189.496169859,B006,srf31,walls,371608.51329,0.642120478281,140438.46007,0.766603738168,38.1544230475,-0.0,north
73.3853162756,B006,srf32,walls,371617.879532,0.669651849094,140420.818388,-0.7426751652,5.84557695251,-0.0,south
39.5192022568,B006,srf33,walls,371619.177185,0.669651849094,140421.988451,-0.7426751652,5.84557695251,-0.0,south
39.5192022568,B006,srf34,walls,371616.581878,0.669651849094,140419.648326,-0.7426751652,38.1544230475,-0.0,south
73.3853162756,B006,srf35,walls,371617.879532,0.669651849094,140420.818388,-0.7426751652,38.1544230475,-0.0,south
73.3853162751,B006,srf36,walls,371622.205713,0.669651849094,140424.719199,-0.7426751652,22.0,-0.0,south
39.5192022565,B006,srf37,walls,371622.205713,0.669651849094,140424.719199,-0.7426751652,26.8455769525,-0.0,south
73.3853162761,B006,srf38,walls,371613.55335,0.669651849094,140416.917577,-0.7426751652,22.0,-0.0,south
39.519202257,B006,srf39,walls,371613.55335,0.669651849094,140416.917577,-0.7426751652,17.1544230475,-0.0,south
169.13103794,B006,srf40,walls,371598.863729,-0.642120447112,140426.95363,-0.766603764275,5.84557695251,0.0,south
91.0798513308,B006,srf41,walls,371601.950789,-0.642120447112,140424.367856,-0.766603764275,5.84557695251,0.0,south
91.0798513307,B006,srf42,walls,371609.15552,-0.642120447112,140418.33305,-0.766603764275,26.8455769525,0.0,south
169.13103794,B006,srf43,walls,371609.15552,-0.642120447112,140418.33305,-0.766603764275,22.0,0.0,south
91.0798513307,B006,srf44,walls,371588.571939,-0.642120447112,140435.574209,-0.766603764275,26.8455769525,0.0,south
91.0798513308,B006,srf45,walls,371595.77667,-0.642120447112,140429.539403,-0.766603764275,38.1544230475,0.0,south
169.13103794,B006,srf46,walls,371588.571939,-0.642120447112,140435.574209,-0.766603764275,22.0,0.0,south
169.13103794,B006,srf47,walls,371598.863729,-0.642120447112,140426.95363,-0.766603764275,38.1544230475,0.0,south
270.57538819,B006,srf48,walls,371579.604832,-0.407751735457,140440.785365,-0.913092833304,22.0,0.0,south
145.709305816,B006,srf49,walls,371579.604832,-0.407751735457,140440.785365,-0.913092833304,17.1544230475,0.0,south
145.709305815,B006,srf50,walls,371554.111433,-0.407751735457,140452.169725,-0.913092833304,5.84557695251,0.0,south
270.57538819,B006,srf51,walls,371559.993825,-0.407751735457,140449.542878,-0.913092833304,5.84557695251,0.0,south
145.709305816,B006,srf52,walls,371540.382818,-0.407751735457,140458.300391,-0.913092833304,26.8455769525,0.0,south
270.57538819,B006,srf53,walls,371540.382818,-0.407751735457,140458.300391,-0.913092833304,22.0,0.0,south
270.57538819,B006,srf54,walls,371559.993825,-0.407751735457,140449.542878,-0.913092833304,38.1544230475,0.0,south
145.709305815,B006,srf55,walls,371554.111433,-0.407751735457,140452.169725,-0.913092833304,38.1544230475,0.0,south
72.6694315167,B006,srf56,walls,371519.304701,-0.642120515255,140454.467656,-0.766603707197,5.84557695251,0.0,south
39.1336865157,B006,srf57,walls,371520.631097,-0.642120515255,140453.356644,-0.766603707197,5.84557695251,0.0,south
39.1336865157,B006,srf58,walls,371517.978304,-0.642120515255,140455.578669,-0.766603707197,38.1544230475,0.0,south
72.6694315167,B006,srf59,walls,371519.304701,-0.642120515255,140454.467656,-0.766603707197,38.1544230475,0.0,south
72.669431517,B006,srf60,walls,371523.726707,-0.642120515255,140450.763708,-0.766603707197,22.0,0.0,south
39.133686516,B006,srf61,walls,371523.726707,-0.642120515255,140450.763708,-0.766603707197,26.8455769525,0.0,south
72.669431517,B006,srf62,walls,371514.882695,-0.642120515255,140458.171605,-0.766603707197,22.0,0.0,south
39.133686516,B006,srf63,walls,371514.882695,-0.642120515255,140458.171605,-0.766603707197,17.1544230475,0.0,south
317.087569034,B006,srf64,windows,371521.913364,-0.766603676103,140469.275379,0.642120552377,22.0,-0.0,west
179.156163223,B006,srf65,windows,371529.78968,0.766603704468,140455.291944,-0.642120518514,22.0,-0.0,east
843.545701504,B006,srf66,windows,371561.902281,0.407751779185,140465.137006,0.913092813777,22.0,-0.0,north
476.323742561,B006,srf67,windows,371608.51329,0.642120478281,140438.46007,0.766603738168,22.0,-0.0,north
184.463720419,B006,srf68,windows,371617.879532,0.669651849094,140420.818388,-0.7426751652,22.0,-0.0,south
425.133283879,B006,srf69,windows,371598.863729,-0.642120447112,140426.95363,-0.766603764275,22.0,0.0,south
