AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
363.347204667,B008,srf0,walls,371461.330579,-0.766603779563,140396.947843,0.64212042886,22.0,-0.0,west
195.668457934,B008,srf1,walls,371461.330579,-0.766603779563,140396.947843,0.64212042886,17.1544230475,-0.0,west
195.668457934,B008,srf2,walls,371485.405386,-0.766603779563,140425.689863,0.64212042886,5.84557695251,-0.0,west
363.347204667,B008,srf3,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,5.84557695251,-0.0,west
195.668457934,B008,srf4,walls,371498.370066,-0.766603779563,140441.167915,0.64212042886,26.8455769525,-0.0,west
363.347204667,B008,srf5,walls,371498.370066,-0.766603779563,140441.167915,0.64212042886,22.0,-0.0,west
363.347204667,B008,srf6,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,38.1544230475,-0.0,west
195.668457934,B008,srf7,walls,371485.405386,-0.766603779563,140425.689863,0.64212042886,38.1544230475,-0.0,west
290.677748322,B008,srf8,walls,371510.993218,0.766603786693,140432.851547,-0.642120420348,22.0,-0.0,east
156.534758048,B008,srf9,walls,371510.993218,0.766603786693,140432.851547,-0.642120420348,17.1544230475,-0.0,east
156.534758048,B008,srf10,walls,371491.733373,0.766603786693,140409.857932,-0.642120420348,5.84557695251,-0.0,east
290.677748322,B008,srf11,walls,371496.177424,0.766603786693,140415.163519,-0.642120420348,5.84557695251,-0.0,east
156.534758048,B008,srf12,walls,371481.361629,0.766603786693,140397.475491,-0.642120420348,26.8455769525,-0.0,east
290.677748322,B008,srf13,walls,371481.361629,0.766603786693,140397.475491,-0.642120420348,22.0,-0.0,east
290.677748322,B008,srf14,walls,371496.177424,0.766603786693,140415.163519,-0.642120420348,38.1544230475,-0.0,east
156.534758048,B008,srf15,walls,371491.733373,0.766603786693,140409.857932,-0.642120420348,38.1544230475,-0.0,east
72.669440543,B008,srf16,walls,371483.599427,0.766603867017,140376.791577,-0.642120324452,5.84557695251,-0.0,east
39.1336913767,B008,srf17,walls,371484.71044,0.766603867017,140378.117974,-0.642120324452,5.84557695251,-0.0,east
39.1336913767,B008,srf18,walls,371482.488415,0.766603867017,140375.46518,-0.642120324452,38.1544230475,-0.0,east
72.669440543,B008,srf19,walls,371483.599427,0.766603867017,140376.791577,-0.642120324452,38.1544230475,-0.0,east
72.6694405429,B008,srf20,walls,371487.303375,0.766603867017,140381.213585,-0.642120324452,22.0,-0.0,east
39.1336913766,B008,srf21,walls,371487.303375,0.766603867017,140381.213585,-0.642120324452,26.8455769525,-0.0,east
72.6694405429,B008,srf22,walls,371479.895479,0.766603867017,140372.36957,-0.642120324452,22.0,-0.0,east
39.1336913766,B008,srf23,walls,371479.895479,0.766603867017,140372.36957,-0.642120324452,17.1544230475,-0.0,east
72.6694400799,B008,srf24,walls,371482.664739,0.642120349872,140387.36903,0.766603845725,5.84557695251,-0.0,north
39.1336911274,B008,srf25,walls,371481.338342,0.642120349872,140388.480043,0.766603845725,5.84557695251,-0.0,north
39.1336911274,B008,srf26,walls,371483.991136,0.642120349872,140386.258018,0.766603845725,38.1544230475,-0.0,north
72.6694400799,B008,srf27,walls,371482.664739,0.642120349872,140387.36903,0.766603845725,38.1544230475,-0.0,north
72.6694400791,B008,srf28,walls,371478.242731,0.642120349872,140391.072978,0.766603845725,22.0,-0.0,north
39.1336911268,B008,srf29,walls,371478.242731,0.642120349872,140391.072978,0.766603845725,26.8455769525,-0.0,north
72.6694400801,B008,srf30,walls,371487.086746,0.642120349872,140383.665082,0.766603845725,22.0,-0.0,north
39.1336911273,B008,srf31,walls,371487.086746,0.642120349872,140383.665082,0.766603845725,17.1544230475,-0.0,north
72.669434452,B008,srf32,walls,371509.68762,0.642120487536,140442.986183,0.766603730415,5.84557695251,-0.0,north
