2.697421e+002	2.522118e+002	2.450473e+002	
6.590396e+002	6.320954e+002	6.210833e+002	
3.748887e+002	3.541422e+002	3.456632e+002	
7.033994e+002	6.767918e+002	6.659171e+002	
5.664382e+002	5.661317e+002	5.660063e+002	
5.609596e+002	5.605981e+002	5.604505e+002	
5.672563e+002	5.671706e+002	5.671356e+002	
5.583441e+002	5.582411e+002	5.581989e+002	
6.369122e+002	6.338284e+002	6.325680e+002	
6.713375e+002	6.684742e+002	6.673044e+002	
6.166240e+002	6.032689e+002	5.978104e+002	
7.100513e+002	6.961876e+002	6.905217e+002	
5.672681e+002	5.593812e+002	5.561783e+002	
6.399263e+002	6.311797e+002	6.276240e+002	
5.550127e+002	5.442655e+002	5.398842e+002	
4.735238e+002	4.650855e+002	4.616453e+002	
4.707895e+002	4.472372e+002	4.376260e+002	
6.745102e+002	6.494287e+002	6.391956e+002	
5.681569e+002	5.677305e+002	5.675571e+002	
5.614794e+002	5.610470e+002	5.608706e+002	
5.640433e+002	5.638939e+002	5.638331e+002	
5.643628e+002	5.640105e+002	5.638669e+002	
6.691956e+002	6.691956e+002	6.691956e+002	
6.710107e+002	6.710107e+002	6.710107e+002	
6.620054e+002	6.620054e+002	6.620054e+002	
6.692876e+002	6.692876e+002	6.692876e+002	
6.775501e+002	6.775501e+002	6.775501e+002	
6.785522e+002	6.785522e+002	6.785522e+002	
6.756277e+002	6.756277e+002	6.756277e+002	
6.734123e+002	6.734123e+002	6.734123e+002	
6.706932e+002	6.706932e+002	6.706932e+002	
6.657802e+002	6.657802e+002	6.657802e+002	
6.699778e+002	6.699778e+002	6.699778e+002	
6.777047e+002	6.777047e+002	6.777047e+002	
5.948469e+002	5.948469e+002	5.948469e+002	
5.951767e+002	5.951767e+002	5.951767e+002	
5.697392e+002	5.697392e+002	5.697392e+002	
5.669115e+002	5.669115e+002	5.669115e+002	
5.638281e+002	5.638281e+002	5.638281e+002	
5.703872e+002	5.703872e+002	5.703872e+002	
5.650292e+002	5.650292e+002	5.650292e+002	
5.688247e+002	5.688247e+002	5.688247e+002	
5.619014e+002	5.619014e+002	5.619014e+002	
5.613276e+002	5.613276e+002	5.613276e+002	
2.696429e+002	2.535422e+002	2.469618e+002	
6.653444e+002	6.398370e+002	6.294119e+002	
3.337057e+002	3.162510e+002	3.091172e+002	
7.020971e+002	6.771289e+002	6.669240e+002	
4.795542e+002	4.652279e+002	4.593727e+002	
7.181813e+002	6.992535e+002	6.915180e+002	
4.988092e+002	4.735872e+002	4.632891e+002	
2.513994e+002	2.390150e+002	2.339609e+002	
3.999419e+002	3.790683e+002	3.705706e+002	
7.055660e+002	6.783307e+002	6.672497e+002	
3.221982e+002	3.032546e+002	2.955323e+002	
6.911688e+002	6.633069e+002	6.519465e+002	
2.478356e+002	2.311495e+002	2.243343e+002	
6.103290e+002	5.829164e+002	5.717194e+002	
5.632806e+002	5.632806e+002	5.632806e+002	
5.663589e+002	5.663589e+002	5.663589e+002	
5.708528e+002	5.708528e+002	5.708528e+002	
5.664468e+002	5.664468e+002	5.664468e+002	
5.570278e+002	5.570278e+002	5.570278e+002	
5.675946e+002	5.675946e+002	5.675946e+002	
5.651594e+002	5.651594e+002	5.651594e+002	
5.703867e+002	5.703867e+002	5.703867e+002	
5.609576e+002	5.608813e+002	5.608501e+002	
5.711476e+002	5.710948e+002	5.710732e+002	
7.013113e+002	7.013113e+002	7.013113e+002	
7.052751e+002	7.052751e+002	7.052751e+002	
7.052563e+002	7.052563e+002	7.052563e+002	
6.993245e+002	6.993245e+002	6.993245e+002	
6.974820e+002	6.974820e+002	6.974820e+002	
6.991044e+002	6.991044e+002	6.991044e+002	
6.992269e+002	6.992269e+002	6.992269e+002	
7.055557e+002	7.055557e+002	7.055557e+002	
7.014446e+002	7.014446e+002	7.014446e+002	
7.013180e+002	7.013180e+002	7.013180e+002	
7.002006e+002	7.002006e+002	7.002006e+002	
7.018301e+002	7.018301e+002	7.018301e+002	
5.638094e+002	5.638094e+002	5.638094e+002	
5.554903e+002	5.554903e+002	5.554903e+002	
5.609119e+002	5.609119e+002	5.609119e+002	
5.605223e+002	5.605223e+002	5.605223e+002	
5.681143e+002	5.681143e+002	5.681143e+002	
5.580482e+002	5.580482e+002	5.580482e+002	
5.661344e+002	5.661344e+002	5.661344e+002	
5.557648e+002	5.557648e+002	5.557648e+002	
5.607769e+002	5.607769e+002	5.607769e+002	
5.625196e+002	5.625196e+002	5.625196e+002	
4.333302e+002	4.194194e+002	4.137576e+002	
6.865562e+002	6.666132e+002	6.584901e+002	
2.686754e+002	2.528821e+002	2.464335e+002	
6.378001e+002	6.119380e+002	6.013744e+002	
4.932165e+002	4.685508e+002	4.584739e+002	
2.517391e+002	2.394035e+002	2.343672e+002	
