pressure_loss_supply_kW,pressure_loss_return_kW,pressure_loss_substations_kW,pressure_loss_total_kW
0.017747244,0.017747244,0.031675987,0.06717047
0.017775528,0.017775528,0.03169232,0.067243375
0.017789776,0.017789776,0.031701054,0.067280605
0.020363793,0.020363793,0.052107718,0.09283531
0.025539177,0.025539177,0.072950535,0.12402889
0.024669893,0.024669893,0.07008721,0.119426996
0.019380135,0.019380135,0.0454153,0.08417557
0.026488729,0.026488729,0.07387566,0.12685311
0.0797792,0.0797792,0.17762303,0.33718145
0.060377855,0.060377855,0.1455317,0.26628742
0.03626602,0.03626602,0.0953405,0.16787255
0.019178316,0.019178316,0.045463156,0.08381979
0.018043052,0.018043052,0.034526292,0.0706124
0.017910497,0.017910497,0.033478007,0.069299
0.020239158,0.020239158,0.04263718,0.083115496
0.021303501,0.021303501,0.045036126,0.08764313
0.017812245,0.017812245,0.03238416,0.06800865
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017789776,0.017789776,0.031701054,0.067280605
0.017803937,0.017803937,0.031708684,0.06731656
0.017832272,0.017832272,0.031726077,0.06739062
0.017846452,0.017846452,0.031733703,0.06742661
0.017860644,0.017860644,0.031742398,0.06746368
0.017889038,0.017889038,0.03175871,0.067536786
0.017903345,0.017903345,0.03176744,0.06757413
0.01791756,0.01791756,0.031775054,0.067610174
0.017931787,0.017931787,0.031783745,0.06764732
0.017946016,0.017946016,0.031792432,0.067684464
0.017946016,0.017946016,0.031792432,0.067684464
0.017946016,0.017946016,0.031792432,0.067684464
0.017931787,0.017931787,0.031783745,0.06764732
0.018361196,0.018361196,0.036277093,0.072999485
0.018107537,0.018107537,0.035095025,0.0713101
0.029551627,0.029551627,0.057752255,0.11685551
0.1229462,0.1229462,0.12281685,0.36870927
0.018389411,0.018389411,0.036776524,0.07355535
0.018528627,0.018528627,0.03738936,0.07444662
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.017803937,0.017803937,0.031708684,0.06731656
0.017803937,0.017803937,0.031708684,0.06731656
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.017832275,0.017832275,0.031726077,0.06739063
0.017846452,0.017846452,0.031733703,0.06742661
0.017860644,0.017860644,0.031742398,0.06746368
0.017846452,0.017846452,0.031733703,0.06742661
0.017846452,0.017846452,0.031733703,0.06742661
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.017803937,0.017803937,0.031708684,0.06731656
0.017803937,0.017803937,0.031708684,0.06731656
0.017803937,0.017803937,0.031708684,0.06731656
0.017803937,0.017803937,0.031708684,0.06731656
0.017803937,0.017803937,0.031708684,0.06731656
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.0191825,0.0191825,0.045802325,0.084167324
0.01826608,0.01826608,0.041100767,0.07763293
0.018652089,0.018652089,0.04366144,0.08096562
0.100654185,0.100654185,0.11597274,0.31728113
0.018580224,0.018580224,0.04337813,0.08053858
0.019171638,0.019171638,0.042415988,0.080759265
0.019989269,0.019989269,0.045897778,0.085876316
0.01899363,0.01899363,0.046014033,0.08400129
0.020327441,0.020327441,0.04991672,0.0905716
0.02003844,0.02003844,0.04636502,0.086441904
0.042257722,0.042257722,0.07437335,0.15888879
0.017805785,0.017805785,0.03203837,0.06764994
0.0178052,0.0178052,0.03198073,0.06759113
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017761387,0.017761387,0.03168469,0.06720746
0.017747244,0.017747244,0.031675987,0.06717047
0.017747244,0.017747244,0.031675987,0.06717047
0.017747244,0.017747244,0.031675987,0.06717047
0.017747244,0.017747244,0.031675987,0.06717047
0.017761387,0.017761387,0.03168469,0.06720746
0.017836733,0.017836733,0.03613768,0.07181115
0.018279102,0.018279102,0.03857131,0.07512951
0.2751783,0.2751783,0.40972045,0.96007705
0.34485364,0.34485364,0.48546025,1.1751676
0.1543967,0.1543967,0.26824892,0.57704234
0.044321172,0.044321172,0.09588324,0.18452558
0.08194705,0.08194705,0.15634617,0.32024026
0.5790136,0.5790136,0.73227125,1.8902984
0.2527323,0.2527323,0.37407166,0.8795363
0.11747708,0.11747708,0.19934203,0.4342962
0.04573219,0.04573219,0.09780036,0.18926474
0.019103099,0.019103099,0.039438512,0.077644706
0.018375238,0.018375238,0.036766868,0.073517345
0.044057187,0.044057187,0.07277196,0.16088633
0.2149439,0.2149439,0.1624816,0.59236944
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.018018726,0.018018726,0.03915126,0.07518871
0.017789213,0.017789213,0.03320399,0.06878242
0.017775536,0.017775536,0.03169232,0.06724339
0.017789776,0.017789776,0.031701054,0.067280605
0.017791657,0.017791657,0.032410003,0.06799331
0.018434217,0.018434217,0.041143507,0.078011945
0.018580861,0.018580861,0.041450076,0.0786118
0.5723061,0.5723061,0.34440535,1.4890175
0.02545151,0.02545151,0.062853225,0.11375624
0.02588367,0.02588367,0.0724204,0.124187745
0.017918184,0.017918184,0.03739883,0.0732352
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017747244,0.017747244,0.031675987,0.06717047
0.017747244,0.017747244,0.031675987,0.06717047
0.017747244,0.017747244,0.031675987,0.06717047
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017775534,0.017775534,0.03169232,0.06724338
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.018133748,0.018133748,0.03539571,0.07166321
0.017887656,0.017887656,0.03420674,0.06998205
0.019202972,0.019202972,0.039632786,0.07803873
0.03001694,0.03001694,0.084771454,0.14480534
0.026912931,0.026912931,0.076296136,0.130122
0.023214202,0.023214202,0.06301243,0.10944083
0.018671768,0.018671768,0.043373715,0.08071725
0.01783242,0.01783242,0.032585002,0.068249844
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017761381,0.017761381,0.031684693,0.067207456
0.017761387,0.017761387,0.03168469,0.06720746
0.017747244,0.017747244,0.031675987,0.06717047
0.017747244,0.017747244,0.031675987,0.06717047
0.017747244,0.017747244,0.031675987,0.06717047
0.017733121,0.017733121,0.031667285,0.06713353
0.017733121,0.017733121,0.031667285,0.06713353
0.01771899,0.01771899,0.031659648,0.06709763
0.01771899,0.01771899,0.031659648,0.06709763
0.01774724,0.01774724,0.031675987,0.06717047
0.017761387,0.017761387,0.03168469,0.06720746
0.01778977,0.01778977,0.031701062,0.067280605
0.03352891,0.03352891,0.0927763,0.15983412
0.039465632,0.039465632,0.107082084,0.18601334
0.028321268,0.028321268,0.081223,0.13786554
0.020559981,0.020559981,0.051460043,0.092580006
0.0358836,0.0358836,0.093664475,0.16543168
0.10011665,0.10011665,0.2065615,0.4067948
0.078137115,0.078137115,0.16695051,0.32322472
0.04692919,0.04692919,0.11184256,0.20570093
0.019906139,0.019906139,0.047572292,0.08738457
0.018060174,0.018060174,0.03476051,0.07088086
0.01794785,0.01794785,0.034038518,0.06993422
0.02265374,0.02265374,0.047640868,0.09294835
0.033230156,0.033230156,0.062077805,0.12853812
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017818095,0.017818095,0.031717382,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.017846452,0.017846452,0.031733703,0.06742661
0.017860644,0.017860644,0.031742398,0.06746368
0.017874835,0.017874835,0.031750016,0.06749968
0.017874835,0.017874835,0.031750016,0.06749968
0.017846446,0.017846446,0.031733707,0.0674266
0.017858911,0.017858911,0.03254819,0.06826601
0.017846568,0.017846568,0.03259274,0.068285875
0.019672783,0.019672783,0.041183483,0.08052905
0.039835773,0.039835773,0.068876885,0.14854842
0.017967325,0.017967325,0.03433457,0.07026922
0.018036557,0.018036557,0.03487197,0.070945084
0.017803937,0.017803937,0.031708684,0.06731656
0.017803937,0.017803937,0.031708684,0.06731656
0.017803937,0.017803937,0.031708684,0.06731656
0.017789776,0.017789776,0.031701054,0.067280605
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017789776,0.017789776,0.031701054,0.067280605
0.017803937,0.017803937,0.031708684,0.06731656
0.017832272,0.017832272,0.031726077,0.06739062
0.017846452,0.017846452,0.031733703,0.06742661
0.017860644,0.017860644,0.031742398,0.06746368
0.017889038,0.017889038,0.03175871,0.067536786
0.017889041,0.017889041,0.03175871,0.06753679
0.017889041,0.017889041,0.03175871,0.06753679
0.017903345,0.017903345,0.03176744,0.06757413
0.017903345,0.017903345,0.03176744,0.06757413
0.017903345,0.017903345,0.03176744,0.06757413
0.017903345,0.017903345,0.03176744,0.06757413
0.017874828,0.017874828,0.031750016,0.06749967
0.017860644,0.017860644,0.031742398,0.06746368
0.017846452,0.017846452,0.031733703,0.06742661
0.017832275,0.017832275,0.031726077,0.06739063
0.0178181,0.0178181,0.03171738,0.06735358
0.017803937,0.017803937,0.031708684,0.06731656
0.017803937,0.017803937,0.031708684,0.06731656
0.017803937,0.017803937,0.031708684,0.06731656
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017803937,0.017803937,0.031708684,0.06731656
0.08473777,0.08473777,0.09436673,0.26384228
0.05243566,0.05243566,0.102766134,0.20763746
0.11665723,0.11665723,0.20501691,0.43833137
0.13908166,0.13908166,0.22511975,0.5032831
0.078889616,0.078889616,0.14606002,0.30383927
0.04054678,0.04054678,0.0776892,0.15878275
0.050486106,0.050486106,0.09691391,0.19788612
0.10215982,0.10215982,0.17620388,0.3805235
0.07204076,0.07204076,0.12987503,0.27395654
0.049257744,0.049257744,0.097035006,0.1955505
0.031355556,0.031355556,0.061147362,0.123858474
0.018057246,0.018057246,0.03453546,0.07064995
0.018026978,0.018026978,0.034393333,0.07044729
0.035361186,0.035361186,0.064387746,0.13511011
0.14361389,0.14361389,0.13277204,0.41999984
0.018172158,0.018172158,0.0355833,0.071927615
0.01823978,0.01823978,0.036033746,0.072513305
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.017832275,0.017832275,0.031726077,0.06739063
0.048215657,0.048215657,0.07918521,0.17561653
0.10197582,0.10197582,0.15648,0.36043164
0.18590583,0.18590583,0.28374752,0.6555592
0.16529116,0.16529116,0.2557696,0.58635193
0.10628742,0.10628742,0.18081543,0.39339027
0.048657864,0.048657864,0.08621095,0.18352668
0.08168614,0.08168614,0.13584779,0.2992201
0.23421529,0.23421529,0.33250943,0.80094004
0.12361818,0.12361818,0.19800466,0.44524103
0.07454273,0.07454273,0.13132931,0.28041476
0.03597918,0.03597918,0.0658945,0.13785286
0.018171262,0.018171262,0.035343993,0.07168652
0.017983831,0.017983831,0.034248598,0.07021626
0.039474726,0.039474726,0.068535864,0.14748532
0.12889096,0.12889096,0.12575062,0.38353252
0.018347425,0.018347425,0.03657768,0.073272526
0.018333854,0.018333854,0.03651208,0.07317979
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.8782352,0.8782352,0.24149026,1.9979607
0.97458935,0.97458935,0.37202513,2.3212037
0.30603704,0.30603704,0.4039218,1.0159959
0.20901592,0.20901592,0.28640276,0.70443463
0.10049664,0.10049664,0.17136069,0.37235397
0.04435125,0.04435125,0.081813626,0.17051613
0.04924285,0.04924285,0.0949337,0.1934194
0.07886047,0.07886047,0.15442982,0.31215078
0.060084768,0.060084768,0.110374086,0.23054361
0.050679255,0.050679255,0.09199589,0.1933544
0.10747286,0.10747286,0.114032,0.3289777
0.018064983,0.018064983,0.035069395,0.07119936
0.018018508,0.018018508,0.034835145,0.07087216
0.028463732,0.028463732,0.05637599,0.11330345
0.0655638,0.0655638,0.08953427,0.22066186
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.019096633,0.019096633,0.04460151,0.08279478
0.024727812,0.024727812,0.06348096,0.112936586
0.03261643,0.03261643,0.09160849,0.15684134
0.062175974,0.062175974,0.12274655,0.2470985
0.052100386,0.052100386,0.11559571,0.21979648
0.031329565,0.031329565,0.06428673,0.12694585
0.033088386,0.033088386,0.074572325,0.1407491
0.05021709,0.05021709,0.11955174,0.21998592
0.04055052,0.04055052,0.09574078,0.17684183
0.057831276,0.057831276,0.11926899,0.23493154
0.028033614,0.028033614,0.056839757,0.112906985
0.018003795,0.018003795,0.03452756,0.07053515
0.017867653,0.017867653,0.033261977,0.06899728
0.029891118,0.029891118,0.058178112,0.11796035
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017789776,0.017789776,0.031701054,0.067280605
0.017910957,0.017910957,0.037272416,0.07309433
0.017789776,0.017789776,0.031701054,0.067280605
0.022661228,0.022661228,0.06376156,0.10908402
0.06412875,0.06412875,0.08882286,0.21708035
0.039472155,0.039472155,0.09556802,0.17451233
0.023455814,0.023455814,0.05696167,0.1038733
0.040400784,0.040400784,0.096808575,0.17761014
0.03690522,0.03690522,0.1003201,0.17413054
0.02911562,0.02911562,0.07726916,0.1355004
0.03259658,0.03259658,0.07488716,0.14008032
0.019392848,0.019392848,0.04209379,0.08087949
0.017820293,0.017820293,0.032631636,0.06827222
0.017824924,0.017824924,0.03274471,0.06839456
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017803937,0.017803937,0.031708684,0.06731656
0.017832272,0.017832272,0.031726077,0.06739062
0.017832275,0.017832275,0.031726077,0.06739063
0.017803932,0.017803932,0.031708688,0.06731655
0.017789776,0.017789776,0.031701054,0.067280605
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017747244,0.017747244,0.031675987,0.06717047
0.017733121,0.017733121,0.031667285,0.06713353
0.017733121,0.017733121,0.031667285,0.06713353
0.017747244,0.017747244,0.031675987,0.06717047
0.017747244,0.017747244,0.031675987,0.06717047
0.017747244,0.017747244,0.031675987,0.06717047
0.017747244,0.017747244,0.031675987,0.06717047
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017775534,0.017775534,0.03169232,0.06724338
0.017789776,0.017789776,0.031701054,0.067280605
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.017761387,0.017761387,0.03168469,0.06720746
0.018263688,0.018263688,0.038520515,0.075047895
0.018420564,0.018420564,0.039377183,0.07621831
0.018887809,0.018887809,0.042277,0.080052614
0.01808582,0.01808582,0.03744487,0.07361651
0.049056973,0.049056973,0.11643278,0.21454673
0.09014107,0.09014107,0.1158957,0.29617786
0.02697194,0.02697194,0.07444024,0.12838411
0.07449695,0.07449695,0.16764997,0.31664386
0.048359178,0.048359178,0.12373598,0.22045434
0.043562714,0.043562714,0.110773705,0.19789913
0.023212388,0.023212388,0.059374236,0.10579901
0.017999804,0.017999804,0.034698248,0.07069786
0.01793284,0.01793284,0.034145802,0.07001148
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017775534,0.017775534,0.03169232,0.06724338
0.017775536,0.017775536,0.03169232,0.06724339
0.017789776,0.017789776,0.031701054,0.067280605
0.02093731,0.02093731,0.05466517,0.096539795
0.024173737,0.024173737,0.06765801,0.11600548
0.023075836,0.023075836,0.0635954,0.10974707
0.022343185,0.022343185,0.060924422,0.10561079
0.019155854,0.019155854,0.044861663,0.08317337
0.019537892,0.019537892,0.046929087,0.08600487
0.022403989,0.022403989,0.060844287,0.105652265
0.021055235,0.021055235,0.054925017,0.09703548
0.01996426,0.01996426,0.049343124,0.08927164
0.018520089,0.018520089,0.042604197,0.079644375
0.017825536,0.017825536,0.032358773,0.068009846
0.017820999,0.017820999,0.03264978,0.06829178
0.018864272,0.018864272,0.038752597,0.07648114
0.022310125,0.022310125,0.047010336,0.091630585
0.017815808,0.017815808,0.03250472,0.068136334
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017976971,0.017976971,0.038289163,0.074243106
0.017812412,0.017812412,0.03452022,0.07014504
0.029384548,0.029384548,0.075501285,0.13427038
0.038533386,0.038533386,0.104312584,0.18137935
0.05199337,0.05199337,0.12143008,0.22541681
0.027298668,0.027298668,0.066857755,0.12145509
0.050323796,0.050323796,0.111779995,0.21242759
0.1873793,0.1873793,0.30713448,0.6818931
0.12702613,0.12702613,0.22164965,0.4757019
0.062362455,0.062362455,0.12852482,0.25324973
0.025086325,0.025086325,0.056775194,0.10694784
0.018166514,0.018166514,0.035472807,0.071805835
0.018003795,0.018003795,0.03452756,0.07053515
0.023666224,0.023666224,0.049382854,0.0967153
0.07682264,0.07682264,0.09701003,0.2506553
0.017887047,0.017887047,0.033682115,0.069456205
0.017950132,0.017950132,0.03429995,0.07020022
0.017803937,0.017803937,0.031708684,0.06731656
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017789776,0.017789776,0.031701054,0.067280605
0.017803937,0.017803937,0.031708684,0.06731656
0.03144344,0.03144344,0.079117216,0.1420041
0.10654117,0.10654117,0.17899404,0.39207637
0.5331042,0.5331042,0.6956879,1.7618963
0.6741419,0.6741419,0.82470506,2.172989
0.36629134,0.36629134,0.49630657,1.2288892
0.18100123,0.18100123,0.24931014,0.6113126
0.34127322,0.34127322,0.41652346,1.0990698
1.01648,1.01648,1.1310952,3.164055
0.73262054,0.73262054,0.81278604,2.278027
0.3521845,0.3521845,0.44336745,1.1477364
0.076486416,0.076486416,0.16011705,0.31308988
0.019131493,0.019131493,0.039457854,0.077720836
0.01917889,0.01917889,0.039645456,0.078003235
0.075977944,0.075977944,0.09651834,0.24847423
0.31950828,0.31950828,0.19880345,0.83782005
0.018620146,0.018620146,0.037714742,0.07495503
0.018520372,0.018520372,0.03735451,0.074395254
0.017832275,0.017832275,0.031726077,0.06739063
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.017803937,0.017803937,0.031708684,0.06731656
0.017803937,0.017803937,0.031708684,0.06731656
0.0178181,0.0178181,0.03171738,0.06735358
0.07004532,0.07004532,0.13384308,0.2739337
0.07802715,0.07802715,0.13952117,0.29557547
0.23188898,0.23188898,0.34975356,0.8135315
0.2634065,0.2634065,0.3741311,0.9009441
0.12531632,0.12531632,0.21101804,0.46165067
0.049409565,0.049409565,0.089232974,0.1880521
0.09162481,0.09162481,0.14928308,0.3325327
0.33369488,0.33369488,0.4373581,1.1047479
0.19058482,0.19058482,0.27218038,0.65335
0.087053575,0.087053575,0.14699654,0.3211037
0.03636467,0.03636467,0.066312075,0.13904142
0.018325076,0.018325076,0.036088474,0.072738625
0.018199801,0.018199801,0.03552012,0.071919724
0.03436765,0.03436765,0.06332505,0.13206035
0.11291012,0.11291012,0.11772175,0.34354198
0.018177241,0.018177241,0.035612956,0.07196744
0.018368453,0.018368453,0.03662008,0.073356986
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.0178181,0.0178181,0.03171738,0.06735358
0.017846446,0.017846446,0.031733707,0.0674266
0.017860644,0.017860644,0.031742398,0.06746368
0.017874835,0.017874835,0.031750016,0.06749968
0.017903341,0.017903341,0.03176744,0.06757412
0.017931787,0.017931787,0.031783745,0.06764732
0.017931787,0.017931787,0.031783745,0.06764732
0.017946016,0.017946016,0.031792432,0.067684464
0.017946016,0.017946016,0.031792432,0.067684464
0.017946016,0.017946016,0.031792432,0.067684464
0.017946016,0.017946016,0.031792432,0.067684464
0.017931787,0.017931787,0.031783745,0.06764732
0.018822351,0.018822351,0.038268737,0.075913444
0.018878203,0.018878203,0.038516182,0.07627259
0.09708739,0.09708739,0.109222226,0.303397
0.5888692,0.5888692,0.2885495,1.466288
0.019621743,0.019621743,0.040926974,0.08017046
0.019256031,0.019256031,0.039886206,0.07839827
0.017860644,0.017860644,0.031742398,0.06746368
0.017846452,0.017846452,0.031733703,0.06742661
0.017846452,0.017846452,0.031733703,0.06742661
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.017846452,0.017846452,0.031733703,0.06742661
0.017846452,0.017846452,0.031733703,0.06742661
0.017874828,0.017874828,0.031750016,0.06749967
0.017889038,0.017889038,0.03175871,0.067536786
0.017889041,0.017889041,0.03175871,0.06753679
0.017889041,0.017889041,0.03175871,0.06753679
0.017889041,0.017889041,0.03175871,0.06753679
0.017874835,0.017874835,0.031750016,0.06749968
0.017889038,0.017889038,0.03175871,0.067536786
0.017889041,0.017889041,0.03175871,0.06753679
0.017889041,0.017889041,0.03175871,0.06753679
0.017874835,0.017874835,0.031750016,0.06749968
0.017874835,0.017874835,0.031750016,0.06749968
0.017860644,0.017860644,0.031742398,0.06746368
0.017860644,0.017860644,0.031742398,0.06746368
0.017860644,0.017860644,0.031742398,0.06746368
0.017846452,0.017846452,0.031733703,0.06742661
0.017846452,0.017846452,0.031733703,0.06742661
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.017832274,0.017832274,0.031726077,0.06739062
0.017832275,0.017832275,0.031726077,0.06739063
0.017832275,0.017832275,0.031726077,0.06739063
0.11136977,0.11136977,0.13049261,0.35323215
0.1469389,0.1469389,0.18050934,0.47438717
0.18804438,0.18804438,0.26899934,0.6450881
0.21349496,0.21349496,0.29776308,0.724753
