thermal_loss_supply_kW,thermal_loss_return_kW,thermal_loss_total_kW
-0.08156101106023664,-0.07617536105594097,-0.1577363721161776
-0.08320120133200827,-0.07770795803690266,-0.16090915936891093
-0.08089479585173147,-0.07555382976221058,-0.15644862561394204
-0.08492176569733707,-0.07931492453902945,-0.16423669023636653
-0.08044693349644375,-0.07513553689473174,-0.15558247039117548
-0.08568473607983716,-0.0800267875906082,-0.16571152367044537
-0.0806335314967401,-0.07530912497393355,-0.15594265647067365
-0.08344890585422256,-0.07793859407203715,-0.16138749992625973
-0.08112289495403383,-0.07576686893936224,-0.15688976389339607
-0.08256937237720977,-0.07711784470777433,-0.1596872170849841
-0.08213516582027605,-0.07671230603357426,-0.1588474718538503
-0.08195846874106877,-0.07654727513131614,-0.15850574387238492
-0.08278814475827992,-0.07732217294680077,-0.1601103177050807
-0.08122265577491555,-0.07586004319062524,-0.15708269896554078
-0.08485876436471462,-0.07925608278150875,-0.16411484714622337
-0.08191735086880625,-0.07650887200957815,-0.1584262228783844
-0.08233713346216606,-0.07690093904258832,-0.15923807250475439
-0.08189151231499806,-0.07648473941121325,-0.1583762517262113
-0.08176547538794798,-0.07636702389521056,-0.15813249928315853
-0.08336595479685326,-0.07786183388349889,-0.16122778868035215
-0.08219582038080242,-0.07676895596036404,-0.15896477634116646
-0.0817417770793018,-0.07634489023434601,-0.15808666731364782
-0.08222366630850504,-0.07679496340047992,-0.15901862970898495
-0.08021383041331442,-0.07491782411752111,-0.15513165453083555
-0.08397462886664091,-0.07843032109661048,-0.1624049499632514
-0.08005619809992694,-0.07477059925729693,-0.15482679735722388
-0.08422501540653511,-0.07866417621454538,-0.1628891916210805
-0.08035636797119056,-0.0750509508307771,-0.15540731880196768
-0.08385305445231533,-0.0783167734634582,-0.16216982791577353
-0.08043115994523796,-0.07512080476971451,-0.15555196471495247
-0.08454967907275882,-0.07896740441466399,-0.1635170834874228
-0.08044893657078876,-0.07513740771801784,-0.1555863442888066
-0.08455118709347328,-0.0789688128701787,-0.163519999963652
-0.0800390959451039,-0.07475462624891113,-0.15479372219401505
-0.08467736656257671,-0.0790866615156894,-0.16376402807826612
-0.0799641169361298,-0.07468459762405862,-0.15464871456018842
-0.08474514169915694,-0.07914996189389203,-0.16389510359304899
-0.08011138455684519,-0.07482214210492026,-0.15493352666176546
-0.0850275623400733,-0.07941373610622326,-0.16444129844629657
-0.08011723566784815,-0.07482760690447848,-0.15494484257232663
-0.08471875140871558,-0.07912531398614617,-0.16384406539486174
-0.08020077397370107,-0.07490562971017971,-0.1551064036838808
-0.08479536315708192,-0.07919686755065994,-0.16399223070774185
-0.08063301755559459,-0.07530933501262325,-0.15594235256821784
-0.08410767237654526,-0.07855458059492722,-0.16266225297147247
-0.08106650298334173,-0.0757142001689181,-0.15678070315225984
-0.08258504807626334,-0.07713248544051661,-0.15971753351677995
-0.08122761732481057,-0.07586467716066166,-0.15709229448547224
-0.08485039378270108,-0.07924826485550084,-0.16409865863820192
-0.08217429298486592,-0.07674884988090408,-0.15892314286577
-0.0818931148213048,-0.07648623611354104,-0.15837935093484584
-0.08164896019086865,-0.07625820145284662,-0.15790716164371527
-0.08350406602227774,-0.07799082650752354,-0.16149489252980126
-0.08179677639392069,-0.07639625829591279,-0.15819303468983348
-0.08302611209001537,-0.07754442881764685,-0.1605705409076622
-0.0821162763884339,-0.07669466374911542,-0.15881094013754932
-0.08238273600409124,-0.07694353074079037,-0.1593262667448816
-0.08207113840069177,-0.0766525059346398,-0.1587236443353316
-0.0819294140862327,-0.07652013876969749,-0.15844955285593018
-0.08305505006994028,-0.07757145620811548,-0.16062650627805575
-0.08092684289950103,-0.07558376094862494,-0.15651060384812598
-0.08212486009255762,-0.07670268072644935,-0.15882754081900696
-0.08179914947122055,-0.07639847469452354,-0.1581976241657441
-0.0832762643029455,-0.07777806507928586,-0.16105432938223135
-0.08109019922890778,-0.07573633190373444,-0.15682653113264222
-0.08336258897932165,-0.07785869029075687,-0.1612212792700785
-0.08060978987999003,-0.0752876409114773,-0.15589743079146734
-0.08554242388138728,-0.07989460463186336,-0.16543702851325065
-0.08017364930309107,-0.07488029590842503,-0.1550539452115161
-0.08482397472951886,-0.07922359008320531,-0.16404756481272417
-0.07932944077099754,-0.07409182506725272,-0.15342126583825028
-0.08490288186956729,-0.07929728748936624,-0.16420016935893353
-0.07971105155455507,-0.07444824053143252,-0.1541592920859876
-0.08487021762096693,-0.07926677985223021,-0.16413699747319715
-0.07963588847939516,-0.07437803999366362,-0.15401392847305878
-0.08529243910220838,-0.0796611247489507,-0.16495356385115909
-0.08049646985540312,-0.07518180268404782,-0.15567827253945093
-0.08350936562393421,-0.07799577621164089,-0.1615051418355751
-0.08068011124887481,-0.0753533194111699,-0.15603343066004471
-0.08226466582589098,-0.07683325598141809,-0.15909792180730908
-0.08119659041382424,-0.07583569875834481,-0.15703228917216905
-0.08274142381899698,-0.07727853669263444,-0.16001996051163142
-0.08080401011012395,-0.07546903802219701,-0.15627304813232096
-0.08442261961743269,-0.07884873388311861,-0.1632713535005513
-0.08284043595525821,-0.07737101169089187,-0.16021144764615008
-0.08249527986865278,-0.07704864405320307,-0.15954392392185585
-0.08245549859799592,-0.07701148928574977,-0.1594669878837457
-0.08357130428899179,-0.07805362546197936,-0.16162492975097115
-0.08234577638384143,-0.07690901132788679,-0.1592547877117282
-0.08297827235416524,-0.07749974763395208,-0.16047801998811734
-0.08236584295816937,-0.0769277530344044,-0.15929359599257376
-0.08328572578351469,-0.07778690188026953,-0.16107262766378422
-0.0808929537914847,-0.07555210932126326,-0.15644506311274797
-0.08318808339821514,-0.07769570619729942,-0.16088378959551455
-0.08091318423586573,-0.07557100407808283,-0.15648418831394856
-0.08253899034304861,-0.07708946860448031,-0.15962845894752892
-0.08070899344064951,-0.07538029469538143,-0.15608928813603096
-0.08491858427779526,-0.07931195316890687,-0.16423053744670213
-0.0823441163900185,-0.07690746093284129,-0.15925157732285977
-0.08268348090271467,-0.077224419377908,-0.15990790028062268
-0.08234877208852819,-0.07691180924534914,-0.15926058133387733
-0.08277926837338576,-0.07731388261349734,-0.1600931509868831
-0.082174440393106,-0.07674898755701574,-0.15892342795012174
-0.08237409389052738,-0.0769354592102926,-0.15930955310081998
-0.08208907942644264,-0.07666926242914249,-0.15875834185558513
-0.08261358269383562,-0.0771591360994907,-0.15977271879332633
-0.08161662870336882,-0.07622800460555601,-0.15784463330892484
-0.08261666153131973,-0.07716201166080634,-0.15977867319212607
-0.0807792341136558,-0.07544589782669875,-0.15622513194035453
-0.08424798574164241,-0.0786856299653356,-0.162933615706978
-0.07980321759980646,-0.0745343214417945,-0.15433753904160097
-0.08322314346469667,-0.07772845147060654,-0.1609515949353032
-0.08214218427495294,-0.07671886110408346,-0.1588610453790364
-0.08300803295041972,-0.0775275433292438,-0.16053557627966353
-0.08066068085779984,-0.07533517188388855,-0.1559958527416884
-0.08391018058541631,-0.07837012792320344,-0.16228030850861974
-0.0807985973881589,-0.07546398266833411,-0.15626258005649302
-0.08339816688885764,-0.0778919192184291,-0.16129008610728673
-0.0801531296939409,-0.0748611310778551,-0.15501426077179598
-0.08468745384293684,-0.07909608279818973,-0.16378353664112658
-0.08205626011167597,-0.07663860996386769,-0.15869487007554367
-0.08205095740571428,-0.07663365736167264,-0.15868461476738693
-0.08095970553386458,-0.07561445387338118,-0.15657415940724578
-0.08117059662655864,-0.07581142117509107,-0.15698201780164972
-0.08096378754362037,-0.07561826637335202,-0.15658205391697239
-0.08347993190235337,-0.07796828580947557,-0.16144821771182893
-0.08147122752306306,-0.07609220333543126,-0.15756343085849434
-0.08204372329388454,-0.0766269008718862,-0.15867062416577074
-0.08093649762108795,-0.07559277822989968,-0.15652927585098764
-0.08273879844100329,-0.0772760846519745,-0.1600148830929778
-0.08121348594746045,-0.07585147878794321,-0.15706496473540366
-0.08287013939908805,-0.0773987540063423,-0.16026889340543035
-0.08260431260056691,-0.07715047805172691,-0.1597547906522938
-0.08157098655871518,-0.07618537592021338,-0.15775636247892855
-0.0824000743575485,-0.07695972435389829,-0.1593597987114468
-0.08262575182586913,-0.07717050178207509,-0.15979625360794422
-0.08116660068771471,-0.07580768906209182,-0.15697428974980654
-0.08481633565459086,-0.07921645536744452,-0.16403279102203538
-0.08111797629597597,-0.07576227502801205,-0.15688025132398803
-0.0825287615635382,-0.07707991516604051,-0.1596086767295787
-0.08208755205421595,-0.07666783589953757,-0.15875538795375352
-0.08145630936066106,-0.07607827012388921,-0.15753457948455027
-0.08370064368386972,-0.07817442540440302,-0.16187506908827273
-0.08051619401919508,-0.07520022458800134,-0.15571641860719643
-0.08399564568175402,-0.0784499503057911,-0.16244559598754513
-0.08075581220960079,-0.07542402232045675,-0.15617983453005754
-0.08289192384161652,-0.07741910016249436,-0.16031102400411087
-0.08236075083370302,-0.07692299711025011,-0.1592837479439531
-0.08280456167801908,-0.0773375059615498,-0.1601420676395689
-0.08117801456141116,-0.07581834935000614,-0.1569963639114173
-0.08297729600312571,-0.0774988357437153,-0.160476131746841
-0.08208420096617813,-0.07666470606168133,-0.15874890702785946
-0.08105543528664808,-0.07570455685926596,-0.15675999214591402
-0.08148831016882627,-0.07610885548558641,-0.15759716565441267
-0.08240766737461233,-0.07696752128193707,-0.1593751886565494
-0.08170692398416315,-0.07631303749995705,-0.1580199614841202
-0.0828986327021112,-0.077426075509642,-0.1603247082117532
-0.08186714943101439,-0.0764626856562917,-0.15832983508730608
-0.08329192257155826,-0.07779340232959764,-0.1610853249011559
-0.08235025618462095,-0.0769139000951734,-0.15926415627979434
-0.08273310793187548,-0.07727147786582292,-0.16000458579769838
-0.0818921278114881,-0.07648601508805523,-0.15837814289954333
-0.0825610461153759,-0.07711077471812237,-0.1596718208334983
-0.0823570136774286,-0.07692021149129848,-0.15927722516872708
-0.0825761255667137,-0.0771248586979233,-0.159700984264637
-0.08376635269350854,-0.07823651292488032,-0.16200286561838886
-0.0826713885002901,-0.07721312535818874,-0.15988451385847885
-0.08266454609059949,-0.07720673470804132,-0.15987128079864082
-0.08235516175836456,-0.07691777704524569,-0.15927293880361026
-0.08272808425121979,-0.0772660778502092,-0.15999416210142897
-0.08244819806062886,-0.07700467075607227,-0.15945286881670112
-0.08217128366642278,-0.07674603924826014,-0.1589173229146829
-0.08388273088929513,-0.07834449055560382,-0.16222722144489893
-0.082698805927582,-0.077238732587961,-0.159937538515543
-0.0825384346754623,-0.07708894962429524,-0.15962738429975754
-0.08279855567970353,-0.07733189650089817,-0.16013045218060168
-0.08214789872614114,-0.07672490127273478,-0.15887279999887594
-0.08363499631197674,-0.07811382804114125,-0.161748824353118
-0.08165510358044349,-0.0762646380230176,-0.1579197416034611
-0.08271979010582346,-0.07725903921670524,-0.15997882932252872
-0.08219303927190162,-0.0767670618641807,-0.15896010113608233
-0.08295867477346286,-0.07748215390198787,-0.16044082867545073
-0.08205449985263966,-0.07663766813048402,-0.1586921679831237
-0.08305013932190976,-0.07756758041317122,-0.160617719735081
-0.08288333976588658,-0.07741179213696679,-0.16029513190285338
-0.08210241960231153,-0.07668242445534008,-0.15878484405765161
-0.08242039454796087,-0.0769794082706396,-0.15939980281860044
-0.08164985037003196,-0.07625973160261108,-0.15790958197264304
-0.0819496265795639,-0.07653901676041387,-0.15848864333997775
-0.08245962221199371,-0.07701534064513332,-0.15947496285712703
-0.08213752512610328,-0.0767145095679227,-0.15885203469402598
-0.08286784897045228,-0.07739661479927161,-0.1602644637697239
-0.0820625433557638,-0.07664447836463219,-0.15870702172039597
-0.08202442037627543,-0.07660887240184747,-0.15863329277812288
-0.08183526856065133,-0.07643220907090237,-0.1582674776315537
-0.0829937001467401,-0.07751415682739667,-0.16050785697413678
-0.08201439382675703,-0.07659950784070955,-0.15861390166746658
-0.08183352744764351,-0.07643058291263269,-0.1582641103602762
-0.08212592550729456,-0.07670367579813767,-0.15882960130543222
-0.08309982926252987,-0.07761327891642242,-0.1607131081789523
-0.08216278966778953,-0.0767381060532725,-0.15890089572106203
-0.08268643249666738,-0.07722717609498404,-0.15991360859165143
-0.0820096738959526,-0.07659509953675474,-0.15860477343270735
-0.08208322709446968,-0.07666379648811047,-0.15874702358258014
-0.08410142752272128,-0.07854874804737885,-0.16265017557010014
-0.08159188128971409,-0.07620489110459622,-0.1577967723943103
-0.08393300881995809,-0.07839144895483229,-0.16232445777479038
-0.08110888831283776,-0.07575378706582951,-0.15686267537866727
-0.08434017514792268,-0.07877173269355445,-0.1631119078414771
-0.08078659209401563,-0.07545277000542047,-0.15623936209943612
-0.0841536439611801,-0.07859751696819187,-0.16275116092937197
-0.08143114166564996,-0.07605476409063308,-0.15748590575628305
-0.08530743968771978,-0.07967513494202426,-0.16498257462974403
-0.0817297153789132,-0.07633362489026249,-0.15806334026917568
-0.08199259057576933,-0.07657914411936677,-0.15857173469513608
-0.08338959008680358,-0.07788390868622723,-0.16127349877303082
-0.08146290141952156,-0.07608442695089712,-0.15754732837041868
-0.08083526711207191,-0.07549823132308411,-0.15633349843515604
-0.0830133268432702,-0.0775324876986577,-0.1605458145419279
-0.08147887878755344,-0.07609934943548477,-0.1575782282230382
-0.08230410292710415,-0.07687008930226892,-0.15917419222937307
