PIPE0,PIPE1,PIPE2,PIPE3,PIPE4,PIPE5,PIPE6,PIPE7,PIPE8,PIPE9,PIPE10,PIPE11,PIPE12,PIPE13,PIPE14,PIPE15,PIPE16,PIPE17,PIPE18,PIPE19,PIPE20,PIPE21,PIPE22,PIPE23,PIPE24,PIPE25,PIPE26,PIPE27,PIPE28,PIPE29,PIPE30,PIPE31,PIPE32,PIPE33,PIPE34,PIPE35
2.1324567e-07,4.628319e-07,1.7001011e-07,1.0993512e-07,1.4626704e-07,9.422771e-08,2.5216394e-07,4.6281582e-07,2.2255244e-07,4.6282295e-07,2.9620958e-10,1.451408e-07,4.6283805e-07,1.2255917e-12,2.5310788e-07,2.3242966e-07,2.3353334e-07,2.1559937e-07,2.3356552e-07,2.0240279e-07,2.1554071e-07,3.6492673e-07,2.1555135e-07,2.7399653e-07,0.92158914,1.3504405e-07,1.1135466e-07,3.4475121e-07,3.4476454e-07,4.5514817e-10,1.9348606e-11,3.4477048e-07,1.3450769e-07,4.7999993e-10,3.447738e-07,0.17724806
1.0336409e-07,5.225199e-11,1.0308771e-07,6.623832e-08,1.5445227e-07,1.6258771e-10,1.0276981e-07,5.0349768e-12,7.0588065e-08,7.572173e-12,1.2972718e-07,1.5335112e-07,1.9087721e-11,4.6280695e-07,1.03551585e-07,8.232749e-08,8.341342e-08,1.2942371e-10,8.288557e-08,8.314328e-08,2.0371776e-10,9.262308e-11,4.0081705e-11,5.163682e-11,0.921847,1.0270232e-07,1.5745877e-07,4.2578455e-11,5.827942e-11,1.2980031e-07,3.4477986e-07,6.350297e-12,1.0330523e-07,1.2981174e-07,1.6282964e-10,0.17729752
1.6262796e-07,4.628304e-07,1.6942e-07,9.6250126e-08,7.5483065e-08,9.417213e-08,1.9100519e-07,2.316307e-12,1.7343814e-07,4.6280985e-07,7.139791e-11,7.550503e-08,4.6281517e-07,8.643925e-11,1.9024229e-07,2.8711446e-07,2.504726e-07,2.1568111e-07,2.503029e-07,2.1271768e-07,2.1552786e-07,6.468222e-07,2.1564001e-07,3.447472e-07,0.921847,1.6222465e-07,9.685387e-08,3.4479055e-07,3.4474414e-07,3.405643e-11,5.2179396e-11,3.44768e-07,1.6147966e-07,1.6136144e-10,3.448459e-07,0.17729773
5.8465876e-08,1.0241561e-10,5.8317294e-08,3.1521463e-08,7.0548325e-08,1.1531142e-10,5.7954974e-08,4.6280533e-07,6.504351e-08,3.590969e-12,3.2846118e-11,6.797473e-08,4.0362557e-13,4.6276662e-07,5.7773587e-08,8.386166e-08,8.3956635e-08,1.1187735e-10,8.39258e-08,8.389095e-08,4.6246295e-11,3.0175323e-10,3.3173086e-11,7.857359e-11,0.921847,5.8506615e-08,8.9766345e-08,3.632008e-11,4.3429444e-11,1.566743e-11,3.4474695e-07,8.422807e-12,5.809667e-08,7.423323e-11,1.1125917e-10,0.17729752
3.734161e-07,4.6285348e-07,3.4258085e-07,2.936761e-07,4.3541615e-07,9.415039e-08,4.2734555e-07,8.021795e-11,2.9347314e-07,4.6280473e-07,1.2960604e-07,4.3775e-07,4.6280618e-07,6.546524e-11,4.284944e-07,2.8782023e-07,3.0071868e-07,5.1468413e-11,3.0003088e-07,2.878337e-07,2.1275294e-11,6.467259e-07,2.1560632e-07,3.4473481e-07,0.921847,3.3837557e-07,3.148148e-07,3.4475423e-07,3.4479092e-07,1.2959813e-07,8.939849e-11,3.4476707e-07,3.3886707e-07,1.2962506e-07,3.4482215e-07,0.17729773
3.2713253e-08,8.3590905e-11,3.2665866e-08,7.1131234e-10,7.464202e-10,2.8905905e-10,3.2953317e-08,4.627695e-07,5.4680047e-08,7.966493e-12,2.4953672e-10,7.399236e-11,3.231266e-11,4.6277626e-07,3.2911018e-08,9.265628e-08,9.256834e-08,2.155979e-07,9.253991e-08,6.764253e-08,2.1561179e-07,2.94652e-10,8.690863e-11,2.2693715e-11,0.9221049,3.2523555e-08,4.9912025e-08,1.1043695e-11,3.5777693e-11,5.8423294e-10,3.448121e-07,9.235163e-12,3.2532864e-08,3.2886294e-10,9.105171e-11,0.17734714
3.0688858e-07,4.6276793e-07,2.8738546e-07,2.2366712e-07,5.1870705e-07,9.396436e-08,3.4347894e-07,2.1748485e-11,2.7439543e-07,4.6280272e-07,1.2947613e-07,3.8873873e-07,4.6282122e-07,1.9016763e-12,3.4345948e-07,3.0971225e-07,3.0873983e-07,2.7323517e-11,3.086244e-07,3.0528278e-07,2.5266752e-11,4.3137868e-07,2.1566154e-07,3.447605e-07,0.9221049,2.4062487e-07,2.1790646e-07,3.447659e-07,3.447545e-07,1.2932215e-07,2.4719806e-11,3.4476673e-07,2.401462e-07,1.2943963e-07,3.4481286e-07,0.17734733
2.2849331e-08,1.0060382e-10,2.319934e-08,1.0485514e-09,8.285485e-10,3.2484773e-10,2.3300652e-08,4.628164e-07,3.6735507e-08,6.0059346e-11,7.53396e-11,6.8448114e-10,4.7799538e-12,4.628055e-07,2.2905986e-08,7.800916e-08,7.782023e-08,1.2569998e-11,7.7983856e-08,6.154505e-08,1.1623798e-11,6.8406314e-12,1.481691e-11,1.3366301e-10,0.921847,2.3002336e-08,3.5315985e-08,1.1354473e-10,5.2247925e-11,7.290307e-11,3.447596e-07,6.398241e-11,2.3486153e-08,1.7601512e-10,8.313325e-11,0.17729752
4.1179038e-07,4.6285265e-07,3.7547156e-07,2.2382224e-07,3.8839158e-07,9.424678e-08,4.4847795e-07,4.536366e-12,2.910642e-07,2.7629893e-11,1.2962559e-07,2.5886698e-07,4.6280863e-07,3.2326655e-11,4.118165e-07,2.8512784e-07,2.9034024e-07,2.156158e-07,2.8957805e-07,2.7755365e-07,2.1562694e-07,4.3124e-07,2.1561478e-07,3.4470946e-07,0.92158914,3.3890103e-07,2.1810513e-07,3.4471876e-07,3.4479498e-07,1.2962445e-07,1.5351572e-11,3.448004e-07,3.0264374e-07,1.2967189e-07,3.448092e-07,0.17724814
5.447978e-08,2.8136694e-07,3.213892e-08,1.1509429e-09,1.2076059e-09,1.7881105e-10,5.452511e-08,4.628043e-07,8.304543e-08,4.6281912e-07,2.0254053e-10,1.4847383e-09,3.434425e-11,4.6279152e-07,5.4453782e-08,1.1514189e-07,1.154284e-07,1.2075624e-11,1.1575239e-07,1.1655134e-07,2.9854486e-10,6.8666774e-11,9.410044e-11,2.2140267e-11,0.92158914,3.219856e-08,4.9262027e-08,9.7525495e-11,3.232089e-11,1.1581436e-10,3.4477804e-07,1.9144148e-11,3.2000592e-08,6.808725e-11,3.2894992e-11,0.17724794
3.178977e-07,4.784758e-11,3.1636353e-07,1.6697543e-07,5.1780813e-07,9.41796e-08,3.429483e-07,5.1410057e-11,2.3304794e-07,4.270785e-12,1.296841e-07,2.584988e-07,4.6282216e-07,1.217671e-10,3.420765e-07,2.7674858e-07,2.760213e-07,2.1561601e-07,2.7662753e-07,2.5301085e-07,2.1548422e-07,4.3121156e-07,2.1566488e-07,3.447608e-07,0.92158914,2.835996e-07,2.4137375e-07,4.4865944e-11,1.4869005e-11,1.2953764e-07,5.37463e-11,3.4477978e-07,2.852145e-07,1.295596e-07,3.4475582e-07,0.1772481
1.1229629e-07,4.6278436e-07,6.979672e-08,1.0182548e-09,1.1553386e-09,1.2166225e-10,1.12623496e-07,4.6283003e-07,1.0753057e-07,4.6280834e-07,1.0533594e-09,7.414401e-10,5.5762417e-12,4.628624e-07,1.1226064e-07,1.3164309e-07,1.3095901e-07,1.436112e-10,1.3132279e-07,1.3034769e-07,8.502175e-11,1.6280826e-07,1.607642e-10,2.6062875e-07,0.9213312,6.968106e-08,6.444595e-08,3.447503e-07,3.4476415e-07,6.3601086e-10,3.4474627e-07,7.510363e-11,6.9831586e-08,8.266992e-10,7.8380386e-11,0.17719835
2.6248628e-07,1.1765449e-11,2.6246047e-07,2.2380831e-07,5.178322e-07,9.415331e-08,2.999207e-07,7.089655e-12,2.0519589e-07,6.4855184e-11,1.2910633e-07,2.5884077e-07,4.628089e-07,1.6147009e-11,3.0071277e-07,2.2598289e-07,2.2611708e-07,2.1568765e-07,2.2675752e-07,2.0502831e-07,2.1566069e-07,2.5029257e-07,2.1554762e-07,6.0178604e-13,0.9213312,1.842051e-07,2.1765263e-07,4.181296e-11,9.052969e-13,2.9259245e-10,3.9747606e-12,3.4480553e-07,1.8379914e-07,1.292106e-07,3.447349e-07,0.17719845
1.0958744e-07,4.628118e-07,7.595164e-08,4.0020645e-08,9.336002e-08,9.928868e-11,1.09893925e-07,4.6280962e-07,8.765532e-08,4.6283623e-07,9.1505335e-08,9.263382e-08,4.6055493e-11,4.6281386e-07,1.0998883e-07,1.039619e-07,1.0469704e-07,4.9135404e-11,1.05167416e-07,1.0494235e-07,2.352516e-10,1.6093065e-07,1.119225e-10,3.4477125e-07,0.9213312,7.6404056e-08,7.468479e-08,3.447902e-07,3.447714e-07,1.2945631e-07,1.8285616e-12,2.3502917e-11,7.5805545e-08,9.1443134e-08,9.621321e-11,0.17719832
1.5556928e-07,1.628988e-11,1.5544248e-07,7.4246195e-08,1.6487763e-07,9.414301e-08,1.9138663e-07,5.5966422e-11,1.318992e-07,5.0875464e-11,8.0218186e-11,1.6447137e-07,2.1187515e-11,2.525191e-11,1.923038e-07,1.9729119e-07,1.982702e-07,2.1564418e-07,1.987204e-07,1.7289814e-07,2.157298e-07,1.6762851e-07,2.1557008e-07,1.1906445e-10,0.9213312,1.3221346e-07,1.6026343e-07,7.5781555e-11,6.6623596e-11,2.592802e-10,3.447718e-07,3.4478177e-07,1.316407e-07,2.9957087e-10,4.4262233e-11,0.17719841
1.720717e-07,4.6279888e-07,1.5507295e-07,1.3362775e-07,3.139213e-07,2.953588e-10,2.1022049e-07,4.628321e-07,1.589483e-07,4.6278296e-07,1.2955401e-07,3.138274e-07,4.6279663e-07,4.6279476e-07,2.0985513e-07,1.5888222e-07,1.5900046e-07,1.4336551e-10,1.5856875e-07,1.59363e-07,4.250495e-11,3.3507126e-07,5.6052503e-11,3.4482576e-07,0.9210732,1.5484038e-07,1.494724e-07,3.4480584e-07,3.448016e-07,1.192801e-10,2.5756765e-11,7.681171e-11,1.5424956e-07,1.3781555e-10,2.036254e-11,0.17714879
1.4780679e-07,7.555532e-11,1.4842236e-07,1.2417657e-07,1.8279863e-07,9.3961454e-08,1.977989e-07,8.875524e-12,1.353328e-07,4.324276e-11,1.826562e-07,1.8297357e-07,2.4166768e-11,6.919968e-11,1.9734424e-07,1.7306256e-07,1.719287e-07,2.1555562e-07,1.71995e-07,1.6075775e-07,2.1560201e-07,2.0082847e-07,2.1564736e-07,7.691012e-11,0.9208153,1.1388561e-07,1.2285771e-07,3.289391e-11,2.6685765e-11,1.2953605e-07,3.4478282e-07,3.4480632e-07,1.1363033e-07,1.2952752e-07,3.447616e-07,0.17709918
1.8879986e-07,3.475871e-11,1.3166535e-07,7.5096594e-08,1.7250476e-07,3.2238698e-10,1.8954917e-07,4.6281045e-07,1.7712178e-07,1.9893538e-11,1.2834331e-12,1.723069e-07,4.628175e-07,4.6283824e-07,1.8942117e-07,1.770817e-07,1.7661417e-07,2.4770955e-10,1.7655998e-07,1.7661871e-07,1.853154e-10,2.579798e-07,1.2186428e-10,3.4480635e-07,0.9208153,1.3218722e-07,1.3530666e-07,3.4478612e-07,3.447587e-07,1.912311e-10,4.96673e-11,2.417236e-11,1.3211391e-07,8.072028e-11,7.346712e-11,0.17709918
1.2654793e-07,4.628224e-07,1.3076765e-07,1.5473081e-07,1.5443618e-07,9.424565e-08,1.5426696e-07,7.5830495e-11,1.0481876e-07,4.6281554e-07,1.2959032e-07,1.555701e-07,1.5871387e-12,4.4568875e-12,1.5353204e-07,1.6818126e-07,1.6852613e-07,1.139571e-10,1.6845244e-07,1.381047e-07,8.525308e-11,2.014608e-07,2.1567764e-07,1.0467655e-10,0.9208153,1.3402042e-07,1.530596e-07,7.228643e-11,1.15348404e-10,8.797457e-11,3.447481e-07,3.4478208e-07,1.3463946e-07,3.7134813e-11,3.4473717e-07,0.17709918
1.5452184e-07,1.1011504e-10,1.5418394e-07,1.1587921e-07,2.6817787e-07,1.7784837e-10,1.5470644e-07,3.4885306e-11,1.5012958e-07,1.3823999e-10,1.1035191e-07,2.6906437e-07,4.6280712e-07,4.6280437e-07,1.5426177e-07,1.7724115e-07,1.7816564e-07,2.1567399e-07,1.7813186e-07,1.5063787e-07,2.156608e-07,3.6163763e-07,1.1153001e-12,4.8155736e-11,0.9208153,1.5426902e-07,1.4097215e-07,3.3254878e-11,5.306525e-11,1.2955044e-07,5.5735295e-12,7.7074035e-11,1.5417419e-07,1.2957383e-07,9.42869e-11,0.17709918
1.846323e-07,4.627557e-07,1.4444292e-07,6.283975e-08,2.6039415e-10,8.181794e-11,2.0677923e-07,4.6279033e-07,1.3622875e-07,4.627428e-07,7.8178686e-11,5.29623e-11,7.2631554e-12,2.201044e-11,2.0713748e-07,1.6186335e-07,1.6171668e-07,2.7340027e-10,1.6191352e-07,1.6202743e-07,2.6964733e-10,3.725117e-07,2.1562106e-07,3.4479314e-07,0.9208153,1.0405895e-07,6.205028e-08,3.447863e-07,3.4479535e-07,1.7894315e-10,2.5640642e-12,3.448064e-07,1.0461149e-07,1.796897e-10,3.447276e-07,0.17709918
1.3054863e-07,3.8784455e-11,1.3035604e-07,1.9641391e-07,5.182439e-07,9.4134975e-08,1.3071283e-07,9.298599e-11,8.883579e-08,6.074701e-11,1.2962688e-07,2.5915747e-07,4.6280306e-07,4.6281653e-07,1.3133085e-07,1.1204709e-07,1.11730344e-07,2.1549582e-07,1.1182347e-07,9.7716295e-08,2.1549752e-07,5.7826095e-11,9.946848e-11,2.69784e-11,0.9208153,1.3005389e-07,1.9854669e-07,3.997492e-11,8.706349e-11,1.295086e-07,3.4477213e-07,4.9253598e-11,1.3015622e-07,1.2967358e-07,1.0498392e-11,0.17709912
2.2311443e-07,4.6282423e-07,1.5529889e-07,3.705268e-11,8.2009277e-10,8.3686606e-11,2.2419377e-07,4.6276364e-07,1.7631042e-07,4.6277844e-07,4.2134501e-10,1.2359103e-09,6.998055e-11,7.829104e-11,2.2518695e-07,2.1514207e-07,2.1592663e-07,1.14339795e-10,2.1531913e-07,1.9449786e-07,7.209493e-11,4.3126977e-07,2.1566734e-07,3.447834e-07,0.9208153,1.2284387e-07,1.1644888e-10,1.839019e-11,4.0052964e-11,2.1465309e-10,2.6045029e-11,3.4474832e-07,1.2260789e-07,1.7703827e-10,3.447758e-07,0.17709923
2.1166359e-07,9.7138055e-11,2.1152954e-07,2.2335692e-07,5.1798645e-07,9.4135835e-08,2.1148767e-07,4.9509945e-11,1.4411975e-07,3.0370123e-11,1.2978477e-07,3.882042e-07,4.6283859e-07,4.627704e-07,2.1140252e-07,1.8476942e-07,1.836163e-07,2.1556896e-07,1.8365886e-07,1.6088883e-07,2.1558841e-07,3.038536e-07,1.3887118e-10,4.855961e-07,0.9205557,2.113279e-07,2.2339347e-07,3.4476253e-07,3.4478936e-07,1.2949218e-07,3.4478296e-07,2.523987e-11,2.1100759e-07,1.2950947e-07,6.136861e-11,0.17704928
1.15378604e-07,4.628511e-07,7.248609e-08,6.969536e-12,3.9262557e-10,3.014935e-10,1.326184e-07,2.2776715e-11,1.12822235e-07,4.627924e-07,3.1452632e-10,3.5679112e-10,2.0809961e-11,6.928885e-12,1.3267254e-07,1.112515e-07,1.11275305e-07,5.1970917e-11,1.1159022e-07,1.11321974e-07,5.3490667e-12,2.3548823e-07,2.1568546e-07,5.198671e-11,0.9205557,3.962643e-08,2.1986612e-11,4.0158e-12,2.2431607e-11,2.2867379e-10,3.5247735e-11,3.4475937e-07,3.950763e-08,9.610438e-11,3.4474272e-07,0.17704919
1.9101579e-07,8.565986e-11,1.9109906e-07,2.233431e-07,5.185443e-07,9.395863e-08,1.9089728e-07,4.6279592e-07,1.606174e-07,1.8463064e-11,1.2944622e-07,2.59346e-07,4.627968e-07,4.628032e-07,1.9086244e-07,1.84735e-07,1.8425624e-07,2.3908866e-11,1.8443095e-07,1.7583304e-07,2.1562404e-07,3.0161826e-07,5.5506008e-12,2.3916131e-11,0.9205557,1.9077531e-07,2.2332976e-07,1.8474413e-12,1.0319509e-11,1.2948571e-07,3.447872e-07,1.5826965e-11,1.9140796e-07,1.295467e-07,2.3400303e-11,0.17704928
1.9267335e-07,4.62767e-07,1.4407948e-07,4.8217008e-12,8.673675e-11,6.654124e-11,2.3248296e-07,4.4261365e-11,1.5916333e-07,4.6279789e-07,1.0398827e-09,1.8580653e-11,1.6042072e-11,3.4297246e-11,2.3261074e-07,1.7473728e-07,1.7509477e-07,2.1561058e-07,1.7530469e-07,1.595766e-07,1.2613306e-07,4.850784e-07,2.1562413e-07,3.4478197e-07,0.9208153,8.252826e-08,4.6488596e-10,3.4477011e-07,3.447757e-07,2.3417912e-10,4.594674e-11,3.447637e-07,8.2984265e-08,7.2726714e-10,3.447817e-07,0.17709918
1.2841394e-07,9.979304e-11,1.2775155e-07,2.2333768e-07,5.1832376e-07,9.406673e-08,1.28422e-07,4.6282673e-07,1.3183454e-07,1.3795849e-11,1.2911254e-07,2.5917328e-07,4.6279902e-07,4.627906e-07,1.2844633e-07,1.7193416e-07,1.7182134e-07,1.3897614e-10,1.7157885e-07,1.7108731e-07,1.9332251e-10,6.993267e-11,1.0207999e-10,2.6810366e-11,0.9208153,1.2788718e-07,2.2355374e-07,5.86719e-11,7.0312825e-11,1.0773252e-10,3.4474982e-07,1.2137363e-11,1.2776388e-07,1.2925634e-07,5.66222e-11,0.17709918
2.5740349e-07,4.628523e-07,1.9426201e-07,4.981088e-08,1.1547237e-07,2.5569973e-11,2.669498e-07,7.053414e-11,1.8224358e-07,6.3466866e-12,1.1706343e-07,1.1606109e-07,1.4173204e-11,1.0314718e-11,2.6802925e-07,1.9073786e-07,1.8994764e-07,6.3935024e-11,1.8949227e-07,1.8226108e-07,2.1553262e-07,4.3121096e-07,2.1566854e-07,3.4475863e-07,0.9208153,1.3279565e-07,5.066844e-08,3.4479797e-07,3.448033e-07,1.2954136e-07,9.184078e-11,3.447654e-07,1.3307154e-07,1.170252e-07,3.4479703e-07,0.1770992
7.2398294e-08,3.8743812e-07,4.171737e-08,2.2915156e-08,5.2330606e-08,9.41091e-08,7.237148e-08,4.6283884e-07,8.226921e-08,4.6280348e-07,1.9120638e-10,5.3393116e-08,4.6279985e-07,4.6281116e-07,7.245119e-08,1.2220792e-07,1.2227875e-07,2.1565099e-07,1.2213715e-07,1.0397505e-07,1.569207e-07,3.7033522e-11,8.870065e-12,6.884061e-11,0.9208153,4.1969766e-08,6.352571e-08,8.621131e-11,2.5239639e-11,1.8669834e-10,4.2250727e-11,1.069115e-11,4.2455106e-08,1.7695602e-11,4.3287325e-11,0.17709915
2.1030176e-07,1.10126505e-10,2.0978496e-07,1.2221192e-07,1.3672546e-07,3.2434846e-10,2.5193728e-07,1.4585295e-11,1.7239505e-07,7.878743e-11,1.2967888e-07,1.3011078e-07,2.6915923e-11,2.7538048e-11,2.516002e-07,2.3333143e-07,2.3399944e-07,1.7910633e-11,2.3409184e-07,2.4722522e-07,4.607802e-10,4.312261e-07,2.156175e-07,3.447393e-07,0.9205557,2.1128264e-07,1.5636957e-07,3.4473132e-07,3.4475937e-07,1.2950503e-07,3.447904e-07,3.4476605e-07,2.1121566e-07,1.2958277e-07,3.4475104e-07,0.17704931
9.674789e-08,4.627557e-07,9.3472465e-08,1.4860314e-07,2.3382796e-07,9.3948124e-08,9.585306e-08,4.628131e-07,6.65462e-08,4.6277015e-07,4.6549548e-10,2.347146e-07,4.628188e-07,4.627937e-07,9.6006374e-08,8.282337e-08,8.2796575e-08,2.1562981e-07,8.289929e-08,6.651836e-08,2.1583357e-07,1.3686868e-10,5.2363874e-11,9.185435e-11,0.92029774,9.30534e-08,1.4341984e-07,2.5608949e-11,3.159556e-12,2.1769787e-10,4.1598964e-11,1.012428e-11,9.3393105e-08,7.6840284e-11,8.245469e-11,0.17699955
1.6281682e-07,1.2645224e-11,1.6304728e-07,6.505944e-08,1.5342901e-07,3.110626e-10,2.2515958e-07,7.344065e-12,1.5197519e-07,3.230337e-11,1.2980507e-07,1.539677e-07,2.664684e-12,1.2963964e-11,2.2570438e-07,1.6272244e-07,1.5960536e-07,1.5535638e-10,1.5888475e-07,1.8014546e-07,4.5891825e-11,4.3118018e-07,2.155975e-07,3.4481323e-07,0.92029774,1.3364155e-07,6.558472e-08,3.4478276e-07,3.4476952e-07,1.2949077e-07,3.447901e-07,3.4476633e-07,1.3376417e-07,1.2962627e-07,3.4473302e-07,0.17699964
1.6760836e-07,4.6280053e-07,1.4452246e-07,1.9743506e-07,7.835171e-08,1.4310222e-10,1.6780321e-07,4.62803e-07,1.4555013e-07,4.6282122e-07,5.146193e-10,7.906507e-08,4.6280758e-07,4.6281235e-07,1.6778243e-07,1.653328e-07,1.6614929e-07,2.1569305e-07,1.6584049e-07,1.464006e-07,2.1564269e-07,6.9019235e-12,6.9416375e-11,2.2323017e-11,0.92003995,1.4529249e-07,2.2230859e-07,1.3229732e-11,5.4040945e-11,6.76147e-10,4.3457005e-11,9.902084e-12,1.45109e-07,5.4869126e-10,1.2808248e-10,0.17695005
