,Area,PV_kWh
157,89.55,2.43
158,89.55,2.04
159,89.55,2.08
160,89.55,0.00
161,89.55,0.00
162,89.55,0.00
163,89.55,0.00
164,89.55,0.00
165,89.55,0.00
166,89.55,0.00
167,89.55,0.00
168,89.55,0.00
169,89.55,0.00
170,89.55,0.00
171,89.55,0.00
172,89.55,0.00
173,89.55,0.00
174,89.55,0.00
175,89.55,0.00
176,89.55,0.00
177,89.55,0.00
178,89.55,0.65
179,89.55,0.83
180,89.55,0.92
181,89.55,0.92
182,89.55,0.74
183,89.55,0.00
184,89.55,0.00
185,89.55,0.00
186,89.55,0.00
187,89.55,0.00
188,89.55,0.00
189,89.55,0.00
190,89.55,0.00
191,89.55,0.00
192,89.55,0.00
193,89.55,0.00
194,89.55,0.00
195,89.55,0.00
196,89.55,0.00
197,89.55,0.00
198,89.55,0.00
199,89.55,0.00
200,89.55,0.00
201,89.55,0.00
202,89.55,0.00
203,89.55,0.00
204,89.55,0.00
205,89.55,2.85
206,89.55,3.52
207,89.55,3.19
208,89.55,0.00
209,89.55,0.00
210,89.55,0.00
211,89.55,0.00
212,89.55,0.00
213,89.55,0.00
214,89.55,0.00
215,89.55,0.00
216,89.55,0.00
217,89.55,0.00
218,89.55,0.00
219,89.55,0.00
220,89.55,0.00
221,89.55,0.00
222,89.55,0.00
223,89.55,0.00
224,89.55,0.00
225,89.55,0.00
226,89.55,0.00
227,89.55,0.00
228,89.55,0.00
229,89.55,5.45
230,89.55,6.05
231,89.55,4.06
232,89.55,0.00
233,89.55,0.00
234,89.55,0.00
235,89.55,0.00
236,89.55,0.00
237,89.55,0.00
238,89.55,0.00
239,89.55,0.00
240,89.55,0.00
241,89.55,0.00
242,89.55,0.00
243,89.55,0.00
244,89.55,0.00
245,89.55,0.00
246,89.55,0.00
247,89.55,0.00
248,89.55,0.00
249,89.55,0.68
250,89.55,1.28
251,89.55,2.59
252,89.55,3.10
253,89.55,2.98
254,89.55,4.48
255,89.55,4.68
256,89.55,0.00
257,89.55,0.00
258,89.55,0.00
259,89.55,0.00
260,89.55,0.00
261,89.55,0.00
262,89.55,0.00
263,89.55,0.00
264,89.55,0.00
265,89.55,0.00
266,89.55,0.00
267,89.55,0.00
268,89.55,0.00
269,89.55,0.00
270,89.55,0.00
271,89.55,0.00
272,89.55,0.00
273,89.55,0.97
274,89.55,2.37
275,89.55,4.00
276,89.55,5.45
277,89.55,6.33
278,89.55,6.59
279,89.55,5.23
280,89.55,0.00
281,89.55,0.00
282,89.55,0.00
283,89.55,0.00
284,89.55,0.00
285,89.55,0.00
286,89.55,0.00
287,89.55,0.00
288,89.55,0.00
289,89.55,0.00
290,89.55,0.00
291,89.55,0.00
292,89.55,0.00
293,89.55,0.00
294,89.55,0.00
295,89.55,0.00
296,89.55,0.00
297,89.55,0.62
298,89.55,1.70
299,89.55,2.50
300,89.55,3.08
301,89.55,3.52
302,89.55,3.13
303,89.55,1.93
304,89.55,0.00
305,89.55,0.00
306,89.55,0.00
307,89.55,0.00
308,89.55,0.00
309,89.55,0.00
310,89.55,0.00
311,89.55,0.00
312,89.55,0.00
313,89.55,0.00
314,89.55,0.00
315,89.55,0.00
316,89.55,0.00
317,89.55,0.00
318,89.55,0.00
319,89.55,0.00
320,89.55,0.00
321,89.55,0.00
322,89.55,0.00
323,89.55,0.00
324,89.55,0.00
325,89.55,0.00
326,89.55,0.00
327,89.55,0.00
328,89.55,0.00
329,89.55,0.00
330,89.55,0.00
331,89.55,0.00
332,89.55,0.00
333,89.55,0.00
334,89.55,0.00
335,89.55,0.00
336,89.55,0.00
337,89.55,0.00
338,89.55,0.00
339,89.55,0.00
340,89.55,0.00
341,89.55,0.00
342,89.55,0.00
343,89.55,0.00
344,89.55,0.00
345,89.55,0.00
346,89.55,0.00
347,89.55,0.13
348,89.55,0.62
349,89.55,0.12
350,89.55,0.00
351,89.55,0.00
352,89.55,0.00
353,89.55,0.00
354,89.55,0.00
355,89.55,0.00
356,89.55,0.00
357,89.55,0.00
358,89.55,0.00
359,89.55,0.00
360,89.55,0.00
361,89.55,0.00
362,89.55,0.00
363,89.55,0.00
364,89.55,0.00
365,89.55,0.00
366,89.55,0.00
367,89.55,0.00
368,89.55,0.00
369,89.55,0.00
370,89.55,0.00
371,89.55,0.00
372,89.55,0.00
373,89.55,0.00
374,89.55,0.00
375,89.55,0.00
376,89.55,0.00
377,89.55,0.00
378,89.55,0.00
379,89.55,0.00
380,89.55,0.00
381,89.55,0.00
382,89.55,0.00
383,89.55,0.00
384,89.55,0.00
385,89.55,0.00
386,89.55,0.00
387,89.55,0.00
388,89.55,0.00
389,89.55,0.00
390,89.55,0.00
391,89.55,0.00
392,89.55,0.00
393,89.55,0.14
394,89.55,1.49
395,89.55,2.61
396,89.55,4.28
397,89.55,5.19
398,89.55,6.81
399,89.55,4.75
400,89.55,0.00
401,89.55,0.00
402,89.55,0.00
403,89.55,0.00
404,89.55,0.00
405,89.55,0.00
406,89.55,0.00
407,89.55,0.00
408,89.55,0.00
409,89.55,0.00
410,89.55,0.00
411,89.55,0.00
412,89.55,0.00
413,89.55,0.00
414,89.55,0.00
415,89.55,0.00
416,89.55,0.00
417,89.55,0.69
418,89.55,1.30
419,89.55,2.45
420,89.55,3.06
421,89.55,5.75
422,89.55,5.61
423,89.55,4.36
424,89.55,0.00
425,89.55,0.00
426,89.55,0.00
427,89.55,0.00
428,89.55,0.00
429,89.55,0.00
430,89.55,0.00
431,89.55,0.00
432,89.55,0.00
433,89.55,0.00
434,89.55,0.00
435,89.55,0.00
436,89.55,0.00
437,89.55,0.00
438,89.55,0.00
439,89.55,0.00
440,89.55,0.00
441,89.55,0.00
442,89.55,0.00
443,89.55,0.00
444,89.55,0.00
445,89.55,4.50
446,89.55,4.82
447,89.55,3.77
448,89.55,0.00
449,89.55,0.00
450,89.55,0.00
451,89.55,0.00
452,89.55,0.00
453,89.55,0.00
454,89.55,0.00
455,89.55,0.00
456,89.55,0.00
457,89.55,0.00
458,89.55,0.00
459,89.55,0.00
460,89.55,0.00
461,89.55,0.00
462,89.55,0.00
463,89.55,0.00
464,89.55,0.00
465,89.55,0.00
466,89.55,0.00
467,89.55,0.00
468,89.55,0.00
469,89.55,0.00
470,89.55,0.00
471,89.55,0.00
472,89.55,0.00
473,89.55,0.00
474,89.55,0.00
475,89.55,0.00
476,89.55,0.00
477,89.55,0.00
478,89.55,0.00
479,89.55,0.00
480,89.55,0.00
481,89.55,0.00
482,89.55,0.00
483,89.55,0.00
484,89.55,0.00
485,89.55,0.00
486,89.55,0.00
487,89.55,0.00
488,89.55,0.00
489,89.55,0.00
490,89.55,0.69
491,89.55,0.94
492,89.55,1.11
493,89.55,1.02
494,89.55,0.92
495,89.55,0.00
496,89.55,0.00
497,89.55,0.00
498,89.55,0.00
499,89.55,0.00
500,89.55,0.00
501,89.55,0.00
502,89.55,0.00
503,89.55,0.00
504,89.55,0.00
505,89.55,0.00
506,89.55,0.00
507,89.55,0.00
508,89.55,0.00
509,89.55,0.00
510,89.55,0.00
511,89.55,0.00
512,89.55,0.00
513,89.55,0.00
514,89.55,0.00
515,89.55,0.00
516,89.55,0.00
517,89.55,0.00
518,89.55,0.00
519,89.55,0.00
520,89.55,0.00
521,89.55,0.00
522,89.55,0.00
523,89.55,0.00
524,89.55,0.00
525,89.55,0.00
526,89.55,0.00
527,89.55,0.00
528,89.55,0.00
529,89.55,0.00
530,89.55,0.00
531,89.55,0.00
532,89.55,0.00
533,89.55,0.00
534,89.55,0.00
535,89.55,0.00
536,89.55,0.00
537,89.55,0.00
538,89.55,0.62
539,89.55,1.03
540,89.55,1.41
541,89.55,1.50
542,89.55,1.13
543,89.55,0.13
544,89.55,0.00
545,89.55,0.00
546,89.55,0.00
547,89.55,0.00
548,89.55,0.00
549,89.55,0.00
550,89.55,0.00
551,89.55,0.00
552,89.55,0.00
553,89.55,0.00
554,89.55,0.00
555,89.55,0.00
556,89.55,0.00
557,89.55,0.00
558,89.55,0.00
559,89.55,0.00
560,89.55,0.00
561,89.55,1.13
562,89.55,2.86
563,89.55,3.97
564,89.55,5.59
565,89.55,5.89
566,89.55,4.78
567,89.55,7.26
568,89.55,7.54
569,89.55,0.00
570,89.55,0.00
571,89.55,0.00
572,89.55,0.00
573,89.55,0.00
574,89.55,0.00
575,89.55,0.00
576,89.55,0.00
577,89.55,0.00
578,89.55,0.00
579,89.55,0.00
580,89.55,0.00
581,89.55,0.00
582,89.55,0.00
583,89.55,0.00
584,89.55,0.00
585,89.55,0.00
586,89.55,1.60
587,89.55,3.48
588,89.55,2.57
589,89.55,2.66
590,89.55,3.81
591,89.55,0.95
592,89.55,0.00
593,89.55,0.00
594,89.55,0.00
595,89.55,0.00
596,89.55,0.00
597,89.55,0.00
598,89.55,0.00
599,89.55,0.00
600,89.55,0.00
601,89.55,0.00
602,89.55,0.00
603,89.55,0.00
604,89.55,0.00
605,89.55,0.00
606,89.55,0.00
607,89.55,0.00
608,89.55,0.00
609,89.55,0.81
610,89.55,1.45
611,89.55,2.90
612,89.55,3.08
613,89.55,4.73
614,89.55,4.91
615,89.55,8.79
616,89.55,16.91
617,89.55,0.00
618,89.55,0.00
619,89.55,0.00
620,89.55,0.00
621,89.55,0.00
622,89.55,0.00
623,89.55,0.00
624,89.55,0.00
625,89.55,0.00
626,89.55,0.00
627,89.55,0.00
628,89.55,0.00
629,89.55,0.00
630,89.55,0.00
631,89.55,0.00
632,89.55,0.00
633,89.55,0.00
634,89.55,0.00
635,89.55,0.66
636,89.55,0.66
637,89.55,0.67
638,89.55,0.13
639,89.55,0.00
640,89.55,0.00
641,89.55,0.00
642,89.55,0.00
643,89.55,0.00
644,89.55,0.00
645,89.55,0.00
646,89.55,0.00
647,89.55,0.00
648,89.55,0.00
649,89.55,0.00
650,89.55,0.00
651,89.55,0.00
652,89.55,0.00
653,89.55,0.00
654,89.55,0.00
655,89.55,0.00
656,89.55,0.00
657,89.55,1.08
658,89.55,1.81
659,89.55,3.64
660,89.55,4.65
661,89.55,6.97
662,89.55,7.18
663,89.55,7.00
664,89.55,3.49
665,89.55,0.00
666,89.55,0.00
667,89.55,0.00
668,89.55,0.00
669,89.55,0.00
670,89.55,0.00
671,89.55,0.00
672,89.55,0.00
673,89.55,0.00
674,89.55,0.00
675,89.55,0.00
676,89.55,0.00
677,89.55,0.00
678,89.55,0.00
679,89.55,0.00
680,89.55,0.00
681,89.55,0.00
682,89.55,0.00
683,89.55,0.00
684,89.55,0.00
685,89.55,3.88
686,89.55,3.40
687,89.55,2.52
688,89.55,1.24
689,89.55,0.00
690,89.55,0.00
691,89.55,0.00
692,89.55,0.00
693,89.55,0.00
694,89.55,0.00
695,89.55,0.00
696,89.55,0.00
697,89.55,0.00
698,89.55,0.00
699,89.55,0.00
700,89.55,0.00
701,89.55,0.00
702,89.55,0.00
703,89.55,0.00
704,89.55,0.00
705,89.55,0.00
706,89.55,0.00
707,89.55,0.00
708,89.55,0.00
709,89.55,3.01
710,89.55,4.05
711,89.55,4.89
712,89.55,5.50
713,89.55,0.00
714,89.55,0.00
715,89.55,0.00
716,89.55,0.00
717,89.55,0.00
718,89.55,0.00
719,89.55,0.00
720,89.55,0.00
721,89.55,0.00
722,89.55,0.00
723,89.55,0.00
724,89.55,0.00
725,89.55,0.00
726,89.55,0.00
727,89.55,0.00
728,89.55,0.00
729,89.55,0.00
730,89.55,0.75
731,89.55,1.20
732,89.55,1.24
733,89.55,1.36
734,89.55,1.15
735,89.55,0.99
736,89.55,0.00
737,89.55,0.00
738,89.55,0.00
739,89.55,0.00
740,89.55,0.00
741,89.55,0.00
742,89.55,0.00
743,89.55,0.00
744,89.55,0.00
745,89.55,0.00
746,89.55,0.00
747,89.55,0.00
748,89.55,0.00
749,89.55,0.00
750,89.55,0.00
751,89.55,0.00
752,89.55,0.00
753,89.55,0.00
754,89.55,0.83
755,89.55,1.36
756,89.55,2.62
757,89.55,2.86
758,89.55,2.45
759,89.55,2.77
760,89.55,3.76
761,89.55,0.00
762,89.55,0.00
763,89.55,0.00
764,89.55,0.00
765,89.55,0.00
766,89.55,0.00
767,89.55,0.00
768,89.55,0.00
769,89.55,0.00
770,89.55,0.00
771,89.55,0.00
772,89.55,0.00
773,89.55,0.00
774,89.55,0.00
775,89.55,0.00
776,89.55,0.00
777,89.55,0.92
778,89.55,1.50
779,89.55,1.94
780,89.55,2.54
781,89.55,2.68
782,89.55,1.92
783,89.55,2.02
784,89.55,0.00
785,89.55,0.00
786,89.55,0.00
787,89.55,0.00
788,89.55,0.00
789,89.55,0.00
790,89.55,0.00
791,89.55,0.00
792,89.55,0.00
793,89.55,0.00
794,89.55,0.00
795,89.55,0.00
796,89.55,0.00
797,89.55,0.00
798,89.55,0.00
799,89.55,0.00
800,89.55,0.00
801,89.55,1.03
802,89.55,1.86
803,89.55,2.70
804,89.55,3.15
805,89.55,2.92
806,89.55,2.79
807,89.55,2.30
808,89.55,0.97
809,89.55,0.00
810,89.55,0.00
811,89.55,0.00
812,89.55,0.00
813,89.55,0.00
814,89.55,0.00
815,89.55,0.00
816,89.55,0.00
817,89.55,0.00
818,89.55,0.00
819,89.55,0.00
820,89.55,0.00
821,89.55,0.00
822,89.55,0.00
823,89.55,0.00
824,89.55,0.00
825,89.55,1.11
826,89.55,2.14
827,89.55,2.88
828,89.55,3.73
829,89.55,3.96
830,89.55,3.69
831,89.55,2.74
832,89.55,1.37
833,89.55,0.00
834,89.55,0.00
835,89.55,0.00
836,89.55,0.00
837,89.55,0.00
838,89.55,0.00
839,89.55,0.00
840,89.55,0.00
841,89.55,0.00
842,89.55,0.00
843,89.55,0.00
844,89.55,0.00
845,89.55,0.00
846,89.55,0.00
847,89.55,0.00
848,89.55,0.00
849,89.55,0.48
850,89.55,0.71
851,89.55,0.95
852,89.55,1.51
853,89.55,2.73
854,89.55,4.12
855,89.55,4.41
856,89.55,4.24
857,89.55,0.00
858,89.55,0.00
859,89.55,0.00
860,89.55,0.00
861,89.55,0.00
862,89.55,0.00
863,89.55,0.00
864,89.55,0.00
865,89.55,0.00
866,89.55,0.00
867,89.55,0.00
868,89.55,0.00
869,89.55,0.00
870,89.55,0.00
871,89.55,0.00
872,89.55,0.00
873,89.55,0.42
874,89.55,0.63
875,89.55,0.60
876,89.55,1.12
877,89.55,1.79
878,89.55,3.39
879,89.55,3.73
880,89.55,0.06
881,89.55,0.00
882,89.55,0.00
883,89.55,0.00
884,89.55,0.00
885,89.55,0.00
886,89.55,0.00
887,89.55,0.00
888,89.55,0.00
889,89.55,0.00
890,89.55,0.00
891,89.55,0.00
892,89.55,0.00
893,89.55,0.00
894,89.55,0.00
895,89.55,0.00
896,89.55,0.13
897,89.55,0.54
898,89.55,0.73
899,89.55,1.06
900,89.55,2.25
901,89.55,3.32
902,89.55,3.97
903,89.55,3.58
904,89.55,1.98
905,89.55,0.00
906,89.55,0.00
907,89.55,0.00
908,89.55,0.00
909,89.55,0.00
910,89.55,0.00
911,89.55,0.00
912,89.55,0.00
913,89.55,0.00
914,89.55,0.00
915,89.55,0.00
916,89.55,0.00
917,89.55,0.00
918,89.55,0.00
919,89.55,0.00
920,89.55,0.00
921,89.55,0.00
922,89.55,0.72
923,89.55,0.65
924,89.55,0.82
925,89.55,4.93
926,89.55,5.88
927,89.55,6.46
928,89.55,5.87
929,89.55,0.00
930,89.55,0.00
931,89.55,0.00
932,89.55,0.00
933,89.55,0.00
934,89.55,0.00
935,89.55,0.00
936,89.55,0.00
937,89.55,0.00
938,89.55,0.00
939,89.55,0.00
940,89.55,0.00
941,89.55,0.00
942,89.55,0.00
943,89.55,0.00
944,89.55,0.00
945,89.55,0.00
946,89.55,0.00
947,89.55,0.00
948,89.55,0.00
949,89.55,3.47
950,89.55,3.80
951,89.55,3.63
952,89.55,3.44
953,89.55,0.00
954,89.55,0.00
955,89.55,0.00
956,89.55,0.00
957,89.55,0.00
958,89.55,0.00
959,89.55,0.00
960,89.55,0.00
961,89.55,0.00
962,89.55,0.00
963,89.55,0.00
964,89.55,0.00
965,89.55,0.00
966,89.55,0.00
967,89.55,0.00
968,89.55,0.00
969,89.55,0.51
970,89.55,0.93
971,89.55,1.26
972,89.55,2.39
973,89.55,2.20
974,89.55,2.15
975,89.55,1.57
976,89.55,1.07
977,89.55,0.00
978,89.55,0.00
979,89.55,0.00
980,89.55,0.00
981,89.55,0.00
982,89.55,0.00
983,89.55,0.00
984,89.55,0.00
985,89.55,0.00
986,89.55,0.00
987,89.55,0.00
988,89.55,0.00
989,89.55,0.00
990,89.55,0.00
991,89.55,0.00
992,89.55,0.15
993,89.55,0.60
994,89.55,1.15
995,89.55,1.47
996,89.55,2.74
997,89.55,4.22
998,89.55,5.98
999,89.55,7.81
1000,89.55,6.22
1001,89.55,0.00
1002,89.55,0.00
1003,89.55,0.00
1004,89.55,0.00
1005,89.55,0.00
1006,89.55,0.00
1007,89.55,0.00
1008,89.55,0.00
1009,89.55,0.00
1010,89.55,0.00
1011,89.55,0.00
1012,89.55,0.00
1013,89.55,0.00
1014,89.55,0.00
1015,89.55,0.00
1016,89.55,0.14
1017,89.55,0.71
1018,89.55,1.22
1019,89.55,1.48
1020,89.55,2.77
1021,89.55,3.60
1022,89.55,3.32
1023,89.55,2.55
1024,89.55,0.76
1025,89.55,0.00
1026,89.55,0.00
1027,89.55,0.00
1028,89.55,0.00
1029,89.55,0.00
1030,89.55,0.00
1031,89.55,0.00
1032,89.55,0.00
1033,89.55,0.00
1034,89.55,0.00
1035,89.55,0.00
1036,89.55,0.00
1037,89.55,0.00
1038,89.55,0.00
1039,89.55,0.00
1040,89.55,0.00
1041,89.55,0.12
1042,89.55,0.62
1043,89.55,0.90
1044,89.55,0.96
1045,89.55,1.02
1046,89.55,1.04
1047,89.55,0.80
1048,89.55,0.00
1049,89.55,0.00
1050,89.55,0.00
1051,89.55,0.00
1052,89.55,0.00
1053,89.55,0.00
1054,89.55,0.00
1055,89.55,0.00
1056,89.55,0.00
1057,89.55,0.00
1058,89.55,0.00
1059,89.55,0.00
1060,89.55,0.00
1061,89.55,0.00
1062,89.55,0.00
1063,89.55,0.00
1064,89.55,0.00
1065,89.55,0.00
1066,89.55,0.83
1067,89.55,0.97
1068,89.55,1.23
1069,89.55,1.24
1070,89.55,1.22
1071,89.55,0.92
1072,89.55,0.00
1073,89.55,0.00
1074,89.55,0.00
1075,89.55,0.00
1076,89.55,0.00
1077,89.55,0.00
1078,89.55,0.00
1079,89.55,0.00
1080,89.55,0.00
1081,89.55,0.00
1082,89.55,0.00
1083,89.55,0.00
1084,89.55,0.00
1085,89.55,0.00
1086,89.55,0.00
1087,89.55,0.00
1088,89.55,0.00
1089,89.55,0.00
1090,89.55,0.00
1091,89.55,0.66
1092,89.55,1.00
1093,89.55,5.16
1094,89.55,6.25
1095,89.55,6.52
1096,89.55,6.05
1097,89.55,0.00
1098,89.55,0.00
1099,89.55,0.00
1100,89.55,0.00
1101,89.55,0.00
1102,89.55,0.00
1103,89.55,0.00
1104,89.55,0.00
1105,89.55,0.00
1106,89.55,0.00
1107,89.55,0.00
1108,89.55,0.00
1109,89.55,0.00
1110,89.55,0.00
1111,89.55,0.00
1112,89.55,0.14
1113,89.55,1.23
1114,89.55,2.04
1115,89.55,2.72
1116,89.55,3.18
1117,89.55,3.11
1118,89.55,3.94
1119,89.55,3.86
1120,89.55,3.68
1121,89.55,0.00
1122,89.55,0.00
1123,89.55,0.00
1124,89.55,0.00
1125,89.55,0.00
1126,89.55,0.00
1127,89.55,0.00
1128,89.55,0.00
1129,89.55,0.00
1130,89.55,0.00
1131,89.55,0.00
1132,89.55,0.00
1133,89.55,0.00
1134,89.55,0.00
1135,89.55,0.00
1136,89.55,0.29
1137,89.55,1.25
1138,89.55,3.30
1139,89.55,5.38
1140,89.55,6.95
1141,89.55,7.89
1142,89.55,8.21
1143,89.55,7.56
1144,89.55,4.47
1145,89.55,0.00
1146,89.55,0.00
1147,89.55,0.00
1148,89.55,0.00
1149,89.55,0.00
1150,89.55,0.00
1151,89.55,0.00
1152,89.55,0.00
1153,89.55,0.00
1154,89.55,0.00
1155,89.55,0.00
1156,89.55,0.00
1157,89.55,0.00
1158,89.55,0.00
1159,89.55,0.00
1160,89.55,0.19
1161,89.55,1.41
1162,89.55,2.53
1163,89.55,3.48
1164,89.55,4.16
1165,89.55,4.38
1166,89.55,4.01
1167,89.55,4.60
1168,89.55,3.02
1169,89.55,0.00
1170,89.55,0.00
1171,89.55,0.00
1172,89.55,0.00
1173,89.55,0.00
1174,89.55,0.00
1175,89.55,0.00
1176,89.55,0.00
1177,89.55,0.00
1178,89.55,0.00
1179,89.55,0.00
1180,89.55,0.00
1181,89.55,0.00
1182,89.55,0.00
1183,89.55,0.00
1184,89.55,0.14
1185,89.55,0.94
1186,89.55,1.19
1187,89.55,1.77
1188,89.55,2.80
1189,89.55,2.53
1190,89.55,3.08
1191,89.55,2.10
1192,89.55,2.41
1193,89.55,0.00
1194,89.55,0.00
1195,89.55,0.00
1196,89.55,0.00
1197,89.55,0.00
1198,89.55,0.00
1199,89.55,0.00
1200,89.55,0.00
1201,89.55,0.00
1202,89.55,0.00
1203,89.55,0.00
1204,89.55,0.00
1205,89.55,0.00
1206,89.55,0.00
1207,89.55,0.00
1208,89.55,0.35
1209,89.55,1.48
1210,89.55,3.51
1211,89.55,5.20
1212,89.55,3.97
1213,89.55,2.02
1214,89.55,1.00
1215,89.55,0.00
1216,89.55,0.00
1217,89.55,0.00
1218,89.55,0.00
1219,89.55,0.00
1220,89.55,0.00
1221,89.55,0.00
1222,89.55,0.00
1223,89.55,0.00
1224,89.55,0.00
1225,89.55,0.00
1226,89.55,0.00
1227,89.55,0.00
1228,89.55,0.00
1229,89.55,0.00
1230,89.55,0.00
1231,89.55,0.00
1232,89.55,0.19
1233,89.55,0.65
1234,89.55,0.92
1235,89.55,1.38
1236,89.55,2.36
1237,89.55,3.25
1238,89.55,5.07
1239,89.55,4.94
1240,89.55,4.01
1241,89.55,0.00
1242,89.55,0.00
1243,89.55,0.00
1244,89.55,0.00
1245,89.55,0.00
1246,89.55,0.00
1247,89.55,0.00
1248,89.55,0.00
1249,89.55,0.00
1250,89.55,0.00
1251,89.55,0.00
1252,89.55,0.00
1253,89.55,0.00
1254,89.55,0.00
1255,89.55,0.00
1256,89.55,0.20
1257,89.55,0.85
1258,89.55,2.06
1259,89.55,2.28
1260,89.55,2.60
1261,89.55,4.26
1262,89.55,4.20
1263,89.55,4.54
1264,89.55,1.76
1265,89.55,0.00
1266,89.55,0.00
1267,89.55,0.00
1268,89.55,0.00
1269,89.55,0.00
1270,89.55,0.00
1271,89.55,0.00
1272,89.55,0.00
1273,89.55,0.00
1274,89.55,0.00
1275,89.55,0.00
1276,89.55,0.00
1277,89.55,0.00
1278,89.55,0.00
1279,89.55,0.00
1280,89.55,0.64
1281,89.55,1.35
1282,89.55,1.78
1283,89.55,2.56
1284,89.55,4.39
1285,89.55,5.38
1286,89.55,5.52
1287,89.55,3.18
1288,89.55,1.89
1289,89.55,0.00
1290,89.55,0.00
1291,89.55,0.00
1292,89.55,0.00
1293,89.55,0.00
1294,89.55,0.00
1295,89.55,0.00
1296,89.55,0.00
1297,89.55,0.00
1298,89.55,0.00
1299,89.55,0.00
1300,89.55,0.00
1301,89.55,0.00
1302,89.55,0.00
1303,89.55,0.00
1304,89.55,0.72
1305,89.55,1.45
1306,89.55,2.80
1307,89.55,3.74
1308,89.55,4.60
1309,89.55,5.55
1310,89.55,4.53
1311,89.55,3.21
1312,89.55,1.58
1313,89.55,0.00
1314,89.55,0.00
1315,89.55,0.00
1316,89.55,0.00
1317,89.55,0.00
1318,89.55,0.00
1319,89.55,0.00
1320,89.55,0.00
1321,89.55,0.00
1322,89.55,0.00
1323,89.55,0.00
1324,89.55,0.00
1325,89.55,0.00
1326,89.55,0.00
1327,89.55,0.00
1328,89.55,0.85
1329,89.55,1.27
1330,89.55,3.48
1331,89.55,3.11
1332,89.55,4.18
1333,89.55,2.56
1334,89.55,1.70
1335,89.55,1.67
1336,89.55,0.00
1337,89.55,0.00
1338,89.55,0.00
1339,89.55,0.00
1340,89.55,0.00
1341,89.55,0.00
1342,89.55,0.00
1343,89.55,0.00
1344,89.55,0.00
1345,89.55,0.00
1346,89.55,0.00
1347,89.55,0.00
1348,89.55,0.00
1349,89.55,0.00
1350,89.55,0.00
1351,89.55,0.00
1352,89.55,0.00
1353,89.55,0.76
1354,89.55,0.95
1355,89.55,0.94
1356,89.55,1.17
1357,89.55,1.25
1358,89.55,1.18
1359,89.55,1.06
1360,89.55,0.00
