,Area,PV_kWh
768,109.98,0.00
769,109.98,0.00
770,109.98,0.00
771,109.98,0.00
772,109.98,0.00
773,109.98,0.00
774,109.98,0.00
775,109.98,0.00
776,109.98,0.00
777,109.98,1.29
778,109.98,2.04
779,109.98,2.51
780,109.98,3.07
781,109.98,2.93
782,109.98,2.14
783,109.98,1.75
784,109.98,0.00
785,109.98,0.00
786,109.98,0.00
787,109.98,0.00
788,109.98,0.00
789,109.98,0.00
790,109.98,0.00
791,109.98,0.00
792,109.98,0.00
793,109.98,0.00
794,109.98,0.00
795,109.98,0.00
796,109.98,0.00
797,109.98,0.00
798,109.98,0.00
799,109.98,0.00
800,109.98,0.38
801,109.98,2.02
802,109.98,2.98
803,109.98,3.70
804,109.98,3.80
805,109.98,3.15
806,109.98,2.69
807,109.98,1.93
808,109.98,0.67
809,109.98,0.00
810,109.98,0.00
811,109.98,0.00
812,109.98,0.00
813,109.98,0.00
814,109.98,0.00
815,109.98,0.00
816,109.98,0.00
817,109.98,0.00
818,109.98,0.00
819,109.98,0.00
820,109.98,0.00
821,109.98,0.00
822,109.98,0.00
823,109.98,0.00
824,109.98,0.81
825,109.98,2.36
826,109.98,3.86
827,109.98,3.97
828,109.98,4.41
829,109.98,4.08
830,109.98,3.34
831,109.98,2.23
832,109.98,0.89
833,109.98,0.00
834,109.98,0.00
835,109.98,0.00
836,109.98,0.00
837,109.98,0.00
838,109.98,0.00
839,109.98,0.00
840,109.98,0.00
841,109.98,0.00
842,109.98,0.00
843,109.98,0.00
844,109.98,0.00
845,109.98,0.00
846,109.98,0.00
847,109.98,0.00
848,109.98,0.46
849,109.98,1.45
850,109.98,1.33
851,109.98,1.29
852,109.98,1.34
853,109.98,1.76
854,109.98,1.89
855,109.98,1.55
856,109.98,1.06
857,109.98,0.00
858,109.98,0.00
859,109.98,0.00
860,109.98,0.00
861,109.98,0.00
862,109.98,0.00
863,109.98,0.00
864,109.98,0.00
865,109.98,0.00
866,109.98,0.00
867,109.98,0.00
868,109.98,0.00
869,109.98,0.00
870,109.98,0.00
871,109.98,0.00
872,109.98,0.00
873,109.98,1.16
874,109.98,1.18
875,109.98,0.71
876,109.98,0.88
877,109.98,1.01
878,109.98,1.41
879,109.98,1.22
880,109.98,0.11
881,109.98,0.00
882,109.98,0.00
883,109.98,0.00
884,109.98,0.00
885,109.98,0.00
886,109.98,0.00
887,109.98,0.00
888,109.98,0.00
889,109.98,0.00
890,109.98,0.00
891,109.98,0.00
892,109.98,0.00
893,109.98,0.00
894,109.98,0.00
895,109.98,0.00
896,109.98,0.85
897,109.98,1.36
898,109.98,1.23
899,109.98,1.35
900,109.98,2.00
901,109.98,2.13
902,109.98,1.93
903,109.98,1.35
904,109.98,0.26
905,109.98,0.00
906,109.98,0.00
907,109.98,0.00
908,109.98,0.00
909,109.98,0.00
910,109.98,0.00
911,109.98,0.00
912,109.98,0.00
913,109.98,0.00
914,109.98,0.00
915,109.98,0.00
916,109.98,0.00
917,109.98,0.00
918,109.98,0.00
919,109.98,0.00
920,109.98,0.00
921,109.98,0.00
922,109.98,0.91
923,109.98,0.81
924,109.98,1.02
925,109.98,4.02
926,109.98,3.35
927,109.98,2.61
928,109.98,1.45
929,109.98,0.00
930,109.98,0.00
931,109.98,0.00
932,109.98,0.00
933,109.98,0.00
934,109.98,0.00
935,109.98,0.00
936,109.98,0.00
937,109.98,0.00
938,109.98,0.00
939,109.98,0.00
940,109.98,0.00
941,109.98,0.00
942,109.98,0.00
943,109.98,0.00
944,109.98,0.00
945,109.98,0.00
946,109.98,0.00
947,109.98,0.00
948,109.98,0.00
949,109.98,2.99
950,109.98,2.40
951,109.98,2.06
952,109.98,1.13
953,109.98,0.00
954,109.98,0.00
955,109.98,0.00
956,109.98,0.00
957,109.98,0.00
958,109.98,0.00
959,109.98,0.00
960,109.98,0.00
961,109.98,0.00
962,109.98,0.00
963,109.98,0.00
964,109.98,0.00
965,109.98,0.00
966,109.98,0.00
967,109.98,0.00
968,109.98,0.24
969,109.98,1.32
970,109.98,1.58
971,109.98,1.71
972,109.98,2.76
973,109.98,2.14
974,109.98,2.12
975,109.98,1.69
976,109.98,0.76
977,109.98,0.00
978,109.98,0.00
979,109.98,0.00
980,109.98,0.00
981,109.98,0.00
982,109.98,0.00
983,109.98,0.00
984,109.98,0.00
985,109.98,0.00
986,109.98,0.00
987,109.98,0.00
988,109.98,0.00
989,109.98,0.00
990,109.98,0.00
991,109.98,0.00
992,109.98,1.06
993,109.98,2.07
994,109.98,2.38
995,109.98,2.09
996,109.98,2.40
997,109.98,2.29
998,109.98,2.18
999,109.98,2.04
1000,109.98,1.61
1001,109.98,0.00
1002,109.98,0.00
1003,109.98,0.00
1004,109.98,0.00
1005,109.98,0.00
1006,109.98,0.00
1007,109.98,0.00
1008,109.98,0.00
1009,109.98,0.00
1010,109.98,0.00
1011,109.98,0.00
1012,109.98,0.00
1013,109.98,0.00
1014,109.98,0.00
1015,109.98,0.00
1016,109.98,0.90
1017,109.98,1.70
1018,109.98,2.10
1019,109.98,2.03
1020,109.98,3.30
1021,109.98,3.90
1022,109.98,3.21
1023,109.98,1.89
1024,109.98,0.72
1025,109.98,0.00
1026,109.98,0.00
1027,109.98,0.00
1028,109.98,0.00
1029,109.98,0.00
1030,109.98,0.00
1031,109.98,0.00
1032,109.98,0.00
1033,109.98,0.00
1034,109.98,0.00
1035,109.98,0.00
1036,109.98,0.00
1037,109.98,0.00
1038,109.98,0.00
1039,109.98,0.00
1040,109.98,0.00
1041,109.98,0.27
1042,109.98,0.80
1043,109.98,1.13
1044,109.98,1.08
1045,109.98,1.13
1046,109.98,1.26
1047,109.98,0.96
1048,109.98,0.00
1049,109.98,0.00
1050,109.98,0.00
1051,109.98,0.00
1052,109.98,0.00
1053,109.98,0.00
1054,109.98,0.00
1055,109.98,0.00
1056,109.98,0.00
1057,109.98,0.00
1058,109.98,0.00
1059,109.98,0.00
1060,109.98,0.00
1061,109.98,0.00
1062,109.98,0.00
1063,109.98,0.00
1064,109.98,0.00
1065,109.98,0.00
1066,109.98,1.10
1067,109.98,1.20
1068,109.98,1.39
1069,109.98,1.09
1070,109.98,1.13
1071,109.98,0.89
1072,109.98,0.00
1073,109.98,0.00
1074,109.98,0.00
1075,109.98,0.00
1076,109.98,0.00
1077,109.98,0.00
1078,109.98,0.00
1079,109.98,0.00
1080,109.98,0.00
1081,109.98,0.00
1082,109.98,0.00
1083,109.98,0.00
1084,109.98,0.00
1085,109.98,0.00
1086,109.98,0.00
1087,109.98,0.00
1088,109.98,0.00
1089,109.98,0.00
1090,109.98,0.00
1091,109.98,0.83
1092,109.98,1.26
1093,109.98,4.56
1094,109.98,4.20
1095,109.98,3.43
1096,109.98,2.11
1097,109.98,0.00
1098,109.98,0.00
1099,109.98,0.00
1100,109.98,0.00
1101,109.98,0.00
1102,109.98,0.00
1103,109.98,0.00
1104,109.98,0.00
1105,109.98,0.00
1106,109.98,0.00
1107,109.98,0.00
1108,109.98,0.00
1109,109.98,0.00
1110,109.98,0.00
1111,109.98,0.00
1112,109.98,0.78
1113,109.98,2.19
1114,109.98,3.21
1115,109.98,3.74
1116,109.98,3.90
1117,109.98,2.55
1118,109.98,2.14
1119,109.98,1.56
1120,109.98,1.24
1121,109.98,0.00
1122,109.98,0.00
1123,109.98,0.00
1124,109.98,0.00
1125,109.98,0.00
1126,109.98,0.00
1127,109.98,0.00
1128,109.98,0.00
1129,109.98,0.00
1130,109.98,0.00
1131,109.98,0.00
1132,109.98,0.00
1133,109.98,0.00
1134,109.98,0.00
1135,109.98,0.00
1136,109.98,2.80
1137,109.98,5.22
1138,109.98,7.05
1139,109.98,7.98
1140,109.98,8.21
1141,109.98,7.72
1142,109.98,6.55
1143,109.98,4.82
1144,109.98,2.60
1145,109.98,0.00
1146,109.98,0.00
1147,109.98,0.00
1148,109.98,0.00
1149,109.98,0.00
1150,109.98,0.00
1151,109.98,0.00
1152,109.98,0.00
1153,109.98,0.00
1154,109.98,0.00
1155,109.98,0.00
1156,109.98,0.00
1157,109.98,0.00
1158,109.98,0.00
1159,109.98,0.00
1160,109.98,1.25
1161,109.98,3.00
1162,109.98,4.63
1163,109.98,4.89
1164,109.98,5.08
1165,109.98,4.71
1166,109.98,3.81
1167,109.98,3.36
1168,109.98,1.88
1169,109.98,0.00
1170,109.98,0.00
1171,109.98,0.00
1172,109.98,0.00
1173,109.98,0.00
1174,109.98,0.00
1175,109.98,0.00
1176,109.98,0.00
1177,109.98,0.00
1178,109.98,0.00
1179,109.98,0.00
1180,109.98,0.00
1181,109.98,0.00
1182,109.98,0.00
1183,109.98,0.00
1184,109.98,0.61
1185,109.98,1.52
1186,109.98,2.03
1187,109.98,2.37
1188,109.98,3.16
1189,109.98,2.68
1190,109.98,2.61
1191,109.98,1.78
1192,109.98,1.20
1193,109.98,0.00
1194,109.98,0.00
1195,109.98,0.00
1196,109.98,0.00
1197,109.98,0.00
1198,109.98,0.00
1199,109.98,0.00
1200,109.98,0.00
1201,109.98,0.00
1202,109.98,0.00
1203,109.98,0.00
1204,109.98,0.00
1205,109.98,0.00
1206,109.98,0.00
1207,109.98,0.00
1208,109.98,3.33
1209,109.98,5.93
1210,109.98,7.45
1211,109.98,7.62
1212,109.98,4.78
1213,109.98,2.22
1214,109.98,0.95
1215,109.98,0.00
1216,109.98,0.00
1217,109.98,0.00
1218,109.98,0.00
1219,109.98,0.00
1220,109.98,0.00
1221,109.98,0.00
1222,109.98,0.00
1223,109.98,0.00
1224,109.98,0.00
1225,109.98,0.00
1226,109.98,0.00
1227,109.98,0.00
1228,109.98,0.00
1229,109.98,0.00
1230,109.98,0.00
1231,109.98,0.00
1232,109.98,1.27
1233,109.98,2.08
1234,109.98,1.94
1235,109.98,1.90
1236,109.98,1.86
1237,109.98,1.69
1238,109.98,1.94
1239,109.98,1.52
1240,109.98,1.28
1241,109.98,0.00
1242,109.98,0.00
1243,109.98,0.00
1244,109.98,0.00
1245,109.98,0.00
1246,109.98,0.00
1247,109.98,0.00
1248,109.98,0.00
1249,109.98,0.00
1250,109.98,0.00
1251,109.98,0.00
1252,109.98,0.00
1253,109.98,0.00
1254,109.98,0.00
1255,109.98,0.00
1256,109.98,1.48
1257,109.98,2.06
1258,109.98,3.50
1259,109.98,3.20
1260,109.98,2.54
1261,109.98,3.74
1262,109.98,3.40
1263,109.98,2.44
1264,109.98,1.37
1265,109.98,0.00
1266,109.98,0.00
1267,109.98,0.00
1268,109.98,0.00
1269,109.98,0.00
1270,109.98,0.00
1271,109.98,0.00
1272,109.98,0.00
1273,109.98,0.00
1274,109.98,0.00
1275,109.98,0.00
1276,109.98,0.00
1277,109.98,0.00
1278,109.98,0.00
1279,109.98,0.00
1280,109.98,0.88
1281,109.98,2.54
1282,109.98,2.43
1283,109.98,3.52
1284,109.98,5.25
1285,109.98,5.28
1286,109.98,4.73
1287,109.98,2.53
1288,109.98,1.35
1289,109.98,0.00
1290,109.98,0.00
1291,109.98,0.00
1292,109.98,0.00
1293,109.98,0.00
1294,109.98,0.00
1295,109.98,0.00
1296,109.98,0.00
1297,109.98,0.00
1298,109.98,0.00
1299,109.98,0.00
1300,109.98,0.00
1301,109.98,0.00
1302,109.98,0.00
1303,109.98,0.00
1304,109.98,1.80
1305,109.98,3.71
1306,109.98,4.70
1307,109.98,5.26
1308,109.98,5.63
1309,109.98,5.80
1310,109.98,4.31
1311,109.98,2.76
1312,109.98,1.30
1313,109.98,0.00
1314,109.98,0.00
1315,109.98,0.00
1316,109.98,0.00
1317,109.98,0.00
1318,109.98,0.00
1319,109.98,0.00
1320,109.98,0.00
1321,109.98,0.00
1322,109.98,0.00
1323,109.98,0.00
1324,109.98,0.00
1325,109.98,0.00
1326,109.98,0.00
1327,109.98,0.00
1328,109.98,3.16
1329,109.98,5.13
1330,109.98,6.81
1331,109.98,4.33
1332,109.98,5.00
1333,109.98,2.77
1334,109.98,1.10
1335,109.98,1.00
1336,109.98,0.00
1337,109.98,0.00
1338,109.98,0.00
1339,109.98,0.00
1340,109.98,0.00
1341,109.98,0.00
1342,109.98,0.00
1343,109.98,0.00
1344,109.98,0.00
1345,109.98,0.00
1346,109.98,0.00
1347,109.98,0.00
1348,109.98,0.00
1349,109.98,0.00
1350,109.98,0.00
1351,109.98,0.00
1352,109.98,0.00
1353,109.98,0.98
1354,109.98,1.25
1355,109.98,1.14
1356,109.98,1.33
1357,109.98,1.15
1358,109.98,0.89
