bui_fac_sen,bui,bui_sh,fac,bui_fac,sen_int,fac_area,sen_area,sen_x,sen_y,sen_z,sen_dir_x,sen_dir_y,sen_dir_z,orientation,tilt,total_rad,fac_type,B,array_s,area_netpv,CATteta_z,CATB,CATGB
B153734_37_20,B153734,B153734,37,B153734_37,20,41.54,1.73,683683.75,248239.40,478.61,-0.59,-0.34,0.74,-109.61,42.61,1124954.18,roof,42.61,0.00,1.73,1,6,5
B153734_37_21,B153734,B153734,37,B153734_37,21,41.54,1.73,683683.05,248241.07,478.81,-0.59,-0.34,0.74,-109.61,42.61,1125888.15,roof,42.61,0.00,1.73,1,6,5
B153734_37_22,B153734,B153734,37,B153734_37,22,41.54,1.73,683682.50,248242.63,479.08,-0.59,-0.34,0.74,-109.61,42.61,1129339.54,roof,42.61,0.00,1.73,1,6,5
B153734_37_23,B153734,B153734,37,B153734_37,23,41.54,1.73,683681.58,248243.22,478.62,-0.59,-0.34,0.74,-109.61,42.61,1125635.30,roof,42.61,0.00,1.73,1,6,5
B153734_68_0,B153734,B153734,68,B153734_68,0,44.00,1.91,683706.03,248231.21,478.62,0.68,-0.07,0.73,93.94,43.30,1038541.40,roof,43.30,0.00,1.91,2,6,5
B153734_68_1,B153734,B153734,68,B153734_68,1,44.00,1.91,683706.10,248233.20,478.74,0.68,-0.07,0.73,93.94,43.30,1038553.81,roof,43.30,0.00,1.91,2,6,5
B153734_68_2,B153734,B153734,68,B153734_68,2,44.00,1.91,683706.24,248235.20,478.80,0.68,-0.07,0.73,93.94,43.30,1038268.93,roof,43.30,0.00,1.91,2,6,5
B153734_68_3,B153734,B153734,68,B153734_68,3,44.00,1.91,683706.39,248237.20,478.85,0.68,-0.07,0.73,93.94,43.30,1037978.07,roof,43.30,0.00,1.91,2,6,5
B153734_68_4,B153734,B153734,68,B153734_68,4,44.00,1.91,683706.53,248239.19,478.90,0.68,-0.07,0.73,93.94,43.30,1034357.59,roof,43.30,0.00,1.91,2,6,5
B153734_68_5,B153734,B153734,68,B153734_68,5,44.00,1.91,683706.68,248241.19,478.95,0.68,-0.07,0.73,93.94,43.30,1034149.08,roof,43.30,0.00,1.91,2,6,5
B153734_68_6,B153734,B153734,68,B153734_68,6,44.00,1.91,683706.82,248243.18,479.00,0.68,-0.07,0.73,93.94,43.30,1034007.66,roof,43.30,0.00,1.91,2,6,5
B153734_68_7,B153734,B153734,68,B153734_68,7,44.00,1.91,683706.97,248245.18,479.05,0.68,-0.07,0.73,93.94,43.30,1033973.89,roof,43.30,0.00,1.91,2,6,5
B153734_68_8,B153734,B153734,68,B153734_68,8,44.00,1.91,683707.12,248247.17,479.10,0.68,-0.07,0.73,93.94,43.30,1033192.40,roof,43.30,0.00,1.91,2,6,5
B153734_68_9,B153734,B153734,68,B153734_68,9,44.00,1.91,683707.26,248249.17,479.16,0.68,-0.07,0.73,93.94,43.30,1033284.71,roof,43.30,0.00,1.91,2,6,5
B153734_68_10,B153734,B153734,68,B153734_68,10,44.00,1.91,683707.41,248251.16,479.21,0.68,-0.07,0.73,93.94,43.30,1035705.70,roof,43.30,0.00,1.91,2,6,5
B153734_68_11,B153734,B153734,68,B153734_68,11,44.00,1.91,683707.46,248252.29,479.26,0.68,-0.07,0.73,93.94,43.30,1035556.33,roof,43.30,0.00,1.91,2,6,5
B153734_68_12,B153734,B153734,68,B153734_68,12,44.00,1.91,683705.88,248234.20,479.04,0.68,-0.07,0.73,93.94,43.30,1039921.47,roof,43.30,0.00,1.91,2,6,5
B153734_68_13,B153734,B153734,68,B153734_68,13,44.00,1.91,683705.85,248235.20,479.16,0.68,-0.07,0.73,93.94,43.30,1040236.27,roof,43.30,0.00,1.91,2,6,5
B153734_68_14,B153734,B153734,68,B153734_68,14,44.00,1.91,683705.87,248237.20,479.33,0.68,-0.07,0.73,93.94,43.30,1040426.22,roof,43.30,0.00,1.91,2,6,5
B153734_68_15,B153734,B153734,68,B153734_68,15,44.00,1.91,683705.88,248239.19,479.51,0.68,-0.07,0.73,93.94,43.30,1040619.04,roof,43.30,0.00,1.91,2,6,5
B153734_68_16,B153734,B153734,68,B153734_68,16,44.00,1.91,683705.90,248241.19,479.68,0.68,-0.07,0.73,93.94,43.30,1040792.76,roof,43.30,0.00,1.91,2,6,5
B153734_68_17,B153734,B153734,68,B153734_68,17,44.00,1.91,683705.92,248243.18,479.85,0.68,-0.07,0.73,93.94,43.30,1040994.85,roof,43.30,0.00,1.91,2,6,5
B153734_68_18,B153734,B153734,68,B153734_68,18,44.00,1.91,683705.93,248245.18,480.02,0.68,-0.07,0.73,93.94,43.30,1037741.18,roof,43.30,0.00,1.91,2,6,5
B153734_68_19,B153734,B153734,68,B153734_68,19,44.00,1.91,683705.95,248247.17,480.20,0.68,-0.07,0.73,93.94,43.30,1037611.61,roof,43.30,0.00,1.91,2,6,5
B153734_68_20,B153734,B153734,68,B153734_68,20,44.00,1.91,683705.97,248249.17,480.37,0.68,-0.07,0.73,93.94,43.30,1037925.56,roof,43.30,0.00,1.91,2,6,5
B153734_68_21,B153734,B153734,68,B153734_68,21,44.00,1.91,683705.98,248251.16,480.54,0.68,-0.07,0.73,93.94,43.30,1037011.13,roof,43.30,0.00,1.91,2,6,5
B153734_68_22,B153734,B153734,68,B153734_68,22,44.00,1.91,683706.02,248252.36,480.62,0.68,-0.07,0.73,93.94,43.30,1037181.83,roof,43.30,0.00,1.91,2,6,5
B153734_69_0,B153734,B153734,69,B153734_69,0,44.08,2.00,683705.32,248231.21,479.28,0.68,-0.07,0.73,93.93,43.37,1039732.27,roof,43.37,0.00,2.00,2,6,5
B153734_69_1,B153734,B153734,69,B153734_69,1,44.08,2.00,683705.34,248233.20,479.45,0.68,-0.07,0.73,93.93,43.37,1040691.23,roof,43.37,0.00,2.00,2,6,5
B153734_69_2,B153734,B153734,69,B153734_69,2,44.08,2.00,683705.36,248235.20,479.63,0.68,-0.07,0.73,93.93,43.37,1041040.06,roof,43.37,0.00,2.00,2,6,5
B153734_69_3,B153734,B153734,69,B153734_69,3,44.08,2.00,683705.37,248237.20,479.80,0.68,-0.07,0.73,93.93,43.37,1041148.57,roof,43.37,0.00,2.00,2,6,5
B153734_69_4,B153734,B153734,69,B153734_69,4,44.08,2.00,683705.39,248239.19,479.97,0.68,-0.07,0.73,93.93,43.37,1041265.79,roof,43.37,0.00,2.00,2,6,5
B153734_69_5,B153734,B153734,69,B153734_69,5,44.08,2.00,683705.41,248241.19,480.14,0.68,-0.07,0.73,93.93,43.37,1041443.86,roof,43.37,0.00,2.00,2,6,5
B153734_69_6,B153734,B153734,69,B153734_69,6,44.08,2.00,683705.42,248243.18,480.32,0.68,-0.07,0.73,93.93,43.37,1041416.42,roof,43.37,0.00,2.00,2,6,5
B153734_69_7,B153734,B153734,69,B153734_69,7,44.08,2.00,683705.44,248245.18,480.49,0.68,-0.07,0.73,93.93,43.37,1041419.78,roof,43.37,0.00,2.00,2,6,5
B153734_69_8,B153734,B153734,69,B153734_69,8,44.08,2.00,683705.45,248247.17,480.66,0.68,-0.07,0.73,93.93,43.37,1041330.83,roof,43.37,0.00,2.00,2,6,5
B153734_69_9,B153734,B153734,69,B153734_69,9,44.08,2.00,683705.44,248248.55,480.80,0.68,-0.07,0.73,93.93,43.37,1041719.94,roof,43.37,0.00,2.00,2,6,5
B153734_69_10,B153734,B153734,69,B153734_69,10,44.08,2.00,683703.88,248231.26,480.64,0.68,-0.07,0.73,93.93,43.37,1044588.15,roof,43.37,0.00,2.00,2,6,5
B153734_69_11,B153734,B153734,69,B153734_69,11,44.08,2.00,683704.02,248233.20,480.69,0.68,-0.07,0.73,93.93,43.37,1044482.03,roof,43.37,0.00,2.00,2,6,5
B153734_69_12,B153734,B153734,69,B153734_69,12,44.08,2.00,683704.17,248235.20,480.74,0.68,-0.07,0.73,93.93,43.37,1043872.26,roof,43.37,0.00,2.00,2,6,5
B153734_69_13,B153734,B153734,69,B153734_69,13,44.08,2.00,683704.31,248237.20,480.80,0.68,-0.07,0.73,93.93,43.37,1044577.29,roof,43.37,0.00,2.00,2,6,5
B153734_69_14,B153734,B153734,69,B153734_69,14,44.08,2.00,683704.46,248239.19,480.85,0.68,-0.07,0.73,93.93,43.37,1043984.90,roof,43.37,0.00,2.00,2,6,5
B153734_69_15,B153734,B153734,69,B153734_69,15,44.08,2.00,683704.60,248241.19,480.90,0.68,-0.07,0.73,93.93,43.37,1042969.28,roof,43.37,0.00,2.00,2,6,5
B153734_69_16,B153734,B153734,69,B153734_69,16,44.08,2.00,683704.75,248243.18,480.95,0.68,-0.07,0.73,93.93,43.37,1042627.56,roof,43.37,0.00,2.00,2,6,5
B153734_69_17,B153734,B153734,69,B153734_69,17,44.08,2.00,683704.89,248245.18,481.00,0.68,-0.07,0.73,93.93,43.37,1042414.97,roof,43.37,0.00,2.00,2,6,5
B153734_69_18,B153734,B153734,69,B153734_69,18,44.08,2.00,683705.04,248247.17,481.05,0.68,-0.07,0.73,93.93,43.37,1042028.79,roof,43.37,0.00,2.00,2,6,5
B153734_69_19,B153734,B153734,69,B153734_69,19,44.08,2.00,683705.19,248249.17,481.10,0.68,-0.07,0.73,93.93,43.37,1042113.20,roof,43.37,0.00,2.00,2,6,5
B153734_69_20,B153734,B153734,69,B153734_69,20,44.08,2.00,683705.28,248251.16,481.20,0.68,-0.07,0.73,93.93,43.37,1041300.76,roof,43.37,0.00,2.00,2,6,5
B153734_69_21,B153734,B153734,69,B153734_69,21,44.08,2.00,683705.31,248252.36,481.28,0.68,-0.07,0.73,93.93,43.37,1037750.43,roof,43.37,0.00,2.00,2,6,5
B153734_70_0,B153734,B153734,70,B153734_70,0,3.02,0.50,683704.23,248243.22,481.34,-0.00,0.00,1.00,0.00,0.11,1113438.59,roof,15.22,1.98,0.26,5,6,5
B153734_70_1,B153734,B153734,70,B153734_70,1,3.02,0.50,683704.40,248245.22,481.34,-0.00,0.00,1.00,0.00,0.11,1113438.57,roof,15.22,1.98,0.26,5,6,5
B153734_70_2,B153734,B153734,70,B153734_70,2,3.02,0.50,683704.56,248247.22,481.34,-0.00,0.00,1.00,0.00,0.11,1113438.57,roof,15.22,1.98,0.26,5,6,5
B153734_70_3,B153734,B153734,70,B153734_70,3,3.02,0.50,683704.72,248249.22,481.33,-0.00,0.00,1.00,0.00,0.11,1113438.57,roof,15.22,1.98,0.26,5,6,5
B153734_70_4,B153734,B153734,70,B153734_70,4,3.02,0.50,683704.88,248251.22,481.33,-0.00,0.00,1.00,0.00,0.11,1113438.60,roof,15.22,1.98,0.26,5,6,5
B153734_70_5,B153734,B153734,70,B153734_70,5,3.02,0.50,683704.95,248252.49,481.33,-0.00,0.00,1.00,0.00,0.11,1113287.45,roof,15.22,1.98,0.26,5,6,5
B153734_71_0,B153734,B153734,71,B153734_71,0,0.05,0.05,683704.97,248252.67,481.32,0.04,0.10,0.99,84.27,6.07,1059395.88,roof,6.07,0.00,0.05,2,6,5
B153734_72_0,B153734,B153734,72,B153734_72,0,0.02,0.02,683704.94,248252.78,481.32,0.03,-0.08,1.00,94.72,5.01,1153857.85,roof,5.01,0.00,0.02,2,6,5
