bui_fac_sen,bui,bui_sh,fac,bui_fac,sen_int,fac_area,sen_area,sen_x,sen_y,sen_z,sen_dir_x,sen_dir_y,sen_dir_z,orientation,tilt,total_rad,fac_type,B,array_s,area_netpv,CATteta_z,CATB,CATGB
B153749_43_8,B153749,B153749,43,B153749_43,8,14.97,1.66,683728.68,248243.88,479.59,0.00,0.00,1.00,0.00,0.25,1111432.77,roof,15.22,1.98,0.85,5,6,5
B153749_46_0,B153749,B153749,46,B153749_46,0,13.09,1.87,683736.97,248238.99,475.55,0.63,-0.07,0.77,94.01,39.53,1038108.99,roof,39.53,0.00,1.87,2,6,5
B153749_46_1,B153749,B153749,46,B153749_46,1,13.09,1.87,683736.89,248240.99,475.80,0.63,-0.07,0.77,94.01,39.53,1037877.31,roof,39.53,0.00,1.87,2,6,5
B153749_46_2,B153749,B153749,46,B153749_46,2,13.09,1.87,683737.05,248242.98,475.85,0.63,-0.07,0.77,94.01,39.53,1037508.12,roof,39.53,0.00,1.87,2,6,5
B153749_46_3,B153749,B153749,46,B153749_46,3,13.09,1.87,683737.19,248244.85,475.90,0.63,-0.07,0.77,94.01,39.53,1041913.90,roof,39.53,0.00,1.87,2,6,5
B153749_46_4,B153749,B153749,46,B153749_46,4,13.09,1.87,683736.25,248241.86,476.40,0.63,-0.07,0.77,94.01,39.53,1038099.82,roof,39.53,0.00,1.87,2,6,5
B153749_46_5,B153749,B153749,46,B153749_46,5,13.09,1.87,683736.03,248242.98,476.68,0.63,-0.07,0.77,94.01,39.53,1038060.47,roof,39.53,0.00,1.87,2,6,5
B153749_46_6,B153749,B153749,46,B153749_46,6,13.09,1.87,683735.88,248244.87,476.98,0.63,-0.07,0.77,94.01,39.53,1041862.00,roof,39.53,0.00,1.87,2,6,5
B153749_47_0,B153749,B153749,47,B153749_47,0,16.71,1.52,683733.94,248241.69,478.42,0.66,-0.06,0.75,93.35,41.35,1027479.16,roof,41.35,0.00,1.52,2,6,5
B153749_47_1,B153749,B153749,47,B153749_47,1,16.71,1.52,683733.50,248242.99,478.90,0.66,-0.06,0.75,93.35,41.35,1027662.25,roof,41.35,0.00,1.52,2,6,5
B153749_47_2,B153749,B153749,47,B153749_47,2,16.71,1.52,683733.98,248244.33,478.59,0.66,-0.06,0.75,93.35,41.35,1029513.08,roof,41.35,0.00,1.52,2,6,5
B153749_47_3,B153749,B153749,47,B153749_47,3,16.71,1.52,683735.52,248239.86,476.89,0.66,-0.06,0.75,93.35,41.35,1026863.98,roof,41.35,0.00,1.52,2,6,5
B153749_47_4,B153749,B153749,47,B153749_47,4,16.71,1.52,683734.93,248240.99,477.50,0.66,-0.06,0.75,93.35,41.35,1027030.30,roof,41.35,0.00,1.52,2,6,5
B153749_47_5,B153749,B153749,47,B153749_47,5,16.71,1.52,683735.01,248242.99,477.58,0.66,-0.06,0.75,93.35,41.35,1026697.67,roof,41.35,0.00,1.52,2,6,5
B153749_47_6,B153749,B153749,47,B153749_47,6,16.71,1.52,683735.07,248244.87,477.68,0.66,-0.06,0.75,93.35,41.35,1031924.93,roof,41.35,0.00,1.52,2,6,5
B153749_47_7,B153749,B153749,47,B153749_47,7,16.71,1.52,683736.36,248239.03,476.09,0.66,-0.06,0.75,93.35,41.35,1026518.89,roof,41.35,0.00,1.52,2,6,5
B153749_47_8,B153749,B153749,47,B153749_47,8,16.71,1.52,683736.20,248240.99,476.38,0.66,-0.06,0.75,93.35,41.35,1026321.98,roof,41.35,0.00,1.52,2,6,5
B153749_47_9,B153749,B153749,47,B153749_47,9,16.71,1.52,683736.01,248242.95,476.70,0.66,-0.06,0.75,93.35,41.35,1026141.63,roof,41.35,0.00,1.52,2,6,5
B153749_47_10,B153749,B153749,47,B153749_47,10,16.71,1.52,683737.10,248238.11,475.37,0.66,-0.06,0.75,93.35,41.35,1026235.68,roof,41.35,0.00,1.52,2,6,5
B153749_48_0,B153749,B153749,48,B153749_48,0,45.35,1.89,683729.98,248242.40,478.78,-0.06,-0.67,0.74,-132.12,42.35,1262125.17,roof,42.35,0.00,1.89,6,6,5
B153749_48_1,B153749,B153749,48,B153749_48,1,45.35,1.89,683728.07,248242.69,478.88,-0.06,-0.67,0.74,-132.12,42.35,1263108.98,roof,42.35,0.00,1.89,6,6,5
B153749_48_2,B153749,B153749,48,B153749_48,2,45.35,1.89,683726.76,248242.25,478.37,-0.06,-0.67,0.74,-132.12,42.35,1260788.30,roof,42.35,0.00,1.89,6,6,5
B153749_48_3,B153749,B153749,48,B153749_48,3,45.35,1.89,683733.23,248240.35,477.20,-0.06,-0.67,0.74,-132.12,42.35,1254547.05,roof,42.35,0.00,1.89,6,6,5
B153749_48_4,B153749,B153749,48,B153749_48,4,45.35,1.89,683732.07,248240.98,477.67,-0.06,-0.67,0.74,-132.12,42.35,1257811.62,roof,42.35,0.00,1.89,6,6,5
B153749_48_5,B153749,B153749,48,B153749_48,5,45.35,1.89,683730.07,248241.12,477.63,-0.06,-0.67,0.74,-132.12,42.35,1257337.31,roof,42.35,0.00,1.89,6,6,5
B153749_48_6,B153749,B153749,48,B153749_48,6,45.35,1.89,683728.07,248241.21,477.54,-0.06,-0.67,0.74,-132.12,42.35,1255819.15,roof,42.35,0.00,1.89,6,6,5
B153749_48_7,B153749,B153749,48,B153749_48,7,45.35,1.89,683726.08,248241.29,477.44,-0.06,-0.67,0.74,-132.12,42.35,1254997.94,roof,42.35,0.00,1.89,6,6,5
B153749_48_8,B153749,B153749,48,B153749_48,8,45.35,1.89,683724.80,248240.83,476.91,-0.06,-0.67,0.74,-132.12,42.35,1249406.95,roof,42.35,0.00,1.89,6,6,5
B153749_48_9,B153749,B153749,48,B153749_48,9,45.35,1.89,683735.49,248238.92,476.10,-0.06,-0.67,0.74,-132.12,42.35,1230285.86,roof,42.35,0.00,1.89,6,6,5
B153749_48_10,B153749,B153749,48,B153749_48,10,45.35,1.89,683734.06,248239.47,476.47,-0.06,-0.67,0.74,-132.12,42.35,1233523.76,roof,42.35,0.00,1.89,6,6,5
B153749_48_11,B153749,B153749,48,B153749_48,11,45.35,1.89,683732.07,248239.56,476.38,-0.06,-0.67,0.74,-132.12,42.35,1235090.70,roof,42.35,0.00,1.89,6,6,5
B153749_48_12,B153749,B153749,48,B153749_48,12,45.35,1.89,683730.07,248239.64,476.29,-0.06,-0.67,0.74,-132.12,42.35,1249518.24,roof,42.35,0.00,1.89,6,6,5
B153749_48_13,B153749,B153749,48,B153749_48,13,45.35,1.89,683728.07,248239.73,476.19,-0.06,-0.67,0.74,-132.12,42.35,1248468.98,roof,42.35,0.00,1.89,6,6,5
B153749_48_14,B153749,B153749,48,B153749_48,14,45.35,1.89,683726.08,248239.81,476.10,-0.06,-0.67,0.74,-132.12,42.35,1228498.79,roof,42.35,0.00,1.89,6,6,5
B153749_48_15,B153749,B153749,48,B153749_48,15,45.35,1.89,683724.08,248239.90,476.00,-0.06,-0.67,0.74,-132.12,42.35,1229747.41,roof,42.35,0.00,1.89,6,6,5
B153749_48_16,B153749,B153749,48,B153749_48,16,45.35,1.89,683722.88,248239.43,475.48,-0.06,-0.67,0.74,-132.12,42.35,1222530.84,roof,42.35,0.00,1.89,6,6,5
B153749_48_17,B153749,B153749,48,B153749_48,17,45.35,1.89,683736.06,248238.31,475.59,-0.06,-0.67,0.74,-132.12,42.35,1223046.42,roof,42.35,0.00,1.89,6,6,5
B153749_48_18,B153749,B153749,48,B153749_48,18,45.35,1.89,683734.06,248238.45,475.54,-0.06,-0.67,0.74,-132.12,42.35,1216375.51,roof,42.35,0.00,1.89,6,6,5
B153749_48_19,B153749,B153749,48,B153749_48,19,45.35,1.89,683732.07,248238.58,475.50,-0.06,-0.67,0.74,-132.12,42.35,1211708.22,roof,42.35,0.00,1.89,6,6,5
B153749_48_20,B153749,B153749,48,B153749_48,20,45.35,1.89,683730.07,248238.72,475.45,-0.06,-0.67,0.74,-132.12,42.35,1197261.94,roof,42.35,0.00,1.89,6,6,5
B153749_48_21,B153749,B153749,48,B153749_48,21,45.35,1.89,683728.07,248238.86,475.40,-0.06,-0.67,0.74,-132.12,42.35,1187895.97,roof,42.35,0.00,1.89,6,6,5
B153749_48_22,B153749,B153749,48,B153749_48,22,45.35,1.89,683726.08,248239.00,475.36,-0.06,-0.67,0.74,-132.12,42.35,1213916.44,roof,42.35,0.00,1.89,6,6,5
B153749_48_23,B153749,B153749,48,B153749_48,23,45.35,1.89,683724.61,248239.11,475.34,-0.06,-0.67,0.74,-132.12,42.35,1220130.35,roof,42.35,0.00,1.89,6,6,5
B153749_49_0,B153749,B153749,49,B153749_49,0,13.61,1.13,683736.06,248238.72,475.96,-0.06,-0.67,0.74,-132.09,42.32,1228598.38,roof,42.32,0.00,1.13,6,6,5
B153749_49_1,B153749,B153749,49,B153749_49,1,13.61,1.13,683734.80,248239.36,476.43,-0.06,-0.67,0.74,-132.09,42.32,1233023.65,roof,42.32,0.00,1.13,6,6,5
B153749_49_2,B153749,B153749,49,B153749_49,2,13.61,1.13,683735.40,248239.86,476.94,-0.06,-0.67,0.74,-132.09,42.32,1246742.38,roof,42.32,0.00,1.13,6,6,5
B153749_49_3,B153749,B153749,49,B153749_49,3,13.61,1.13,683734.06,248240.28,477.21,-0.06,-0.67,0.74,-132.09,42.32,1254190.08,roof,42.32,0.00,1.13,6,6,5
B153749_49_4,B153749,B153749,49,B153749_49,4,13.61,1.13,683732.54,248240.78,477.53,-0.06,-0.67,0.74,-132.09,42.32,1257055.31,roof,42.32,0.00,1.13,6,6,5
B153749_49_5,B153749,B153749,49,B153749_49,5,13.61,1.13,683733.74,248241.78,478.54,-0.06,-0.67,0.74,-132.09,42.32,1261398.81,roof,42.32,0.00,1.13,6,6,5
B153749_49_6,B153749,B153749,49,B153749_49,6,13.61,1.13,683732.07,248241.85,478.46,-0.06,-0.67,0.74,-132.09,42.32,1260865.81,roof,42.32,0.00,1.13,6,6,5
B153749_49_7,B153749,B153749,49,B153749_49,7,13.61,1.13,683730.29,248242.21,478.63,-0.06,-0.67,0.74,-132.09,42.32,1261336.82,roof,42.32,0.00,1.13,6,6,5
B153749_49_8,B153749,B153749,49,B153749_49,8,13.61,1.13,683733.07,248242.56,479.19,-0.06,-0.67,0.74,-132.09,42.32,1265110.71,roof,42.32,0.00,1.13,6,6,5
B153749_49_9,B153749,B153749,49,B153749_49,9,13.61,1.13,683732.07,248242.86,479.37,-0.06,-0.67,0.74,-132.09,42.32,1266173.10,roof,42.32,0.00,1.13,6,6,5
B153749_49_10,B153749,B153749,49,B153749_49,10,13.61,1.13,683730.07,248242.99,479.32,-0.06,-0.67,0.74,-132.09,42.32,1265124.38,roof,42.32,0.00,1.13,6,6,5
B153749_49_11,B153749,B153749,49,B153749_49,11,13.61,1.13,683728.72,248243.20,479.39,-0.06,-0.67,0.74,-132.09,42.32,1265870.51,roof,42.32,0.00,1.13,6,6,5
