bui_fac_sen,bui,bui_sh,fac,bui_fac,sen_int,fac_area,sen_area,sen_x,sen_y,sen_z,sen_dir_x,sen_dir_y,sen_dir_z,orientation,tilt,total_rad,fac_type,B,array_s,area_netpv,CATteta_z,CATB,CATGB
B153694_57_5,B153694,B153694,57,B153694_57,5,16.86,1.87,683672.54,248204.82,479.07,-0.61,-0.34,0.72,-109.99,44.16,1107576.50,roof,44.16,0.00,1.87,1,6,5
B153694_57_6,B153694,B153694,57,B153694_57,6,16.86,1.87,683672.06,248206.63,479.52,-0.61,-0.34,0.72,-109.99,44.16,1126845.11,roof,44.16,0.00,1.87,1,6,5
B153694_57_7,B153694,B153694,57,B153694_57,7,16.86,1.87,683671.35,248208.31,479.72,-0.61,-0.34,0.72,-109.99,44.16,1124665.93,roof,44.16,0.00,1.87,1,6,5
B153694_57_8,B153694,B153694,57,B153694_57,8,16.86,1.87,683673.62,248204.58,479.87,-0.61,-0.34,0.72,-109.99,44.16,1127882.17,roof,44.16,0.00,1.87,1,6,5
B153694_58_0,B153694,B153694,58,B153694_58,0,35.77,2.10,683676.33,248199.72,475.10,0.33,-0.64,0.69,129.65,46.02,1221188.32,roof,46.02,0.00,2.10,6,6,5
B153694_58_1,B153694,B153694,58,B153694_58,1,35.77,2.10,683674.74,248199.07,475.27,0.33,-0.64,0.69,129.65,46.02,1221423.41,roof,46.02,0.00,2.10,6,6,5
B153694_58_2,B153694,B153694,58,B153694_58,2,35.77,2.10,683672.86,248198.35,475.51,0.33,-0.64,0.69,129.65,46.02,1222213.82,roof,46.02,0.00,2.10,6,6,5
B153694_58_3,B153694,B153694,58,B153694_58,3,35.77,2.10,683671.85,248197.52,475.23,0.33,-0.64,0.69,129.65,46.02,1220595.59,roof,46.02,0.00,2.10,6,6,5
B153694_58_4,B153694,B153694,58,B153694_58,4,35.77,2.10,683680.40,248201.96,475.21,0.33,-0.64,0.69,129.65,46.02,1223173.94,roof,46.02,0.00,2.10,6,6,5
B153694_58_5,B153694,B153694,58,B153694_58,5,35.77,2.10,683678.52,248201.24,475.46,0.33,-0.64,0.69,129.65,46.02,1223835.52,roof,46.02,0.00,2.10,6,6,5
B153694_58_6,B153694,B153694,58,B153694_58,6,35.77,2.10,683676.63,248200.71,475.87,0.33,-0.64,0.69,129.65,46.02,1224539.68,roof,46.02,0.00,2.10,6,6,5
B153694_58_7,B153694,B153694,58,B153694_58,7,35.77,2.10,683674.74,248200.26,476.36,0.33,-0.64,0.69,129.65,46.02,1228473.37,roof,46.02,0.00,2.10,6,6,5
B153694_58_8,B153694,B153694,58,B153694_58,8,35.77,2.10,683673.09,248199.86,476.79,0.33,-0.64,0.69,129.65,46.02,1229770.17,roof,46.02,0.00,2.10,6,6,5
B153694_58_9,B153694,B153694,58,B153694_58,9,35.77,2.10,683680.14,248202.58,475.91,0.33,-0.64,0.69,129.65,46.02,1226226.50,roof,46.02,0.00,2.10,6,6,5
B153694_58_10,B153694,B153694,58,B153694_58,10,35.77,2.10,683678.52,248202.61,476.71,0.33,-0.64,0.69,129.65,46.02,1230273.73,roof,46.02,0.00,2.10,6,6,5
B153694_58_11,B153694,B153694,58,B153694_58,11,35.77,2.10,683676.63,248202.18,477.22,0.33,-0.64,0.69,129.65,46.02,1233074.67,roof,46.02,0.00,2.10,6,6,5
B153694_58_12,B153694,B153694,58,B153694_58,12,35.77,2.10,683674.74,248201.73,477.71,0.33,-0.64,0.69,129.65,46.02,1234738.02,roof,46.02,0.00,2.10,6,6,5
B153694_58_13,B153694,B153694,58,B153694_58,13,35.77,2.10,683673.39,248201.41,478.06,0.33,-0.64,0.69,129.65,46.02,1236104.36,roof,46.02,0.00,2.10,6,6,5
B153694_58_14,B153694,B153694,58,B153694_58,14,35.77,2.10,683676.58,248203.30,478.27,0.33,-0.64,0.69,129.65,46.02,1239107.77,roof,46.02,0.00,2.10,6,6,5
B153694_58_15,B153694,B153694,58,B153694_58,15,35.77,2.10,683674.74,248203.19,479.05,0.33,-0.64,0.69,129.65,46.02,1242439.07,roof,46.02,0.00,2.10,6,6,5
B153694_58_16,B153694,B153694,58,B153694_58,16,35.77,2.10,683673.69,248202.50,478.92,0.33,-0.64,0.69,129.65,46.02,1241448.29,roof,46.02,0.00,2.10,6,6,5
B153694_59_0,B153694,B153694,59,B153694_59,0,17.23,1.57,683673.21,248202.82,479.44,0.32,-0.64,0.70,129.64,45.64,1246211.55,roof,45.64,0.00,1.57,6,6,5
B153694_59_1,B153694,B153694,59,B153694_59,1,17.23,1.57,683671.32,248202.12,479.67,0.32,-0.64,0.70,129.64,45.64,1247846.16,roof,45.64,0.00,1.57,6,6,5
B153694_59_2,B153694,B153694,59,B153694_59,2,17.23,1.57,683669.95,248201.53,479.76,0.32,-0.64,0.70,129.64,45.64,1247960.21,roof,45.64,0.00,1.57,6,6,5
B153694_59_3,B153694,B153694,59,B153694_59,3,17.23,1.57,683672.91,248201.28,478.17,0.32,-0.64,0.70,129.64,45.64,1240435.34,roof,45.64,0.00,1.57,6,6,5
B153694_59_4,B153694,B153694,59,B153694_59,4,17.23,1.57,683671.32,248200.91,478.57,0.32,-0.64,0.70,129.64,45.64,1242148.20,roof,45.64,0.00,1.57,6,6,5
B153694_59_5,B153694,B153694,59,B153694_59,5,17.23,1.57,683669.99,248200.61,478.90,0.32,-0.64,0.70,129.64,45.64,1243704.58,roof,45.64,0.00,1.57,6,6,5
B153694_59_6,B153694,B153694,59,B153694_59,6,17.23,1.57,683672.62,248199.73,476.89,0.32,-0.64,0.70,129.64,45.64,1233206.59,roof,45.64,0.00,1.57,6,6,5
B153694_59_7,B153694,B153694,59,B153694_59,7,17.23,1.57,683671.32,248199.43,477.22,0.32,-0.64,0.70,129.64,45.64,1235726.64,roof,45.64,0.00,1.57,6,6,5
B153694_59_8,B153694,B153694,59,B153694_59,8,17.23,1.57,683670.35,248199.91,478.10,0.32,-0.64,0.70,129.64,45.64,1239841.45,roof,45.64,0.00,1.57,6,6,5
B153694_59_9,B153694,B153694,59,B153694_59,9,17.23,1.57,683672.32,248198.79,476.17,0.32,-0.64,0.70,129.64,45.64,1229336.50,roof,45.64,0.00,1.57,6,6,5
B153694_59_10,B153694,B153694,59,B153694_59,10,17.23,1.57,683671.66,248198.04,475.79,0.32,-0.64,0.70,129.64,45.64,1226247.51,roof,45.64,0.00,1.57,6,6,5
B153694_60_0,B153694,B153694,60,B153694_60,0,9.69,1.21,683678.06,248204.35,478.57,0.32,-0.65,0.69,130.61,46.67,1239462.91,roof,46.67,0.00,1.21,6,6,5
B153694_60_1,B153694,B153694,60,B153694_60,1,9.69,1.21,683676.62,248204.31,479.22,0.32,-0.65,0.69,130.61,46.67,1242257.73,roof,46.67,0.00,1.21,6,6,5
B153694_60_2,B153694,B153694,60,B153694_60,2,9.69,1.21,683674.91,248203.82,479.55,0.32,-0.65,0.69,130.61,46.67,1243807.97,roof,46.67,0.00,1.21,6,6,5
B153694_60_3,B153694,B153694,60,B153694_60,3,9.69,1.21,683679.86,248203.25,476.67,0.32,-0.65,0.69,130.61,46.67,1229025.18,roof,46.67,0.00,1.21,6,6,5
B153694_60_4,B153694,B153694,60,B153694_60,4,9.69,1.21,683678.51,248203.31,477.37,0.32,-0.65,0.69,130.61,46.67,1232274.21,roof,46.67,0.00,1.21,6,6,5
B153694_60_5,B153694,B153694,60,B153694_60,5,9.69,1.21,683676.75,248203.26,478.16,0.32,-0.65,0.69,130.61,46.67,1236957.91,roof,46.67,0.00,1.21,6,6,5
B153694_60_6,B153694,B153694,60,B153694_60,6,9.69,1.21,683680.40,248202.57,475.78,0.32,-0.65,0.69,130.61,46.67,1224689.87,roof,46.67,0.00,1.21,6,6,5
B153694_60_7,B153694,B153694,60,B153694_60,7,9.69,1.21,683679.36,248202.74,476.43,0.32,-0.65,0.69,130.61,46.67,1227785.16,roof,46.67,0.00,1.21,6,6,5
B153694_61_0,B153694,B153694,61,B153694_61,0,9.10,1.52,683673.55,248204.84,479.90,-0.00,0.01,1.00,0.00,0.42,1111502.39,roof,15.22,1.98,0.78,5,6,5
B153694_61_1,B153694,B153694,61,B153694_61,1,9.10,1.52,683673.07,248206.84,479.88,-0.00,0.01,1.00,0.00,0.42,1111502.45,roof,15.22,1.98,0.78,5,6,5
B153694_61_2,B153694,B153694,61,B153694_61,2,9.10,1.52,683671.98,248207.59,479.87,-0.00,0.01,1.00,0.00,0.42,1111502.57,roof,15.22,1.98,0.78,5,6,5
B153694_61_3,B153694,B153694,61,B153694_61,3,9.10,1.52,683673.01,248208.84,479.87,-0.00,0.01,1.00,0.00,0.42,1111502.48,roof,15.22,1.98,0.78,5,6,5
B153694_61_4,B153694,B153694,61,B153694_61,4,9.10,1.52,683671.62,248208.74,479.87,-0.00,0.01,1.00,0.00,0.42,1111502.60,roof,15.22,1.98,0.78,5,6,5
B153694_61_5,B153694,B153694,61,B153694_61,5,9.10,1.52,683673.13,248210.20,479.86,-0.00,0.01,1.00,0.00,0.42,1111502.47,roof,15.22,1.98,0.78,5,6,5
B153694_62_0,B153694,B153694,62,B153694_62,0,9.27,1.32,683675.81,248205.01,479.89,0.01,0.01,1.00,0.00,0.55,1111476.88,roof,15.22,1.98,0.68,5,6,5
B153694_62_1,B153694,B153694,62,B153694_62,1,9.27,1.32,683674.41,248204.84,479.90,0.01,0.01,1.00,0.00,0.55,1111476.99,roof,15.22,1.98,0.68,5,6,5
B153694_62_2,B153694,B153694,62,B153694_62,2,9.27,1.32,683675.62,248206.84,479.87,0.01,0.01,1.00,0.00,0.55,1111476.91,roof,15.22,1.98,0.68,5,6,5
B153694_62_3,B153694,B153694,62,B153694_62,3,9.27,1.32,683674.36,248206.84,479.88,0.01,0.01,1.00,0.00,0.55,1111477.01,roof,15.22,1.98,0.68,5,6,5
B153694_62_4,B153694,B153694,62,B153694_62,4,9.27,1.32,683675.05,248208.27,479.87,0.01,0.01,1.00,0.00,0.55,1111476.95,roof,15.22,1.98,0.68,5,6,5
B153694_62_5,B153694,B153694,62,B153694_62,5,9.27,1.32,683674.30,248208.84,479.87,0.01,0.01,1.00,0.00,0.55,1111477.04,roof,15.22,1.98,0.68,5,6,5
B153694_62_6,B153694,B153694,62,B153694_62,6,9.27,1.32,683673.95,248210.20,479.86,0.01,0.01,1.00,0.00,0.55,1111477.07,roof,15.22,1.98,0.68,5,6,5
B153694_65_0,B153694,B153694,65,B153694_65,0,10.44,1.30,683678.21,248204.33,478.45,0.66,-0.17,0.73,99.80,43.21,1078932.56,roof,43.21,0.00,1.30,2,6,5
B153694_65_1,B153694,B153694,65,B153694_65,1,10.44,1.30,683677.58,248204.77,479.13,0.66,-0.17,0.73,99.80,43.21,1080533.08,roof,43.21,0.00,1.30,2,6,5
B153694_65_2,B153694,B153694,65,B153694_65,2,10.44,1.30,683678.95,248203.91,477.67,0.66,-0.17,0.73,99.80,43.21,1069867.56,roof,43.21,0.00,1.30,2,6,5
B153694_65_3,B153694,B153694,65,B153694_65,3,10.44,1.30,683679.06,248204.80,477.79,0.66,-0.17,0.73,99.80,43.21,1070164.59,roof,43.21,0.00,1.30,2,6,5
B153694_65_4,B153694,B153694,65,B153694_65,4,10.44,1.30,683680.38,248203.48,476.27,0.66,-0.17,0.73,99.80,43.21,1065776.95,roof,43.21,0.00,1.30,2,6,5
B153694_65_5,B153694,B153694,65,B153694_65,5,10.44,1.30,683680.54,248204.82,476.45,0.66,-0.17,0.73,99.80,43.21,1066403.36,roof,43.21,0.00,1.30,2,6,5
B153694_65_6,B153694,B153694,65,B153694_65,6,10.44,1.30,683681.44,248203.37,475.29,0.66,-0.17,0.73,99.80,43.21,1063845.24,roof,43.21,0.00,1.30,2,6,5
B153694_65_7,B153694,B153694,65,B153694_65,7,10.44,1.30,683681.68,248204.84,475.41,0.66,-0.17,0.73,99.80,43.21,1063890.06,roof,43.21,0.00,1.30,2,6,5
B153694_72_0,B153694,B153694,72,B153694_72,0,19.82,1.52,683670.64,248197.03,469.07,-0.00,-0.00,1.00,0.00,0.00,1082650.14,roof,15.22,1.98,0.78,5,6,5
B153694_72_2,B153694,B153694,72,B153694_72,2,19.82,1.52,683668.69,248196.53,469.07,-0.00,-0.00,1.00,0.00,0.00,1091435.45,roof,15.22,1.98,0.78,5,6,5
B153694_72_3,B153694,B153694,72,B153694_72,3,19.82,1.52,683668.69,248198.53,469.07,-0.00,-0.00,1.00,0.00,0.00,1015912.68,roof,15.22,1.98,0.78,5,6,5
B153694_72_5,B153694,B153694,72,B153694_72,5,19.82,1.52,683667.20,248196.59,469.07,-0.00,-0.00,1.00,0.00,0.00,1089682.32,roof,15.22,1.98,0.78,5,6,5
B153694_72_6,B153694,B153694,72,B153694_72,6,19.82,1.52,683666.69,248198.53,469.07,-0.00,-0.00,1.00,0.00,0.00,1036435.66,roof,15.22,1.98,0.78,5,6,5
B153694_72_9,B153694,B153694,72,B153694_72,9,19.82,1.52,683665.68,248199.51,469.07,-0.00,-0.00,1.00,0.00,0.00,1022980.17,roof,15.22,1.98,0.78,5,6,5
