,Area,PV_kWh
605,92.21,0.00
606,92.21,0.00
607,92.21,0.00
608,92.21,0.00
609,92.21,0.82
610,92.21,1.35
611,92.21,2.93
612,92.21,3.17
613,92.21,4.88
614,92.21,5.06
615,92.21,9.06
616,92.21,17.41
617,92.21,0.00
618,92.21,0.00
619,92.21,0.00
620,92.21,0.00
621,92.21,0.00
622,92.21,0.00
623,92.21,0.00
624,92.21,0.00
625,92.21,0.00
626,92.21,0.00
627,92.21,0.00
628,92.21,0.00
629,92.21,0.00
630,92.21,0.00
631,92.21,0.00
632,92.21,0.00
633,92.21,0.00
634,92.21,0.00
635,92.21,0.68
636,92.21,0.68
637,92.21,0.69
638,92.21,0.13
639,92.21,0.00
640,92.21,0.00
641,92.21,0.00
642,92.21,0.00
643,92.21,0.00
644,92.21,0.00
645,92.21,0.00
646,92.21,0.00
647,92.21,0.00
648,92.21,0.00
649,92.21,0.00
650,92.21,0.00
651,92.21,0.00
652,92.21,0.00
653,92.21,0.00
654,92.21,0.00
655,92.21,0.00
656,92.21,0.00
657,92.21,1.09
658,92.21,1.64
659,92.21,3.67
660,92.21,4.78
661,92.21,7.16
662,92.21,7.39
663,92.21,7.20
664,92.21,3.60
665,92.21,0.00
666,92.21,0.00
667,92.21,0.00
668,92.21,0.00
669,92.21,0.00
670,92.21,0.00
671,92.21,0.00
672,92.21,0.00
673,92.21,0.00
674,92.21,0.00
675,92.21,0.00
676,92.21,0.00
677,92.21,0.00
678,92.21,0.00
679,92.21,0.00
680,92.21,0.00
681,92.21,0.00
682,92.21,0.00
683,92.21,0.00
684,92.21,0.00
685,92.21,4.00
686,92.21,3.50
687,92.21,2.60
688,92.21,1.28
689,92.21,0.00
690,92.21,0.00
691,92.21,0.00
692,92.21,0.00
693,92.21,0.00
694,92.21,0.00
695,92.21,0.00
696,92.21,0.00
697,92.21,0.00
698,92.21,0.00
699,92.21,0.00
700,92.21,0.00
701,92.21,0.00
702,92.21,0.00
703,92.21,0.00
704,92.21,0.00
705,92.21,0.00
706,92.21,0.00
707,92.21,0.00
708,92.21,0.00
709,92.21,3.11
710,92.21,4.18
711,92.21,5.05
712,92.21,5.67
713,92.21,0.00
714,92.21,0.00
715,92.21,0.00
716,92.21,0.00
717,92.21,0.00
718,92.21,0.00
719,92.21,0.00
720,92.21,0.00
721,92.21,0.00
722,92.21,0.00
723,92.21,0.00
724,92.21,0.00
725,92.21,0.00
726,92.21,0.00
727,92.21,0.00
728,92.21,0.00
729,92.21,0.00
730,92.21,0.77
731,92.21,1.25
732,92.21,1.29
733,92.21,1.40
734,92.21,1.19
735,92.21,1.02
736,92.21,0.00
737,92.21,0.00
738,92.21,0.00
739,92.21,0.00
740,92.21,0.00
741,92.21,0.00
742,92.21,0.00
743,92.21,0.00
744,92.21,0.00
745,92.21,0.00
746,92.21,0.00
747,92.21,0.00
748,92.21,0.00
749,92.21,0.00
750,92.21,0.00
751,92.21,0.00
752,92.21,0.00
753,92.21,0.00
754,92.21,0.86
755,92.21,1.40
756,92.21,2.69
757,92.21,2.96
758,92.21,2.52
759,92.21,2.87
760,92.21,3.88
761,92.21,0.00
762,92.21,0.00
763,92.21,0.00
764,92.21,0.00
765,92.21,0.00
766,92.21,0.00
767,92.21,0.00
768,92.21,0.00
769,92.21,0.00
770,92.21,0.00
771,92.21,0.00
772,92.21,0.00
773,92.21,0.00
774,92.21,0.00
775,92.21,0.00
776,92.21,0.00
777,92.21,0.95
778,92.21,1.54
779,92.21,1.99
780,92.21,2.61
781,92.21,2.78
782,92.21,1.97
783,92.21,2.08
784,92.21,0.00
785,92.21,0.00
786,92.21,0.00
787,92.21,0.00
788,92.21,0.00
789,92.21,0.00
790,92.21,0.00
791,92.21,0.00
792,92.21,0.00
793,92.21,0.00
794,92.21,0.00
795,92.21,0.00
796,92.21,0.00
797,92.21,0.00
798,92.21,0.00
799,92.21,0.00
800,92.21,0.00
801,92.21,1.05
802,92.21,1.87
803,92.21,2.76
804,92.21,3.25
805,92.21,3.00
806,92.21,2.88
807,92.21,2.37
808,92.21,1.00
809,92.21,0.00
810,92.21,0.00
811,92.21,0.00
812,92.21,0.00
813,92.21,0.00
814,92.21,0.00
815,92.21,0.00
816,92.21,0.00
817,92.21,0.00
818,92.21,0.00
819,92.21,0.00
820,92.21,0.00
821,92.21,0.00
822,92.21,0.00
823,92.21,0.00
824,92.21,0.00
825,92.21,1.13
826,92.21,2.08
827,92.21,2.94
828,92.21,3.84
829,92.21,4.09
830,92.21,3.80
831,92.21,2.83
832,92.21,1.42
833,92.21,0.00
834,92.21,0.00
835,92.21,0.00
836,92.21,0.00
837,92.21,0.00
838,92.21,0.00
839,92.21,0.00
840,92.21,0.00
841,92.21,0.00
842,92.21,0.00
843,92.21,0.00
844,92.21,0.00
845,92.21,0.00
846,92.21,0.00
847,92.21,0.00
848,92.21,0.00
849,92.21,0.49
850,92.21,0.72
851,92.21,0.98
852,92.21,1.56
853,92.21,2.82
854,92.21,4.24
855,92.21,4.55
856,92.21,4.37
857,92.21,0.00
858,92.21,0.00
859,92.21,0.00
860,92.21,0.00
861,92.21,0.00
862,92.21,0.00
863,92.21,0.00
864,92.21,0.00
865,92.21,0.00
866,92.21,0.00
867,92.21,0.00
868,92.21,0.00
869,92.21,0.00
870,92.21,0.00
871,92.21,0.00
872,92.21,0.00
873,92.21,0.43
874,92.21,0.64
875,92.21,0.61
876,92.21,1.16
877,92.21,1.86
878,92.21,3.50
879,92.21,3.85
880,92.21,0.06
881,92.21,0.00
882,92.21,0.00
883,92.21,0.00
884,92.21,0.00
885,92.21,0.00
886,92.21,0.00
887,92.21,0.00
888,92.21,0.00
889,92.21,0.00
890,92.21,0.00
891,92.21,0.00
892,92.21,0.00
893,92.21,0.00
894,92.21,0.00
895,92.21,0.00
896,92.21,0.13
897,92.21,0.56
898,92.21,0.74
899,92.21,1.09
900,92.21,2.33
901,92.21,3.41
902,92.21,4.10
903,92.21,3.69
904,92.21,2.05
905,92.21,0.00
906,92.21,0.00
907,92.21,0.00
908,92.21,0.00
909,92.21,0.00
910,92.21,0.00
911,92.21,0.00
912,92.21,0.00
913,92.21,0.00
914,92.21,0.00
915,92.21,0.00
916,92.21,0.00
917,92.21,0.00
918,92.21,0.00
919,92.21,0.00
920,92.21,0.00
921,92.21,0.00
922,92.21,0.75
923,92.21,0.67
924,92.21,0.84
925,92.21,5.07
926,92.21,6.06
927,92.21,6.64
928,92.21,6.05
929,92.21,0.00
930,92.21,0.00
931,92.21,0.00
932,92.21,0.00
933,92.21,0.00
934,92.21,0.00
935,92.21,0.00
936,92.21,0.00
937,92.21,0.00
938,92.21,0.00
939,92.21,0.00
940,92.21,0.00
941,92.21,0.00
942,92.21,0.00
943,92.21,0.00
944,92.21,0.00
945,92.21,0.00
946,92.21,0.00
947,92.21,0.00
948,92.21,0.00
949,92.21,3.57
950,92.21,3.93
951,92.21,3.74
952,92.21,3.55
953,92.21,0.00
954,92.21,0.00
955,92.21,0.00
956,92.21,0.00
957,92.21,0.00
958,92.21,0.00
959,92.21,0.00
960,92.21,0.00
961,92.21,0.00
962,92.21,0.00
963,92.21,0.00
964,92.21,0.00
965,92.21,0.00
966,92.21,0.00
967,92.21,0.00
968,92.21,0.00
969,92.21,0.53
970,92.21,0.96
971,92.21,1.30
972,92.21,2.46
973,92.21,2.26
974,92.21,2.21
975,92.21,1.61
976,92.21,1.10
977,92.21,0.00
978,92.21,0.00
979,92.21,0.00
980,92.21,0.00
981,92.21,0.00
982,92.21,0.00
983,92.21,0.00
984,92.21,0.00
985,92.21,0.00
986,92.21,0.00
987,92.21,0.00
988,92.21,0.00
989,92.21,0.00
990,92.21,0.00
991,92.21,0.00
992,92.21,0.15
993,92.21,0.61
994,92.21,1.14
995,92.21,1.51
996,92.21,2.82
997,92.21,4.36
998,92.21,6.17
999,92.21,8.05
1000,92.21,6.42
1001,92.21,0.00
1002,92.21,0.00
1003,92.21,0.00
1004,92.21,0.00
1005,92.21,0.00
1006,92.21,0.00
1007,92.21,0.00
1008,92.21,0.00
1009,92.21,0.00
1010,92.21,0.00
1011,92.21,0.00
1012,92.21,0.00
1013,92.21,0.00
1014,92.21,0.00
1015,92.21,0.00
1016,92.21,0.15
1017,92.21,0.73
1018,92.21,1.25
1019,92.21,1.52
1020,92.21,2.85
1021,92.21,3.71
1022,92.21,3.42
1023,92.21,2.63
1024,92.21,0.78
1025,92.21,0.00
1026,92.21,0.00
1027,92.21,0.00
1028,92.21,0.00
1029,92.21,0.00
1030,92.21,0.00
1031,92.21,0.00
1032,92.21,0.00
1033,92.21,0.00
1034,92.21,0.00
1035,92.21,0.00
1036,92.21,0.00
1037,92.21,0.00
1038,92.21,0.00
1039,92.21,0.00
1040,92.21,0.00
1041,92.21,0.13
1042,92.21,0.64
1043,92.21,0.93
1044,92.21,0.99
1045,92.21,1.06
1046,92.21,1.07
1047,92.21,0.82
1048,92.21,0.00
1049,92.21,0.00
1050,92.21,0.00
1051,92.21,0.00
1052,92.21,0.00
1053,92.21,0.00
1054,92.21,0.00
1055,92.21,0.00
1056,92.21,0.00
1057,92.21,0.00
1058,92.21,0.00
1059,92.21,0.00
1060,92.21,0.00
1061,92.21,0.00
1062,92.21,0.00
1063,92.21,0.00
1064,92.21,0.00
1065,92.21,0.00
1066,92.21,0.86
1067,92.21,1.01
1068,92.21,1.27
1069,92.21,1.28
1070,92.21,1.27
1071,92.21,0.96
1072,92.21,0.00
1073,92.21,0.00
1074,92.21,0.00
1075,92.21,0.00
1076,92.21,0.00
1077,92.21,0.00
1078,92.21,0.00
1079,92.21,0.00
1080,92.21,0.00
1081,92.21,0.00
1082,92.21,0.00
1083,92.21,0.00
1084,92.21,0.00
1085,92.21,0.00
1086,92.21,0.00
1087,92.21,0.00
1088,92.21,0.00
1089,92.21,0.00
1090,92.21,0.00
1091,92.21,0.68
1092,92.21,1.03
1093,92.21,5.31
1094,92.21,6.44
1095,92.21,6.72
1096,92.21,6.23
1097,92.21,0.00
1098,92.21,0.00
1099,92.21,0.00
1100,92.21,0.00
1101,92.21,0.00
1102,92.21,0.00
1103,92.21,0.00
1104,92.21,0.00
1105,92.21,0.00
1106,92.21,0.00
1107,92.21,0.00
1108,92.21,0.00
1109,92.21,0.00
1110,92.21,0.00
1111,92.21,0.00
1112,92.21,0.14
1113,92.21,1.26
1114,92.21,2.08
1115,92.21,2.79
1116,92.21,3.29
1117,92.21,3.21
1118,92.21,4.06
1119,92.21,3.99
1120,92.21,3.80
1121,92.21,0.00
1122,92.21,0.00
1123,92.21,0.00
1124,92.21,0.00
1125,92.21,0.00
1126,92.21,0.00
1127,92.21,0.00
1128,92.21,0.00
1129,92.21,0.00
1130,92.21,0.00
1131,92.21,0.00
1132,92.21,0.00
1133,92.21,0.00
1134,92.21,0.00
1135,92.21,0.00
1136,92.21,0.30
1137,92.21,1.11
1138,92.21,3.10
1139,92.21,5.47
1140,92.21,7.15
1141,92.21,8.12
1142,92.21,8.44
1143,92.21,7.78
1144,92.21,4.61
1145,92.21,0.00
1146,92.21,0.00
1147,92.21,0.00
1148,92.21,0.00
1149,92.21,0.00
1150,92.21,0.00
1151,92.21,0.00
1152,92.21,0.00
1153,92.21,0.00
1154,92.21,0.00
1155,92.21,0.00
1156,92.21,0.00
1157,92.21,0.00
1158,92.21,0.00
1159,92.21,0.00
1160,92.21,0.20
1161,92.21,1.43
1162,92.21,2.51
1163,92.21,3.58
1164,92.21,4.29
1165,92.21,4.52
1166,92.21,4.13
1167,92.21,4.74
1168,92.21,3.11
1169,92.21,0.00
1170,92.21,0.00
1171,92.21,0.00
1172,92.21,0.00
1173,92.21,0.00
1174,92.21,0.00
1175,92.21,0.00
1176,92.21,0.00
1177,92.21,0.00
1178,92.21,0.00
1179,92.21,0.00
1180,92.21,0.00
1181,92.21,0.00
1182,92.21,0.00
1183,92.21,0.00
1184,92.21,0.14
1185,92.21,0.97
1186,92.21,1.23
1187,92.21,1.82
1188,92.21,2.88
1189,92.21,2.62
1190,92.21,3.18
1191,92.21,2.16
1192,92.21,2.48
1193,92.21,0.00
1194,92.21,0.00
1195,92.21,0.00
1196,92.21,0.00
1197,92.21,0.00
1198,92.21,0.00
1199,92.21,0.00
1200,92.21,0.00
1201,92.21,0.00
1202,92.21,0.00
1203,92.21,0.00
1204,92.21,0.00
1205,92.21,0.00
1206,92.21,0.00
1207,92.21,0.00
1208,92.21,0.36
1209,92.21,1.46
1210,92.21,3.36
1211,92.21,5.31
1212,92.21,4.08
1213,92.21,2.08
1214,92.21,1.03
1215,92.21,0.00
1216,92.21,0.00
1217,92.21,0.00
1218,92.21,0.00
1219,92.21,0.00
1220,92.21,0.00
1221,92.21,0.00
1222,92.21,0.00
1223,92.21,0.00
1224,92.21,0.00
1225,92.21,0.00
1226,92.21,0.00
1227,92.21,0.00
1228,92.21,0.00
1229,92.21,0.00
1230,92.21,0.00
1231,92.21,0.00
1232,92.21,0.20
1233,92.21,0.67
1234,92.21,0.94
1235,92.21,1.42
1236,92.21,2.43
1237,92.21,3.36
1238,92.21,5.23
1239,92.21,5.10
1240,92.21,4.14
1241,92.21,0.00
1242,92.21,0.00
1243,92.21,0.00
1244,92.21,0.00
1245,92.21,0.00
1246,92.21,0.00
1247,92.21,0.00
1248,92.21,0.00
1249,92.21,0.00
1250,92.21,0.00
1251,92.21,0.00
1252,92.21,0.00
1253,92.21,0.00
1254,92.21,0.00
1255,92.21,0.00
1256,92.21,0.20
1257,92.21,0.87
1258,92.21,2.09
1259,92.21,2.35
1260,92.21,2.67
1261,92.21,4.39
1262,92.21,4.32
1263,92.21,4.67
1264,92.21,1.81
1265,92.21,0.00
1266,92.21,0.00
1267,92.21,0.00
1268,92.21,0.00
1269,92.21,0.00
1270,92.21,0.00
1271,92.21,0.00
1272,92.21,0.00
1273,92.21,0.00
1274,92.21,0.00
1275,92.21,0.00
1276,92.21,0.00
1277,92.21,0.00
1278,92.21,0.00
1279,92.21,0.00
1280,92.21,0.66
1281,92.21,1.39
1282,92.21,1.84
1283,92.21,2.65
1284,92.21,4.52
1285,92.21,5.54
1286,92.21,5.68
1287,92.21,3.27
1288,92.21,1.94
1289,92.21,0.00
1290,92.21,0.00
1291,92.21,0.00
1292,92.21,0.00
1293,92.21,0.00
1294,92.21,0.00
1295,92.21,0.00
1296,92.21,0.00
1297,92.21,0.00
1298,92.21,0.00
1299,92.21,0.00
1300,92.21,0.00
1301,92.21,0.00
1302,92.21,0.00
1303,92.21,0.00
1304,92.21,0.74
1305,92.21,1.48
1306,92.21,2.82
1307,92.21,3.84
1308,92.21,4.74
1309,92.21,5.72
1310,92.21,4.66
1311,92.21,3.31
1312,92.21,1.64
1313,92.21,0.00
1314,92.21,0.00
1315,92.21,0.00
1316,92.21,0.00
1317,92.21,0.00
1318,92.21,0.00
1319,92.21,0.00
1320,92.21,0.00
1321,92.21,0.00
1322,92.21,0.00
1323,92.21,0.00
1324,92.21,0.00
1325,92.21,0.00
1326,92.21,0.00
1327,92.21,0.00
1328,92.21,0.88
1329,92.21,1.23
1330,92.21,3.42
1331,92.21,3.19
1332,92.21,4.30
1333,92.21,2.63
1334,92.21,1.75
1335,92.21,1.72
1336,92.21,0.00
1337,92.21,0.00
1338,92.21,0.00
1339,92.21,0.00
1340,92.21,0.00
1341,92.21,0.00
1342,92.21,0.00
1343,92.21,0.00
1344,92.21,0.00
1345,92.21,0.00
1346,92.21,0.00
1347,92.21,0.00
1348,92.21,0.00
1349,92.21,0.00
1350,92.21,0.00
1351,92.21,0.00
1352,92.21,0.00
1353,92.21,0.79
1354,92.21,0.99
1355,92.21,0.97
1356,92.21,1.20
1357,92.21,1.29
1358,92.21,1.23
1359,92.21,1.09
1360,92.21,0.00
