,Area,PV_kWh
367,88.96,0.00
368,88.96,0.00
369,88.96,0.00
370,88.96,0.00
371,88.96,0.00
372,88.96,0.00
373,88.96,0.00
374,88.96,0.00
375,88.96,0.00
376,88.96,0.00
377,88.96,0.00
378,88.96,0.00
379,88.96,0.00
380,88.96,0.00
381,88.96,0.00
382,88.96,0.00
383,88.96,0.00
384,88.96,0.00
385,88.96,0.00
386,88.96,0.00
387,88.96,0.00
388,88.96,0.00
389,88.96,0.00
390,88.96,0.00
391,88.96,0.00
392,88.96,0.00
393,88.96,0.13
394,88.96,1.36
395,88.96,2.46
396,88.96,4.22
397,88.96,5.20
398,88.96,6.85
399,88.96,4.82
400,88.96,0.00
401,88.96,0.00
402,88.96,0.00
403,88.96,0.00
404,88.96,0.00
405,88.96,0.00
406,88.96,0.00
407,88.96,0.00
408,88.96,0.00
409,88.96,0.00
410,88.96,0.00
411,88.96,0.00
412,88.96,0.00
413,88.96,0.00
414,88.96,0.00
415,88.96,0.00
416,88.96,0.00
417,88.96,0.59
418,88.96,1.21
419,88.96,2.32
420,88.96,3.01
421,88.96,5.74
422,88.96,5.65
423,88.96,4.41
424,88.96,0.00
425,88.96,0.00
426,88.96,0.00
427,88.96,0.00
428,88.96,0.00
429,88.96,0.00
430,88.96,0.00
431,88.96,0.00
432,88.96,0.00
433,88.96,0.00
434,88.96,0.00
435,88.96,0.00
436,88.96,0.00
437,88.96,0.00
438,88.96,0.00
439,88.96,0.00
440,88.96,0.00
441,88.96,0.00
442,88.96,0.00
443,88.96,0.00
444,88.96,0.00
445,88.96,4.45
446,88.96,4.86
447,88.96,3.83
448,88.96,0.00
449,88.96,0.00
450,88.96,0.00
451,88.96,0.00
452,88.96,0.00
453,88.96,0.00
454,88.96,0.00
455,88.96,0.00
456,88.96,0.00
457,88.96,0.00
458,88.96,0.00
459,88.96,0.00
460,88.96,0.00
461,88.96,0.00
462,88.96,0.00
463,88.96,0.00
464,88.96,0.00
465,88.96,0.00
466,88.96,0.00
467,88.96,0.00
468,88.96,0.00
469,88.96,0.00
470,88.96,0.00
471,88.96,0.00
472,88.96,0.00
473,88.96,0.00
474,88.96,0.00
475,88.96,0.00
476,88.96,0.00
477,88.96,0.00
478,88.96,0.00
479,88.96,0.00
480,88.96,0.00
481,88.96,0.00
482,88.96,0.00
483,88.96,0.00
484,88.96,0.00
485,88.96,0.00
486,88.96,0.00
487,88.96,0.00
488,88.96,0.00
489,88.96,0.00
490,88.96,0.67
491,88.96,0.92
492,88.96,1.09
493,88.96,0.99
494,88.96,0.90
495,88.96,0.00
496,88.96,0.00
497,88.96,0.00
498,88.96,0.00
499,88.96,0.00
500,88.96,0.00
501,88.96,0.00
502,88.96,0.00
503,88.96,0.00
504,88.96,0.00
505,88.96,0.00
506,88.96,0.00
507,88.96,0.00
508,88.96,0.00
509,88.96,0.00
510,88.96,0.00
511,88.96,0.00
512,88.96,0.00
513,88.96,0.00
514,88.96,0.00
515,88.96,0.00
516,88.96,0.00
517,88.96,0.00
518,88.96,0.00
519,88.96,0.00
520,88.96,0.00
521,88.96,0.00
522,88.96,0.00
523,88.96,0.00
524,88.96,0.00
525,88.96,0.00
526,88.96,0.00
527,88.96,0.00
528,88.96,0.00
529,88.96,0.00
530,88.96,0.00
531,88.96,0.00
532,88.96,0.00
533,88.96,0.00
534,88.96,0.00
535,88.96,0.00
536,88.96,0.00
537,88.96,0.00
538,88.96,0.60
539,88.96,1.00
540,88.96,1.36
541,88.96,1.47
542,88.96,1.11
543,88.96,0.13
544,88.96,0.00
545,88.96,0.00
546,88.96,0.00
547,88.96,0.00
548,88.96,0.00
549,88.96,0.00
550,88.96,0.00
551,88.96,0.00
552,88.96,0.00
553,88.96,0.00
554,88.96,0.00
555,88.96,0.00
556,88.96,0.00
557,88.96,0.00
558,88.96,0.00
559,88.96,0.00
560,88.96,0.00
561,88.96,1.00
562,88.96,2.33
563,88.96,3.68
564,88.96,5.51
565,88.96,5.81
566,88.96,4.80
567,88.96,7.44
568,88.96,7.92
569,88.96,0.00
570,88.96,0.00
571,88.96,0.00
572,88.96,0.00
573,88.96,0.00
574,88.96,0.00
575,88.96,0.00
576,88.96,0.00
577,88.96,0.00
578,88.96,0.00
579,88.96,0.00
580,88.96,0.00
581,88.96,0.00
582,88.96,0.00
583,88.96,0.00
584,88.96,0.00
585,88.96,0.00
586,88.96,1.43
587,88.96,3.24
588,88.96,2.48
589,88.96,2.61
590,88.96,3.85
591,88.96,0.94
592,88.96,0.00
593,88.96,0.00
594,88.96,0.00
595,88.96,0.00
596,88.96,0.00
597,88.96,0.00
598,88.96,0.00
599,88.96,0.00
600,88.96,0.00
601,88.96,0.00
602,88.96,0.00
603,88.96,0.00
604,88.96,0.00
605,88.96,0.00
606,88.96,0.00
607,88.96,0.00
608,88.96,0.00
609,88.96,0.72
610,88.96,1.20
611,88.96,2.69
612,88.96,2.93
613,88.96,4.59
614,88.96,4.95
615,88.96,9.08
616,88.96,17.75
617,88.96,0.00
618,88.96,0.00
619,88.96,0.00
620,88.96,0.00
621,88.96,0.00
622,88.96,0.00
623,88.96,0.00
624,88.96,0.00
625,88.96,0.00
626,88.96,0.00
627,88.96,0.00
628,88.96,0.00
629,88.96,0.00
630,88.96,0.00
631,88.96,0.00
632,88.96,0.00
633,88.96,0.00
634,88.96,0.00
635,88.96,0.64
636,88.96,0.64
637,88.96,0.66
638,88.96,0.11
639,88.96,0.00
640,88.96,0.00
641,88.96,0.00
642,88.96,0.00
643,88.96,0.00
644,88.96,0.00
645,88.96,0.00
646,88.96,0.00
647,88.96,0.00
648,88.96,0.00
649,88.96,0.00
650,88.96,0.00
651,88.96,0.00
652,88.96,0.00
653,88.96,0.00
654,88.96,0.00
655,88.96,0.00
656,88.96,0.00
657,88.96,0.95
658,88.96,1.44
659,88.96,3.35
660,88.96,4.47
661,88.96,6.94
662,88.96,7.18
663,88.96,7.11
664,88.96,3.56
665,88.96,0.00
666,88.96,0.00
667,88.96,0.00
668,88.96,0.00
669,88.96,0.00
670,88.96,0.00
671,88.96,0.00
672,88.96,0.00
673,88.96,0.00
674,88.96,0.00
675,88.96,0.00
676,88.96,0.00
677,88.96,0.00
678,88.96,0.00
679,88.96,0.00
680,88.96,0.00
681,88.96,0.00
682,88.96,0.00
683,88.96,0.00
684,88.96,0.00
685,88.96,3.88
686,88.96,3.43
687,88.96,2.56
688,88.96,1.26
689,88.96,0.00
690,88.96,0.00
691,88.96,0.00
692,88.96,0.00
693,88.96,0.00
694,88.96,0.00
695,88.96,0.00
696,88.96,0.00
697,88.96,0.00
698,88.96,0.00
699,88.96,0.00
700,88.96,0.00
701,88.96,0.00
702,88.96,0.00
703,88.96,0.00
704,88.96,0.00
705,88.96,0.00
706,88.96,0.00
707,88.96,0.00
708,88.96,0.00
709,88.96,2.87
710,88.96,4.05
711,88.96,5.04
712,88.96,5.78
713,88.96,0.00
714,88.96,0.00
715,88.96,0.00
716,88.96,0.00
717,88.96,0.00
718,88.96,0.00
719,88.96,0.00
720,88.96,0.00
721,88.96,0.00
722,88.96,0.00
723,88.96,0.00
724,88.96,0.00
725,88.96,0.00
726,88.96,0.00
727,88.96,0.00
728,88.96,0.00
729,88.96,0.00
730,88.96,0.73
731,88.96,1.18
732,88.96,1.22
733,88.96,1.33
734,88.96,1.13
735,88.96,0.97
736,88.96,0.00
737,88.96,0.00
738,88.96,0.00
739,88.96,0.00
740,88.96,0.00
741,88.96,0.00
742,88.96,0.00
743,88.96,0.00
744,88.96,0.00
745,88.96,0.00
746,88.96,0.00
747,88.96,0.00
748,88.96,0.00
749,88.96,0.00
750,88.96,0.00
751,88.96,0.00
752,88.96,0.00
753,88.96,0.00
754,88.96,0.81
755,88.96,1.31
756,88.96,2.55
757,88.96,2.80
758,88.96,2.42
759,88.96,2.81
760,88.96,4.01
761,88.96,0.00
762,88.96,0.00
763,88.96,0.00
764,88.96,0.00
765,88.96,0.00
766,88.96,0.00
767,88.96,0.00
768,88.96,0.00
769,88.96,0.00
770,88.96,0.00
771,88.96,0.00
772,88.96,0.00
773,88.96,0.00
774,88.96,0.00
775,88.96,0.00
776,88.96,0.00
777,88.96,0.88
778,88.96,1.44
779,88.96,1.87
780,88.96,2.49
781,88.96,2.68
782,88.96,1.88
783,88.96,2.05
784,88.96,0.00
785,88.96,0.00
786,88.96,0.00
787,88.96,0.00
788,88.96,0.00
789,88.96,0.00
790,88.96,0.00
791,88.96,0.00
792,88.96,0.00
793,88.96,0.00
794,88.96,0.00
795,88.96,0.00
796,88.96,0.00
797,88.96,0.00
798,88.96,0.00
799,88.96,0.00
800,88.96,0.00
801,88.96,0.95
802,88.96,1.72
803,88.96,2.58
804,88.96,3.10
805,88.96,2.90
806,88.96,2.81
807,88.96,2.33
808,88.96,0.97
809,88.96,0.00
810,88.96,0.00
811,88.96,0.00
812,88.96,0.00
813,88.96,0.00
814,88.96,0.00
815,88.96,0.00
816,88.96,0.00
817,88.96,0.00
818,88.96,0.00
819,88.96,0.00
820,88.96,0.00
821,88.96,0.00
822,88.96,0.00
823,88.96,0.00
824,88.96,0.00
825,88.96,1.01
826,88.96,1.88
827,88.96,2.73
828,88.96,3.65
829,88.96,3.95
830,88.96,3.72
831,88.96,2.78
832,88.96,1.39
833,88.96,0.00
834,88.96,0.00
835,88.96,0.00
836,88.96,0.00
837,88.96,0.00
838,88.96,0.00
839,88.96,0.00
840,88.96,0.00
841,88.96,0.00
842,88.96,0.00
843,88.96,0.00
844,88.96,0.00
845,88.96,0.00
846,88.96,0.00
847,88.96,0.00
848,88.96,0.00
849,88.96,0.44
850,88.96,0.66
851,88.96,0.91
852,88.96,1.36
853,88.96,2.62
854,88.96,4.12
855,88.96,4.54
856,88.96,4.44
857,88.96,0.00
858,88.96,0.00
859,88.96,0.00
860,88.96,0.00
861,88.96,0.00
862,88.96,0.00
863,88.96,0.00
864,88.96,0.00
865,88.96,0.00
866,88.96,0.00
867,88.96,0.00
868,88.96,0.00
869,88.96,0.00
870,88.96,0.00
871,88.96,0.00
872,88.96,0.00
873,88.96,0.39
874,88.96,0.59
875,88.96,0.56
876,88.96,1.00
877,88.96,1.69
878,88.96,3.40
879,88.96,3.84
880,88.96,0.65
881,88.96,0.00
882,88.96,0.00
883,88.96,0.00
884,88.96,0.00
885,88.96,0.00
886,88.96,0.00
887,88.96,0.00
888,88.96,0.00
889,88.96,0.00
890,88.96,0.00
891,88.96,0.00
892,88.96,0.00
893,88.96,0.00
894,88.96,0.00
895,88.96,0.00
896,88.96,0.10
897,88.96,0.51
898,88.96,0.68
899,88.96,0.97
900,88.96,2.10
901,88.96,3.22
902,88.96,4.00
903,88.96,3.70
904,88.96,2.05
905,88.96,0.00
906,88.96,0.00
907,88.96,0.00
908,88.96,0.00
909,88.96,0.00
910,88.96,0.00
911,88.96,0.00
912,88.96,0.00
913,88.96,0.00
914,88.96,0.00
915,88.96,0.00
916,88.96,0.00
917,88.96,0.00
918,88.96,0.00
919,88.96,0.00
920,88.96,0.00
921,88.96,0.00
922,88.96,0.71
923,88.96,0.63
924,88.96,0.79
925,88.96,4.84
926,88.96,5.90
927,88.96,6.59
928,88.96,6.12
929,88.96,0.00
930,88.96,0.00
931,88.96,0.00
932,88.96,0.00
933,88.96,0.00
934,88.96,0.00
935,88.96,0.00
936,88.96,0.00
937,88.96,0.00
938,88.96,0.00
939,88.96,0.00
940,88.96,0.00
941,88.96,0.00
942,88.96,0.00
943,88.96,0.00
944,88.96,0.00
945,88.96,0.00
946,88.96,0.00
947,88.96,0.00
948,88.96,0.00
949,88.96,3.39
950,88.96,3.80
951,88.96,3.69
952,88.96,3.56
953,88.96,0.00
954,88.96,0.00
955,88.96,0.00
956,88.96,0.00
957,88.96,0.00
958,88.96,0.00
959,88.96,0.00
960,88.96,0.00
961,88.96,0.00
962,88.96,0.00
963,88.96,0.00
964,88.96,0.00
965,88.96,0.00
966,88.96,0.00
967,88.96,0.00
968,88.96,0.00
969,88.96,0.48
970,88.96,0.88
971,88.96,1.20
972,88.96,2.31
973,88.96,2.12
974,88.96,2.11
975,88.96,1.54
976,88.96,1.08
977,88.96,0.00
978,88.96,0.00
979,88.96,0.00
980,88.96,0.00
981,88.96,0.00
982,88.96,0.00
983,88.96,0.00
984,88.96,0.00
985,88.96,0.00
986,88.96,0.00
987,88.96,0.00
988,88.96,0.00
989,88.96,0.00
990,88.96,0.00
991,88.96,0.00
992,88.96,0.12
993,88.96,0.53
994,88.96,1.04
995,88.96,1.35
996,88.96,2.51
997,88.96,4.07
998,88.96,5.98
999,88.96,8.01
1000,88.96,6.49
1001,88.96,0.00
1002,88.96,0.00
1003,88.96,0.00
1004,88.96,0.00
1005,88.96,0.00
1006,88.96,0.00
1007,88.96,0.00
1008,88.96,0.00
1009,88.96,0.00
1010,88.96,0.00
1011,88.96,0.00
1012,88.96,0.00
1013,88.96,0.00
1014,88.96,0.00
1015,88.96,0.00
1016,88.96,0.12
1017,88.96,0.66
1018,88.96,1.14
1019,88.96,1.41
1020,88.96,2.71
1021,88.96,3.58
1022,88.96,3.34
1023,88.96,2.60
1024,88.96,0.75
1025,88.96,0.00
1026,88.96,0.00
1027,88.96,0.00
1028,88.96,0.00
1029,88.96,0.00
1030,88.96,0.00
1031,88.96,0.00
1032,88.96,0.00
1033,88.96,0.00
1034,88.96,0.00
1035,88.96,0.00
1036,88.96,0.00
1037,88.96,0.00
1038,88.96,0.00
1039,88.96,0.00
1040,88.96,0.00
1041,88.96,0.10
1042,88.96,0.60
1043,88.96,0.87
1044,88.96,0.93
1045,88.96,1.00
1046,88.96,1.01
1047,88.96,0.78
1048,88.96,0.00
1049,88.96,0.00
1050,88.96,0.00
1051,88.96,0.00
1052,88.96,0.00
1053,88.96,0.00
1054,88.96,0.00
1055,88.96,0.00
1056,88.96,0.00
1057,88.96,0.00
1058,88.96,0.00
1059,88.96,0.00
1060,88.96,0.00
1061,88.96,0.00
1062,88.96,0.00
1063,88.96,0.00
1064,88.96,0.00
1065,88.96,0.00
1066,88.96,0.81
1067,88.96,0.93
1068,88.96,1.19
1069,88.96,1.19
1070,88.96,1.20
1071,88.96,0.91
1072,88.96,0.00
1073,88.96,0.00
1074,88.96,0.00
1075,88.96,0.00
1076,88.96,0.00
1077,88.96,0.00
1078,88.96,0.00
1079,88.96,0.00
1080,88.96,0.00
1081,88.96,0.00
1082,88.96,0.00
1083,88.96,0.00
1084,88.96,0.00
1085,88.96,0.00
1086,88.96,0.00
1087,88.96,0.00
1088,88.96,0.00
1089,88.96,0.00
1090,88.96,0.00
1091,88.96,0.65
1092,88.96,0.98
1093,88.96,5.07
1094,88.96,6.24
1095,88.96,6.61
1096,88.96,6.22
1097,88.96,0.00
1098,88.96,0.00
1099,88.96,0.00
1100,88.96,0.00
1101,88.96,0.00
1102,88.96,0.00
1103,88.96,0.00
1104,88.96,0.00
1105,88.96,0.00
1106,88.96,0.00
1107,88.96,0.00
1108,88.96,0.00
1109,88.96,0.00
1110,88.96,0.00
1111,88.96,0.00
1112,88.96,0.12
1113,88.96,1.15
1114,88.96,1.90
1115,88.96,2.60
1116,88.96,3.12
1117,88.96,3.03
1118,88.96,3.93
1119,88.96,3.96
1120,88.96,3.83
1121,88.96,0.00
1122,88.96,0.00
1123,88.96,0.00
1124,88.96,0.00
1125,88.96,0.00
1126,88.96,0.00
1127,88.96,0.00
1128,88.96,0.00
1129,88.96,0.00
1130,88.96,0.00
1131,88.96,0.00
1132,88.96,0.00
1133,88.96,0.00
1134,88.96,0.00
1135,88.96,0.00
1136,88.96,0.23
1137,88.96,0.67
1138,88.96,2.77
1139,88.96,5.04
1140,88.96,6.81
1141,88.96,7.83
1142,88.96,8.20
1143,88.96,7.59
1144,88.96,4.51
1145,88.96,0.00
1146,88.96,0.00
1147,88.96,0.00
1148,88.96,0.00
1149,88.96,0.00
1150,88.96,0.00
1151,88.96,0.00
1152,88.96,0.00
1153,88.96,0.00
1154,88.96,0.00
1155,88.96,0.00
1156,88.96,0.00
1157,88.96,0.00
1158,88.96,0.00
1159,88.96,0.00
1160,88.96,0.16
1161,88.96,1.28
1162,88.96,2.28
1163,88.96,3.33
1164,88.96,4.08
1165,88.96,4.35
1166,88.96,4.02
1167,88.96,4.64
1168,88.96,3.05
1169,88.96,0.00
1170,88.96,0.00
1171,88.96,0.00
1172,88.96,0.00
1173,88.96,0.00
1174,88.96,0.00
1175,88.96,0.00
1176,88.96,0.00
1177,88.96,0.00
1178,88.96,0.00
1179,88.96,0.00
1180,88.96,0.00
1181,88.96,0.00
1182,88.96,0.00
1183,88.96,0.00
1184,88.96,0.13
1185,88.96,0.91
1186,88.96,1.12
1187,88.96,1.66
1188,88.96,2.69
1189,88.96,2.47
1190,88.96,3.09
1191,88.96,2.09
1192,88.96,2.48
1193,88.96,0.00
1194,88.96,0.00
1195,88.96,0.00
1196,88.96,0.00
1197,88.96,0.00
1198,88.96,0.00
1199,88.96,0.00
1200,88.96,0.00
1201,88.96,0.00
1202,88.96,0.00
1203,88.96,0.00
1204,88.96,0.00
1205,88.96,0.00
1206,88.96,0.00
1207,88.96,0.00
1208,88.96,0.28
1209,88.96,1.13
1210,88.96,3.04
1211,88.96,4.90
1212,88.96,3.88
1213,88.96,1.97
1214,88.96,0.97
1215,88.96,0.00
1216,88.96,0.00
1217,88.96,0.00
1218,88.96,0.00
1219,88.96,0.00
1220,88.96,0.00
1221,88.96,0.00
1222,88.96,0.00
1223,88.96,0.00
1224,88.96,0.00
1225,88.96,0.00
1226,88.96,0.00
1227,88.96,0.00
1228,88.96,0.00
1229,88.96,0.00
1230,88.96,0.00
1231,88.96,0.00
1232,88.96,0.16
1233,88.96,0.60
1234,88.96,0.87
1235,88.96,1.25
1236,88.96,2.14
1237,88.96,3.12
1238,88.96,5.07
1239,88.96,5.06
1240,88.96,4.17
1241,88.96,0.00
1242,88.96,0.00
1243,88.96,0.00
1244,88.96,0.00
1245,88.96,0.00
1246,88.96,0.00
1247,88.96,0.00
1248,88.96,0.00
1249,88.96,0.00
1250,88.96,0.00
1251,88.96,0.00
1252,88.96,0.00
1253,88.96,0.00
1254,88.96,0.00
1255,88.96,0.00
1256,88.96,0.17
1257,88.96,0.78
1258,88.96,1.92
1259,88.96,2.17
1260,88.96,2.41
1261,88.96,4.17
1262,88.96,4.20
1263,88.96,4.61
1264,88.96,1.77
1265,88.96,0.00
1266,88.96,0.00
1267,88.96,0.00
1268,88.96,0.00
1269,88.96,0.00
1270,88.96,0.00
1271,88.96,0.00
1272,88.96,0.00
1273,88.96,0.00
1274,88.96,0.00
1275,88.96,0.00
1276,88.96,0.00
1277,88.96,0.00
1278,88.96,0.00
1279,88.96,0.00
1280,88.96,0.34
1281,88.96,1.25
1282,88.96,1.72
1283,88.96,2.46
1284,88.96,4.28
1285,88.96,5.32
1286,88.96,5.54
1287,88.96,3.20
1288,88.96,1.91
1289,88.96,0.00
1290,88.96,0.00
1291,88.96,0.00
1292,88.96,0.00
1293,88.96,0.00
1294,88.96,0.00
1295,88.96,0.00
1296,88.96,0.00
1297,88.96,0.00
1298,88.96,0.00
1299,88.96,0.00
1300,88.96,0.00
1301,88.96,0.00
1302,88.96,0.00
1303,88.96,0.00
1304,88.96,0.47
1305,88.96,1.27
1306,88.96,2.57
1307,88.96,3.57
1308,88.96,4.50
1309,88.96,5.51
1310,88.96,4.54
1311,88.96,3.23
1312,88.96,1.59
1313,88.96,0.00
1314,88.96,0.00
1315,88.96,0.00
1316,88.96,0.00
1317,88.96,0.00
1318,88.96,0.00
1319,88.96,0.00
1320,88.96,0.00
1321,88.96,0.00
1322,88.96,0.00
1323,88.96,0.00
1324,88.96,0.00
1325,88.96,0.00
1326,88.96,0.00
1327,88.96,0.00
1328,88.96,0.79
1329,88.96,0.90
1330,88.96,3.08
1331,88.96,2.98
1332,88.96,4.07
1333,88.96,2.49
1334,88.96,1.65
1335,88.96,1.65
1336,88.96,0.00
1337,88.96,0.00
1338,88.96,0.00
1339,88.96,0.00
1340,88.96,0.00
1341,88.96,0.00
1342,88.96,0.00
1343,88.96,0.00
1344,88.96,0.00
1345,88.96,0.00
1346,88.96,0.00
1347,88.96,0.00
1348,88.96,0.00
1349,88.96,0.00
1350,88.96,0.00
1351,88.96,0.00
1352,88.96,0.00
1353,88.96,0.74
1354,88.96,0.93
1355,88.96,0.91
1356,88.96,1.12
1357,88.96,1.21
1358,88.96,1.16
1359,88.96,1.05
1360,88.96,0.00
