bui_fac_sen,bui,bui_sh,fac,bui_fac,sen_int,fac_area,sen_area,sen_x,sen_y,sen_z,sen_dir_x,sen_dir_y,sen_dir_z,orientation,tilt,total_rad,fac_type,B,array_s,area_netpv,CATteta_z,CATB,CATGB
B302006694_9_3,B302006694,B302006694,9,B302006694_9,3,38.91,1.85,683732.82,248214.46,476.50,-0.06,-0.69,0.72,-133.33,43.53,1262909.07,roof,43.53,0.00,1.85,6,6,5
B302006694_9_4,B302006694,B302006694,9,B302006694_9,4,38.91,1.85,683731.75,248215.15,477.08,-0.06,-0.69,0.72,-133.33,43.53,1264919.49,roof,43.53,0.00,1.85,6,6,5
B302006694_9_5,B302006694,B302006694,9,B302006694_9,5,38.91,1.85,683729.75,248215.24,476.99,-0.06,-0.69,0.72,-133.33,43.53,1262935.19,roof,43.53,0.00,1.85,6,6,5
B302006694_9_6,B302006694,B302006694,9,B302006694_9,6,38.91,1.85,683727.76,248215.32,476.90,-0.06,-0.69,0.72,-133.33,43.53,1262158.37,roof,43.53,0.00,1.85,6,6,5
B302006694_9_7,B302006694,B302006694,9,B302006694_9,7,38.91,1.85,683725.92,248215.15,476.60,-0.06,-0.69,0.72,-133.33,43.53,1260078.12,roof,43.53,0.00,1.85,6,6,5
B302006694_9_8,B302006694,B302006694,9,B302006694_9,8,38.91,1.85,683733.51,248213.63,475.78,-0.06,-0.69,0.72,-133.33,43.53,1261147.13,roof,43.53,0.00,1.85,6,6,5
B302006694_9_9,B302006694,B302006694,9,B302006694_9,9,38.91,1.85,683731.75,248213.70,475.70,-0.06,-0.69,0.72,-133.33,43.53,1260232.78,roof,43.53,0.00,1.85,6,6,5
B302006694_9_10,B302006694,B302006694,9,B302006694_9,10,38.91,1.85,683729.75,248213.78,475.62,-0.06,-0.69,0.72,-133.33,43.53,1258958.89,roof,43.53,0.00,1.85,6,6,5
B302006694_9_11,B302006694,B302006694,9,B302006694_9,11,38.91,1.85,683727.76,248213.87,475.53,-0.06,-0.69,0.72,-133.33,43.53,1258254.11,roof,43.53,0.00,1.85,6,6,5
B302006694_9_12,B302006694,B302006694,9,B302006694_9,12,38.91,1.85,683725.76,248213.95,475.44,-0.06,-0.69,0.72,-133.33,43.53,1256105.82,roof,43.53,0.00,1.85,6,6,5
B302006694_9_13,B302006694,B302006694,9,B302006694_9,13,38.91,1.85,683723.76,248213.94,475.27,-0.06,-0.69,0.72,-133.33,43.53,1254777.30,roof,43.53,0.00,1.85,6,6,5
B302006694_9_14,B302006694,B302006694,9,B302006694_9,14,38.91,1.85,683722.69,248213.42,474.69,-0.06,-0.69,0.72,-133.33,43.53,1251260.81,roof,43.53,0.00,1.85,6,6,5
B302006694_9_15,B302006694,B302006694,9,B302006694_9,15,38.91,1.85,683733.75,248212.64,474.86,-0.06,-0.69,0.72,-133.33,43.53,1258679.20,roof,43.53,0.00,1.85,6,6,5
B302006694_9_16,B302006694,B302006694,9,B302006694_9,16,38.91,1.85,683731.75,248212.77,474.82,-0.06,-0.69,0.72,-133.33,43.53,1257393.07,roof,43.53,0.00,1.85,6,6,5
B302006694_9_17,B302006694,B302006694,9,B302006694_9,17,38.91,1.85,683729.75,248212.90,474.77,-0.06,-0.69,0.72,-133.33,43.53,1256919.72,roof,43.53,0.00,1.85,6,6,5
B302006694_9_18,B302006694,B302006694,9,B302006694_9,18,38.91,1.85,683727.76,248213.02,474.73,-0.06,-0.69,0.72,-133.33,43.53,1254386.02,roof,43.53,0.00,1.85,6,6,5
B302006694_9_19,B302006694,B302006694,9,B302006694_9,19,38.91,1.85,683725.76,248213.15,474.69,-0.06,-0.69,0.72,-133.33,43.53,1253172.83,roof,43.53,0.00,1.85,6,6,5
B302006694_9_20,B302006694,B302006694,9,B302006694_9,20,38.91,1.85,683724.09,248213.26,474.65,-0.06,-0.69,0.72,-133.33,43.53,1251783.22,roof,43.53,0.00,1.85,6,6,5
B302006694_14_0,B302006694,B302006694,14,B302006694_14,0,28.46,2.03,683729.12,248218.47,479.09,-0.00,-0.00,1.00,0.00,0.14,1066049.74,roof,15.22,1.98,1.04,5,6,5
B302006694_14_1,B302006694,B302006694,14,B302006694_14,1,28.46,2.03,683728.91,248220.47,479.09,-0.00,-0.00,1.00,0.00,0.14,1062413.64,roof,15.22,1.98,1.04,5,6,5
B302006694_14_2,B302006694,B302006694,14,B302006694_14,2,28.46,2.03,683728.69,248222.47,479.10,-0.00,-0.00,1.00,0.00,0.14,1058778.07,roof,15.22,1.98,1.04,5,6,5
B302006694_14_3,B302006694,B302006694,14,B302006694_14,3,28.46,2.03,683728.48,248224.47,479.10,-0.00,-0.00,1.00,0.00,0.14,1055064.33,roof,15.22,1.98,1.04,5,6,5
B302006694_14_4,B302006694,B302006694,14,B302006694_14,4,28.46,2.03,683728.26,248226.09,479.10,-0.00,-0.00,1.00,0.00,0.14,1051883.04,roof,15.22,1.98,1.04,5,6,5
B302006694_14_5,B302006694,B302006694,14,B302006694_14,5,28.46,2.03,683727.12,248218.56,479.09,-0.00,-0.00,1.00,0.00,0.14,1113247.07,roof,15.22,1.98,1.04,5,6,5
B302006694_14_6,B302006694,B302006694,14,B302006694_14,6,28.46,2.03,683727.12,248220.47,479.09,-0.00,-0.00,1.00,0.00,0.14,1113245.19,roof,15.22,1.98,1.04,5,6,5
B302006694_14_7,B302006694,B302006694,14,B302006694_14,7,28.46,2.03,683727.19,248222.47,479.09,-0.00,-0.00,1.00,0.00,0.14,1105475.87,roof,15.22,1.98,1.04,5,6,5
B302006694_14_8,B302006694,B302006694,14,B302006694_14,8,28.46,2.03,683727.28,248224.47,479.09,-0.00,-0.00,1.00,0.00,0.14,1113164.65,roof,15.22,1.98,1.04,5,6,5
B302006694_14_9,B302006694,B302006694,14,B302006694_14,9,28.46,2.03,683727.37,248226.47,479.09,-0.00,-0.00,1.00,0.00,0.14,1099484.01,roof,15.22,1.98,1.04,5,6,5
B302006694_14_10,B302006694,B302006694,14,B302006694_14,10,28.46,2.03,683727.37,248228.47,479.10,-0.00,-0.00,1.00,0.00,0.14,1113015.60,roof,15.22,1.98,1.04,5,6,5
B302006694_14_11,B302006694,B302006694,14,B302006694_14,11,28.46,2.03,683727.24,248230.40,479.10,-0.00,-0.00,1.00,0.00,0.14,1113013.37,roof,15.22,1.98,1.04,5,6,5
B302006694_14_12,B302006694,B302006694,14,B302006694_14,12,28.46,2.03,683726.03,248218.65,479.09,-0.00,-0.00,1.00,0.00,0.14,1113243.18,roof,15.22,1.98,1.04,5,6,5
B302006694_14_13,B302006694,B302006694,14,B302006694_14,13,28.46,2.03,683726.10,248219.72,479.09,-0.00,-0.00,1.00,0.00,0.14,1113242.35,roof,15.22,1.98,1.04,5,6,5
B302006694_15_0,B302006694,B302006694,15,B302006694_15,0,28.46,2.03,683730.31,248230.23,479.10,0.00,-0.00,1.00,0.00,0.00,1112891.99,roof,15.22,1.98,1.04,5,6,5
B302006694_15_1,B302006694,B302006694,15,B302006694_15,1,28.46,2.03,683728.31,248230.32,479.10,0.00,-0.00,1.00,0.00,0.00,1112884.40,roof,15.22,1.98,1.04,5,6,5
B302006694_15_2,B302006694,B302006694,15,B302006694_15,2,28.46,2.03,683727.22,248230.90,479.10,0.00,-0.00,1.00,0.00,0.00,1112879.58,roof,15.22,1.98,1.04,5,6,5
B302006694_15_3,B302006694,B302006694,15,B302006694_15,3,28.46,2.03,683730.24,248228.33,479.10,0.00,-0.00,1.00,0.00,0.00,1098368.33,roof,15.22,1.98,1.04,5,6,5
B302006694_15_4,B302006694,B302006694,15,B302006694_15,4,28.46,2.03,683728.44,248228.33,479.10,0.00,-0.00,1.00,0.00,0.00,1112886.75,roof,15.22,1.98,1.04,5,6,5
B302006694_15_5,B302006694,B302006694,15,B302006694_15,5,28.46,2.03,683730.15,248226.33,479.10,0.00,-0.00,1.00,0.00,0.00,1099445.67,roof,15.22,1.98,1.04,5,6,5
B302006694_15_6,B302006694,B302006694,15,B302006694_15,6,28.46,2.03,683728.65,248226.33,479.10,0.00,-0.00,1.00,0.00,0.00,1099343.38,roof,15.22,1.98,1.04,5,6,5
B302006694_15_7,B302006694,B302006694,15,B302006694_15,7,28.46,2.03,683730.06,248224.33,479.10,0.00,-0.00,1.00,0.00,0.00,1101279.48,roof,15.22,1.98,1.04,5,6,5
B302006694_15_8,B302006694,B302006694,15,B302006694_15,8,28.46,2.03,683728.87,248224.33,479.10,0.00,-0.00,1.00,0.00,0.00,1101561.94,roof,15.22,1.98,1.04,5,6,5
B302006694_15_9,B302006694,B302006694,15,B302006694_15,9,28.46,2.03,683729.98,248222.33,479.10,0.00,-0.00,1.00,0.00,0.00,1103801.25,roof,15.22,1.98,1.04,5,6,5
B302006694_15_10,B302006694,B302006694,15,B302006694_15,10,28.46,2.03,683729.08,248222.33,479.10,0.00,-0.00,1.00,0.00,0.00,1104393.94,roof,15.22,1.98,1.04,5,6,5
B302006694_15_11,B302006694,B302006694,15,B302006694_15,11,28.46,2.03,683729.89,248220.33,479.10,0.00,-0.00,1.00,0.00,0.00,1106546.60,roof,15.22,1.98,1.04,5,6,5
B302006694_15_12,B302006694,B302006694,15,B302006694_15,12,28.46,2.03,683729.30,248221.28,479.10,0.00,-0.00,1.00,0.00,0.00,1105848.56,roof,15.22,1.98,1.04,5,6,5
B302006694_15_13,B302006694,B302006694,15,B302006694_15,13,28.46,2.03,683730.01,248218.40,479.10,0.00,-0.00,1.00,0.00,0.00,1107957.67,roof,15.22,1.98,1.04,5,6,5
