,Area,PV_kWh
119,127.14,0.00
120,127.14,0.00
121,127.14,0.00
122,127.14,0.00
123,127.14,0.00
124,127.14,0.00
125,127.14,0.00
126,127.14,0.00
127,127.14,0.00
128,127.14,0.00
129,127.14,2.62
130,127.14,4.15
131,127.14,4.85
132,127.14,4.34
133,127.14,4.05
134,127.14,2.63
135,127.14,1.24
136,127.14,0.00
137,127.14,0.00
138,127.14,0.00
139,127.14,0.00
140,127.14,0.00
141,127.14,0.00
142,127.14,0.00
143,127.14,0.00
144,127.14,0.00
145,127.14,0.00
146,127.14,0.00
147,127.14,0.00
148,127.14,0.00
149,127.14,0.00
150,127.14,0.00
151,127.14,0.00
152,127.14,0.00
153,127.14,1.40
154,127.14,2.31
155,127.14,2.31
156,127.14,2.50
157,127.14,3.09
158,127.14,2.10
159,127.14,1.06
160,127.14,0.00
161,127.14,0.00
162,127.14,0.00
163,127.14,0.00
164,127.14,0.00
165,127.14,0.00
166,127.14,0.00
167,127.14,0.00
168,127.14,0.00
169,127.14,0.00
170,127.14,0.00
171,127.14,0.00
172,127.14,0.00
173,127.14,0.00
174,127.14,0.00
175,127.14,0.00
176,127.14,0.00
177,127.14,0.00
178,127.14,1.02
179,127.14,1.30
180,127.14,1.37
181,127.14,1.31
182,127.14,1.03
183,127.14,0.00
184,127.14,0.00
185,127.14,0.00
186,127.14,0.00
187,127.14,0.00
188,127.14,0.00
189,127.14,0.00
190,127.14,0.00
191,127.14,0.00
192,127.14,0.00
193,127.14,0.00
194,127.14,0.00
195,127.14,0.00
196,127.14,0.00
197,127.14,0.00
198,127.14,0.00
199,127.14,0.00
200,127.14,0.00
201,127.14,0.00
202,127.14,0.00
203,127.14,0.00
204,127.14,0.00
205,127.14,1.70
206,127.14,1.56
207,127.14,1.37
208,127.14,0.00
209,127.14,0.00
210,127.14,0.00
211,127.14,0.00
212,127.14,0.00
213,127.14,0.00
214,127.14,0.00
215,127.14,0.00
216,127.14,0.00
217,127.14,0.00
218,127.14,0.00
219,127.14,0.00
220,127.14,0.00
221,127.14,0.00
222,127.14,0.00
223,127.14,0.00
224,127.14,0.00
225,127.14,0.00
226,127.14,0.00
227,127.14,0.00
228,127.14,0.00
229,127.14,4.26
230,127.14,2.38
231,127.14,1.37
232,127.14,0.00
233,127.14,0.00
234,127.14,0.00
235,127.14,0.00
236,127.14,0.00
237,127.14,0.00
238,127.14,0.00
239,127.14,0.00
240,127.14,0.00
241,127.14,0.00
242,127.14,0.00
243,127.14,0.00
244,127.14,0.00
245,127.14,0.00
246,127.14,0.00
247,127.14,0.00
248,127.14,0.00
249,127.14,3.37
250,127.14,5.04
251,127.14,6.02
252,127.14,4.46
253,127.14,3.01
254,127.14,3.03
255,127.14,1.67
256,127.14,0.00
257,127.14,0.00
258,127.14,0.00
259,127.14,0.00
260,127.14,0.00
261,127.14,0.00
262,127.14,0.00
263,127.14,0.00
264,127.14,0.00
265,127.14,0.00
266,127.14,0.00
267,127.14,0.00
268,127.14,0.00
269,127.14,0.00
270,127.14,0.00
271,127.14,0.00
272,127.14,0.00
273,127.14,3.25
274,127.14,5.90
275,127.14,6.94
276,127.14,7.36
277,127.14,6.59
278,127.14,4.55
279,127.14,2.27
280,127.14,0.00
281,127.14,0.00
282,127.14,0.00
283,127.14,0.00
284,127.14,0.00
285,127.14,0.00
286,127.14,0.00
287,127.14,0.00
288,127.14,0.00
289,127.14,0.00
290,127.14,0.00
291,127.14,0.00
292,127.14,0.00
293,127.14,0.00
294,127.14,0.00
295,127.14,0.00
296,127.14,0.00
297,127.14,2.49
298,127.14,3.92
299,127.14,4.68
300,127.14,4.08
301,127.14,2.67
302,127.14,2.68
303,127.14,1.35
304,127.14,0.00
305,127.14,0.00
306,127.14,0.00
307,127.14,0.00
308,127.14,0.00
309,127.14,0.00
310,127.14,0.00
311,127.14,0.00
312,127.14,0.00
313,127.14,0.00
314,127.14,0.00
315,127.14,0.00
316,127.14,0.00
317,127.14,0.00
318,127.14,0.00
319,127.14,0.00
320,127.14,0.00
321,127.14,0.00
322,127.14,0.00
323,127.14,0.00
324,127.14,0.00
325,127.14,0.00
326,127.14,0.00
327,127.14,0.00
328,127.14,0.00
329,127.14,0.00
330,127.14,0.00
331,127.14,0.00
332,127.14,0.00
333,127.14,0.00
334,127.14,0.00
335,127.14,0.00
336,127.14,0.00
337,127.14,0.00
338,127.14,0.00
339,127.14,0.00
340,127.14,0.00
341,127.14,0.00
342,127.14,0.00
343,127.14,0.00
344,127.14,0.00
345,127.14,0.00
346,127.14,0.00
347,127.14,0.48
348,127.14,0.92
349,127.14,0.32
350,127.14,0.00
351,127.14,0.00
352,127.14,0.00
353,127.14,0.00
354,127.14,0.00
355,127.14,0.00
356,127.14,0.00
357,127.14,0.00
358,127.14,0.00
359,127.14,0.00
360,127.14,0.00
361,127.14,0.00
362,127.14,0.00
363,127.14,0.00
364,127.14,0.00
365,127.14,0.00
366,127.14,0.00
367,127.14,0.00
368,127.14,0.00
369,127.14,0.00
370,127.14,0.00
371,127.14,0.00
372,127.14,0.00
373,127.14,0.00
374,127.14,0.00
375,127.14,0.00
376,127.14,0.00
377,127.14,0.00
378,127.14,0.00
379,127.14,0.00
380,127.14,0.00
381,127.14,0.00
382,127.14,0.00
383,127.14,0.00
384,127.14,0.00
385,127.14,0.00
386,127.14,0.00
387,127.14,0.00
388,127.14,0.00
389,127.14,0.00
390,127.14,0.00
391,127.14,0.00
392,127.14,0.00
393,127.14,0.93
394,127.14,2.93
395,127.14,4.41
396,127.14,5.99
397,127.14,5.89
398,127.14,5.69
399,127.14,3.27
400,127.14,0.00
401,127.14,0.00
402,127.14,0.00
403,127.14,0.00
404,127.14,0.00
405,127.14,0.00
406,127.14,0.00
407,127.14,0.00
408,127.14,0.00
409,127.14,0.00
410,127.14,0.00
411,127.14,0.00
412,127.14,0.00
413,127.14,0.00
414,127.14,0.00
415,127.14,0.00
416,127.14,0.00
417,127.14,1.47
418,127.14,2.38
419,127.14,4.11
420,127.14,4.40
421,127.14,6.48
422,127.14,4.74
423,127.14,3.12
424,127.14,0.00
425,127.14,0.00
426,127.14,0.00
427,127.14,0.00
428,127.14,0.00
429,127.14,0.00
430,127.14,0.00
431,127.14,0.00
432,127.14,0.00
433,127.14,0.00
434,127.14,0.00
435,127.14,0.00
436,127.14,0.00
437,127.14,0.00
438,127.14,0.00
439,127.14,0.00
440,127.14,0.00
441,127.14,0.00
442,127.14,0.00
443,127.14,0.00
444,127.14,0.00
445,127.14,4.28
446,127.14,4.36
447,127.14,2.59
448,127.14,0.00
449,127.14,0.00
450,127.14,0.00
451,127.14,0.00
452,127.14,0.00
453,127.14,0.00
454,127.14,0.00
455,127.14,0.00
456,127.14,0.00
457,127.14,0.00
458,127.14,0.00
459,127.14,0.00
460,127.14,0.00
461,127.14,0.00
462,127.14,0.00
463,127.14,0.00
464,127.14,0.00
465,127.14,0.00
466,127.14,0.00
467,127.14,0.00
468,127.14,0.00
469,127.14,0.00
470,127.14,0.00
471,127.14,0.00
472,127.14,0.00
473,127.14,0.00
474,127.14,0.00
475,127.14,0.00
476,127.14,0.00
477,127.14,0.00
478,127.14,0.00
479,127.14,0.00
480,127.14,0.00
481,127.14,0.00
482,127.14,0.00
483,127.14,0.00
484,127.14,0.00
485,127.14,0.00
486,127.14,0.00
487,127.14,0.00
488,127.14,0.00
489,127.14,0.00
490,127.14,1.12
491,127.14,1.46
492,127.14,1.67
493,127.14,1.37
494,127.14,1.07
495,127.14,0.00
496,127.14,0.00
497,127.14,0.00
498,127.14,0.00
499,127.14,0.00
500,127.14,0.00
501,127.14,0.00
502,127.14,0.00
503,127.14,0.00
504,127.14,0.00
505,127.14,0.00
506,127.14,0.00
507,127.14,0.00
508,127.14,0.00
509,127.14,0.00
510,127.14,0.00
511,127.14,0.00
512,127.14,0.00
513,127.14,0.00
514,127.14,0.00
515,127.14,0.00
516,127.14,0.00
517,127.14,0.00
518,127.14,0.00
519,127.14,0.00
520,127.14,0.00
521,127.14,0.00
522,127.14,0.00
523,127.14,0.00
524,127.14,0.00
525,127.14,0.00
526,127.14,0.00
527,127.14,0.00
528,127.14,0.00
529,127.14,0.00
530,127.14,0.00
531,127.14,0.00
532,127.14,0.00
533,127.14,0.00
534,127.14,0.00
535,127.14,0.00
536,127.14,0.00
537,127.14,0.00
538,127.14,1.00
539,127.14,1.65
540,127.14,2.06
541,127.14,1.98
542,127.14,1.38
543,127.14,0.37
544,127.14,0.00
545,127.14,0.00
546,127.14,0.00
547,127.14,0.00
548,127.14,0.00
549,127.14,0.00
550,127.14,0.00
551,127.14,0.00
552,127.14,0.00
553,127.14,0.00
554,127.14,0.00
555,127.14,0.00
556,127.14,0.00
557,127.14,0.00
558,127.14,0.00
559,127.14,0.00
560,127.14,0.00
561,127.14,3.90
562,127.14,7.08
563,127.14,6.97
564,127.14,7.80
565,127.14,5.87
566,127.14,3.39
567,127.14,2.14
568,127.14,0.79
569,127.14,0.00
570,127.14,0.00
571,127.14,0.00
572,127.14,0.00
573,127.14,0.00
574,127.14,0.00
575,127.14,0.00
576,127.14,0.00
577,127.14,0.00
578,127.14,0.00
579,127.14,0.00
580,127.14,0.00
581,127.14,0.00
582,127.14,0.00
583,127.14,0.00
584,127.14,0.00
585,127.14,0.00
586,127.14,3.59
587,127.14,6.31
588,127.14,3.51
589,127.14,2.64
590,127.14,1.89
591,127.14,0.91
592,127.14,0.00
593,127.14,0.00
594,127.14,0.00
595,127.14,0.00
596,127.14,0.00
597,127.14,0.00
598,127.14,0.00
599,127.14,0.00
600,127.14,0.00
601,127.14,0.00
602,127.14,0.00
603,127.14,0.00
604,127.14,0.00
605,127.14,0.00
606,127.14,0.00
607,127.14,0.00
608,127.14,0.00
609,127.14,4.32
610,127.14,6.52
611,127.14,6.65
612,127.14,4.00
613,127.14,2.60
614,127.14,1.90
615,127.14,1.75
616,127.14,1.32
617,127.14,0.00
618,127.14,0.00
619,127.14,0.00
620,127.14,0.00
621,127.14,0.00
622,127.14,0.00
623,127.14,0.00
624,127.14,0.00
625,127.14,0.00
626,127.14,0.00
627,127.14,0.00
628,127.14,0.00
629,127.14,0.00
630,127.14,0.00
631,127.14,0.00
632,127.14,0.00
633,127.14,0.00
634,127.14,0.00
635,127.14,0.99
636,127.14,0.98
637,127.14,0.99
638,127.14,0.37
639,127.14,0.00
640,127.14,0.00
641,127.14,0.00
642,127.14,0.00
643,127.14,0.00
644,127.14,0.00
645,127.14,0.00
646,127.14,0.00
647,127.14,0.00
648,127.14,0.00
649,127.14,0.00
650,127.14,0.00
651,127.14,0.00
652,127.14,0.00
653,127.14,0.00
654,127.14,0.00
655,127.14,0.00
656,127.14,0.00
657,127.14,4.34
658,127.14,6.94
659,127.14,7.59
660,127.14,6.58
661,127.14,7.84
662,127.14,5.59
663,127.14,3.37
664,127.14,1.17
665,127.14,0.00
666,127.14,0.00
667,127.14,0.00
668,127.14,0.00
669,127.14,0.00
670,127.14,0.00
671,127.14,0.00
672,127.14,0.00
673,127.14,0.00
674,127.14,0.00
675,127.14,0.00
676,127.14,0.00
677,127.14,0.00
678,127.14,0.00
679,127.14,0.00
680,127.14,0.00
681,127.14,0.00
682,127.14,0.00
683,127.14,0.00
684,127.14,0.00
685,127.14,4.84
686,127.14,3.78
687,127.14,2.40
688,127.14,0.63
689,127.14,0.00
690,127.14,0.00
691,127.14,0.00
692,127.14,0.00
693,127.14,0.00
694,127.14,0.00
695,127.14,0.00
696,127.14,0.00
697,127.14,0.00
698,127.14,0.00
699,127.14,0.00
700,127.14,0.00
701,127.14,0.00
702,127.14,0.00
703,127.14,0.00
704,127.14,0.00
705,127.14,0.00
706,127.14,0.00
707,127.14,0.00
708,127.14,0.00
709,127.14,1.49
710,127.14,1.58
711,127.14,1.42
712,127.14,0.68
713,127.14,0.00
714,127.14,0.00
715,127.14,0.00
716,127.14,0.00
717,127.14,0.00
718,127.14,0.00
719,127.14,0.00
720,127.14,0.00
721,127.14,0.00
722,127.14,0.00
723,127.14,0.00
724,127.14,0.00
725,127.14,0.00
726,127.14,0.00
727,127.14,0.00
728,127.14,0.00
729,127.14,0.00
730,127.14,1.12
731,127.14,1.83
732,127.14,1.85
733,127.14,1.88
734,127.14,1.65
735,127.14,1.24
736,127.14,0.00
737,127.14,0.00
738,127.14,0.00
739,127.14,0.00
740,127.14,0.00
741,127.14,0.00
742,127.14,0.00
743,127.14,0.00
744,127.14,0.00
745,127.14,0.00
746,127.14,0.00
747,127.14,0.00
748,127.14,0.00
749,127.14,0.00
750,127.14,0.00
751,127.14,0.00
752,127.14,0.00
753,127.14,0.00
754,127.14,1.38
755,127.14,2.19
756,127.14,3.77
757,127.14,2.19
758,127.14,1.30
759,127.14,1.12
760,127.14,0.12
761,127.14,0.00
762,127.14,0.00
763,127.14,0.00
764,127.14,0.00
765,127.14,0.00
766,127.14,0.00
767,127.14,0.00
768,127.14,0.00
769,127.14,0.00
770,127.14,0.00
771,127.14,0.00
772,127.14,0.00
773,127.14,0.00
774,127.14,0.00
775,127.14,0.00
776,127.14,0.00
777,127.14,1.55
778,127.14,2.45
779,127.14,3.03
780,127.14,3.76
781,127.14,3.57
782,127.14,2.56
783,127.14,2.10
784,127.14,0.00
785,127.14,0.00
786,127.14,0.00
787,127.14,0.00
788,127.14,0.00
789,127.14,0.00
790,127.14,0.00
791,127.14,0.00
792,127.14,0.00
793,127.14,0.00
794,127.14,0.00
795,127.14,0.00
796,127.14,0.00
797,127.14,0.00
798,127.14,0.00
799,127.14,0.00
800,127.14,0.50
801,127.14,2.51
802,127.14,3.65
803,127.14,4.55
804,127.14,4.66
805,127.14,3.84
806,127.14,3.27
807,127.14,2.31
808,127.14,0.61
809,127.14,0.00
810,127.14,0.00
811,127.14,0.00
812,127.14,0.00
813,127.14,0.00
814,127.14,0.00
815,127.14,0.00
816,127.14,0.00
817,127.14,0.00
818,127.14,0.00
819,127.14,0.00
820,127.14,0.00
821,127.14,0.00
822,127.14,0.00
823,127.14,0.00
824,127.14,1.05
825,127.14,2.97
826,127.14,4.89
827,127.14,4.97
828,127.14,5.46
829,127.14,4.98
830,127.14,4.04
831,127.14,2.67
832,127.14,0.91
833,127.14,0.00
834,127.14,0.00
835,127.14,0.00
836,127.14,0.00
837,127.14,0.00
838,127.14,0.00
839,127.14,0.00
840,127.14,0.00
841,127.14,0.00
842,127.14,0.00
843,127.14,0.00
844,127.14,0.00
845,127.14,0.00
846,127.14,0.00
847,127.14,0.00
848,127.14,1.97
849,127.14,3.09
850,127.14,3.15
851,127.14,2.89
852,127.14,2.00
853,127.14,1.77
854,127.14,1.86
855,127.14,1.60
856,127.14,1.10
857,127.14,0.00
858,127.14,0.00
859,127.14,0.00
860,127.14,0.00
861,127.14,0.00
862,127.14,0.00
863,127.14,0.00
864,127.14,0.00
865,127.14,0.00
866,127.14,0.00
867,127.14,0.00
868,127.14,0.00
869,127.14,0.00
870,127.14,0.00
871,127.14,0.00
872,127.14,0.00
873,127.14,2.31
874,127.14,2.78
875,127.14,1.59
876,127.14,1.33
877,127.14,1.00
878,127.14,1.34
879,127.14,1.27
880,127.14,0.47
881,127.14,0.00
882,127.14,0.00
883,127.14,0.00
884,127.14,0.00
885,127.14,0.00
886,127.14,0.00
887,127.14,0.00
888,127.14,0.00
889,127.14,0.00
890,127.14,0.00
891,127.14,0.00
892,127.14,0.00
893,127.14,0.00
894,127.14,0.00
895,127.14,0.00
896,127.14,1.81
897,127.14,2.72
898,127.14,2.76
899,127.14,2.63
900,127.14,2.52
901,127.14,2.16
902,127.14,2.01
903,127.14,1.48
904,127.14,0.93
905,127.14,0.00
906,127.14,0.00
907,127.14,0.00
908,127.14,0.00
909,127.14,0.00
910,127.14,0.00
911,127.14,0.00
912,127.14,0.00
913,127.14,0.00
914,127.14,0.00
915,127.14,0.00
916,127.14,0.00
917,127.14,0.00
918,127.14,0.00
919,127.14,0.00
920,127.14,0.00
921,127.14,0.00
922,127.14,1.09
923,127.14,0.96
924,127.14,1.21
925,127.14,4.61
926,127.14,3.68
927,127.14,2.82
928,127.14,1.38
929,127.14,0.00
930,127.14,0.00
931,127.14,0.00
932,127.14,0.00
933,127.14,0.00
934,127.14,0.00
935,127.14,0.00
936,127.14,0.00
937,127.14,0.00
938,127.14,0.00
939,127.14,0.00
940,127.14,0.00
941,127.14,0.00
942,127.14,0.00
943,127.14,0.00
944,127.14,0.00
945,127.14,0.00
946,127.14,0.00
947,127.14,0.00
948,127.14,0.00
949,127.14,3.51
950,127.14,2.68
951,127.14,2.38
952,127.14,1.22
953,127.14,0.00
954,127.14,0.00
955,127.14,0.00
956,127.14,0.00
957,127.14,0.00
958,127.14,0.00
959,127.14,0.00
960,127.14,0.00
961,127.14,0.00
962,127.14,0.00
963,127.14,0.00
964,127.14,0.00
965,127.14,0.00
966,127.14,0.00
967,127.14,0.00
968,127.14,1.05
969,127.14,2.37
970,127.14,2.74
971,127.14,2.95
972,127.14,3.45
973,127.14,2.50
974,127.14,2.52
975,127.14,2.01
976,127.14,0.82
977,127.14,0.00
978,127.14,0.00
979,127.14,0.00
980,127.14,0.00
981,127.14,0.00
982,127.14,0.00
983,127.14,0.00
984,127.14,0.00
985,127.14,0.00
986,127.14,0.00
987,127.14,0.00
988,127.14,0.00
989,127.14,0.00
990,127.14,0.00
991,127.14,0.00
992,127.14,2.41
993,127.14,4.53
994,127.14,5.12
995,127.14,4.76
996,127.14,3.44
997,127.14,2.13
998,127.14,1.99
999,127.14,2.00
1000,127.14,1.64
1001,127.14,0.00
1002,127.14,0.00
1003,127.14,0.00
1004,127.14,0.00
1005,127.14,0.00
1006,127.14,0.00
1007,127.14,0.00
1008,127.14,0.00
1009,127.14,0.00
1010,127.14,0.00
1011,127.14,0.00
1012,127.14,0.00
1013,127.14,0.00
1014,127.14,0.00
1015,127.14,0.00
1016,127.14,1.27
1017,127.14,2.77
1018,127.14,3.36
1019,127.14,3.34
1020,127.14,4.10
1021,127.14,4.76
1022,127.14,3.89
1023,127.14,2.26
1024,127.14,0.82
1025,127.14,0.00
1026,127.14,0.00
1027,127.14,0.00
1028,127.14,0.00
1029,127.14,0.00
1030,127.14,0.00
1031,127.14,0.00
1032,127.14,0.00
1033,127.14,0.00
1034,127.14,0.00
1035,127.14,0.00
1036,127.14,0.00
1037,127.14,0.00
1038,127.14,0.00
1039,127.14,0.00
1040,127.14,0.00
1041,127.14,0.09
1042,127.14,0.97
1043,127.14,1.37
1044,127.14,1.32
1045,127.14,1.33
1046,127.14,1.51
1047,127.14,1.14
1048,127.14,0.00
1049,127.14,0.00
1050,127.14,0.00
1051,127.14,0.00
1052,127.14,0.00
1053,127.14,0.00
1054,127.14,0.00
1055,127.14,0.00
1056,127.14,0.00
1057,127.14,0.00
1058,127.14,0.00
1059,127.14,0.00
1060,127.14,0.00
1061,127.14,0.00
1062,127.14,0.00
1063,127.14,0.00
1064,127.14,0.00
1065,127.14,0.00
1066,127.14,1.44
1067,127.14,1.56
1068,127.14,1.70
1069,127.14,1.28
1070,127.14,1.36
1071,127.14,1.08
1072,127.14,0.00
1073,127.14,0.00
1074,127.14,0.00
1075,127.14,0.00
1076,127.14,0.00
1077,127.14,0.00
1078,127.14,0.00
1079,127.14,0.00
1080,127.14,0.00
1081,127.14,0.00
1082,127.14,0.00
1083,127.14,0.00
1084,127.14,0.00
1085,127.14,0.00
1086,127.14,0.00
1087,127.14,0.00
1088,127.14,0.00
1089,127.14,0.00
1090,127.14,0.00
1091,127.14,0.99
1092,127.14,1.50
1093,127.14,5.49
1094,127.14,4.93
1095,127.14,4.03
1096,127.14,2.36
1097,127.14,0.00
1098,127.14,0.00
1099,127.14,0.00
1100,127.14,0.00
1101,127.14,0.00
1102,127.14,0.00
1103,127.14,0.00
1104,127.14,0.00
1105,127.14,0.00
1106,127.14,0.00
1107,127.14,0.00
1108,127.14,0.00
1109,127.14,0.00
1110,127.14,0.00
1111,127.14,0.00
1112,127.14,1.14
1113,127.14,2.71
1114,127.14,3.95
1115,127.14,4.59
1116,127.14,4.76
1117,127.14,2.99
1118,127.14,2.41
1119,127.14,1.83
1120,127.14,1.43
1121,127.14,0.00
1122,127.14,0.00
1123,127.14,0.00
1124,127.14,0.00
1125,127.14,0.00
1126,127.14,0.00
1127,127.14,0.00
1128,127.14,0.00
1129,127.14,0.00
1130,127.14,0.00
1131,127.14,0.00
1132,127.14,0.00
1133,127.14,0.00
1134,127.14,0.00
1135,127.14,0.00
1136,127.14,3.49
1137,127.14,6.87
1138,127.14,9.08
1139,127.14,10.27
1140,127.14,10.40
1141,127.14,9.63
1142,127.14,8.09
1143,127.14,5.80
1144,127.14,2.93
1145,127.14,0.00
1146,127.14,0.00
1147,127.14,0.00
1148,127.14,0.00
1149,127.14,0.00
1150,127.14,0.00
1151,127.14,0.00
1152,127.14,0.00
1153,127.14,0.00
1154,127.14,0.00
1155,127.14,0.00
1156,127.14,0.00
1157,127.14,0.00
1158,127.14,0.00
1159,127.14,0.00
1160,127.14,1.64
1161,127.14,3.75
1162,127.14,5.83
1163,127.14,6.06
1164,127.14,6.25
1165,127.14,5.76
1166,127.14,4.64
1167,127.14,4.10
1168,127.14,2.15
1169,127.14,0.00
1170,127.14,0.00
1171,127.14,0.00
1172,127.14,0.00
1173,127.14,0.00
1174,127.14,0.00
1175,127.14,0.00
1176,127.14,0.00
1177,127.14,0.00
1178,127.14,0.00
1179,127.14,0.00
1180,127.14,0.00
1181,127.14,0.00
1182,127.14,0.00
1183,127.14,0.00
1184,127.14,1.06
1185,127.14,1.98
1186,127.14,3.19
1187,127.14,3.50
1188,127.14,3.98
1189,127.14,3.20
1190,127.14,3.13
1191,127.14,2.16
1192,127.14,1.44
1193,127.14,0.00
1194,127.14,0.00
1195,127.14,0.00
1196,127.14,0.00
1197,127.14,0.00
1198,127.14,0.00
1199,127.14,0.00
1200,127.14,0.00
1201,127.14,0.00
1202,127.14,0.00
1203,127.14,0.00
1204,127.14,0.00
1205,127.14,0.00
1206,127.14,0.00
1207,127.14,0.00
1208,127.14,4.12
1209,127.14,7.72
1210,127.14,9.96
1211,127.14,9.83
1212,127.14,5.91
1213,127.14,2.64
1214,127.14,1.14
1215,127.14,0.00
1216,127.14,0.00
1217,127.14,0.00
1218,127.14,0.00
1219,127.14,0.00
1220,127.14,0.00
1221,127.14,0.00
1222,127.14,0.00
1223,127.14,0.00
1224,127.14,0.00
1225,127.14,0.00
1226,127.14,0.00
1227,127.14,0.00
1228,127.14,0.00
1229,127.14,0.00
1230,127.14,0.00
1231,127.14,0.00
1232,127.14,2.09
1233,127.14,3.69
1234,127.14,3.79
1235,127.14,4.10
1236,127.14,2.93
1237,127.14,1.91
1238,127.14,2.11
1239,127.14,1.86
1240,127.14,1.62
1241,127.14,0.00
1242,127.14,0.00
1243,127.14,0.00
1244,127.14,0.00
1245,127.14,0.00
1246,127.14,0.00
1247,127.14,0.00
1248,127.14,0.00
1249,127.14,0.00
1250,127.14,0.00
1251,127.14,0.00
1252,127.14,0.00
1253,127.14,0.00
1254,127.14,0.00
1255,127.14,0.00
1256,127.14,2.29
1257,127.14,3.07
1258,127.14,4.66
1259,127.14,4.60
1260,127.14,3.69
1261,127.14,4.54
1262,127.14,4.07
1263,127.14,2.96
1264,127.14,1.62
1265,127.14,0.00
1266,127.14,0.00
1267,127.14,0.00
1268,127.14,0.00
1269,127.14,0.00
1270,127.14,0.00
1271,127.14,0.00
1272,127.14,0.00
1273,127.14,0.00
1274,127.14,0.00
1275,127.14,0.00
1276,127.14,0.00
1277,127.14,0.00
1278,127.14,0.00
1279,127.14,0.00
1280,127.14,1.08
1281,127.14,3.18
1282,127.14,2.97
1283,127.14,4.38
1284,127.14,6.52
1285,127.14,6.46
1286,127.14,5.79
1287,127.14,3.06
1288,127.14,1.59
1289,127.14,0.00
1290,127.14,0.00
1291,127.14,0.00
1292,127.14,0.00
1293,127.14,0.00
1294,127.14,0.00
1295,127.14,0.00
1296,127.14,0.00
1297,127.14,0.00
1298,127.14,0.00
1299,127.14,0.00
1300,127.14,0.00
1301,127.14,0.00
1302,127.14,0.00
1303,127.14,0.00
1304,127.14,2.15
1305,127.14,4.70
1306,127.14,5.82
1307,127.14,6.50
1308,127.14,6.92
1309,127.14,7.15
1310,127.14,5.26
1311,127.14,3.35
1312,127.14,1.53
1313,127.14,0.00
1314,127.14,0.00
1315,127.14,0.00
1316,127.14,0.00
1317,127.14,0.00
1318,127.14,0.00
1319,127.14,0.00
1320,127.14,0.00
1321,127.14,0.00
1322,127.14,0.00
1323,127.14,0.00
1324,127.14,0.00
1325,127.14,0.00
1326,127.14,0.00
1327,127.14,0.00
1328,127.14,4.46
1329,127.14,7.33
1330,127.14,8.65
1331,127.14,5.33
1332,127.14,6.22
1333,127.14,3.34
1334,127.14,1.40
1335,127.14,1.33
1336,127.14,0.00
1337,127.14,0.00
1338,127.14,0.00
1339,127.14,0.00
1340,127.14,0.00
1341,127.14,0.00
1342,127.14,0.00
1343,127.14,0.00
1344,127.14,0.00
1345,127.14,0.00
1346,127.14,0.00
1347,127.14,0.00
1348,127.14,0.00
1349,127.14,0.00
1350,127.14,0.00
1351,127.14,0.00
1352,127.14,0.00
1353,127.14,1.17
1354,127.14,1.51
1355,127.14,1.49
1356,127.14,1.63
1357,127.14,1.40
1358,127.14,1.13
1359,127.14,0.79
1360,127.14,0.00
