,Area,PV_kWh
319,68.86,0.00
320,68.86,0.00
321,68.86,0.00
322,68.86,0.00
323,68.86,0.00
324,68.86,0.00
325,68.86,0.00
326,68.86,0.00
327,68.86,0.00
328,68.86,0.00
329,68.86,0.00
330,68.86,0.00
331,68.86,0.00
332,68.86,0.00
333,68.86,0.00
334,68.86,0.00
335,68.86,0.00
336,68.86,0.00
337,68.86,0.00
338,68.86,0.00
339,68.86,0.00
340,68.86,0.00
341,68.86,0.00
342,68.86,0.00
343,68.86,0.00
344,68.86,0.00
345,68.86,0.00
346,68.86,0.00
347,68.86,0.22
348,68.86,0.51
349,68.86,0.20
350,68.86,0.00
351,68.86,0.00
352,68.86,0.00
353,68.86,0.00
354,68.86,0.00
355,68.86,0.00
356,68.86,0.00
357,68.86,0.00
358,68.86,0.00
359,68.86,0.00
360,68.86,0.00
361,68.86,0.00
362,68.86,0.00
363,68.86,0.00
364,68.86,0.00
365,68.86,0.00
366,68.86,0.00
367,68.86,0.00
368,68.86,0.00
369,68.86,0.00
370,68.86,0.00
371,68.86,0.00
372,68.86,0.00
373,68.86,0.00
374,68.86,0.00
375,68.86,0.00
376,68.86,0.00
377,68.86,0.00
378,68.86,0.00
379,68.86,0.00
380,68.86,0.00
381,68.86,0.00
382,68.86,0.00
383,68.86,0.00
384,68.86,0.00
385,68.86,0.00
386,68.86,0.00
387,68.86,0.00
388,68.86,0.00
389,68.86,0.00
390,68.86,0.00
391,68.86,0.00
392,68.86,0.00
393,68.86,0.52
394,68.86,1.58
395,68.86,2.15
396,68.86,2.49
397,68.86,2.01
398,68.86,1.36
399,68.86,0.87
400,68.86,0.00
401,68.86,0.00
402,68.86,0.00
403,68.86,0.00
404,68.86,0.00
405,68.86,0.00
406,68.86,0.00
407,68.86,0.00
408,68.86,0.00
409,68.86,0.00
410,68.86,0.00
411,68.86,0.00
412,68.86,0.00
413,68.86,0.00
414,68.86,0.00
415,68.86,0.00
416,68.86,0.00
417,68.86,0.86
418,68.86,1.29
419,68.86,2.03
420,68.86,1.97
421,68.86,2.17
422,68.86,1.17
423,68.86,0.88
424,68.86,0.00
425,68.86,0.00
426,68.86,0.00
427,68.86,0.00
428,68.86,0.00
429,68.86,0.00
430,68.86,0.00
431,68.86,0.00
432,68.86,0.00
433,68.86,0.00
434,68.86,0.00
435,68.86,0.00
436,68.86,0.00
437,68.86,0.00
438,68.86,0.00
439,68.86,0.00
440,68.86,0.00
441,68.86,0.00
442,68.86,0.00
443,68.86,0.00
444,68.86,0.00
445,68.86,1.71
446,68.86,1.24
447,68.86,0.67
448,68.86,0.00
449,68.86,0.00
450,68.86,0.00
451,68.86,0.00
452,68.86,0.00
453,68.86,0.00
454,68.86,0.00
455,68.86,0.00
456,68.86,0.00
457,68.86,0.00
458,68.86,0.00
459,68.86,0.00
460,68.86,0.00
461,68.86,0.00
462,68.86,0.00
463,68.86,0.00
464,68.86,0.00
465,68.86,0.00
466,68.86,0.00
467,68.86,0.00
468,68.86,0.00
469,68.86,0.00
470,68.86,0.00
471,68.86,0.00
472,68.86,0.00
473,68.86,0.00
474,68.86,0.00
475,68.86,0.00
476,68.86,0.00
477,68.86,0.00
478,68.86,0.00
479,68.86,0.00
480,68.86,0.00
481,68.86,0.00
482,68.86,0.00
483,68.86,0.00
484,68.86,0.00
485,68.86,0.00
486,68.86,0.00
487,68.86,0.00
488,68.86,0.00
489,68.86,0.00
490,68.86,0.67
491,68.86,0.85
492,68.86,0.95
493,68.86,0.78
494,68.86,0.60
495,68.86,0.00
496,68.86,0.00
497,68.86,0.00
498,68.86,0.00
499,68.86,0.00
500,68.86,0.00
501,68.86,0.00
502,68.86,0.00
503,68.86,0.00
504,68.86,0.00
505,68.86,0.00
506,68.86,0.00
507,68.86,0.00
508,68.86,0.00
509,68.86,0.00
510,68.86,0.00
511,68.86,0.00
512,68.86,0.00
513,68.86,0.00
514,68.86,0.00
515,68.86,0.00
516,68.86,0.00
517,68.86,0.00
518,68.86,0.00
519,68.86,0.00
520,68.86,0.00
521,68.86,0.00
522,68.86,0.00
523,68.86,0.00
524,68.86,0.00
525,68.86,0.00
526,68.86,0.00
527,68.86,0.00
528,68.86,0.00
529,68.86,0.00
530,68.86,0.00
531,68.86,0.00
532,68.86,0.00
533,68.86,0.00
534,68.86,0.00
535,68.86,0.00
536,68.86,0.00
537,68.86,0.00
538,68.86,0.60
539,68.86,0.98
540,68.86,1.16
541,68.86,1.08
542,68.86,0.75
543,68.86,0.16
544,68.86,0.00
545,68.86,0.00
546,68.86,0.00
547,68.86,0.00
548,68.86,0.00
549,68.86,0.00
550,68.86,0.00
551,68.86,0.00
552,68.86,0.00
553,68.86,0.00
554,68.86,0.00
555,68.86,0.00
556,68.86,0.00
557,68.86,0.00
558,68.86,0.00
559,68.86,0.00
560,68.86,0.00
561,68.86,2.34
562,68.86,3.83
563,68.86,3.30
564,68.86,3.11
565,68.86,2.18
566,68.86,1.16
567,68.86,0.54
568,68.86,0.06
569,68.86,0.00
570,68.86,0.00
571,68.86,0.00
572,68.86,0.00
573,68.86,0.00
574,68.86,0.00
575,68.86,0.00
576,68.86,0.00
577,68.86,0.00
578,68.86,0.00
579,68.86,0.00
580,68.86,0.00
581,68.86,0.00
582,68.86,0.00
583,68.86,0.00
584,68.86,0.00
585,68.86,0.00
586,68.86,2.08
587,68.86,3.09
588,68.86,1.78
589,68.86,1.28
590,68.86,0.81
591,68.86,0.44
592,68.86,0.00
593,68.86,0.00
594,68.86,0.00
595,68.86,0.00
596,68.86,0.00
597,68.86,0.00
598,68.86,0.00
599,68.86,0.00
600,68.86,0.00
601,68.86,0.00
602,68.86,0.00
603,68.86,0.00
604,68.86,0.00
605,68.86,0.00
606,68.86,0.00
607,68.86,0.00
608,68.86,0.00
609,68.86,3.26
610,68.86,4.48
611,68.86,3.67
612,68.86,2.08
613,68.86,1.42
614,68.86,0.80
615,68.86,0.39
616,68.86,0.05
617,68.86,0.00
618,68.86,0.00
619,68.86,0.00
620,68.86,0.00
621,68.86,0.00
622,68.86,0.00
623,68.86,0.00
624,68.86,0.00
625,68.86,0.00
626,68.86,0.00
627,68.86,0.00
628,68.86,0.00
629,68.86,0.00
630,68.86,0.00
631,68.86,0.00
632,68.86,0.00
633,68.86,0.00
634,68.86,0.01
635,68.86,0.55
636,68.86,0.55
637,68.86,0.55
638,68.86,0.15
639,68.86,0.00
640,68.86,0.00
641,68.86,0.00
642,68.86,0.00
643,68.86,0.00
644,68.86,0.00
645,68.86,0.00
646,68.86,0.00
647,68.86,0.00
648,68.86,0.00
649,68.86,0.00
650,68.86,0.00
651,68.86,0.00
652,68.86,0.00
653,68.86,0.00
654,68.86,0.00
655,68.86,0.00
656,68.86,0.00
657,68.86,2.82
658,68.86,4.48
659,68.86,3.86
660,68.86,3.01
661,68.86,2.55
662,68.86,1.40
663,68.86,0.50
664,68.86,0.14
665,68.86,0.00
666,68.86,0.00
667,68.86,0.00
668,68.86,0.00
669,68.86,0.00
670,68.86,0.00
671,68.86,0.00
672,68.86,0.00
673,68.86,0.00
674,68.86,0.00
675,68.86,0.00
676,68.86,0.00
677,68.86,0.00
678,68.86,0.00
679,68.86,0.00
680,68.86,0.00
681,68.86,0.00
682,68.86,0.00
683,68.86,0.00
684,68.86,0.00
685,68.86,1.95
686,68.86,1.47
687,68.86,0.89
688,68.86,0.10
689,68.86,0.00
690,68.86,0.00
691,68.86,0.00
692,68.86,0.00
693,68.86,0.00
694,68.86,0.00
695,68.86,0.00
696,68.86,0.00
697,68.86,0.00
698,68.86,0.00
699,68.86,0.00
700,68.86,0.00
701,68.86,0.00
702,68.86,0.00
703,68.86,0.00
704,68.86,0.00
705,68.86,0.00
706,68.86,0.00
707,68.86,0.00
708,68.86,0.00
709,68.86,1.10
710,68.86,0.84
711,68.86,0.46
712,68.86,0.06
713,68.86,0.00
714,68.86,0.00
715,68.86,0.00
716,68.86,0.00
717,68.86,0.00
718,68.86,0.00
719,68.86,0.00
720,68.86,0.00
721,68.86,0.00
722,68.86,0.00
723,68.86,0.00
724,68.86,0.00
725,68.86,0.00
726,68.86,0.00
727,68.86,0.00
728,68.86,0.00
729,68.86,0.00
730,68.86,0.63
731,68.86,1.00
732,68.86,1.01
733,68.86,1.03
734,68.86,0.89
735,68.86,0.65
736,68.86,0.00
737,68.86,0.00
738,68.86,0.00
739,68.86,0.00
740,68.86,0.00
741,68.86,0.00
742,68.86,0.00
743,68.86,0.00
744,68.86,0.00
745,68.86,0.00
746,68.86,0.00
747,68.86,0.00
748,68.86,0.00
749,68.86,0.00
750,68.86,0.00
751,68.86,0.00
752,68.86,0.00
753,68.86,0.00
754,68.86,0.85
755,68.86,1.30
756,68.86,1.86
757,68.86,1.19
758,68.86,0.66
759,68.86,0.32
760,68.86,0.00
761,68.86,0.00
762,68.86,0.00
763,68.86,0.00
764,68.86,0.00
765,68.86,0.00
766,68.86,0.00
767,68.86,0.00
768,68.86,0.00
769,68.86,0.00
770,68.86,0.00
771,68.86,0.00
772,68.86,0.00
773,68.86,0.00
774,68.86,0.00
775,68.86,0.00
776,68.86,0.00
777,68.86,0.88
778,68.86,1.35
779,68.86,1.63
780,68.86,1.81
781,68.86,1.62
782,68.86,1.28
783,68.86,0.84
784,68.86,0.00
785,68.86,0.00
786,68.86,0.00
787,68.86,0.00
788,68.86,0.00
789,68.86,0.00
790,68.86,0.00
791,68.86,0.00
792,68.86,0.00
793,68.86,0.00
794,68.86,0.00
795,68.86,0.00
796,68.86,0.00
797,68.86,0.00
798,68.86,0.00
799,68.86,0.00
800,68.86,0.39
801,68.86,1.49
802,68.86,2.00
803,68.86,2.31
804,68.86,2.21
805,68.86,1.72
806,68.86,1.36
807,68.86,0.91
808,68.86,0.10
809,68.86,0.00
810,68.86,0.00
811,68.86,0.00
812,68.86,0.00
813,68.86,0.00
814,68.86,0.00
815,68.86,0.00
816,68.86,0.00
817,68.86,0.00
818,68.86,0.00
819,68.86,0.00
820,68.86,0.00
821,68.86,0.00
822,68.86,0.00
823,68.86,0.00
824,68.86,0.85
825,68.86,1.78
826,68.86,2.68
827,68.86,2.51
828,68.86,2.55
829,68.86,2.12
830,68.86,1.56
831,68.86,0.99
832,68.86,0.13
833,68.86,0.00
834,68.86,0.00
835,68.86,0.00
836,68.86,0.00
837,68.86,0.00
838,68.86,0.00
839,68.86,0.00
840,68.86,0.00
841,68.86,0.00
842,68.86,0.00
843,68.86,0.00
844,68.86,0.00
845,68.86,0.00
846,68.86,0.00
847,68.86,0.00
848,68.86,2.14
849,68.86,2.70
850,68.86,2.51
851,68.86,2.14
852,68.86,1.46
853,68.86,1.13
854,68.86,0.91
855,68.86,0.53
856,68.86,0.09
857,68.86,0.00
858,68.86,0.00
859,68.86,0.00
860,68.86,0.00
861,68.86,0.00
862,68.86,0.00
863,68.86,0.00
864,68.86,0.00
865,68.86,0.00
866,68.86,0.00
867,68.86,0.00
868,68.86,0.00
869,68.86,0.00
870,68.86,0.00
871,68.86,0.00
872,68.86,0.00
873,68.86,2.02
874,68.86,2.26
875,68.86,1.43
876,68.86,1.20
877,68.86,0.81
878,68.86,0.71
879,68.86,0.41
880,68.86,0.05
881,68.86,0.00
882,68.86,0.00
883,68.86,0.00
884,68.86,0.00
885,68.86,0.00
886,68.86,0.00
887,68.86,0.00
888,68.86,0.00
889,68.86,0.00
890,68.86,0.00
891,68.86,0.00
892,68.86,0.00
893,68.86,0.00
894,68.86,0.00
895,68.86,0.00
896,68.86,1.96
897,68.86,2.31
898,68.86,2.18
899,68.86,1.95
900,68.86,1.66
901,68.86,1.23
902,68.86,0.89
903,68.86,0.45
904,68.86,0.09
905,68.86,0.00
906,68.86,0.00
907,68.86,0.00
908,68.86,0.00
909,68.86,0.00
910,68.86,0.00
911,68.86,0.00
912,68.86,0.00
913,68.86,0.00
914,68.86,0.00
915,68.86,0.00
916,68.86,0.00
917,68.86,0.00
918,68.86,0.00
919,68.86,0.00
920,68.86,0.00
921,68.86,0.00
922,68.86,0.60
923,68.86,0.54
924,68.86,0.67
925,68.86,2.05
926,68.86,1.34
927,68.86,0.73
928,68.86,0.14
929,68.86,0.00
930,68.86,0.00
931,68.86,0.00
932,68.86,0.00
933,68.86,0.00
934,68.86,0.00
935,68.86,0.00
936,68.86,0.00
937,68.86,0.00
938,68.86,0.00
939,68.86,0.00
940,68.86,0.00
941,68.86,0.00
942,68.86,0.00
943,68.86,0.00
944,68.86,0.00
945,68.86,0.00
946,68.86,0.00
947,68.86,0.00
948,68.86,0.00
949,68.86,1.71
950,68.86,1.22
951,68.86,0.89
952,68.86,0.16
953,68.86,0.00
954,68.86,0.00
955,68.86,0.00
956,68.86,0.00
957,68.86,0.00
958,68.86,0.00
959,68.86,0.00
960,68.86,0.00
961,68.86,0.00
962,68.86,0.00
963,68.86,0.00
964,68.86,0.00
965,68.86,0.00
966,68.86,0.00
967,68.86,0.00
968,68.86,0.96
969,68.86,1.99
970,68.86,1.99
971,68.86,1.99
972,68.86,1.83
973,68.86,1.38
974,68.86,1.27
975,68.86,1.00
976,68.86,0.12
977,68.86,0.00
978,68.86,0.00
979,68.86,0.00
980,68.86,0.00
981,68.86,0.00
982,68.86,0.00
983,68.86,0.00
984,68.86,0.00
985,68.86,0.00
986,68.86,0.00
987,68.86,0.00
988,68.86,0.00
989,68.86,0.00
990,68.86,0.00
991,68.86,0.00
992,68.86,2.48
993,68.86,3.93
994,68.86,3.78
995,68.86,3.25
996,68.86,2.24
997,68.86,1.40
998,68.86,0.98
999,68.86,0.54
1000,68.86,0.21
1001,68.86,0.00
1002,68.86,0.00
1003,68.86,0.00
1004,68.86,0.00
1005,68.86,0.00
1006,68.86,0.00
1007,68.86,0.00
1008,68.86,0.00
1009,68.86,0.00
1010,68.86,0.00
1011,68.86,0.00
1012,68.86,0.00
1013,68.86,0.00
1014,68.86,0.00
1015,68.86,0.00
1016,68.86,0.82
1017,68.86,2.18
1018,68.86,2.31
1019,68.86,2.18
1020,68.86,2.06
1021,68.86,2.11
1022,68.86,1.61
1023,68.86,0.90
1024,68.86,0.27
1025,68.86,0.00
1026,68.86,0.00
1027,68.86,0.00
1028,68.86,0.00
1029,68.86,0.00
1030,68.86,0.00
1031,68.86,0.00
1032,68.86,0.00
1033,68.86,0.00
1034,68.86,0.00
1035,68.86,0.00
1036,68.86,0.00
1037,68.86,0.00
1038,68.86,0.00
1039,68.86,0.00
1040,68.86,0.00
1041,68.86,0.13
1042,68.86,0.57
1043,68.86,0.78
1044,68.86,0.82
1045,68.86,0.76
1046,68.86,0.82
1047,68.86,0.62
1048,68.86,0.00
1049,68.86,0.00
1050,68.86,0.00
1051,68.86,0.00
1052,68.86,0.00
1053,68.86,0.00
1054,68.86,0.00
1055,68.86,0.00
1056,68.86,0.00
1057,68.86,0.00
1058,68.86,0.00
1059,68.86,0.00
1060,68.86,0.00
1061,68.86,0.00
1062,68.86,0.00
1063,68.86,0.00
1064,68.86,0.00
1065,68.86,0.00
1066,68.86,0.92
1067,68.86,0.97
1068,68.86,1.03
1069,68.86,0.76
1070,68.86,0.72
1071,68.86,0.55
1072,68.86,0.00
1073,68.86,0.00
1074,68.86,0.00
1075,68.86,0.00
1076,68.86,0.00
1077,68.86,0.00
1078,68.86,0.00
1079,68.86,0.00
1080,68.86,0.00
1081,68.86,0.00
1082,68.86,0.00
1083,68.86,0.00
1084,68.86,0.00
1085,68.86,0.00
1086,68.86,0.00
1087,68.86,0.00
1088,68.86,0.00
1089,68.86,0.00
1090,68.86,0.00
1091,68.86,0.55
1092,68.86,0.83
1093,68.86,2.42
1094,68.86,1.73
1095,68.86,1.00
1096,68.86,0.60
1097,68.86,0.00
1098,68.86,0.00
1099,68.86,0.00
1100,68.86,0.00
1101,68.86,0.00
1102,68.86,0.00
1103,68.86,0.00
1104,68.86,0.00
1105,68.86,0.00
1106,68.86,0.00
1107,68.86,0.00
1108,68.86,0.00
1109,68.86,0.00
1110,68.86,0.00
1111,68.86,0.00
1112,68.86,0.71
1113,68.86,1.60
1114,68.86,2.17
1115,68.86,2.37
1116,68.86,2.31
1117,68.86,1.58
1118,68.86,1.14
1119,68.86,0.65
1120,68.86,0.39
1121,68.86,0.00
1122,68.86,0.00
1123,68.86,0.00
1124,68.86,0.00
1125,68.86,0.00
1126,68.86,0.00
1127,68.86,0.00
1128,68.86,0.00
1129,68.86,0.00
1130,68.86,0.00
1131,68.86,0.00
1132,68.86,0.00
1133,68.86,0.00
1134,68.86,0.00
1135,68.86,0.00
1136,68.86,2.52
1137,68.86,4.27
1138,68.86,4.94
1139,68.86,4.95
1140,68.86,4.41
1141,68.86,3.45
1142,68.86,2.22
1143,68.86,0.96
1144,68.86,0.83
1145,68.86,0.00
1146,68.86,0.00
1147,68.86,0.00
1148,68.86,0.00
1149,68.86,0.00
1150,68.86,0.00
1151,68.86,0.00
1152,68.86,0.00
1153,68.86,0.00
1154,68.86,0.00
1155,68.86,0.00
1156,68.86,0.00
1157,68.86,0.00
1158,68.86,0.00
1159,68.86,0.00
1160,68.86,1.08
1161,68.86,2.25
1162,68.86,3.18
1163,68.86,3.08
1164,68.86,2.95
1165,68.86,2.51
1166,68.86,1.87
1167,68.86,1.18
1168,68.86,0.67
1169,68.86,0.00
1170,68.86,0.00
1171,68.86,0.00
1172,68.86,0.00
1173,68.86,0.00
1174,68.86,0.00
1175,68.86,0.00
1176,68.86,0.00
1177,68.86,0.00
1178,68.86,0.00
1179,68.86,0.00
1180,68.86,0.00
1181,68.86,0.00
1182,68.86,0.00
1183,68.86,0.00
1184,68.86,0.77
1185,68.86,1.36
1186,68.86,2.25
1187,68.86,2.19
1188,68.86,2.12
1189,68.86,1.70
1190,68.86,1.39
1191,68.86,1.01
1192,68.86,0.48
1193,68.86,0.00
1194,68.86,0.00
1195,68.86,0.00
1196,68.86,0.00
1197,68.86,0.00
1198,68.86,0.00
1199,68.86,0.00
1200,68.86,0.00
1201,68.86,0.00
1202,68.86,0.00
1203,68.86,0.00
1204,68.86,0.00
1205,68.86,0.00
1206,68.86,0.00
1207,68.86,0.00
1208,68.86,2.97
1209,68.86,4.79
1210,68.86,5.60
1211,68.86,4.90
1212,68.86,2.81
1213,68.86,1.41
1214,68.86,0.61
1215,68.86,0.00
1216,68.86,0.00
1217,68.86,0.00
1218,68.86,0.00
1219,68.86,0.00
1220,68.86,0.00
1221,68.86,0.00
1222,68.86,0.00
1223,68.86,0.00
1224,68.86,0.00
1225,68.86,0.00
1226,68.86,0.00
1227,68.86,0.00
1228,68.86,0.00
1229,68.86,0.00
1230,68.86,0.00
1231,68.86,0.00
1232,68.86,1.86
1233,68.86,3.26
1234,68.86,3.07
1235,68.86,3.09
1236,68.86,2.21
1237,68.86,1.28
1238,68.86,1.06
1239,68.86,0.59
1240,68.86,0.40
1241,68.86,0.00
1242,68.86,0.00
1243,68.86,0.00
1244,68.86,0.00
1245,68.86,0.00
1246,68.86,0.00
1247,68.86,0.00
1248,68.86,0.00
1249,68.86,0.00
1250,68.86,0.00
1251,68.86,0.00
1252,68.86,0.00
1253,68.86,0.00
1254,68.86,0.00
1255,68.86,0.00
1256,68.86,2.05
1257,68.86,2.41
1258,68.86,2.82
1259,68.86,2.77
1260,68.86,2.40
1261,68.86,2.23
1262,68.86,1.74
1263,68.86,1.06
1264,68.86,0.64
1265,68.86,0.00
1266,68.86,0.00
1267,68.86,0.00
1268,68.86,0.00
1269,68.86,0.00
1270,68.86,0.00
1271,68.86,0.00
1272,68.86,0.00
1273,68.86,0.00
1274,68.86,0.00
1275,68.86,0.00
1276,68.86,0.00
1277,68.86,0.00
1278,68.86,0.00
1279,68.86,0.00
1280,68.86,0.63
1281,68.86,1.91
1282,68.86,1.69
1283,68.86,2.33
1284,68.86,3.13
1285,68.86,2.71
1286,68.86,2.10
1287,68.86,1.18
1288,68.86,0.62
1289,68.86,0.00
1290,68.86,0.00
1291,68.86,0.00
1292,68.86,0.00
1293,68.86,0.00
1294,68.86,0.00
1295,68.86,0.00
1296,68.86,0.00
1297,68.86,0.00
1298,68.86,0.00
1299,68.86,0.00
1300,68.86,0.00
1301,68.86,0.00
1302,68.86,0.00
1303,68.86,0.00
1304,68.86,1.44
1305,68.86,2.86
1306,68.86,3.20
1307,68.86,3.32
1308,68.86,3.29
1309,68.86,2.94
1310,68.86,2.10
1311,68.86,1.28
1312,68.86,0.64
1313,68.86,0.00
1314,68.86,0.00
1315,68.86,0.00
1316,68.86,0.00
1317,68.86,0.00
1318,68.86,0.00
1319,68.86,0.00
1320,68.86,0.00
1321,68.86,0.00
1322,68.86,0.00
1323,68.86,0.00
1324,68.86,0.00
1325,68.86,0.00
1326,68.86,0.00
1327,68.86,0.00
1328,68.86,3.95
1329,68.86,5.04
1330,68.86,4.75
1331,68.86,2.75
1332,68.86,3.03
1333,68.86,1.77
1334,68.86,0.73
1335,68.86,0.56
1336,68.86,0.00
1337,68.86,0.00
1338,68.86,0.00
1339,68.86,0.00
1340,68.86,0.00
1341,68.86,0.00
1342,68.86,0.00
1343,68.86,0.00
1344,68.86,0.00
1345,68.86,0.00
1346,68.86,0.00
1347,68.86,0.00
1348,68.86,0.00
1349,68.86,0.00
1350,68.86,0.00
1351,68.86,0.00
1352,68.86,0.00
1353,68.86,0.66
1354,68.86,0.88
1355,68.86,0.96
1356,68.86,0.96
1357,68.86,0.80
1358,68.86,0.57
1359,68.86,0.28
1360,68.86,0.00
