DATE,Name,occ_pax,QHf_kWh,QCf_kWh,Ef_kWh,Qhsf_kWh,Qhs_kWh,Qhs_lat_kWh,Qhprof_kWh,Qwwf_kWh,Qww_kWh,Qcsf_kWh,Qcs_kWh,Qcs_lat_kWh,Qcref_kWh,Qcdataf_kWh,Ealf_kWh,Eauxf_kWh,Ecaf_kWh,Edataf_kWh,Eprof_kWh,Tshs_C,Trhs_C,Tscs_C,Trcs_C,Tsww_C,Trww_C,Tsref_C,Trref_C,Tsdata_C,Trdata_C,Vw_m3,mcphs_kWC,mcpww_kWC,mcpcs_kWC,mcpref_kWC,mcpdata_kWC
2016-01-02 00:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 01:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 02:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 03:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 04:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 05:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 06:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 07:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 08:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 09:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 10:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 11:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 12:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 13:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 14:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 15:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 16:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 17:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 18:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 19:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 20:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 21:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 22:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-02 23:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 00:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 01:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 02:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 03:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 04:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 05:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 06:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 07:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 08:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 09:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 10:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 11:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 12:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 13:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 14:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 15:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 16:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 17:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 18:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 19:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 20:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 21:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 22:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-03 23:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-04 00:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-04 01:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-04 02:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-04 03:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-04 04:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-04 05:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-04 06:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-04 07:00:00,B04,51.000,253.081,0.000,16.562,246.912,233.902,0.000,0.000,6.169,4.971,0.000,0.000,-0.000,0.000,0.000,16.488,0.074,0.000,0.000,0.000,65,52,0,0,60,10.000,0,0,0,0,0.171,18.715,0.126,0.000,0.000,0.000
2016-01-04 08:00:00,B04,102.000,244.804,0.000,33.048,233.548,220.886,0.000,0.000,11.255,9.942,0.000,0.000,-0.000,0.000,0.000,32.976,0.072,0.000,0.000,0.000,63,50,0,0,60,10.000,0,0,0,0,0.343,18.715,0.229,0.000,0.000,0.000
2016-01-04 09:00:00,B04,154.000,239.422,0.000,66.026,223.005,210.252,0.000,0.000,16.417,14.913,0.000,0.000,-0.000,0.000,0.000,65.952,0.074,0.000,0.000,0.000,61,49,0,0,60,10.000,0,0,0,0,0.514,18.715,0.332,0.000,0.000,0.000
2016-01-04 10:00:00,B04,205.000,245.653,0.000,66.039,224.031,211.120,0.000,0.000,21.621,19.884,0.000,0.000,-0.000,0.000,0.000,65.952,0.087,0.000,0.000,0.000,61,50,0,0,60,10.000,0,0,0,0,0.686,18.715,0.436,0.000,0.000,0.000
2016-01-04 11:00:00,B04,205.000,245.401,0.000,33.063,223.862,211.446,0.000,0.000,21.539,19.884,0.000,0.000,-0.000,0.000,0.000,32.976,0.087,0.000,0.000,0.000,61,50,0,0,60,10.000,0,0,0,0,0.686,18.715,0.433,0.000,0.000,0.000
2016-01-04 12:00:00,B04,102.000,202.030,0.000,16.606,191.178,180.695,0.000,0.000,10.852,9.942,0.000,0.000,-0.000,0.000,0.000,16.488,0.118,0.000,0.000,0.000,57,46,0,0,60,10.000,0,0,0,0,0.343,18.715,0.218,0.000,0.000,0.000
2016-01-04 13:00:00,B04,154.000,204.483,0.000,33.097,188.364,177.638,0.000,0.000,16.119,14.913,0.000,0.000,-0.000,0.000,0.000,32.976,0.121,0.000,0.000,0.000,56,46,0,0,60,10.000,0,0,0,0,0.514,18.715,0.323,0.000,0.000,0.000
2016-01-04 14:00:00,B04,205.000,199.962,0.000,66.023,178.562,167.585,0.000,0.000,21.400,19.884,0.000,0.000,-0.000,0.000,0.000,65.952,0.071,0.000,0.000,0.000,55,45,0,0,60,10.000,0,0,0,0,0.686,18.715,0.429,0.000,0.000,0.000
2016-01-04 15:00:00,B04,205.000,190.575,0.000,66.024,169.196,158.622,0.000,0.000,21.379,19.884,0.000,0.000,-0.000,0.000,0.000,65.952,0.072,0.000,0.000,0.000,53,44,0,0,60,10.000,0,0,0,0,0.686,18.715,0.428,0.000,0.000,0.000
2016-01-04 16:00:00,B04,102.000,165.325,0.000,16.550,154.584,145.771,0.000,0.000,10.741,9.942,0.000,0.000,-0.000,0.000,0.000,16.488,0.062,0.000,0.000,0.000,51,43,0,0,60,10.000,0,0,0,0,0.343,18.715,0.215,0.000,0.000,0.000
2016-01-04 17:00:00,B04,51.000,152.959,0.000,8.259,147.521,139.347,0.000,0.000,5.438,4.971,0.000,0.000,-0.000,0.000,0.000,8.244,0.015,0.000,0.000,0.000,50,42,0,0,60,10.000,0,0,0,0,0.171,18.715,0.109,0.000,0.000,0.000
2016-01-04 18:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-04 19:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
2016-01-04 20:00:00,B04,0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,8.244,0.000,0.000,0.000,0.000,0,0,0,0,60,10.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
