cooling\outputs\data\solar-radiation\B1001_radiation.csv,windows_north_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1001_radiation.csv,windows_south_kW,0.0093272945,ok,
cooling\outputs\data\solar-radiation\B1001_radiation.csv,windows_south_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1001_radiation.csv,windows_west_kW,0.0002092009,ok,
cooling\outputs\data\solar-radiation\B1001_radiation.csv,windows_west_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_geometry.csv,AREA_m2,66.3543887947,ok,
cooling\outputs\data\solar-radiation\B1002_geometry.csv,Xcoor,8.1059438933,ok,
cooling\outputs\data\solar-radiation\B1002_geometry.csv,Xdir,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_geometry.csv,Ycoor,3.4296451232,ok,
cooling\outputs\data\solar-radiation\B1002_geometry.csv,Ydir,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_geometry.csv,Zcoor,0.1976462139,ok,
cooling\outputs\data\solar-radiation\B1002_geometry.csv,Zdir,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,roofs_top_kW,0.0264759475,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,roofs_top_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,walls_east_kW,0.0012962557,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,walls_east_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,walls_north_kW,0.0255717237,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,walls_north_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,walls_south_kW,0.0283895091,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,walls_south_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,walls_west_kW,0.0008684018,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,walls_west_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,windows_east_kW,0.0002817352,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,windows_east_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,windows_north_kW,0.0058669635,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,windows_north_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,windows_south_kW,0.0003752968,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,windows_south_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,windows_west_kW,0.0001977169,ok,
cooling\outputs\data\solar-radiation\B1002_radiation.csv,windows_west_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_geometry.csv,AREA_m2,66.3448842417,ok,
cooling\outputs\data\solar-radiation\B1003_geometry.csv,Xcoor,8.4491844918,ok,
cooling\outputs\data\solar-radiation\B1003_geometry.csv,Xdir,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_geometry.csv,Ycoor,3.7036592343,ok,
cooling\outputs\data\solar-radiation\B1003_geometry.csv,Ydir,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_geometry.csv,Zcoor,0.1976462139,ok,
cooling\outputs\data\solar-radiation\B1003_geometry.csv,Zdir,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,roofs_top_kW,0.0288641324,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,roofs_top_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,walls_east_kW,0.0021077854,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,walls_east_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,walls_north_kW,0.0665718379,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,walls_north_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,walls_south_kW,0.0327218151,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,walls_south_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,walls_west_kW,0.0011515183,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,walls_west_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,windows_east_kW,0.0001823744,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,windows_east_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,windows_north_kW,0.0043551484,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,windows_north_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,windows_south_kW,0.0004508333,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,windows_south_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,windows_west_kW,0.0003054338,ok,
cooling\outputs\data\solar-radiation\B1003_radiation.csv,windows_west_m2,0.0000000000,ok,
cooling\outputs\data\solar-radiation\buidling_materials.csv,G_win,0.0000000000,ok,
cooling\outputs\data\solar-radiation\buidling_materials.csv,r_roof,0.0000000000,ok,
cooling\outputs\data\solar-radiation\buidling_materials.csv,r_wall,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_geometry.csv,AREA_m2,0.3664379226,ok,
heating\outputs\data\solar-radiation\B1000_geometry.csv,Xcoor,1.7276115932,ok,
heating\outputs\data\solar-radiation\B1000_geometry.csv,Xdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_geometry.csv,Ycoor,0.2827349810,ok,
heating\outputs\data\solar-radiation\B1000_geometry.csv,Ydir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_geometry.csv,Zcoor,0.2085309943,ok,
heating\outputs\data\solar-radiation\B1000_geometry.csv,Zdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,roofs_top_kW,0.0015392922,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,roofs_top_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,walls_east_kW,0.0013220434,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,walls_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,walls_north_kW,0.0388650000,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,walls_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,walls_south_kW,0.0199825571,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,walls_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,walls_west_kW,0.0024107648,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,walls_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,windows_east_kW,0.0000791667,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,windows_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,windows_north_kW,0.0018932534,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,windows_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,windows_south_kW,0.0000460959,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,windows_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,windows_west_kW,0.0001025114,ok,
heating\outputs\data\solar-radiation\B1000_radiation.csv,windows_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_geometry.csv,AREA_m2,0.1833629151,ok,
heating\outputs\data\solar-radiation\B1001_geometry.csv,Xcoor,1.4042639469,ok,
heating\outputs\data\solar-radiation\B1001_geometry.csv,Xdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_geometry.csv,Ycoor,0.2143937069,ok,
heating\outputs\data\solar-radiation\B1001_geometry.csv,Ydir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_geometry.csv,Zcoor,0.1342809943,ok,
heating\outputs\data\solar-radiation\B1001_geometry.csv,Zdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,roofs_top_kW,0.0011454452,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,roofs_top_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,walls_east_kW,0.0005150114,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,walls_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,walls_north_kW,0.0185838356,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,walls_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,walls_south_kW,0.0042398174,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,walls_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,walls_west_kW,0.0021406050,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,walls_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,windows_east_kW,0.0000236758,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,windows_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,windows_north_kW,0.0003852740,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,windows_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,windows_south_kW,0.0002278196,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,windows_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,windows_west_kW,0.0000302397,ok,
heating\outputs\data\solar-radiation\B1001_radiation.csv,windows_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_geometry.csv,AREA_m2,0.3661529111,ok,
heating\outputs\data\solar-radiation\B1002_geometry.csv,Xcoor,1.7251725661,ok,
heating\outputs\data\solar-radiation\B1002_geometry.csv,Xdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_geometry.csv,Ycoor,0.3666080067,ok,
heating\outputs\data\solar-radiation\B1002_geometry.csv,Ydir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_geometry.csv,Zcoor,0.1965247954,ok,
heating\outputs\data\solar-radiation\B1002_geometry.csv,Zdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,roofs_top_kW,0.0013165525,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,roofs_top_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,walls_east_kW,0.0005285959,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,walls_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,walls_north_kW,0.0030414041,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,walls_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,walls_south_kW,0.0116409247,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,walls_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,walls_west_kW,0.0033545091,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,walls_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,windows_east_kW,0.0000226256,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,windows_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,windows_north_kW,0.0000380708,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,windows_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,windows_south_kW,0.0000411416,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,windows_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,windows_west_kW,0.0000519178,ok,
heating\outputs\data\solar-radiation\B1002_radiation.csv,windows_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_geometry.csv,AREA_m2,0.1830765668,ok,
heating\outputs\data\solar-radiation\B1003_geometry.csv,Xcoor,1.4035627545,ok,
heating\outputs\data\solar-radiation\B1003_geometry.csv,Xdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_geometry.csv,Ycoor,0.2143990239,ok,
heating\outputs\data\solar-radiation\B1003_geometry.csv,Ydir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_geometry.csv,Zcoor,0.1222747954,ok,
heating\outputs\data\solar-radiation\B1003_geometry.csv,Zdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,roofs_top_kW,0.0011502169,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,roofs_top_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,walls_east_kW,0.0003400342,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,walls_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,walls_north_kW,0.0009220890,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,walls_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,walls_south_kW,0.0190917009,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,walls_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,walls_west_kW,0.0015953539,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,walls_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,windows_east_kW,0.0000384361,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,windows_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,windows_north_kW,0.0000256507,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,windows_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,windows_south_kW,0.0001232420,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,windows_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,windows_west_kW,0.0000404338,ok,
heating\outputs\data\solar-radiation\B1003_radiation.csv,windows_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_geometry.csv,AREA_m2,0.3664383675,ok,
heating\outputs\data\solar-radiation\B1004_geometry.csv,Xcoor,1.8129667595,ok,
heating\outputs\data\solar-radiation\B1004_geometry.csv,Xdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_geometry.csv,Ycoor,0.3540371538,ok,
heating\outputs\data\solar-radiation\B1004_geometry.csv,Ydir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_geometry.csv,Zcoor,0.2085309943,ok,
heating\outputs\data\solar-radiation\B1004_geometry.csv,Zdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,roofs_top_kW,0.0010773174,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,roofs_top_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,walls_east_kW,0.0042026027,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,walls_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,walls_north_kW,0.0072497374,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,walls_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,walls_south_kW,0.0186889954,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,walls_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,walls_west_kW,0.0004124087,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,walls_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,windows_east_kW,0.0001497260,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,windows_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,windows_north_kW,0.0000373973,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,windows_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,windows_south_kW,0.0001820662,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,windows_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,windows_west_kW,0.0001877055,ok,
heating\outputs\data\solar-radiation\B1004_radiation.csv,windows_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_geometry.csv,AREA_m2,0.3659025293,ok,
heating\outputs\data\solar-radiation\B1005_geometry.csv,Xcoor,1.6742500884,ok,
heating\outputs\data\solar-radiation\B1005_geometry.csv,Xdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_geometry.csv,Ycoor,0.3065217206,ok,
heating\outputs\data\solar-radiation\B1005_geometry.csv,Ydir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_geometry.csv,Zcoor,0.1845185966,ok,
heating\outputs\data\solar-radiation\B1005_geometry.csv,Zdir,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,roofs_top_kW,0.0014639726,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,roofs_top_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,walls_east_kW,0.0005130594,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,walls_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,walls_north_kW,0.0006704795,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,walls_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,walls_south_kW,0.0135069406,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,walls_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,walls_west_kW,0.0011161073,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,walls_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,windows_east_kW,0.0000348059,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,windows_east_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,windows_north_kW,0.0000914726,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,windows_north_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,windows_south_kW,0.0000274886,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,windows_south_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,windows_west_kW,0.0000928196,ok,
heating\outputs\data\solar-radiation\B1005_radiation.csv,windows_west_m2,0.0000000000,ok,
heating\outputs\data\solar-radiation\buidling_materials.csv,G_win,0.0000000000,ok,
heating\outputs\data\solar-radiation\buidling_materials.csv,r_roof,0.0000000000,ok,
heating\outputs\data\solar-radiation\buidling_materials.csv,r_wall,0.0000000000,ok,
