Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
1574.44,53.71,28.34,0.08,53.79,B140558,40.76,182.31,40.71,40.76,97.56,143.58,169.91,177.74,9.12,12.39,8.32,0.31,19,17,62.00,15,44.10,7,54.40,60,0.00
