Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
8290.50,942.91,153.37,0.66,943.57,B302006839,194.23,3267.59,193.99,194.23,258.24,1324.04,1650.06,759.20,1439.79,1617.53,270.54,16.59,51,73.71,232.00,15,44.10,7,54.40,60,0.00
