Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
1690.38,57.66,30.43,0.10,57.76,B2368599,36.35,202.14,36.29,36.35,95.65,159.20,188.21,192.62,9.79,13.93,9.39,0.34,19,18,67.00,15,44.10,7,54.40,60,0.00
