Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
2953.73,100.76,53.17,0.13,100.89,B2367087,53.20,329.24,53.15,53.20,146.48,259.74,307.69,311.25,17.11,21.55,14.45,0.59,29,30,118.00,15,44.10,7,54.40,60,0.00
