Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
3448.08,117.62,62.07,0.11,117.73,B302007876,33.23,423.78,33.16,33.23,136.30,340.65,397.28,382.18,19.97,26.51,17.90,0.69,27,25,137.00,15,50.00,7,65.00,60,0.00
