Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
6628.88,226.13,119.32,0.20,226.33,B2372564,167.68,557.47,167.57,167.68,355.57,423.08,511.12,569.54,38.39,46.35,31.10,1.33,71,55,265.00,15,44.10,7,54.40,60,0.00
