Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
605.24,25.53,7.03,0.07,25.60,B140584,-0.00,172.62,-0.00,-0.00,0.00,123.00,151.82,72.34,15.07,20.80,5.94,0.31,0.00,7.02,15.00,15,44.10,7,54.40,60,0.00
