Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
4616.24,157.47,83.09,0.16,157.63,B2372539,104.11,486.68,104.03,104.11,252.49,381.77,453.81,474.40,26.73,32.87,22.06,0.92,50,46,184.00,15,44.10,7,54.40,60,0.00
