Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
429.08,14.64,7.72,0.04,14.68,B2372458,13.98,62.59,13.94,13.98,33.67,49.26,57.93,60.84,2.48,4.67,3.14,0.09,6,5,17.00,15,44.10,7,54.40,60,0.00
