Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
181.62,6.20,3.27,0.03,6.22,B302040203,1.76,42.90,1.72,1.76,10.38,33.09,38.49,37.03,1.05,4.41,2.92,0.04,2,2,7.00,15,50.00,7,65.00,60,0.00
