Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
55757.71,1902.05,1003.64,1.07,1903.12,B140577,1313.91,4002.06,1313.51,1313.91,2715.59,2968.04,3634.20,4141.89,322.91,367.86,246.14,11.15,543,402,2230.00,15,44.10,7,54.40,60,0.00
