Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
1088.66,37.14,19.60,0.07,37.20,B302007199,31.02,128.86,30.98,31.02,72.85,101.70,120.04,127.42,6.30,8.82,5.91,0.22,14,12,43.00,15,44.10,7,54.40,60,0.00
