Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
599.99,25.31,6.97,0.09,25.39,B153739,-0.00,159.50,-0.00,-0.00,0.00,111.93,138.64,69.05,14.94,20.86,5.95,0.31,0.00,6.70,14.00,15,44.10,7,54.40,60,0.00
