Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
1925.84,65.70,34.67,0.07,65.77,B9083954,13.88,463.18,13.87,13.88,92.17,396.81,449.42,405.93,11.15,13.77,9.21,0.39,18,27,77.00,15,50.00,7,65.00,60,0.00
