Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
12228.03,417.13,220.10,0.42,417.55,B155054,299.26,1004.60,299.12,299.26,636.83,765.61,921.20,1020.73,70.82,83.40,55.87,2.45,127,99,489.00,15,44.10,7,54.40,60,0.00
