Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
7486.99,851.52,138.51,0.50,852.03,B302007697,55.72,3610.17,55.55,55.72,160.09,1820.30,2147.25,845.01,1300.25,1462.92,244.77,14.98,32,56.33,209.00,15,50.00,7,65.00,60,0.00
