Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
513.53,17.52,9.24,0.04,17.56,B302049558,14.36,70.96,14.34,14.36,36.23,56.40,66.18,69.20,2.97,4.78,3.18,0.10,7,6,20.00,15,44.10,7,54.40,60,0.00
