Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
561.32,23.68,6.52,0.08,23.76,B153753,-0.00,182.83,-0.00,-0.00,0.00,133.66,162.75,76.12,13.98,20.08,5.73,0.29,0.00,7.39,14.00,15,44.10,7,54.40,60,0.00
