Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
1968.56,67.15,35.43,0.10,67.25,B140567,45.76,222.29,45.71,45.76,112.78,174.84,206.96,214.35,11.40,15.33,10.29,0.39,22,20,78.00,15,44.10,7,54.40,60,0.00
