Af,Ealf,Ealf0,Eauxf,Ef,Name,QCf,QHf,Qcs,Qcsf,Qcsf0,Qhs,Qhsf,Qhsf0,Qww,Qwwf,Qwwf0,Water0,mcpcs0,mcphs0,occupants,trc0,trh0,tsc0,tsh0,tsww0,uncomfort
2711.59,92.50,48.81,0.10,92.60,B3169408,20.79,390.68,20.74,20.79,106.71,320.80,369.18,349.10,15.70,21.49,14.51,0.54,21,23,108.00,15,50.00,7,65.00,60,0.00
