weather_type,time,ambient_air_temperature,sky_temperature,ambient_air_humidity_ratio,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north
singapore_nus,2016-11-18 23:00:00.000,26.52,13.52,0.018365236,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-19 00:00:00.000,27.29,14.29,0.019004913,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-19 01:00:00.000,26.96,13.96,0.018397985,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2016-11-19 02:00:00.000,26.75,13.75,0.018279984,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-19 03:00:00.000,26.75,13.75,0.018348584,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-11-19 04:00:00.000,26.73,13.73,0.018600576,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2016-11-19 05:00:00.000,26.63,13.63,0.019443755,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-11-19 06:00:00.000,26.18,13.18,0.019384526,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-11-19 07:00:00.000,24.22,11.22,0.017602925,4.866,2.87094,2.87094,2.87094,2.87094
singapore_nus,2016-11-19 08:00:00.000,24.45,11.45,0.018492294,37.23,21.9657,21.9657,21.9657,21.9657
singapore_nus,2016-11-19 09:00:00.000,25.18,12.18,0.019299816,176.2,109.0074991,104.8494064,101.6586331,101.6586331
singapore_nus,2016-11-19 10:00:00.000,27.59,14.59,0.020438294,360.1,228.3322549,212.8170696,193.9521643,193.9521643
singapore_nus,2016-11-19 11:00:00.000,28.53,15.53,0.018490649,265.9,157.2619995,155.8482414,149.8322805,149.8322805
singapore_nus,2016-11-19 12:00:00.000,29.98,16.98,0.016940951,563.8,304.0408253,321.1554085,280.6466895,280.6466895
singapore_nus,2016-11-19 13:00:00.000,29.91,16.91,0.017522832,535.1,277.2474074,306.569238,280.526191,277.2474074
singapore_nus,2016-11-19 14:00:00.000,29.4,16.4,0.01783229,337.5,190.6246217,197.3980669,196.0040574,190.6246217
singapore_nus,2016-11-19 15:00:00.000,29.1,16.1,0.017805378,148.6,87.674,87.674,87.674,87.674
singapore_nus,2016-11-19 16:00:00.000,29.11,16.11,0.017907676,185.5,105.9624863,109.8272852,113.6325802,105.9624863
singapore_nus,2016-11-19 17:00:00.000,29.41,16.41,0.018109572,215.5,109.0261963,138.2013161,179.6153113,109.0261963
singapore_nus,2016-11-19 18:00:00.000,29.29,16.29,0.01852447,167,62.43037154,186.6102996,398.217124,62.43037154
singapore_nus,2016-11-19 19:00:00.000,28.42,15.42,0.018773153,22.65,13.3635,13.3635,13.3635,13.3635
singapore_nus,2016-11-19 20:00:00.000,28.12,15.12,0.018240613,0.038,0.02242,0.02242,0.02242,0.02242
singapore_nus,2016-11-19 21:00:00.000,27.92,14.92,0.018365873,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-19 22:00:00.000,27.76,14.76,0.018408569,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-19 23:00:00.000,27.46,14.46,0.018770885,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-20 00:00:00.000,27.31,14.31,0.018980511,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-20 01:00:00.000,27.26,14.26,0.018970517,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-20 02:00:00.000,27.21,14.21,0.018748599,0.025,0.01475,0.01475,0.01475,0.01475
singapore_nus,2016-11-20 03:00:00.000,26.85,13.85,0.019058885,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2016-11-20 04:00:00.000,26.62,13.62,0.020001749,0.023,0.01357,0.01357,0.01357,0.01357
singapore_nus,2016-11-20 05:00:00.000,26.36,13.36,0.020227013,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-20 06:00:00.000,26.21,13.21,0.020377164,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2016-11-20 07:00:00.000,26.29,13.29,0.020409622,2.153,1.27027,1.27027,1.27027,1.27027
singapore_nus,2016-11-20 08:00:00.000,26.84,13.84,0.020132087,86.3,50.917,50.917,50.917,50.917
singapore_nus,2016-11-20 09:00:00.000,28.11,15.11,0.019917437,274.3,218.0592489,172.223244,136.3266042,136.3266042
singapore_nus,2016-11-20 10:00:00.000,29.18,16.18,0.019565391,310.6,192.4987576,183.60513,172.5262865,172.5262865
singapore_nus,2016-11-20 11:00:00.000,30.29,17.29,0.018633338,342.1,202.4078767,200.478955,191.8225788,191.8225788
singapore_nus,2016-11-20 12:00:00.000,29.3,16.3,0.01922647,242.3,140.7001523,142.0860916,138.8376474,138.8376474
singapore_nus,2016-11-20 13:00:00.000,29.22,16.22,0.018262676,412.8,230.8642323,240.6520032,231.9197561,230.8642323
singapore_nus,2016-11-20 14:00:00.000,28.95,15.95,0.017025183,193.8,112.3370957,113.9532883,113.6014748,112.3370957
singapore_nus,2016-11-20 15:00:00.000,29.04,16.04,0.018486324,205.1,120.2550505,120.9383801,121.2197943,120.2550505
singapore_nus,2016-11-20 16:00:00.000,28.85,15.85,0.018536822,143.6,84.724,84.724,84.724,84.724
singapore_nus,2016-11-20 17:00:00.000,28.15,15.15,0.018223807,111.3,65.667,65.667,65.667,65.667
singapore_nus,2016-11-20 18:00:00.000,27.56,14.56,0.017996763,53.99,31.8541,31.8541,31.8541,31.8541
singapore_nus,2016-11-20 19:00:00.000,27.3,14.3,0.018566998,10.31,6.0829,6.0829,6.0829,6.0829
singapore_nus,2016-11-20 20:00:00.000,27.43,14.43,0.017856509,0.029,0.01711,0.01711,0.01711,0.01711
singapore_nus,2016-11-20 21:00:00.000,27.5,14.5,0.01771718,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2016-11-20 22:00:00.000,27.56,14.56,0.018188464,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-20 23:00:00.000,27.47,14.47,0.018782203,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-21 00:00:00.000,28.12,15.12,0.019307494,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-11-21 01:00:00.000,27.26,14.26,0.019348501,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2016-11-21 02:00:00.000,26.55,13.55,0.019145525,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2016-11-21 03:00:00.000,26.1,13.1,0.018188458,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-11-21 04:00:00.000,25.88,12.88,0.018380686,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-21 05:00:00.000,25.95,12.95,0.018808627,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-21 06:00:00.000,26.26,13.26,0.019122665,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-11-21 07:00:00.000,25.9,12.9,0.017838008,0.568,0.33512,0.33512,0.33512,0.33512
singapore_nus,2016-11-21 08:00:00.000,25.98,12.98,0.017816011,34.78,20.5202,20.5202,20.5202,20.5202
singapore_nus,2016-11-21 09:00:00.000,26.75,13.75,0.01846295,95.3,56.227,56.227,56.227,56.227
singapore_nus,2016-11-21 10:00:00.000,26.69,13.69,0.019034767,67.85,40.0315,40.0315,40.0315,40.0315
singapore_nus,2016-11-21 11:00:00.000,26.09,13.09,0.019764189,116,68.44,68.44,68.44,68.44
singapore_nus,2016-11-21 12:00:00.000,26.28,13.28,0.019101358,345.7,199.4969076,202.3082698,195.7762787,195.7762787
singapore_nus,2016-11-21 13:00:00.000,27.65,14.65,0.019228638,406.5,226.2462109,236.8493571,227.3470926,226.2462109
singapore_nus,2016-11-21 14:00:00.000,28.51,15.51,0.019204726,455.6,255.7767795,266.3959967,263.9618533,255.7767795
singapore_nus,2016-11-21 15:00:00.000,28.92,15.92,0.018952227,460.2,228.7635975,267.9372554,283.3461648,228.7635975
singapore_nus,2016-11-21 16:00:00.000,29.28,16.28,0.018884894,466.6,186.0105415,287.2506918,381.8722061,186.0105415
singapore_nus,2016-11-21 17:00:00.000,29.64,16.64,0.018093196,348.2,100.1463324,273.1404829,508.3873506,100.1463324
singapore_nus,2016-11-21 18:00:00.000,29.44,16.44,0.018000197,176.2,62.59628949,207.0678477,443.7347186,62.59628949
singapore_nus,2016-11-21 19:00:00.000,28.9,15.9,0.01833281,38.23,22.5557,22.5557,22.5557,22.5557
singapore_nus,2016-11-21 20:00:00.000,28.4,15.4,0.018397856,0.034,0.02006,0.02006,0.02006,0.02006
singapore_nus,2016-11-21 21:00:00.000,28.37,15.37,0.018540913,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-11-21 22:00:00.000,28.36,15.36,0.018907155,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-21 23:00:00.000,28.17,15.17,0.0192409,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-11-22 00:00:00.000,27.52,14.52,0.018407853,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2016-11-22 01:00:00.000,28.13,15.13,0.019194772,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-22 02:00:00.000,27.95,14.95,0.019258956,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-22 03:00:00.000,27.82,14.82,0.019231068,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-11-22 04:00:00.000,27.69,14.69,0.019250785,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-22 05:00:00.000,27.41,14.41,0.019381464,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-22 06:00:00.000,26.71,13.71,0.018874996,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-22 07:00:00.000,25.37,12.37,0.018364695,0.063,0.03717,0.03717,0.03717,0.03717
singapore_nus,2016-11-22 08:00:00.000,24.4,11.4,0.017719881,9.9,5.841,5.841,5.841,5.841
singapore_nus,2016-11-22 09:00:00.000,24.67,11.67,0.017572819,54.06,31.8954,31.8954,31.8954,31.8954
singapore_nus,2016-11-22 10:00:00.000,25.36,12.36,0.018037644,85.7,50.563,50.563,50.563,50.563
singapore_nus,2016-11-22 11:00:00.000,26.21,13.21,0.018067009,158.7,93.64512349,93.61079629,93.4397867,93.4397867
singapore_nus,2016-11-22 12:00:00.000,26.91,13.91,0.018642676,247.2,145.4179947,145.6951518,145.0561896,145.0561896
singapore_nus,2016-11-22 13:00:00.000,27.26,14.26,0.018710911,303.6,173.2414413,177.8823028,173.7044859,173.2414413
singapore_nus,2016-11-22 14:00:00.000,27.25,14.25,0.018723196,162.9,95.2409837,95.95782818,95.7854707,95.2409837
singapore_nus,2016-11-22 15:00:00.000,27.58,14.58,0.01876283,240.5,140.6844282,141.8052461,142.2261541,140.6844282
singapore_nus,2016-11-22 16:00:00.000,27.68,14.68,0.018441004,210.6,122.8303946,124.4609366,125.9465737,122.8303946
singapore_nus,2016-11-22 17:00:00.000,27.49,14.49,0.018613572,125.2,73.868,73.868,73.868,73.868
singapore_nus,2016-11-22 18:00:00.000,27.78,14.78,0.018722422,118.4,49.39756766,121.3296185,236.955969,49.39756766
singapore_nus,2016-11-22 19:00:00.000,28.11,15.11,0.018130681,29.63,17.4817,17.4817,17.4817,17.4817
singapore_nus,2016-11-22 20:00:00.000,27.81,14.81,0.018512659,0.035,0.02065,0.02065,0.02065,0.02065
singapore_nus,2016-11-22 21:00:00.000,27.84,14.84,0.018302233,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-22 22:00:00.000,27.8,14.8,0.01842855,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-22 23:00:00.000,27.49,14.49,0.018685291,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-23 00:00:00.000,27.65,14.65,0.017637079,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-23 01:00:00.000,27.3,14.3,0.018850752,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-23 02:00:00.000,25.76,12.76,0.018138855,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-11-23 03:00:00.000,24.25,11.25,0.017753558,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-11-23 04:00:00.000,24.63,11.63,0.017992669,0.023,0.01357,0.01357,0.01357,0.01357
singapore_nus,2016-11-23 05:00:00.000,25.1,12.1,0.018063483,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-23 06:00:00.000,25.09,12.09,0.017721234,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-23 07:00:00.000,25.31,12.31,0.017542314,0.395,0.23305,0.23305,0.23305,0.23305
singapore_nus,2016-11-23 08:00:00.000,25.73,12.73,0.017589724,20.99,12.3841,12.3841,12.3841,12.3841
singapore_nus,2016-11-23 09:00:00.000,26.29,13.29,0.017621645,107.1,63.189,63.189,63.189,63.189
singapore_nus,2016-11-23 10:00:00.000,26.87,13.87,0.017860878,250.6,151.3902072,148.143321,143.8141899,143.8141899
singapore_nus,2016-11-23 11:00:00.000,27.86,14.86,0.017349566,519.8,310.5782909,300.4906919,247.6060983,247.6060983
singapore_nus,2016-11-23 12:00:00.000,27.95,14.95,0.017614724,537.8,299.7825433,311.332415,284.8872355,284.8872355
singapore_nus,2016-11-23 13:00:00.000,28.22,15.22,0.017553681,544.6,273.6054956,311.6447091,277.2454901,273.6054956
singapore_nus,2016-11-23 14:00:00.000,28.28,15.28,0.01764174,417.1,236.64064,244.5061805,242.5291889,236.64064
singapore_nus,2016-11-23 15:00:00.000,28.11,15.11,0.017809132,337.9,190.3987739,198.7798545,201.7833455,190.3987739
singapore_nus,2016-11-23 16:00:00.000,28.46,15.46,0.017883034,298.3,164.4253996,177.8064805,189.6966981,164.4253996
singapore_nus,2016-11-23 17:00:00.000,28.67,15.67,0.018543546,282.7,111.7118386,203.8557475,324.1254942,111.7118386
singapore_nus,2016-11-23 18:00:00.000,28.78,15.78,0.018485351,215.2,85.34758174,232.5549364,464.86677,85.34758174
singapore_nus,2016-11-23 19:00:00.000,28.67,15.67,0.018517949,57.13,33.7067,33.7067,33.7067,33.7067
singapore_nus,2016-11-23 20:00:00.000,27.96,14.96,0.01868022,0.038,0.02242,0.02242,0.02242,0.02242
singapore_nus,2016-11-23 21:00:00.000,27.88,14.88,0.018395124,0.025,0.01475,0.01475,0.01475,0.01475
singapore_nus,2016-11-23 22:00:00.000,27.84,14.84,0.018082946,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-23 23:00:00.000,27.73,14.73,0.017818751,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-24 00:00:00.000,25.94,12.94,0.016491263,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-11-24 01:00:00.000,27.54,14.54,0.018094772,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2016-11-24 02:00:00.000,27.33,14.33,0.018553275,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-11-24 03:00:00.000,27.11,14.11,0.019103603,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-11-24 04:00:00.000,26.99,13.99,0.019081649,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-11-24 05:00:00.000,27.01,14.01,0.01905821,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-24 06:00:00.000,27.02,14.02,0.019023174,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-24 07:00:00.000,26.4,13.4,0.018500812,1.365,0.80535,0.80535,0.80535,0.80535
singapore_nus,2016-11-24 08:00:00.000,26.79,13.79,0.017797556,47.58,28.0722,28.0722,28.0722,28.0722
singapore_nus,2016-11-24 09:00:00.000,26.64,13.64,0.018544852,193.8,127.0080873,117.0729178,108.6869882,108.6869882
singapore_nus,2016-11-24 10:00:00.000,27.12,14.12,0.017945912,388.4,258.0773542,231.9201157,196.3026819,196.3026819
singapore_nus,2016-11-24 11:00:00.000,28.39,15.39,0.017707891,570.8,342.6922824,328.6656936,251.3580799,251.3580799
singapore_nus,2016-11-24 12:00:00.000,29.44,16.44,0.017410266,597.8,325.8461731,343.9372012,302.7623727,302.7623727
singapore_nus,2016-11-24 13:00:00.000,29.31,16.31,0.01746187,570.3,285.7193272,326.6046868,289.4632711,285.7193272
singapore_nus,2016-11-24 14:00:00.000,29.32,16.32,0.016929641,687.7,272.3215923,384.4955677,355.1104805,272.3215923
singapore_nus,2016-11-24 15:00:00.000,29.48,16.48,0.017133602,752,209.2001342,430.5809283,506.2517871,209.2001342
singapore_nus,2016-11-24 16:00:00.000,30.05,17.05,0.016980676,473.1,189.0061878,294.174607,385.3503745,189.0061878
singapore_nus,2016-11-24 17:00:00.000,29.78,16.78,0.017122359,192.5,102.571098,121.131337,144.882825,102.571098
singapore_nus,2016-11-24 18:00:00.000,28.04,15.04,0.017144373,86.1,47.37732323,59.54332009,78.40264771,47.37732323
singapore_nus,2016-11-24 19:00:00.000,26.95,13.95,0.01707046,15.94,9.4046,9.4046,9.4046,9.4046
singapore_nus,2016-11-24 20:00:00.000,26.21,13.21,0.016984319,0.03,0.0177,0.0177,0.0177,0.0177
singapore_nus,2016-11-24 21:00:00.000,25.86,12.86,0.017080576,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-11-24 22:00:00.000,25.93,12.93,0.016589574,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-11-24 23:00:00.000,26.08,13.08,0.016479061,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-25 00:00:00.000,26.84,13.84,0.018955192,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-25 01:00:00.000,25.78,12.78,0.01665371,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-11-25 02:00:00.000,25.47,12.47,0.016974949,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2016-11-25 03:00:00.000,25.23,12.23,0.017185828,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2016-11-25 04:00:00.000,25.21,12.21,0.017331264,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2016-11-25 05:00:00.000,25.24,12.24,0.017425656,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-25 06:00:00.000,25.29,12.29,0.017228088,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2016-11-25 07:00:00.000,25.43,12.43,0.016849335,0.8,0.472,0.472,0.472,0.472
singapore_nus,2016-11-25 08:00:00.000,25.67,12.67,0.017204644,31.97,18.8623,18.8623,18.8623,18.8623
singapore_nus,2016-11-25 09:00:00.000,26.81,13.81,0.017109615,221,158.37894,136.6263143,117.9498366,117.9498366
singapore_nus,2016-11-25 10:00:00.000,28.19,15.19,0.0168628,331.7,204.2129856,196.6295952,186.0928144,186.0928144
singapore_nus,2016-11-25 11:00:00.000,29.41,16.41,0.016996234,369.9,219.0462087,217.2985237,207.1836286,207.1836286
singapore_nus,2016-11-25 12:00:00.000,30.52,17.52,0.01677385,417.5,238.0890813,243.7526345,230.9288221,230.9288221
singapore_nus,2016-11-25 13:00:00.000,30.03,17.03,0.017630855,227.4,129.7517018,133.3424669,130.0656064,129.7517018
singapore_nus,2016-11-25 14:00:00.000,30.2,17.2,0.017694203,436.3,228.3958767,253.0277298,246.3208715,228.3958767
singapore_nus,2016-11-25 15:00:00.000,29.76,16.76,0.017362777,528,236.813213,307.9931408,331.1876492,236.813213
singapore_nus,2016-11-25 16:00:00.000,30.1,17.1,0.016359171,513.6,177.2300301,325.2987237,450.5939161,177.2300301
singapore_nus,2016-11-25 17:00:00.000,30.95,17.95,0.016293922,405.8,111.7416154,328.7678172,601.1961652,111.7416154
singapore_nus,2016-11-25 18:00:00.000,29.67,16.67,0.017092387,69.78,41.1702,41.1702,41.1702,41.1702
singapore_nus,2016-11-25 19:00:00.000,27.12,14.12,0.017386188,12.54,7.3986,7.3986,7.3986,7.3986
singapore_nus,2016-11-25 20:00:00.000,26.79,13.79,0.016929161,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2016-11-25 21:00:00.000,26.49,13.49,0.017342466,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2016-11-25 22:00:00.000,26.35,13.35,0.017864307,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-25 23:00:00.000,26.85,13.85,0.018460014,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-26 00:00:00.000,26.62,13.62,0.020252781,0.023,0.01357,0.01357,0.01357,0.01357
singapore_nus,2016-11-26 01:00:00.000,26.53,13.53,0.019824563,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-26 02:00:00.000,26.49,13.49,0.01970854,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-11-26 03:00:00.000,26.59,13.59,0.019237517,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-11-26 04:00:00.000,26.65,13.65,0.018943077,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-11-26 05:00:00.000,26.37,13.37,0.019071719,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2016-11-26 06:00:00.000,26.39,13.39,0.019139812,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-11-26 07:00:00.000,26.19,13.19,0.019130062,0.744,0.43896,0.43896,0.43896,0.43896
singapore_nus,2016-11-26 08:00:00.000,26.01,13.01,0.019426233,57.61,33.9899,33.9899,33.9899,33.9899
singapore_nus,2016-11-26 09:00:00.000,27.11,14.11,0.01954876,203,137.5822175,123.8632802,111.8899182,111.8899182
singapore_nus,2016-11-26 10:00:00.000,28.29,15.29,0.019229292,330.4,208.0609283,196.5337724,180.2043815,180.2043815
singapore_nus,2016-11-26 11:00:00.000,29.15,16.15,0.018449844,334.3,197.6614558,196.8163177,191.6868,191.6868
singapore_nus,2016-11-26 12:00:00.000,29.5,16.5,0.017828465,309.4,178.8148551,181.4316716,175.532313,175.532313
singapore_nus,2016-11-26 13:00:00.000,30.44,17.44,0.017058974,474.3,258.9468016,276.1004932,260.37461,258.9468016
singapore_nus,2016-11-26 14:00:00.000,30.67,17.67,0.017711855,243.7,137.3227047,142.8558895,141.2937048,137.3227047
singapore_nus,2016-11-26 15:00:00.000,26.54,13.54,0.018252016,61.16,36.0844,36.0844,36.0844,36.0844
singapore_nus,2016-11-26 16:00:00.000,26.06,13.06,0.020036924,44.01,25.9659,25.9659,25.9659,25.9659
singapore_nus,2016-11-26 17:00:00.000,24.34,11.34,0.018406929,26.41,15.5819,15.5819,15.5819,15.5819
singapore_nus,2016-11-26 18:00:00.000,24.93,11.93,0.019252693,43.58,25.7122,25.7122,25.7122,25.7122
singapore_nus,2016-11-26 19:00:00.000,25.5,12.5,0.020002382,8.55,5.0445,5.0445,5.0445,5.0445
singapore_nus,2016-11-26 20:00:00.000,25.62,12.62,0.020171521,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-26 21:00:00.000,25.94,12.94,0.020460726,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-26 22:00:00.000,26.29,13.29,0.020700968,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-26 23:00:00.000,26.57,13.57,0.020441735,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2016-11-27 00:00:00.000,26.68,13.68,0.018111597,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-27 01:00:00.000,26.54,13.54,0.019859315,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-27 02:00:00.000,26.49,13.49,0.020047981,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-27 03:00:00.000,26.5,13.5,0.019562146,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-27 04:00:00.000,26.22,13.22,0.018898483,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-11-27 05:00:00.000,26.17,13.17,0.017802426,0.011,0.00649,0.00649,0.00649,0.00649
singapore_nus,2016-11-27 06:00:00.000,24.8,11.8,0.017307316,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-27 07:00:00.000,23.81,10.81,0.017890624,0.126,0.07434,0.07434,0.07434,0.07434
singapore_nus,2016-11-27 08:00:00.000,24.28,11.28,0.018417918,18.89,11.1451,11.1451,11.1451,11.1451
singapore_nus,2016-11-27 09:00:00.000,24.31,11.31,0.018175092,81.6,48.144,48.144,48.144,48.144
singapore_nus,2016-11-27 10:00:00.000,25.16,12.16,0.017755831,189.7,115.7862431,112.4411435,107.6140859,107.6140859
singapore_nus,2016-11-27 11:00:00.000,26.62,13.62,0.017841885,362.1,214.2296724,213.1489833,206.2808282,206.2808282
singapore_nus,2016-11-27 12:00:00.000,27.52,14.52,0.018312146,393.6,226.6800874,230.6421353,221.7422714,221.7422714
singapore_nus,2016-11-27 13:00:00.000,28.38,15.38,0.018174657,477.5,257.6528491,277.598659,259.228997,257.6528491
singapore_nus,2016-11-27 14:00:00.000,28.99,15.99,0.01824894,382.3,215.5854855,224.2003658,221.683897,215.5854855
singapore_nus,2016-11-27 15:00:00.000,29.23,16.23,0.017983055,337.9,190.3794018,199.0835043,201.6569443,190.3794018
singapore_nus,2016-11-27 16:00:00.000,29.21,16.21,0.017827277,212.2,122.9176046,125.6448786,127.8463723,122.9176046
singapore_nus,2016-11-27 17:00:00.000,28.9,15.9,0.01812548,106.6,62.894,62.894,62.894,62.894
singapore_nus,2016-11-27 18:00:00.000,28.61,15.61,0.017865702,47.02,27.7418,27.7418,27.7418,27.7418
singapore_nus,2016-11-27 19:00:00.000,28.13,15.13,0.018425091,9.88,5.8292,5.8292,5.8292,5.8292
singapore_nus,2016-11-27 20:00:00.000,27.62,14.62,0.018687598,0.029,0.01711,0.01711,0.01711,0.01711
singapore_nus,2016-11-27 21:00:00.000,27.04,14.04,0.018557009,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2016-11-27 22:00:00.000,26.69,13.69,0.01855554,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-27 23:00:00.000,26.61,13.61,0.018238947,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-11-28 00:00:00.000,26.84,13.84,0.017920333,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-11-28 01:00:00.000,26.63,13.63,0.01823837,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-28 02:00:00.000,26.47,13.47,0.018377085,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-11-28 03:00:00.000,26.19,13.19,0.018708909,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-28 04:00:00.000,26.05,13.05,0.018572086,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-11-28 05:00:00.000,25.94,12.94,0.018295411,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-11-28 06:00:00.000,25.87,12.87,0.018087338,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-11-28 07:00:00.000,25.95,12.95,0.017783506,0.744,0.43896,0.43896,0.43896,0.43896
singapore_nus,2016-11-28 08:00:00.000,25.97,12.97,0.018459943,64.59,38.1081,38.1081,38.1081,38.1081
singapore_nus,2016-11-28 09:00:00.000,26.61,13.61,0.018511147,161.1,96.47994298,95.39687393,94.42215153,94.42215153
singapore_nus,2016-11-28 10:00:00.000,27.65,14.65,0.01831132,278.2,170.5613204,165.0760094,157.020082,157.020082
