"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","12 Jun 2005","1","135.76","3970.647"
"USEP","12 Jun 2005","2","122.23","3904.939"
"USEP","12 Jun 2005","3","113.14","3868.862"
"USEP","12 Jun 2005","4","119.17","3809.679"
"USEP","12 Jun 2005","5","93.48","3762.126"
"USEP","12 Jun 2005","6","87.50","3720.070"
"USEP","12 Jun 2005","7","87.39","3686.279"
"USEP","12 Jun 2005","8","87.38","3648.527"
"USEP","12 Jun 2005","9","87.50","3618.344"
"USEP","12 Jun 2005","10","135.90","3605.646"
"USEP","12 Jun 2005","11","135.90","3600.442"
"USEP","12 Jun 2005","12","136.00","3613.225"
"USEP","12 Jun 2005","13","135.73","3629.700"
"USEP","12 Jun 2005","14","100.80","3629.835"
"USEP","12 Jun 2005","15","100.80","3616.793"
"USEP","12 Jun 2005","16","93.76","3651.111"
"USEP","12 Jun 2005","17","100.80","3722.600"
"USEP","12 Jun 2005","18","101.98","3806.488"
"USEP","12 Jun 2005","19","101.98","3864.592"
"USEP","12 Jun 2005","20","105.86","3915.371"
"USEP","12 Jun 2005","21","123.29","3969.221"
"USEP","12 Jun 2005","22","124.20","4020.462"
"USEP","12 Jun 2005","23","96.77","4007.922"
"USEP","12 Jun 2005","24","96.77","4001.213"
"USEP","12 Jun 2005","25","96.78","4003.444"
"USEP","12 Jun 2005","26","96.76","4004.170"
"USEP","12 Jun 2005","27","96.76","3996.809"
"USEP","12 Jun 2005","28","96.76","3997.446"
"USEP","12 Jun 2005","29","96.76","4005.790"
"USEP","12 Jun 2005","30","96.76","4005.308"
"USEP","12 Jun 2005","31","98.78","3994.826"
"USEP","12 Jun 2005","32","98.78","3990.095"
"USEP","12 Jun 2005","33","97.78","3977.615"
"USEP","12 Jun 2005","34","98.78","3971.254"
"USEP","12 Jun 2005","35","97.78","3951.935"
"USEP","12 Jun 2005","36","97.77","3935.887"
"USEP","12 Jun 2005","37","98.79","3971.547"
"USEP","12 Jun 2005","38","97.79","4082.691"
"USEP","12 Jun 2005","39","98.80","4175.396"
"USEP","12 Jun 2005","40","98.81","4189.516"
"USEP","12 Jun 2005","41","98.81","4198.169"
"USEP","12 Jun 2005","42","99.81","4210.152"
"USEP","12 Jun 2005","43","98.83","4210.142"
"USEP","12 Jun 2005","44","98.83","4178.224"
"USEP","12 Jun 2005","45","98.49","4132.316"
"USEP","12 Jun 2005","46","97.84","4096.711"
"USEP","12 Jun 2005","47","98.84","4047.971"
"USEP","12 Jun 2005","48","127.01","3974.489"
"USEP","13 Jun 2005","1","105.82","3886.127"
"USEP","13 Jun 2005","2","105.90","3813.009"
"USEP","13 Jun 2005","3","105.89","3775.848"
"USEP","13 Jun 2005","4","101.04","3722.003"
"USEP","13 Jun 2005","5","101.02","3681.195"
"USEP","13 Jun 2005","6","112.98","3648.860"
"USEP","13 Jun 2005","7","133.18","3621.564"
"USEP","13 Jun 2005","8","105.83","3596.198"
"USEP","13 Jun 2005","9","99.78","3594.418"
"USEP","13 Jun 2005","10","99.78","3604.741"
"USEP","13 Jun 2005","11","99.77","3624.044"
"USEP","13 Jun 2005","12","99.78","3692.710"
"USEP","13 Jun 2005","13","112.04","3794.520"
"USEP","13 Jun 2005","14","113.02","3913.164"
"USEP","13 Jun 2005","15","98.08","4098.411"
"USEP","13 Jun 2005","16","101.06","4386.726"
"USEP","13 Jun 2005","17","125.21","4668.082"
"USEP","13 Jun 2005","18","109.08","4880.127"
"USEP","13 Jun 2005","19","117.18","4988.752"
"USEP","13 Jun 2005","20","119.47","5056.736"
"USEP","13 Jun 2005","21","137.75","5109.269"
"USEP","13 Jun 2005","22","119.63","5152.558"
"USEP","13 Jun 2005","23","118.69","5145.511"
"USEP","13 Jun 2005","24","118.45","5079.574"
"USEP","13 Jun 2005","25","117.19","5067.516"
"USEP","13 Jun 2005","26","120.24","5121.605"
"USEP","13 Jun 2005","27","130.34","5185.002"
"USEP","13 Jun 2005","28","124.27","5209.191"
"USEP","13 Jun 2005","29","118.46","5171.623"
"USEP","13 Jun 2005","30","118.49","5166.191"
"USEP","13 Jun 2005","31","114.14","5153.050"
"USEP","13 Jun 2005","32","113.35","5195.275"
"USEP","13 Jun 2005","33","106.07","5174.217"
"USEP","13 Jun 2005","34","105.90","5111.700"
"USEP","13 Jun 2005","35","102.22","5034.580"
"USEP","13 Jun 2005","36","99.92","4892.324"
"USEP","13 Jun 2005","37","97.85","4766.777"
"USEP","13 Jun 2005","38","96.85","4766.414"
"USEP","13 Jun 2005","39","96.86","4786.567"
"USEP","13 Jun 2005","40","88.74","4758.507"
"USEP","13 Jun 2005","41","128.23","4727.071"
"USEP","13 Jun 2005","42","137.71","4686.004"
"USEP","13 Jun 2005","43","137.69","4620.336"
"USEP","13 Jun 2005","44","133.31","4552.967"
"USEP","13 Jun 2005","45","108.06","4471.057"
"USEP","13 Jun 2005","46","101.97","4398.206"
"USEP","13 Jun 2005","47","101.92","4302.877"
"USEP","13 Jun 2005","48","98.35","4184.715"
"USEP","14 Jun 2005","1","98.32","4057.349"
"USEP","14 Jun 2005","2","151.76","3975.801"
"USEP","14 Jun 2005","3","137.75","3925.579"
"USEP","14 Jun 2005","4","133.32","3869.374"
"USEP","14 Jun 2005","5","128.26","3814.987"
"USEP","14 Jun 2005","6","123.18","3769.949"
"USEP","14 Jun 2005","7","122.19","3738.479"
"USEP","14 Jun 2005","8","113.06","3698.972"
"USEP","14 Jun 2005","9","112.05","3682.129"
"USEP","14 Jun 2005","10","112.05","3687.506"
"USEP","14 Jun 2005","11","118.11","3722.023"
"USEP","14 Jun 2005","12","123.19","3779.054"
"USEP","14 Jun 2005","13","128.27","3878.757"
"USEP","14 Jun 2005","14","137.62","3990.696"
"USEP","14 Jun 2005","15","88.61","4133.832"
"USEP","14 Jun 2005","16","98.48","4397.903"
"USEP","14 Jun 2005","17","112.08","4660.806"
"USEP","14 Jun 2005","18","102.53","4872.374"
"USEP","14 Jun 2005","19","102.67","4974.548"
"USEP","14 Jun 2005","20","104.38","5072.387"
"USEP","14 Jun 2005","21","103.65","5141.291"
"USEP","14 Jun 2005","22","104.30","5188.253"
"USEP","14 Jun 2005","23","104.33","5206.890"
"USEP","14 Jun 2005","24","102.97","5166.052"
"USEP","14 Jun 2005","25","102.58","5132.355"
"USEP","14 Jun 2005","26","102.97","5135.615"
"USEP","14 Jun 2005","27","111.36","5173.571"
"USEP","14 Jun 2005","28","134.10","5214.012"
"USEP","14 Jun 2005","29","134.10","5235.274"
"USEP","14 Jun 2005","30","134.11","5231.009"
"USEP","14 Jun 2005","31","157.54","5220.220"
"USEP","14 Jun 2005","32","104.33","5220.379"
"USEP","14 Jun 2005","33","103.66","5196.110"
"USEP","14 Jun 2005","34","103.65","5135.993"
"USEP","14 Jun 2005","35","102.63","5042.547"
"USEP","14 Jun 2005","36","89.04","4908.834"
"USEP","14 Jun 2005","37","88.71","4804.598"
"USEP","14 Jun 2005","38","88.71","4781.861"
"USEP","14 Jun 2005","39","88.79","4792.024"
"USEP","14 Jun 2005","40","88.76","4751.449"
"USEP","14 Jun 2005","41","118.21","4693.196"
"USEP","14 Jun 2005","42","128.33","4637.457"
"USEP","14 Jun 2005","43","119.16","4554.438"
"USEP","14 Jun 2005","44","108.09","4469.441"
"USEP","14 Jun 2005","45","99.60","4412.232"
"USEP","14 Jun 2005","46","98.51","4337.150"
"USEP","14 Jun 2005","47","88.69","4255.727"
"USEP","14 Jun 2005","48","88.87","4154.110"
"USEP","15 Jun 2005","1","95.57","4054.123"
"USEP","15 Jun 2005","2","151.69","3975.046"
"USEP","15 Jun 2005","3","137.66","3899.497"
"USEP","15 Jun 2005","4","132.31","3842.958"
"USEP","15 Jun 2005","5","123.15","3792.473"
"USEP","15 Jun 2005","6","113.02","3708.410"
"USEP","15 Jun 2005","7","112.06","3678.555"
"USEP","15 Jun 2005","8","112.98","3680.991"
"USEP","15 Jun 2005","9","112.06","3672.547"
"USEP","15 Jun 2005","10","112.01","3665.887"
"USEP","15 Jun 2005","11","112.06","3677.641"
"USEP","15 Jun 2005","12","113.00","3726.660"
"USEP","15 Jun 2005","13","123.14","3824.519"
"USEP","15 Jun 2005","14","137.66","3958.501"
"USEP","15 Jun 2005","15","97.62","4129.777"
"USEP","15 Jun 2005","16","117.12","4384.479"
"USEP","15 Jun 2005","17","123.17","4643.362"
"USEP","15 Jun 2005","18","110.05","4852.872"
"USEP","15 Jun 2005","19","112.00","4948.430"
"USEP","15 Jun 2005","20","105.99","5003.920"
"USEP","15 Jun 2005","21","98.83","4979.895"
"USEP","15 Jun 2005","22","99.51","5006.703"
"USEP","15 Jun 2005","23","98.82","5017.732"
"USEP","15 Jun 2005","24","98.80","4975.964"
"USEP","15 Jun 2005","25","98.80","4940.428"
"USEP","15 Jun 2005","26","98.81","4947.744"
"USEP","15 Jun 2005","27","98.81","4978.275"
"USEP","15 Jun 2005","28","98.88","5010.510"
"USEP","15 Jun 2005","29","99.98","5036.444"
"USEP","15 Jun 2005","30","100.91","5053.501"
"USEP","15 Jun 2005","31","105.42","5066.478"
"USEP","15 Jun 2005","32","105.39","5066.840"
"USEP","15 Jun 2005","33","100.92","5040.569"
"USEP","15 Jun 2005","34","104.58","5001.187"
"USEP","15 Jun 2005","35","99.84","4914.286"
"USEP","15 Jun 2005","36","88.69","4773.789"
"USEP","15 Jun 2005","37","87.73","4676.606"
"USEP","15 Jun 2005","38","87.72","4684.946"
"USEP","15 Jun 2005","39","106.49","4773.541"
"USEP","15 Jun 2005","40","101.71","4687.346"
"USEP","15 Jun 2005","41","134.49","4645.494"
"USEP","15 Jun 2005","42","133.40","4599.154"
"USEP","15 Jun 2005","43","131.88","4547.724"
"USEP","15 Jun 2005","44","125.17","4453.080"
"USEP","15 Jun 2005","45","105.14","4327.623"
"USEP","15 Jun 2005","46","104.37","4280.606"
"USEP","15 Jun 2005","47","101.44","4220.370"
"USEP","15 Jun 2005","48","98.38","4158.851"
"USEP","16 Jun 2005","1","98.33","4021.540"
"USEP","16 Jun 2005","2","158.21","3959.162"
"USEP","16 Jun 2005","3","148.49","3882.415"
"USEP","16 Jun 2005","4","138.33","3795.698"
"USEP","16 Jun 2005","5","119.04","3708.748"
"USEP","16 Jun 2005","6","105.79","3667.974"
"USEP","16 Jun 2005","7","118.05","3663.650"
"USEP","16 Jun 2005","8","94.68","3637.851"
"USEP","16 Jun 2005","9","94.69","3625.580"
"USEP","16 Jun 2005","10","92.53","3616.694"
"USEP","16 Jun 2005","11","94.68","3633.443"
"USEP","16 Jun 2005","12","105.80","3698.754"
"USEP","16 Jun 2005","13","124.15","3811.145"
"USEP","16 Jun 2005","14","155.47","3988.017"
"USEP","16 Jun 2005","15","110.35","4176.023"
"USEP","16 Jun 2005","16","124.10","4404.275"
"USEP","16 Jun 2005","17","163.70","4659.937"
"USEP","16 Jun 2005","18","125.13","4851.192"
"USEP","16 Jun 2005","19","123.12","4977.221"
"USEP","16 Jun 2005","20","137.73","5033.845"
"USEP","16 Jun 2005","21","119.26","5088.281"
"USEP","16 Jun 2005","22","109.38","5108.106"
"USEP","16 Jun 2005","23","100.94","5103.420"
"USEP","16 Jun 2005","24","98.85","5066.517"
"USEP","16 Jun 2005","25","98.84","5042.731"
"USEP","16 Jun 2005","26","100.07","5061.682"
"USEP","16 Jun 2005","27","100.98","5103.360"
"USEP","16 Jun 2005","28","102.52","5142.345"
"USEP","16 Jun 2005","29","103.00","5159.531"
"USEP","16 Jun 2005","30","102.99","5139.681"
"USEP","16 Jun 2005","31","103.00","5132.608"
"USEP","16 Jun 2005","32","103.01","5133.747"
"USEP","16 Jun 2005","33","105.40","5131.406"
"USEP","16 Jun 2005","34","105.28","5093.813"
"USEP","16 Jun 2005","35","98.78","5006.008"
"USEP","16 Jun 2005","36","98.50","4887.578"
"USEP","16 Jun 2005","37","88.76","4793.093"
"USEP","16 Jun 2005","38","88.76","4783.839"
"USEP","16 Jun 2005","39","88.68","4772.358"
"USEP","16 Jun 2005","40","88.76","4751.255"
"USEP","16 Jun 2005","41","98.56","4716.117"
"USEP","16 Jun 2005","42","130.35","4664.917"
"USEP","16 Jun 2005","43","137.76","4601.057"
"USEP","16 Jun 2005","44","125.26","4516.582"
"USEP","16 Jun 2005","45","99.62","4436.724"
"USEP","16 Jun 2005","46","98.52","4371.498"
"USEP","16 Jun 2005","47","98.52","4300.278"
"USEP","16 Jun 2005","48","98.51","4234.818"
"USEP","17 Jun 2005","1","119.17","4155.685"
"USEP","17 Jun 2005","2","162.37","4071.320"
"USEP","17 Jun 2005","3","151.66","3963.436"
"USEP","17 Jun 2005","4","143.57","3909.347"
"USEP","17 Jun 2005","5","138.46","3860.472"
"USEP","17 Jun 2005","6","137.71","3834.216"
"USEP","17 Jun 2005","7","134.33","3802.681"
"USEP","17 Jun 2005","8","128.30","3764.283"
"USEP","17 Jun 2005","9","128.33","3754.427"
"USEP","17 Jun 2005","10","128.33","3756.709"
"USEP","17 Jun 2005","11","129.29","3775.779"
"USEP","17 Jun 2005","12","137.70","3840.493"
"USEP","17 Jun 2005","13","150.45","3938.496"
"USEP","17 Jun 2005","14","155.28","4045.918"
"USEP","17 Jun 2005","15","98.50","4200.157"
"USEP","17 Jun 2005","16","119.04","4446.927"
"USEP","17 Jun 2005","17","139.39","4687.918"
"USEP","17 Jun 2005","18","114.13","4887.677"
"USEP","17 Jun 2005","19","107.45","5011.460"
"USEP","17 Jun 2005","20","107.48","5100.095"
"USEP","17 Jun 2005","21","108.92","5208.123"
"USEP","17 Jun 2005","22","109.59","5268.125"
"USEP","17 Jun 2005","23","108.02","5221.378"
"USEP","17 Jun 2005","24","106.04","5192.204"
"USEP","17 Jun 2005","25","100.96","5111.416"
"USEP","17 Jun 2005","26","99.69","5044.282"
"USEP","17 Jun 2005","27","99.71","5067.273"
"USEP","17 Jun 2005","28","100.10","5107.778"
"USEP","17 Jun 2005","29","100.13","5131.117"
"USEP","17 Jun 2005","30","100.05","5124.756"
"USEP","17 Jun 2005","31","99.06","5102.018"
"USEP","17 Jun 2005","32","98.82","5099.309"
"USEP","17 Jun 2005","33","98.74","5082.247"
"USEP","17 Jun 2005","34","98.66","5036.807"
"USEP","17 Jun 2005","35","99.99","4941.944"
"USEP","17 Jun 2005","36","88.92","4796.880"
"USEP","17 Jun 2005","37","87.77","4699.264"
"USEP","17 Jun 2005","38","88.68","4705.979"
"USEP","17 Jun 2005","39","88.83","4715.834"
"USEP","17 Jun 2005","40","88.76","4678.231"
"USEP","17 Jun 2005","41","118.13","4640.414"
"USEP","17 Jun 2005","42","107.89","4591.907"
"USEP","17 Jun 2005","43","105.91","4521.264"
"USEP","17 Jun 2005","44","105.13","4437.713"
"USEP","17 Jun 2005","45","105.13","4368.322"
"USEP","17 Jun 2005","46","102.87","4321.365"
"USEP","17 Jun 2005","47","102.88","4262.028"
"USEP","17 Jun 2005","48","102.89","4230.091"
"USEP","18 Jun 2005","1","123.19","4156.883"
"USEP","18 Jun 2005","2","103.42","4020.641"
"USEP","18 Jun 2005","3","131.18","3942.577"
"USEP","18 Jun 2005","4","137.61","3886.798"
"USEP","18 Jun 2005","5","132.26","3833.520"
"USEP","18 Jun 2005","6","130.71","3785.808"
"USEP","18 Jun 2005","7","123.17","3741.486"
"USEP","18 Jun 2005","8","122.14","3709.876"
"USEP","18 Jun 2005","9","122.15","3693.764"
"USEP","18 Jun 2005","10","122.08","3676.180"
"USEP","18 Jun 2005","11","122.14","3682.745"
"USEP","18 Jun 2005","12","127.20","3728.742"
"USEP","18 Jun 2005","13","127.21","3735.840"
"USEP","18 Jun 2005","14","128.25","3782.592"
"USEP","18 Jun 2005","15","101.54","3828.943"
"USEP","18 Jun 2005","16","102.78","3979.340"
"USEP","18 Jun 2005","17","111.94","4115.493"
"USEP","18 Jun 2005","18","115.05","4293.280"
"USEP","18 Jun 2005","19","122.19","4420.323"
"USEP","18 Jun 2005","20","124.16","4523.083"
"USEP","18 Jun 2005","21","129.25","4612.374"
"USEP","18 Jun 2005","22","109.72","4632.462"
"USEP","18 Jun 2005","23","108.34","4637.119"
"USEP","18 Jun 2005","24","109.79","4628.670"
"USEP","18 Jun 2005","25","108.95","4618.541"
"USEP","18 Jun 2005","26","122.23","4567.142"
"USEP","18 Jun 2005","27","108.03","4497.587"
"USEP","18 Jun 2005","28","124.15","4458.428"
"USEP","18 Jun 2005","29","129.20","4428.086"
"USEP","18 Jun 2005","30","122.15","4377.621"
"USEP","18 Jun 2005","31","109.96","4348.029"
"USEP","18 Jun 2005","32","107.04","4338.611"
"USEP","18 Jun 2005","33","92.69","4318.388"
"USEP","18 Jun 2005","34","87.66","4304.144"
"USEP","18 Jun 2005","35","96.61","4266.089"
"USEP","18 Jun 2005","36","117.13","4223.148"
"USEP","18 Jun 2005","37","87.58","4212.706"
"USEP","18 Jun 2005","38","87.66","4280.437"
"USEP","18 Jun 2005","39","105.87","4320.282"
"USEP","18 Jun 2005","40","110.94","4309.407"
"USEP","18 Jun 2005","41","110.93","4311.947"
"USEP","18 Jun 2005","42","110.93","4315.297"
"USEP","18 Jun 2005","43","105.87","4294.945"
"USEP","18 Jun 2005","44","110.92","4235.911"
"USEP","18 Jun 2005","45","120.17","4183.955"
"USEP","18 Jun 2005","46","114.98","4152.191"
"USEP","18 Jun 2005","47","114.09","4135.582"
"USEP","18 Jun 2005","48","114.07","4077.383"
"USEP","19 Jun 2005","1","137.67","4008.216"
"USEP","19 Jun 2005","2","127.30","3940.797"
"USEP","19 Jun 2005","3","93.66","3865.691"
"USEP","19 Jun 2005","4","101.58","3815.966"
"USEP","19 Jun 2005","5","87.54","3767.131"
"USEP","19 Jun 2005","6","87.53","3723.226"
"USEP","19 Jun 2005","7","87.48","3682.556"
"USEP","19 Jun 2005","8","87.37","3638.860"
"USEP","19 Jun 2005","9","87.27","3611.033"
"USEP","19 Jun 2005","10","87.27","3592.883"
"USEP","19 Jun 2005","11","87.27","3574.185"
"USEP","19 Jun 2005","12","87.27","3571.412"
"USEP","19 Jun 2005","13","87.27","3591.262"
"USEP","19 Jun 2005","14","87.35","3608.886"
"USEP","19 Jun 2005","15","87.28","3575.239"
"USEP","19 Jun 2005","16","87.37","3611.908"
"USEP","19 Jun 2005","17","87.43","3673.595"
"USEP","19 Jun 2005","18","87.50","3755.998"
"USEP","19 Jun 2005","19","100.35","3843.823"
"USEP","19 Jun 2005","20","117.12","3924.744"
"USEP","19 Jun 2005","21","127.21","3996.551"
"USEP","19 Jun 2005","22","130.20","4066.081"
"USEP","19 Jun 2005","23","94.07","4051.703"
"USEP","19 Jun 2005","24","93.39","4044.591"
"USEP","19 Jun 2005","25","87.61","4028.752"
"USEP","19 Jun 2005","26","87.62","4035.208"
"USEP","19 Jun 2005","27","98.60","4028.886"
"USEP","19 Jun 2005","28","98.78","4028.284"
"USEP","19 Jun 2005","29","98.77","4033.876"
"USEP","19 Jun 2005","30","100.79","4044.203"
"USEP","19 Jun 2005","31","117.07","4052.160"
"USEP","19 Jun 2005","32","117.08","4051.305"
"USEP","19 Jun 2005","33","116.04","4040.004"
"USEP","19 Jun 2005","34","182.37","4018.156"
"USEP","19 Jun 2005","35","176.49","3992.287"
"USEP","19 Jun 2005","36","142.36","3975.493"
"USEP","19 Jun 2005","37","137.32","4007.987"
"USEP","19 Jun 2005","38","100.82","4101.855"
"USEP","19 Jun 2005","39","101.01","4185.098"
"USEP","19 Jun 2005","40","100.84","4214.033"
"USEP","19 Jun 2005","41","100.85","4232.710"
"USEP","19 Jun 2005","42","103.59","4254.404"
"USEP","19 Jun 2005","43","100.84","4259.598"
"USEP","19 Jun 2005","44","100.83","4236.259"
"USEP","19 Jun 2005","45","100.86","4198.914"
"USEP","19 Jun 2005","46","100.87","4195.242"
"USEP","19 Jun 2005","47","101.87","4170.178"
"USEP","19 Jun 2005","48","110.12","4106.721"
"USEP","20 Jun 2005","1","99.73","4034.984"
"USEP","20 Jun 2005","2","188.59","3952.298"
"USEP","20 Jun 2005","3","169.86","3870.407"
"USEP","20 Jun 2005","4","160.10","3809.247"
"USEP","20 Jun 2005","5","160.07","3769.591"
"USEP","20 Jun 2005","6","155.87","3722.610"
"USEP","20 Jun 2005","7","146.60","3690.210"
"USEP","20 Jun 2005","8","129.23","3669.883"
"USEP","20 Jun 2005","9","92.52","3626.112"
"USEP","20 Jun 2005","10","92.52","3620.729"
"USEP","20 Jun 2005","11","92.51","3619.875"
"USEP","20 Jun 2005","12","106.96","3647.985"
"USEP","20 Jun 2005","13","119.15","3762.762"
"USEP","20 Jun 2005","14","124.21","3902.051"
"USEP","20 Jun 2005","15","88.57","4092.581"
"USEP","20 Jun 2005","16","102.24","4364.674"
"USEP","20 Jun 2005","17","116.96","4628.700"
"USEP","20 Jun 2005","18","102.89","4821.974"
"USEP","20 Jun 2005","19","105.94","4936.085"
"USEP","20 Jun 2005","20","104.25","5044.287"
"USEP","20 Jun 2005","21","104.28","5138.558"
"USEP","20 Jun 2005","22","106.00","5209.524"
"USEP","20 Jun 2005","23","105.98","5197.452"
"USEP","20 Jun 2005","24","102.96","5150.143"
"USEP","20 Jun 2005","25","106.02","5115.462"
"USEP","20 Jun 2005","26","106.12","5120.939"
"USEP","20 Jun 2005","27","102.96","5161.082"
"USEP","20 Jun 2005","28","105.99","5203.660"
"USEP","20 Jun 2005","29","106.02","5234.404"
"USEP","20 Jun 2005","30","106.00","5226.904"
"USEP","20 Jun 2005","31","105.98","5208.590"
"USEP","20 Jun 2005","32","106.01","5234.518"
"USEP","20 Jun 2005","33","105.99","5219.161"
"USEP","20 Jun 2005","34","102.96","5158.234"
"USEP","20 Jun 2005","35","100.92","5039.789"
"USEP","20 Jun 2005","36","98.82","4900.773"
"USEP","20 Jun 2005","37","98.67","4798.336"
"USEP","20 Jun 2005","38","98.67","4793.674"
"USEP","20 Jun 2005","39","98.67","4793.093"
"USEP","20 Jun 2005","40","98.60","4768.064"
"USEP","20 Jun 2005","41","127.38","4741.678"
"USEP","20 Jun 2005","42","129.47","4702.425"
"USEP","20 Jun 2005","43","127.33","4641.826"
"USEP","20 Jun 2005","44","116.19","4554.095"
"USEP","20 Jun 2005","45","109.06","4474.918"
"USEP","20 Jun 2005","46","105.94","4405.806"
"USEP","20 Jun 2005","47","101.98","4322.175"
"USEP","20 Jun 2005","48","100.88","4204.372"
"USEP","21 Jun 2005","1","98.60","4086.821"
"USEP","21 Jun 2005","2","167.52","4008.047"
"USEP","21 Jun 2005","3","165.94","3982.779"
"USEP","21 Jun 2005","4","155.30","3958.605"
"USEP","21 Jun 2005","5","141.25","3902.509"
"USEP","21 Jun 2005","6","136.34","3840.970"
"USEP","21 Jun 2005","7","134.32","3813.451"
"USEP","21 Jun 2005","8","129.25","3785.555"
"USEP","21 Jun 2005","9","127.16","3768.811"
"USEP","21 Jun 2005","10","127.18","3771.286"
"USEP","21 Jun 2005","11","127.15","3788.333"
"USEP","21 Jun 2005","12","132.22","3827.874"
"USEP","21 Jun 2005","13","132.22","3890.909"
"USEP","21 Jun 2005","14","129.28","3994.314"
"USEP","21 Jun 2005","15","88.54","4164.279"
"USEP","21 Jun 2005","16","102.86","4406.298"
"USEP","21 Jun 2005","17","109.01","4678.435"
"USEP","21 Jun 2005","18","105.91","4868.970"
"USEP","21 Jun 2005","19","105.90","4970.581"
"USEP","21 Jun 2005","20","102.91","5013.910"
"USEP","21 Jun 2005","21","101.74","5065.260"
"USEP","21 Jun 2005","22","102.94","5112.048"
"USEP","21 Jun 2005","23","102.34","5125.740"
"USEP","21 Jun 2005","24","100.92","5084.380"
"USEP","21 Jun 2005","25","100.16","5051.200"
"USEP","21 Jun 2005","26","100.26","5064.773"
"USEP","21 Jun 2005","27","100.89","5106.605"
"USEP","21 Jun 2005","28","102.02","5123.593"
"USEP","21 Jun 2005","29","102.93","5140.869"
"USEP","21 Jun 2005","30","100.92","5113.857"
"USEP","21 Jun 2005","31","100.93","5110.348"
"USEP","21 Jun 2005","32","100.92","5091.323"
"USEP","21 Jun 2005","33","100.05","5062.109"
"USEP","21 Jun 2005","34","98.86","5005.491"
"USEP","21 Jun 2005","35","88.86","4916.244"
"USEP","21 Jun 2005","36","88.76","4786.781"
"USEP","21 Jun 2005","37","88.62","4699.597"
"USEP","21 Jun 2005","38","88.67","4738.567"
"USEP","21 Jun 2005","39","88.62","4747.945"
"USEP","21 Jun 2005","40","88.67","4733.115"
"USEP","21 Jun 2005","41","104.53","4684.275"
"USEP","21 Jun 2005","42","102.86","4623.979"
"USEP","21 Jun 2005","43","105.91","4490.286"
"USEP","21 Jun 2005","44","99.63","4392.725"
"USEP","21 Jun 2005","45","88.66","4315.019"
"USEP","21 Jun 2005","46","88.58","4249.792"
"USEP","21 Jun 2005","47","88.52","4172.275"
"USEP","21 Jun 2005","48","87.61","4092.477"
"USEP","22 Jun 2005","1","88.58","3961.821"
"USEP","22 Jun 2005","2","105.99","3874.761"
"USEP","22 Jun 2005","3","102.85","3824.673"
"USEP","22 Jun 2005","4","86.50","3739.796"
"USEP","22 Jun 2005","5","86.51","3681.185"
"USEP","22 Jun 2005","6","91.51","3654.610"
"USEP","22 Jun 2005","7","86.51","3617.837"
"USEP","22 Jun 2005","8","86.53","3594.776"
"USEP","22 Jun 2005","9","86.50","3575.716"
"USEP","22 Jun 2005","10","86.50","3571.437"
"USEP","22 Jun 2005","11","86.50","3577.739"
"USEP","22 Jun 2005","12","87.48","3619.070"
"USEP","22 Jun 2005","13","106.00","3726.441"
"USEP","22 Jun 2005","14","117.09","3870.084"
"USEP","22 Jun 2005","15","88.62","4058.159"
"USEP","22 Jun 2005","16","102.00","4312.151"
"USEP","22 Jun 2005","17","105.86","4567.932"
"USEP","22 Jun 2005","18","102.86","4787.964"
"USEP","22 Jun 2005","19","111.92","4923.014"
"USEP","22 Jun 2005","20","110.98","4982.519"
"USEP","22 Jun 2005","21","105.97","5019.854"
"USEP","22 Jun 2005","22","105.94","5015.461"
"USEP","22 Jun 2005","23","103.37","5056.210"
"USEP","22 Jun 2005","24","99.66","5024.909"
"USEP","22 Jun 2005","25","100.14","5007.837"
"USEP","22 Jun 2005","26","100.89","5023.447"
"USEP","22 Jun 2005","27","100.91","5066.960"
"USEP","22 Jun 2005","28","102.92","5102.510"
"USEP","22 Jun 2005","29","102.92","5103.092"
"USEP","22 Jun 2005","30","102.92","5082.894"
"USEP","22 Jun 2005","31","100.91","5062.029"
"USEP","22 Jun 2005","32","100.89","5059.803"
"USEP","22 Jun 2005","33","100.14","5015.272"
"USEP","22 Jun 2005","34","100.88","4988.662"
"USEP","22 Jun 2005","35","99.94","4899.674"
"USEP","22 Jun 2005","36","98.67","4771.359"
"USEP","22 Jun 2005","37","88.78","4667.998"
"USEP","22 Jun 2005","38","88.64","4635.082"
"USEP","22 Jun 2005","39","88.72","4652.397"
"USEP","22 Jun 2005","40","88.70","4629.893"
"USEP","22 Jun 2005","41","105.91","4603.716"
"USEP","22 Jun 2005","42","116.17","4569.567"
"USEP","22 Jun 2005","43","106.98","4500.265"
"USEP","22 Jun 2005","44","102.89","4413.768"
"USEP","22 Jun 2005","45","100.85","4322.036"
"USEP","22 Jun 2005","46","98.51","4244.932"
"USEP","22 Jun 2005","47","88.65","4185.520"
"USEP","22 Jun 2005","48","88.59","4126.362"
"USEP","23 Jun 2005","1","88.66","4046.087"
"USEP","23 Jun 2005","2","133.33","3951.021"
"USEP","23 Jun 2005","3","108.01","3779.605"
"USEP","23 Jun 2005","4","106.95","3719.757"
"USEP","23 Jun 2005","5","104.84","3696.303"
"USEP","23 Jun 2005","6","96.83","3659.953"
"USEP","23 Jun 2005","7","91.51","3630.466"
"USEP","23 Jun 2005","8","87.48","3599.075"
