AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
9.58732121147,B009,srf0,walls,371601.635555,-0.742675008685,140342.562393,-0.669652022677,2.75,0.0,west
5.16293047827,B009,srf1,walls,371601.635555,-0.742675008685,140342.562393,-0.669652022677,2.34620192062,0.0,west
5.16293047828,B009,srf2,walls,371593.685828,-0.742675008685,140351.379007,-0.669652022677,1.40379807938,0.0,west
9.58732121148,B009,srf3,walls,371595.520162,-0.742675008685,140349.344646,-0.669652022677,1.40379807938,0.0,west
5.16293047827,B009,srf4,walls,371589.404769,-0.742675008685,140356.1269,-0.669652022677,3.15379807938,0.0,west
9.58732121147,B009,srf5,walls,371589.404769,-0.742675008685,140356.1269,-0.669652022677,2.75,0.0,west
9.58732121148,B009,srf6,walls,371595.520162,-0.742675008685,140349.344646,-0.669652022677,4.09620192062,0.0,west
5.16293047828,B009,srf7,walls,371593.685828,-0.742675008685,140351.379007,-0.669652022677,4.09620192062,0.0,west
6.05578570756,B009,srf8,walls,371529.896639,-0.766603789213,140408.739723,0.64212041734,2.75,-0.0,west
3.26114040719,B009,srf9,walls,371529.896639,-0.766603789213,140408.739723,0.64212041734,2.34620192062,-0.0,west
3.26114040719,B009,srf10,walls,371534.7116,-0.766603789213,140414.488126,0.64212041734,1.40379807938,-0.0,west
6.05578570757,B009,srf11,walls,371533.600587,-0.766603789213,140413.16173,0.64212041734,1.40379807938,-0.0,west
3.26114040722,B009,srf12,walls,371537.304536,-0.766603789213,140417.583736,0.64212041734,3.15379807938,-0.0,west
6.05578570762,B009,srf13,walls,371537.304536,-0.766603789213,140417.583736,0.64212041734,2.75,-0.0,west
6.05578570757,B009,srf14,walls,371533.600587,-0.766603789213,140413.16173,0.64212041734,4.09620192062,-0.0,west
3.26114040719,B009,srf15,walls,371534.7116,-0.766603789213,140414.488126,0.64212041734,4.09620192062,-0.0,west
9.58732121147,B009,srf16,walls,371601.635555,-0.742675008685,140342.562393,-0.669652022677,6.25,0.0,west
5.16293047827,B009,srf17,walls,371601.635555,-0.742675008685,140342.562393,-0.669652022677,5.84620192062,0.0,west
5.16293047828,B009,srf18,walls,371593.685828,-0.742675008685,140351.379007,-0.669652022677,4.90379807938,0.0,west
