DATE,Name,occ_pax,QHf_kWh,QCf_kWh,Ef_kWh,Qhsf_kWh,Qhs_kWh,Qhs_lat_kWh,Qhprof_kWh,Qwwf_kWh,Qww_kWh,Qcsf_kWh,Qcs_kWh,Qcs_lat_kWh,Qcref_kWh,Qcdataf_kWh,Ealf_kWh,Eauxf_kWh,Ecaf_kWh,Edataf_kWh,Eprof_kWh,Tshs_C,Trhs_C,Tscs_C,Trcs_C,Tsww_C,Trww_C,Tsref_C,Trref_C,Tsdata_C,Trdata_C,Vw_m3,mcphs_kWC,mcpww_kWC,mcpcs_kWC,mcpref_kWC,mcpdata_kWC
2016-01-01 00:00:00,B07,0.000,88.529,0.000,4.591,88.529,79.618,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,4.580,0.011,0.000,0.000,0.000,42.091,34.843,0,0,35,10.000,0,0,0,0,0.000,12.215,0.000,0.000,0.000,0.000
2016-01-01 01:00:00,B07,0.000,98.306,0.000,4.591,98.306,89.390,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,4.580,0.011,0.000,0.000,0.000,44.721,36.673,0,0,35,10.000,0,0,0,0,0.000,12.215,0.000,0.000,0.000,0.000
2016-01-01 02:00:00,B07,0.000,89.440,0.000,4.591,89.440,80.524,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,4.580,0.011,0.000,0.000,0.000,42.338,35.016,0,0,35,10.000,0,0,0,0,0.000,12.215,0.000,0.000,0.000,0.000
2016-01-01 03:00:00,B07,0.000,96.596,0.000,4.591,96.596,87.688,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,4.580,0.011,0.000,0.000,0.000,44.264,36.356,0,0,35,10.000,0,0,0,0,0.000,12.215,0.000,0.000,0.000,0.000
2016-01-01 04:00:00,B07,0.000,85.482,0.000,4.591,85.482,76.587,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,4.580,0.011,0.000,0.000,0.000,41.260,34.262,0,0,35,10.000,0,0,0,0,0.000,12.215,0.000,0.000,0.000,0.000
2016-01-01 05:00:00,B07,0.000,94.059,0.000,4.591,94.059,85.164,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,4.580,0.011,0.000,0.000,0.000,43.585,35.884,0,0,35,10.000,0,0,0,0,0.000,12.215,0.000,0.000,0.000,0.000
2016-01-01 06:00:00,B07,0.000,86.382,0.000,4.591,86.382,77.483,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,4.580,0.011,0.000,0.000,0.000,41.506,34.434,0,0,35,10.000,0,0,0,0,0.000,12.215,0.000,0.000,0.000,0.000
2016-01-01 07:00:00,B07,44.000,175.503,0.000,9.220,173.054,163.816,0.000,0.000,2.449,2.154,0.000,0.000,-0.000,0.000,0.000,9.160,0.060,0.000,0.000,0.000,73.507,59.339,0,0,35,10.000,0,0,0,0,0.149,12.215,0.049,0.000,0.000,0.000
2016-01-01 08:00:00,B07,89.000,161.853,0.000,18.333,157.152,147.705,0.000,0.000,4.701,4.308,0.000,0.000,-0.000,0.000,0.000,18.320,0.013,0.000,0.000,0.000,69.666,56.800,0,0,35,10.000,0,0,0,0,0.297,12.215,0.094,0.000,0.000,0.000
2016-01-01 09:00:00,B07,133.000,167.156,0.000,36.653,160.185,150.197,0.000,0.000,6.971,6.462,0.000,0.000,-0.000,0.000,0.000,36.640,0.013,0.000,0.000,0.000,70.404,57.290,0,0,35,10.000,0,0,0,0,0.446,12.215,0.140,0.000,0.000,0.000
