AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
36.7384428983,B004,srf0,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,2.75,-0.0,west
19.7842569765,B004,srf1,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,2.34620192062,-0.0,west
19.7842569765,B004,srf2,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,1.40379807938,-0.0,west
36.7384428983,B004,srf3,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,1.40379807938,-0.0,west
19.7842569765,B004,srf4,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,3.15379807938,-0.0,west
36.7384428983,B004,srf5,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,2.75,-0.0,west
36.7384428983,B004,srf6,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,4.09620192062,-0.0,west
19.7842569765,B004,srf7,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,4.09620192062,-0.0,west
36.7384428983,B004,srf8,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,6.25,-0.0,west
19.7842569765,B004,srf9,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,5.84620192062,-0.0,west
19.7842569765,B004,srf10,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,4.90379807938,-0.0,west
36.7384428983,B004,srf11,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,4.90379807938,-0.0,west
19.7842569765,B004,srf12,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,6.65379807938,-0.0,west
36.7384428983,B004,srf13,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,6.25,-0.0,west
36.7384428983,B004,srf14,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,7.59620192062,-0.0,west
19.7842569765,B004,srf15,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,7.59620192062,-0.0,west
36.7384428983,B004,srf16,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,9.75,-0.0,west
19.7842569765,B004,srf17,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,9.34620192062,-0.0,west
19.7842569765,B004,srf18,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,8.40379807938,-0.0,west
36.7384428983,B004,srf19,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,8.40379807938,-0.0,west
19.7842569765,B004,srf20,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,10.1537980794,-0.0,west
36.7384428983,B004,srf21,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,9.75,-0.0,west
36.7384428983,B004,srf22,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,11.0962019206,-0.0,west
19.7842569765,B004,srf23,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,11.0962019206,-0.0,west
36.7384428983,B004,srf24,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,13.25,-0.0,west
19.7842569765,B004,srf25,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,12.8462019206,-0.0,west
19.7842569765,B004,srf26,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,11.9037980794,-0.0,west
36.7384428983,B004,srf27,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,11.9037980794,-0.0,west
19.7842569765,B004,srf28,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,13.6537980794,-0.0,west
36.7384428983,B004,srf29,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,13.25,-0.0,west
36.7384428983,B004,srf30,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,14.5962019206,-0.0,west
19.7842569765,B004,srf31,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,14.5962019206,-0.0,west
36.7384428983,B004,srf32,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,16.75,-0.0,west
19.7842569765,B004,srf33,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,16.3462019206,-0.0,west
19.7842569765,B004,srf34,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,15.4037980794,-0.0,west
36.7384428983,B004,srf35,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,15.4037980794,-0.0,west
19.7842569765,B004,srf36,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,17.1537980794,-0.0,west
36.7384428983,B004,srf37,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,16.75,-0.0,west
36.7384428983,B004,srf38,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,18.0962019206,-0.0,west
19.7842569765,B004,srf39,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,18.0962019206,-0.0,west
36.7384428983,B004,srf40,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,20.25,-0.0,west
19.7842569765,B004,srf41,walls,371429.19993,-0.766604039694,140265.851926,0.642120118299,19.8462019206,-0.0,west
19.7842569765,B004,srf42,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,18.9037980794,-0.0,west
36.7384428983,B004,srf43,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,18.9037980794,-0.0,west
19.7842569765,B004,srf44,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,20.6537980794,-0.0,west
36.7384428983,B004,srf45,walls,371474.141158,-0.766604039694,140319.505636,0.642120118299,20.25,-0.0,west
36.7384428983,B004,srf46,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,21.5962019206,-0.0,west
19.7842569765,B004,srf47,walls,371458.410685,-0.766604039694,140300.725592,0.642120118299,21.5962019206,-0.0,west
29.5414087283,B004,srf48,walls,371487.365832,0.642120146251,140322.13394,0.766604016281,2.75,-0.0,north
15.9085354637,B004,srf49,walls,371487.365832,0.642120146251,140322.13394,0.766604016281,2.34620192062,-0.0,north
15.9085354637,B004,srf50,walls,371515.407772,0.642120146251,140298.645549,0.766604016281,1.40379807938,-0.0,north
29.5414087283,B004,srf51,walls,371508.937325,0.642120146251,140304.065302,0.766604016281,1.40379807938,-0.0,north
15.9085354637,B004,srf52,walls,371530.508818,0.642120146251,140285.996664,0.766604016281,3.15379807938,-0.0,north
29.5414087283,B004,srf53,walls,371530.508818,0.642120146251,140285.996664,0.766604016281,2.75,-0.0,north
29.5414087283,B004,srf54,walls,371508.937325,0.642120146251,140304.065302,0.766604016281,4.09620192062,-0.0,north
15.9085354637,B004,srf55,walls,371515.407772,0.642120146251,140298.645549,0.766604016281,4.09620192062,-0.0,north
29.5414087283,B004,srf56,walls,371487.365832,0.642120146251,140322.13394,0.766604016281,6.25,-0.0,north
15.9085354637,B004,srf57,walls,371487.365832,0.642120146251,140322.13394,0.766604016281,5.84620192062,-0.0,north
15.9085354637,B004,srf58,walls,371515.407772,0.642120146251,140298.645549,0.766604016281,4.90379807938,-0.0,north
29.5414087283,B004,srf59,walls,371508.937325,0.642120146251,140304.065302,0.766604016281,4.90379807938,-0.0,north
15.9085354637,B004,srf60,walls,371530.508818,0.642120146251,140285.996664,0.766604016281,6.65379807938,-0.0,north
29.5414087283,B004,srf61,walls,371530.508818,0.642120146251,140285.996664,0.766604016281,6.25,-0.0,north
29.5414087283,B004,srf62,walls,371508.937325,0.642120146251,140304.065302,0.766604016281,7.59620192062,-0.0,north
15.9085354637,B004,srf63,walls,371515.407772,0.642120146251,140298.645549,0.766604016281,7.59620192062,-0.0,north
29.5414087283,B004,srf64,walls,371487.365832,0.642120146251,140322.13394,0.766604016281,9.75,-0.0,north
15.9085354637,B004,srf65,walls,371487.365832,0.642120146251,140322.13394,0.766604016281,9.34620192062,-0.0,north
15.9085354637,B004,srf66,walls,371515.407772,0.642120146251,140298.645549,0.766604016281,8.40379807938,-0.0,north
29.5414087283,B004,srf67,walls,371508.937325,0.642120146251,140304.065302,0.766604016281,8.40379807938,-0.0,north
15.9085354637,B004,srf68,walls,371530.508818,0.642120146251,140285.996664,0.766604016281,10.1537980794,-0.0,north
29.5414087283,B004,srf69,walls,371530.508818,0.642120146251,140285.996664,0.766604016281,9.75,-0.0,north
29.5414087283,B004,srf70,walls,371508.937325,0.642120146251,140304.065302,0.766604016281,11.0962019206,-0.0,north
15.9085354637,B004,srf71,walls,371515.407772,0.642120146251,140298.645549,0.766604016281,11.0962019206,-0.0,north
29.5414087283,B004,srf72,walls,371487.365832,0.642120146251,140322.13394,0.766604016281,13.25,-0.0,north
15.9085354637,B004,srf73,walls,371487.365832,0.642120146251,140322.13394,0.766604016281,12.8462019206,-0.0,north
15.9085354637,B004,srf74,walls,371515.407772,0.642120146251,140298.645549,0.766604016281,11.9037980794,-0.0,north
29.5414087283,B004,srf75,walls,371508.937325,0.642120146251,140304.065302,0.766604016281,11.9037980794,-0.0,north
15.9085354637,B004,srf76,walls,371530.508818,0.642120146251,140285.996664,0.766604016281,13.6537980794,-0.0,north
29.5414087283,B004,srf77,walls,371530.508818,0.642120146251,140285.996664,0.766604016281,13.25,-0.0,north
