AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
30.2789337223,B008,srf0,walls,371461.330579,-0.766603779563,140396.947843,0.64212042886,2.75,-0.0,west
16.3057048279,B008,srf1,walls,371461.330579,-0.766603779563,140396.947843,0.64212042886,2.34620192062,-0.0,west
16.3057048278,B008,srf2,walls,371485.405386,-0.766603779563,140425.689863,0.64212042886,1.40379807938,-0.0,west
30.2789337222,B008,srf3,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,1.40379807938,-0.0,west
16.3057048279,B008,srf4,walls,371498.370066,-0.766603779563,140441.167915,0.64212042886,3.15379807938,-0.0,west
30.2789337223,B008,srf5,walls,371498.370066,-0.766603779563,140441.167915,0.64212042886,2.75,-0.0,west
30.2789337222,B008,srf6,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,4.09620192062,-0.0,west
16.3057048278,B008,srf7,walls,371485.405386,-0.766603779563,140425.689863,0.64212042886,4.09620192062,-0.0,west
30.2789337223,B008,srf8,walls,371461.330579,-0.766603779563,140396.947843,0.64212042886,6.25,-0.0,west
16.3057048279,B008,srf9,walls,371461.330579,-0.766603779563,140396.947843,0.64212042886,5.84620192062,-0.0,west
16.3057048278,B008,srf10,walls,371485.405386,-0.766603779563,140425.689863,0.64212042886,4.90379807938,-0.0,west
30.2789337222,B008,srf11,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,4.90379807938,-0.0,west
16.3057048279,B008,srf12,walls,371498.370066,-0.766603779563,140441.167915,0.64212042886,6.65379807938,-0.0,west
30.2789337223,B008,srf13,walls,371498.370066,-0.766603779563,140441.167915,0.64212042886,6.25,-0.0,west
30.2789337222,B008,srf14,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,7.59620192062,-0.0,west
16.3057048278,B008,srf15,walls,371485.405386,-0.766603779563,140425.689863,0.64212042886,7.59620192062,-0.0,west
30.2789337223,B008,srf16,walls,371461.330579,-0.766603779563,140396.947843,0.64212042886,9.75,-0.0,west
16.3057048279,B008,srf17,walls,371461.330579,-0.766603779563,140396.947843,0.64212042886,9.34620192062,-0.0,west
16.3057048278,B008,srf18,walls,371485.405386,-0.766603779563,140425.689863,0.64212042886,8.40379807938,-0.0,west
30.2789337222,B008,srf19,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,8.40379807938,-0.0,west
16.3057048279,B008,srf20,walls,371498.370066,-0.766603779563,140441.167915,0.64212042886,10.1537980794,-0.0,west
30.2789337223,B008,srf21,walls,371498.370066,-0.766603779563,140441.167915,0.64212042886,9.75,-0.0,west
30.2789337222,B008,srf22,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,11.0962019206,-0.0,west
16.3057048278,B008,srf23,walls,371485.405386,-0.766603779563,140425.689863,0.64212042886,11.0962019206,-0.0,west
