AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
18.4602680206,B004,srf0,walls,371425.846564,-0.766604039694,140261.848463,0.642120118299,2.75,-0.0,west
14.1796009211,B004,srf1,walls,371425.846564,-0.766604039694,140261.848463,0.642120118299,2.54710025294,-0.0,west
14.1796009211,B004,srf2,walls,371455.057318,-0.766604039694,140296.722129,0.642120118299,1.20289974706,-0.0,west
18.4602680206,B004,srf3,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,1.20289974706,-0.0,west
14.1796009211,B004,srf4,walls,371477.494525,-0.766604039694,140323.5091,0.642120118299,2.95289974706,-0.0,west
18.4602680206,B004,srf5,walls,371477.494525,-0.766604039694,140323.5091,0.642120118299,2.75,-0.0,west
18.4602680206,B004,srf6,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,4.29710025294,-0.0,west
14.1796009211,B004,srf7,walls,371455.057318,-0.766604039694,140296.722129,0.642120118299,4.29710025294,-0.0,west
18.4602680206,B004,srf8,walls,371425.846564,-0.766604039694,140261.848463,0.642120118299,6.25,-0.0,west
14.1796009211,B004,srf9,walls,371425.846564,-0.766604039694,140261.848463,0.642120118299,6.04710025294,-0.0,west
14.1796009211,B004,srf10,walls,371455.057318,-0.766604039694,140296.722129,0.642120118299,4.70289974706,-0.0,west
18.4602680206,B004,srf11,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,4.70289974706,-0.0,west
14.1796009211,B004,srf12,walls,371477.494525,-0.766604039694,140323.5091,0.642120118299,6.45289974706,-0.0,west
18.4602680206,B004,srf13,walls,371477.494525,-0.766604039694,140323.5091,0.642120118299,6.25,-0.0,west
18.4602680206,B004,srf14,walls,371451.670544,-0.766604039694,140292.678781,0.642120118299,7.79710025294,-0.0,west
14.1796009211,B004,srf15,walls,371455.057318,-0.766604039694,140296.722129,0.642120118299,7.79710025294,-0.0,west
18.4602680206,B004,srf16,walls,371425.846564,-0.766604039694,140261.848463,0.642120118299,9.75,-0.0,west
