2.124990e+005	1.495477e+005	1.397286e+005	
5.774971e+005	4.811787e+005	4.661550e+005	
3.022076e+005	2.273822e+005	2.157110e+005	
6.199104e+005	5.234501e+005	5.084041e+005	
5.675309e+005	5.652046e+005	5.648418e+005	
5.564254e+005	5.550955e+005	5.548881e+005	
5.599563e+005	5.594156e+005	5.593313e+005	
5.666909e+005	5.665473e+005	5.665249e+005	
6.288618e+005	6.182639e+005	6.166109e+005	
6.585609e+005	6.477698e+005	6.460869e+005	
5.583369e+005	5.104123e+005	5.029369e+005	
6.651248e+005	6.149794e+005	6.071579e+005	
5.327110e+005	5.047072e+005	5.004095e+005	
6.038263e+005	5.732889e+005	5.686004e+005	
5.102900e+005	4.721660e+005	4.662697e+005	
4.578736e+005	4.284024e+005	4.238384e+005	
3.968616e+005	3.114383e+005	2.981768e+005	
5.899048e+005	5.014287e+005	4.876833e+005	
5.614552e+005	5.601573e+005	5.599563e+005	
5.648261e+005	5.633637e+005	5.631361e+005	
5.613161e+005	5.602063e+005	5.600365e+005	
5.632174e+005	5.619780e+005	5.617876e+005	
6.735938e+005	6.735938e+005	6.735938e+005	
6.752489e+005	6.752489e+005	6.752489e+005	
6.651155e+005	6.651155e+005	6.651155e+005	
6.664559e+005	6.664559e+005	6.664559e+005	
6.731159e+005	6.731159e+005	6.731159e+005	
6.798854e+005	6.798854e+005	6.798854e+005	
6.781101e+005	6.781101e+005	6.781101e+005	
6.723509e+005	6.723509e+005	6.723509e+005	
6.684601e+005	6.684601e+005	6.684601e+005	
6.753557e+005	6.753557e+005	6.753557e+005	
6.772132e+005	6.772132e+005	6.772132e+005	
6.697266e+005	6.697266e+005	6.697266e+005	
6.003372e+005	6.003372e+005	6.003372e+005	
5.979162e+005	5.979162e+005	5.979162e+005	
5.670368e+005	5.670368e+005	5.670368e+005	
5.653893e+005	5.653893e+005	5.653893e+005	
5.662599e+005	5.662599e+005	5.662599e+005	
5.672611e+005	5.672611e+005	5.672611e+005	
5.675152e+005	5.675152e+005	5.675152e+005	
5.708709e+005	5.708709e+005	5.708709e+005	
5.745036e+005	5.745036e+005	5.745036e+005	
5.664094e+005	5.664094e+005	5.664094e+005	
2.177162e+005	1.593073e+005	1.501968e+005	
5.788128e+005	4.867610e+005	4.724028e+005	
2.779148e+005	2.140254e+005	2.040600e+005	
6.143204e+005	5.233615e+005	5.091737e+005	
4.370187e+005	3.848188e+005	3.766766e+005	
6.557653e+005	5.886197e+005	5.781466e+005	
4.178046e+005	3.276650e+005	3.136219e+005	
2.052058e+005	1.600326e+005	1.529984e+005	
3.276683e+005	2.538525e+005	2.424384e+005	
6.138990e+005	5.216052e+005	5.073040e+005	
2.553807e+005	1.880762e+005	1.776230e+005	
5.944012e+005	4.974740e+005	4.824082e+005	
1.873006e+005	1.257256e+005	1.161361e+005	
5.145750e+005	4.155661e+005	4.001309e+005	
5.616776e+005	5.616776e+005	5.616776e+005	
5.617993e+005	5.617993e+005	5.617993e+005	
5.609428e+005	5.609428e+005	5.609428e+005	
5.569231e+005	5.569231e+005	5.569231e+005	
5.652873e+005	5.652873e+005	5.652873e+005	
5.652626e+005	5.652626e+005	5.652626e+005	
5.652268e+005	5.652268e+005	5.652268e+005	
5.656726e+005	5.656726e+005	5.656726e+005	
5.605209e+005	5.604298e+005	5.604156e+005	
5.678092e+005	5.677109e+005	5.676955e+005	
7.044827e+005	7.044827e+005	7.044827e+005	
6.999721e+005	6.999721e+005	6.999721e+005	
6.984043e+005	6.984043e+005	6.984043e+005	
7.014008e+005	7.014008e+005	7.014008e+005	
6.982612e+005	6.982612e+005	6.982612e+005	
6.978083e+005	6.978083e+005	6.978083e+005	
7.026299e+005	7.026299e+005	7.026299e+005	
7.028430e+005	7.028430e+005	7.028430e+005	
6.989945e+005	6.989945e+005	6.989945e+005	
7.094955e+005	7.094955e+005	7.094955e+005	
6.998616e+005	6.998616e+005	6.998616e+005	
7.008539e+005	7.008539e+005	7.008539e+005	
5.608204e+005	5.608204e+005	5.608204e+005	
5.618769e+005	5.618769e+005	5.618769e+005	
5.613402e+005	5.613402e+005	5.613402e+005	
5.648804e+005	5.648804e+005	5.648804e+005	
5.648185e+005	5.648185e+005	5.648185e+005	
5.672283e+005	5.672283e+005	5.672283e+005	
5.638751e+005	5.638751e+005	5.638751e+005	
5.602522e+005	5.602522e+005	5.602522e+005	
5.590950e+005	5.590950e+005	5.590950e+005	
5.619298e+005	5.619298e+005	5.619298e+005	
3.883779e+005	3.404540e+005	3.330693e+005	
6.105744e+005	5.381580e+005	5.269093e+005	
2.129483e+005	1.560343e+005	1.471757e+005	
5.574794e+005	4.645254e+005	4.500443e+005	
4.088467e+005	3.190879e+005	3.051026e+005	
2.074528e+005	1.629880e+005	1.560618e+005	
