Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 01:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 02:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 03:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 04:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 05:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 06:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 07:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 08:00:00,3.13,781.84,0.61,304.57,0.21,187.62,0.19,187.68,0.3,304.58,0.46,229.77,0.14,141.54,0.14,141.59,0.23,229.77
2009-01-01 09:00:00,54.44,781.84,22.4,304.57,2.78,187.62,5.06,187.68,4.59,304.58,16.91,229.77,1.95,141.54,3.94,141.59,3.63,229.77
2009-01-01 10:00:00,95.97,781.84,30.66,304.57,4.69,187.62,8.4,187.68,8.01,304.58,24.63,229.77,3.11,141.54,5.81,141.59,6.34,229.77
2009-01-01 11:00:00,109.63,781.84,25.63,304.57,5.35,187.62,8.92,187.68,10.81,304.58,19.76,229.77,3.51,141.54,5.83,141.59,8.41,229.77
2009-01-01 12:00:00,139.08,781.84,25.18,304.57,5.75,187.62,12.07,187.68,12.91,304.58,19.21,229.77,3.79,141.54,8.1,141.59,10.02,229.77
2009-01-01 13:00:00,116.58,781.84,17.76,304.57,5.17,187.62,10.1,187.68,15.3,304.58,13.65,229.77,3.31,141.54,6.46,141.59,11.76,229.77
2009-01-01 14:00:00,84.85,781.84,12.88,304.57,3.84,187.62,7.82,187.68,12.26,304.58,9.97,229.77,2.52,141.54,4.47,141.59,9.42,229.77
2009-01-01 15:00:00,42.35,781.84,6.0,304.57,1.79,187.62,3.66,187.68,4.89,304.58,4.64,229.77,1.16,141.54,3.17,141.59,3.54,229.77
2009-01-01 16:00:00,1.56,781.84,0.3,304.57,0.11,187.62,0.08,187.68,0.17,304.58,0.23,229.77,0.06,141.54,0.08,141.59,0.14,229.77
2009-01-01 17:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 18:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 19:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 20:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 21:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 22:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-01 23:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-02 00:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-02 01:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-02 02:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-02 03:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-02 04:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-02 05:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-02 06:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-02 07:00:00,0.0,781.84,0.0,304.57,0.0,187.62,0.0,187.68,0.0,304.58,0.0,229.77,0.0,141.54,0.0,141.59,0.0,229.77
2009-01-02 08:00:00,5.47,781.84,0.99,304.57,0.32,187.62,0.34,187.68,0.55,304.58,0.74,229.77,0.23,141.54,0.23,141.59,0.41,229.77
2009-01-02 09:00:00,63.77,781.84,30.99,304.57,3.09,187.62,6.72,187.68,5.11,304.58,22.75,229.77,2.18,141.54,5.49,141.59,4.18,229.77
