Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 01:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 02:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 03:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 04:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 05:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 06:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 07:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 08:00:00,6.03,1508.63,0.4,197.66,1.88,1093.92,2.03,1093.94,0.39,197.53,0.3,149.11,1.41,825.24,1.65,825.25,0.3,149.01
2009-01-01 09:00:00,96.81,1508.63,22.86,197.66,24.98,1093.92,91.09,1093.94,4.61,197.53,17.19,149.11,18.86,825.24,75.57,825.25,3.53,149.01
2009-01-01 10:00:00,170.87,1508.63,26.82,197.66,42.74,1093.92,116.46,1093.94,8.49,197.53,20.07,149.11,32.18,825.24,66.73,825.25,6.54,149.01
2009-01-01 11:00:00,227.04,1508.63,28.03,197.66,50.55,1093.92,182.8,1093.94,10.91,197.53,20.94,149.11,37.73,825.24,91.13,825.25,8.34,149.01
2009-01-01 12:00:00,242.83,1508.63,20.0,197.66,52.57,1093.92,218.53,1093.94,12.62,197.53,14.89,149.11,39.49,825.24,169.29,825.25,9.79,149.01
2009-01-01 13:00:00,211.87,1508.63,13.8,197.66,47.22,1093.92,161.55,1093.94,13.43,197.53,10.37,149.11,36.19,825.24,144.3,825.25,10.49,149.01
2009-01-01 14:00:00,159.91,1508.63,9.68,197.66,37.92,1093.92,110.19,1093.94,12.1,197.53,7.29,149.11,29.24,825.24,100.92,825.25,9.69,149.01
2009-01-01 15:00:00,82.74,1508.63,4.67,197.66,18.72,1093.92,82.96,1093.94,7.96,197.53,3.6,149.11,14.74,825.24,64.25,825.25,6.77,149.01
2009-01-01 16:00:00,3.02,1508.63,0.2,197.66,1.09,1093.92,1.09,1093.94,0.2,197.53,0.15,149.11,0.83,825.24,0.83,825.25,0.15,149.01
2009-01-01 17:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 18:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 19:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 20:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 21:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 22:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-01 23:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-02 00:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-02 01:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-02 02:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-02 03:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-02 04:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-02 05:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
2009-01-02 06:00:00,0.0,1508.63,0.0,197.66,0.0,1093.92,0.0,1093.94,0.0,197.53,0.0,149.11,0.0,825.24,0.0,825.25,0.0,149.01
