Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 01:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 02:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 03:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 04:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 05:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 06:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 07:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 08:00:00,2.91,728.7,0.6,299.58,0.19,177.78,0.18,177.85,0.3,299.58,0.45,226.0,0.13,134.12,0.13,134.17,0.23,226.0
2009-01-01 09:00:00,51.66,728.7,27.45,299.58,2.65,177.78,6.13,177.85,4.66,299.58,19.57,226.0,1.98,134.12,3.54,134.17,3.8,226.0
2009-01-01 10:00:00,93.56,728.7,36.73,299.58,4.56,177.78,9.45,177.85,8.28,299.58,28.11,226.0,3.25,134.12,5.13,134.17,6.73,226.0
2009-01-01 11:00:00,124.34,728.7,36.54,299.58,5.45,177.78,8.21,177.85,10.55,299.58,28.93,226.0,3.86,134.12,5.07,134.17,8.54,226.0
2009-01-01 12:00:00,131.49,728.7,25.5,299.58,5.49,177.78,11.47,177.85,12.56,299.58,19.48,226.0,3.92,134.12,7.25,134.17,10.22,226.0
2009-01-01 13:00:00,109.83,728.7,18.34,299.58,4.68,177.78,10.54,177.85,14.27,299.58,14.1,226.0,3.33,134.12,5.8,134.17,11.62,226.0
2009-01-01 14:00:00,78.92,728.7,13.01,299.58,3.45,177.78,6.01,177.85,10.38,299.58,10.03,226.0,2.49,134.12,3.89,134.17,8.99,226.0
2009-01-01 15:00:00,38.34,728.7,6.05,299.58,1.53,177.78,2.48,177.85,4.06,299.58,4.7,226.0,1.1,134.12,1.37,134.17,3.71,226.0
2009-01-01 16:00:00,1.46,728.7,0.3,299.58,0.08,177.78,0.06,177.85,0.15,299.58,0.23,226.0,0.05,134.12,0.05,134.17,0.14,226.0
2009-01-01 17:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 18:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 19:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 20:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 21:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 22:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-01 23:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-02 00:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-02 01:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
2009-01-02 02:00:00,0.0,728.7,0.0,299.58,0.0,177.78,0.0,177.85,0.0,299.58,0.0,226.0,0.0,134.12,0.0,134.17,0.0,226.0
