Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 01:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 02:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 03:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 04:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 05:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 06:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 07:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 08:00:00,2.91,728.73,0.6,300.85,0.18,177.07,0.19,177.07,0.6,300.85,0.45,226.96,0.13,133.58,0.13,133.58,0.45,226.96
2009-01-01 09:00:00,52.12,728.73,28.15,300.85,2.62,177.07,5.99,177.07,7.31,300.85,22.88,226.96,1.79,133.58,3.93,133.58,5.72,226.96
2009-01-01 10:00:00,94.03,728.73,36.88,300.85,4.42,177.07,10.2,177.07,13.22,300.85,29.23,226.96,2.89,133.58,5.9,133.58,10.3,226.96
2009-01-01 11:00:00,126.47,728.73,39.31,300.85,5.23,177.07,14.61,177.07,16.58,300.85,30.64,226.96,3.42,133.58,7.91,133.58,12.94,226.96
2009-01-01 12:00:00,124.89,728.73,28.25,300.85,5.39,177.07,10.01,177.07,19.48,300.85,21.88,226.96,3.5,133.58,7.45,133.58,15.34,226.96
2009-01-01 13:00:00,99.56,728.73,19.63,300.85,4.87,177.07,7.49,177.07,21.13,300.85,15.39,226.96,3.07,133.58,4.81,133.58,16.89,226.96
2009-01-01 14:00:00,78.68,728.73,14.27,300.85,3.83,177.07,5.65,177.07,19.46,300.85,11.12,226.96,2.46,133.58,4.17,133.58,15.43,226.96
2009-01-01 15:00:00,39.83,728.73,6.5,300.85,1.89,177.07,2.65,177.07,13.07,300.85,5.27,226.96,1.23,133.58,1.52,133.58,11.44,226.96
2009-01-01 16:00:00,1.46,728.73,0.3,300.85,0.09,177.07,0.1,177.07,0.3,300.85,0.23,226.96,0.03,133.58,0.05,133.58,0.23,226.96
2009-01-01 17:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 18:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 19:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 20:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 21:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 22:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-01 23:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 00:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 01:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 02:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 03:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 04:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 05:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 06:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 07:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 08:00:00,5.1,728.73,1.09,300.85,0.28,177.07,0.31,177.07,0.93,300.85,0.82,226.96,0.21,133.58,0.21,133.58,0.68,226.96
2009-01-02 09:00:00,61.0,728.73,40.89,300.85,2.92,177.07,8.15,177.07,7.59,300.85,33.27,226.96,2.08,133.58,5.37,133.58,5.99,226.96
2009-01-02 10:00:00,96.23,728.73,39.67,300.85,4.39,177.07,10.98,177.07,12.88,300.85,31.5,226.96,2.86,133.58,6.31,133.58,10.03,226.96
2009-01-02 11:00:00,117.24,728.73,35.38,300.85,5.1,177.07,12.59,177.07,16.58,300.85,27.64,226.96,3.31,133.58,7.0,133.58,12.94,226.96
2009-01-02 12:00:00,110.93,728.73,25.71,300.85,5.04,177.07,8.83,177.07,18.53,300.85,20.02,226.96,3.29,133.58,6.2,133.58,14.57,226.96
2009-01-02 13:00:00,103.83,728.73,20.2,300.85,5.06,177.07,7.9,177.07,22.1,300.85,15.71,226.96,3.18,133.58,5.05,133.58,17.61,226.96
2009-01-02 14:00:00,91.32,728.73,15.46,300.85,4.3,177.07,6.93,177.07,22.76,300.85,12.07,226.96,2.67,133.58,5.26,133.58,17.79,226.96
2009-01-02 15:00:00,47.37,728.73,8.02,300.85,2.3,177.07,3.14,177.07,14.48,300.85,6.35,226.96,1.52,133.58,1.95,133.58,12.35,226.96
2009-01-02 16:00:00,1.46,728.73,0.3,300.85,0.09,177.07,0.1,177.07,0.3,300.85,0.23,226.96,0.03,133.58,0.05,133.58,0.23,226.96
2009-01-02 17:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 18:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 19:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 20:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 21:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 22:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-02 23:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-03 00:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-03 01:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-03 02:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
2009-01-03 03:00:00,0.0,728.73,0.0,300.85,0.0,177.07,0.0,177.07,0.0,300.85,0.0,226.96,0.0,133.58,0.0,133.58,0.0,226.96
