Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 01:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 02:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 03:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 04:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 05:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 06:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 07:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 08:00:00,3.99,998.52,0.33,280.37,0.42,287.98,0.33,287.92,0.28,280.27,0.22,211.51,0.3,217.24,0.25,217.2,0.21,211.43
2009-01-01 09:00:00,70.54,998.52,14.2,280.37,6.05,287.98,15.14,287.92,3.9,280.27,9.67,211.51,4.69,217.24,10.45,217.2,3.17,211.43
2009-01-01 10:00:00,128.38,998.52,23.9,280.37,10.57,287.98,26.51,287.92,6.92,280.27,18.08,211.51,8.08,217.24,18.15,217.2,5.58,211.43
2009-01-01 11:00:00,173.34,998.52,27.04,280.37,12.94,287.98,35.6,287.92,9.02,280.27,19.59,211.51,9.91,217.24,26.12,217.2,7.23,211.43
2009-01-01 12:00:00,179.25,998.52,17.39,280.37,13.52,287.98,33.69,287.92,10.18,280.27,12.29,211.51,10.34,217.24,24.24,217.2,8.2,211.43
2009-01-01 13:00:00,149.55,998.52,11.84,280.37,11.8,287.98,24.17,287.92,11.52,280.27,8.42,211.51,9.12,217.24,16.63,217.2,9.43,211.43
2009-01-01 14:00:00,107.03,998.52,8.21,280.37,9.15,287.98,13.62,287.92,7.21,280.27,5.86,211.51,7.08,217.24,10.23,217.2,6.51,211.43
2009-01-01 15:00:00,50.47,998.52,3.66,280.37,4.37,287.98,6.1,287.92,2.79,280.27,2.63,211.51,3.43,217.24,4.42,217.2,2.49,211.43
2009-01-01 16:00:00,2.0,998.52,0.23,280.37,0.29,287.98,0.17,287.92,0.1,280.27,0.15,211.51,0.22,217.24,0.14,217.2,0.08,211.43
2009-01-01 17:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 18:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 19:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 20:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 21:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 22:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-01 23:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-02 00:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-02 01:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-02 02:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-02 03:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-02 04:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-02 05:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
2009-01-02 06:00:00,0.0,998.52,0.0,280.37,0.0,287.98,0.0,287.92,0.0,280.27,0.0,211.51,0.0,217.24,0.0,217.2,0.0,211.43
