Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,521.53,0.0,275.73,0.0,265.56,0.0,265.65,0.0,275.73,0.0,73.29,0.0,70.59,0.0,70.62,0.0,73.3
2009-01-01 01:00:00,0.0,521.53,0.0,275.73,0.0,265.56,0.0,265.65,0.0,275.73,0.0,73.29,0.0,70.59,0.0,70.62,0.0,73.3
2009-01-01 02:00:00,0.0,521.53,0.0,275.73,0.0,265.56,0.0,265.65,0.0,275.73,0.0,73.29,0.0,70.59,0.0,70.62,0.0,73.3
2009-01-01 03:00:00,0.0,521.53,0.0,275.73,0.0,265.56,0.0,265.65,0.0,275.73,0.0,73.29,0.0,70.59,0.0,70.62,0.0,73.3
2009-01-01 04:00:00,0.0,521.53,0.0,275.73,0.0,265.56,0.0,265.65,0.0,275.73,0.0,73.29,0.0,70.59,0.0,70.62,0.0,73.3
2009-01-01 05:00:00,0.0,521.53,0.0,275.73,0.0,265.56,0.0,265.65,0.0,275.73,0.0,73.29,0.0,70.59,0.0,70.62,0.0,73.3
2009-01-01 06:00:00,0.0,521.53,0.0,275.73,0.0,265.56,0.0,265.65,0.0,275.73,0.0,73.29,0.0,70.59,0.0,70.62,0.0,73.3
2009-01-01 07:00:00,0.0,521.53,0.0,275.73,0.0,265.56,0.0,265.65,0.0,275.73,0.0,73.29,0.0,70.59,0.0,70.62,0.0,73.3
2009-01-01 08:00:00,2.09,521.53,0.43,275.73,0.53,265.56,0.33,265.65,0.28,275.73,0.12,73.29,0.14,70.59,0.1,70.62,0.07,73.3
2009-01-01 09:00:00,35.71,521.53,15.97,275.73,6.91,265.56,9.65,265.65,3.46,275.73,4.95,73.29,1.89,70.59,2.92,70.62,1.0,73.3
2009-01-01 10:00:00,64.95,521.53,23.37,275.73,11.96,265.56,17.16,265.65,6.23,275.73,6.96,73.29,3.23,70.59,5.17,70.62,1.73,73.3
2009-01-01 11:00:00,88.09,521.53,26.17,275.73,14.68,265.56,25.87,265.65,8.46,275.73,8.21,73.29,3.97,70.59,8.42,70.62,2.35,73.3
2009-01-01 12:00:00,90.41,521.53,18.66,275.73,15.25,265.56,26.06,265.65,9.75,275.73,5.51,73.29,4.11,70.59,8.42,70.62,2.71,73.3
2009-01-01 13:00:00,75.1,521.53,13.72,275.73,13.28,265.56,20.65,265.65,11.5,275.73,4.06,73.29,3.61,70.59,6.68,70.62,3.27,73.3
