Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 01:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 02:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 03:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 04:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 05:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 06:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 07:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 08:00:00,2.8,699.39,0.37,276.78,0.2,184.69,0.2,184.68,0.35,276.88,0.25,208.8,0.17,139.33,0.14,139.32,0.25,208.87
2009-01-01 09:00:00,45.68,699.39,8.57,276.78,2.55,184.69,3.51,184.68,4.92,276.88,5.35,208.8,2.15,139.33,2.87,139.32,3.84,208.87
2009-01-01 10:00:00,80.81,699.39,14.17,276.78,4.39,184.69,6.69,184.68,8.87,276.88,10.44,208.8,3.62,139.33,5.63,139.32,6.81,208.87
2009-01-01 11:00:00,103.01,699.39,13.3,276.78,5.25,184.69,8.65,184.68,12.39,276.88,10.06,208.8,4.26,139.33,7.22,139.32,9.52,208.87
2009-01-01 12:00:00,125.15,699.39,13.15,276.78,5.75,184.69,9.88,184.68,14.88,276.88,9.94,208.8,4.68,139.33,8.14,139.32,11.36,208.87
2009-01-01 13:00:00,105.1,699.39,10.13,276.78,5.05,184.69,9.63,184.68,17.72,276.88,7.48,208.8,4.07,139.33,7.61,139.32,13.53,208.87
2009-01-01 14:00:00,76.27,699.39,7.46,276.78,3.85,184.69,8.68,184.68,16.1,276.88,5.51,208.8,3.18,139.33,6.1,139.32,12.24,208.87
2009-01-01 15:00:00,37.53,699.39,3.41,276.78,1.81,184.69,5.06,184.68,11.32,276.88,2.46,208.8,1.59,139.33,3.09,139.32,8.69,208.87
2009-01-01 16:00:00,1.4,699.39,0.22,276.78,0.07,184.69,0.16,184.68,0.28,276.88,0.13,208.8,0.06,139.33,0.11,139.32,0.21,208.87
2009-01-01 17:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 18:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 19:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 20:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
2009-01-01 21:00:00,0.0,699.39,0.0,276.78,0.0,184.69,0.0,184.68,0.0,276.88,0.0,208.8,0.0,139.33,0.0,139.32,0.0,208.87
