Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2005-01-01 00:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 01:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 02:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 03:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 04:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 05:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 06:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 07:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 08:00:00,2.5,624.66,0.83,431.13,0.86,431.13,0.86,431.13,0.86,431.13,0.39,193.7,0.39,193.7,0.39,193.7,0.39,193.7
2005-01-01 09:00:00,44.35,624.66,47.56,431.13,13.71,431.13,53.92,431.13,14.11,431.13,22.08,193.7,6.12,193.7,24.21,193.7,6.25,193.7
2005-01-01 10:00:00,81.43,624.66,55.77,431.13,23.23,431.13,82.25,431.13,25.25,431.13,25.76,193.7,10.4,193.7,36.83,193.7,11.15,193.7
2005-01-01 11:00:00,111.19,624.66,55.96,431.13,27.83,431.13,119.21,431.13,33.34,431.13,25.68,193.7,12.4,193.7,53.32,193.7,14.67,193.7
2005-01-01 12:00:00,113.06,624.66,40.62,431.13,29.21,431.13,115.66,431.13,40.79,431.13,18.65,193.7,13.01,193.7,51.61,193.7,17.99,193.7
2005-01-01 13:00:00,94.32,624.66,31.19,431.13,26.26,431.13,92.77,431.13,48.18,431.13,14.25,193.7,11.73,193.7,41.23,193.7,21.28,193.7
2005-01-01 14:00:00,68.09,624.66,22.6,431.13,21.14,431.13,64.01,431.13,45.29,431.13,10.38,193.7,9.44,193.7,28.5,193.7,20.06,193.7
2005-01-01 15:00:00,34.98,624.66,11.15,431.13,11.17,431.13,46.97,431.13,44.89,431.13,5.15,193.7,5.01,193.7,21.2,193.7,20.37,193.7
2005-01-01 16:00:00,1.25,624.66,0.42,431.13,0.43,431.13,0.43,431.13,0.43,431.13,0.19,193.7,0.19,193.7,0.19,193.7,0.19,193.7
2005-01-01 17:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 18:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 19:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 20:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 21:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 22:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-01 23:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-02 00:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-02 01:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
2005-01-02 02:00:00,0.0,624.66,0.0,431.13,0.0,431.13,0.0,431.13,0.0,431.13,0.0,193.7,0.0,193.7,0.0,193.7,0.0,193.7
