Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2005-01-01 00:00:00,0.0,624.66,0.0,499.86,0.0,499.86,0.0,499.86,0.0,499.86,0.0,124.97,0.0,124.97,0.0,124.97,0.0,124.97
2005-01-01 01:00:00,0.0,624.66,0.0,499.86,0.0,499.86,0.0,499.86,0.0,499.86,0.0,124.97,0.0,124.97,0.0,124.97,0.0,124.97
2005-01-01 02:00:00,0.0,624.66,0.0,499.86,0.0,499.86,0.0,499.86,0.0,499.86,0.0,124.97,0.0,124.97,0.0,124.97,0.0,124.97
2005-01-01 03:00:00,0.0,624.66,0.0,499.86,0.0,499.86,0.0,499.86,0.0,499.86,0.0,124.97,0.0,124.97,0.0,124.97,0.0,124.97
2005-01-01 04:00:00,0.0,624.66,0.0,499.86,0.0,499.86,0.0,499.86,0.0,499.86,0.0,124.97,0.0,124.97,0.0,124.97,0.0,124.97
2005-01-01 05:00:00,0.0,624.66,0.0,499.86,0.0,499.86,0.0,499.86,0.0,499.86,0.0,124.97,0.0,124.97,0.0,124.97,0.0,124.97
2005-01-01 06:00:00,0.0,624.66,0.0,499.86,0.0,499.86,0.0,499.86,0.0,499.86,0.0,124.97,0.0,124.97,0.0,124.97,0.0,124.97
2005-01-01 07:00:00,0.0,624.66,0.0,499.86,0.0,499.86,0.0,499.86,0.0,499.86,0.0,124.97,0.0,124.97,0.0,124.97,0.0,124.97
2005-01-01 08:00:00,2.5,624.66,1.0,499.86,1.0,499.86,1.0,499.86,1.0,499.86,0.25,124.97,0.25,124.97,0.25,124.97,0.25,124.97
2005-01-01 09:00:00,44.48,624.66,55.26,499.86,15.8,499.86,61.74,499.86,15.99,499.86,14.16,124.97,3.93,124.97,15.59,124.97,3.98,124.97
2005-01-01 10:00:00,81.4,624.66,66.62,499.86,26.44,499.86,94.82,499.86,28.83,499.86,16.55,124.97,6.57,124.97,23.74,124.97,7.12,124.97
2005-01-01 11:00:00,111.19,624.66,66.87,499.86,31.72,499.86,137.66,499.86,38.13,499.86,16.55,124.97,7.82,124.97,34.37,124.97,9.44,124.97
