Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2005-01-01 00:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 01:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 02:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 03:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 04:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 05:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 06:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 07:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 08:00:00,2.5,624.66,0.72,374.9,0.75,374.9,0.75,374.9,0.75,374.9,0.46,249.93,0.5,249.93,0.5,249.93,0.5,249.93
2005-01-01 09:00:00,44.92,624.66,42.12,374.9,11.8,374.9,48.05,374.9,12.37,374.9,28.03,249.93,7.89,249.93,31.31,249.93,8.14,249.93
2005-01-01 10:00:00,81.83,624.66,49.23,374.9,20.06,374.9,73.18,374.9,22.06,374.9,32.17,249.93,13.28,249.93,47.42,249.93,14.42,249.93
2005-01-01 11:00:00,111.19,624.66,49.32,374.9,24.06,374.9,105.9,374.9,29.09,374.9,32.03,249.93,15.96,249.93,68.91,249.93,19.03,249.93
2005-01-01 12:00:00,113.06,624.66,35.78,374.9,25.16,374.9,103.8,374.9,35.81,374.9,23.03,249.93,16.57,249.93,67.48,249.93,23.39,249.93
2005-01-01 13:00:00,94.32,624.66,27.46,374.9,22.56,374.9,83.9,374.9,42.6,374.9,17.78,249.93,14.92,249.93,54.52,249.93,27.85,249.93
2005-01-01 14:00:00,68.76,624.66,19.94,374.9,18.16,374.9,58.32,374.9,40.25,374.9,12.82,249.93,12.0,249.93,37.74,249.93,26.24,249.93
2005-01-01 15:00:00,35.5,624.66,9.86,374.9,9.64,374.9,45.76,374.9,40.31,374.9,6.43,249.93,6.36,249.93,29.88,249.93,26.64,249.93
2005-01-01 16:00:00,1.25,624.66,0.36,374.9,0.37,374.9,0.37,374.9,0.37,374.9,0.25,249.93,0.25,249.93,0.25,249.93,0.25,249.93
2005-01-01 17:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 18:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 19:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 20:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 21:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 22:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-01 23:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-02 00:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-02 01:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-02 02:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-02 03:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-02 04:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-02 05:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-02 06:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-02 07:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
2005-01-02 08:00:00,4.37,624.66,1.46,374.9,1.48,374.9,1.5,374.9,1.46,374.9,0.96,249.93,1.0,249.93,1.0,249.93,0.96,249.93
2005-01-02 09:00:00,52.32,624.66,61.03,374.9,12.49,374.9,70.12,374.9,13.16,374.9,40.95,249.93,8.35,249.93,45.95,249.93,8.64,249.93
2005-01-02 10:00:00,83.7,624.66,52.42,374.9,19.64,374.9,79.42,374.9,21.64,374.9,34.42,249.93,13.03,249.93,51.56,249.93,14.17,249.93
2005-01-02 11:00:00,102.97,624.66,45.39,374.9,23.76,374.9,91.25,374.9,28.68,374.9,29.42,249.93,15.67,249.93,59.16,249.93,18.78,249.93
2005-01-02 12:00:00,99.32,624.66,33.67,374.9,23.81,374.9,84.57,374.9,33.5,374.9,21.64,249.93,15.75,249.93,54.74,249.93,21.89,249.93
2005-01-02 13:00:00,100.08,624.66,28.3,374.9,23.22,374.9,90.98,374.9,45.01,374.9,18.28,249.93,15.39,249.93,59.27,249.93,29.49,249.93
2005-01-02 14:00:00,79.96,624.66,21.51,374.9,19.63,374.9,72.71,374.9,48.81,374.9,13.96,249.93,13.0,249.93,47.31,249.93,31.92,249.93
2005-01-02 15:00:00,41.85,624.66,11.63,374.9,11.29,374.9,44.61,374.9,39.34,374.9,7.5,249.93,7.53,249.93,29.03,249.93,25.96,249.93
2005-01-02 16:00:00,1.25,624.66,0.36,374.9,0.37,374.9,0.37,374.9,0.37,374.9,0.25,249.93,0.25,249.93,0.25,249.93,0.25,249.93
2005-01-02 17:00:00,0.0,624.66,0.0,374.9,0.0,374.9,0.0,374.9,0.0,374.9,0.0,249.93,0.0,249.93,0.0,249.93,0.0,249.93
