Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,1298.43,0.0,97.09,0.0,141.53,0.0,141.53,0.0,97.09,0.0,25.81,0.0,37.62,0.0,37.62,0.0,25.81
2009-01-01 01:00:00,0.0,1298.43,0.0,97.09,0.0,141.53,0.0,141.53,0.0,97.09,0.0,25.81,0.0,37.62,0.0,37.62,0.0,25.81
2009-01-01 02:00:00,0.0,1298.43,0.0,97.09,0.0,141.53,0.0,141.53,0.0,97.09,0.0,25.81,0.0,37.62,0.0,37.62,0.0,25.81
2009-01-01 03:00:00,0.0,1298.43,0.0,97.09,0.0,141.53,0.0,141.53,0.0,97.09,0.0,25.81,0.0,37.62,0.0,37.62,0.0,25.81
2009-01-01 04:00:00,0.0,1298.43,0.0,97.09,0.0,141.53,0.0,141.53,0.0,97.09,0.0,25.81,0.0,37.62,0.0,37.62,0.0,25.81
2009-01-01 05:00:00,0.0,1298.43,0.0,97.09,0.0,141.53,0.0,141.53,0.0,97.09,0.0,25.81,0.0,37.62,0.0,37.62,0.0,25.81
2009-01-01 06:00:00,0.0,1298.43,0.0,97.09,0.0,141.53,0.0,141.53,0.0,97.09,0.0,25.81,0.0,37.62,0.0,37.62,0.0,25.81
2009-01-01 07:00:00,0.0,1298.43,0.0,97.09,0.0,141.53,0.0,141.53,0.0,97.09,0.0,25.81,0.0,37.62,0.0,37.62,0.0,25.81
2009-01-01 08:00:00,5.19,1298.43,0.16,97.09,0.27,141.53,0.18,141.53,0.1,97.09,0.05,25.81,0.08,37.62,0.04,37.62,0.03,25.81
2009-01-01 09:00:00,76.28,1298.43,2.6,97.09,3.93,141.53,3.82,141.53,1.22,97.09,0.7,25.81,1.05,37.62,1.05,37.62,0.33,25.81
2009-01-01 10:00:00,154.15,1298.43,4.9,97.09,6.81,141.53,7.97,141.53,2.3,97.09,1.29,25.81,1.83,37.62,1.99,37.62,0.61,25.81
2009-01-01 11:00:00,210.15,1298.43,8.01,97.09,8.11,141.53,13.86,141.53,2.88,97.09,2.35,25.81,2.19,37.62,2.52,37.62,0.76,25.81
2009-01-01 12:00:00,214.84,1298.43,6.69,97.09,8.5,141.53,13.46,141.53,3.13,97.09,1.76,25.81,2.26,37.62,2.63,37.62,0.79,25.81
2009-01-01 13:00:00,179.71,1298.43,4.82,97.09,7.6,141.53,9.05,141.53,3.04,97.09,1.26,25.81,2.04,37.62,2.29,37.62,0.73,25.81
2009-01-01 14:00:00,129.67,1298.43,3.56,97.09,6.02,141.53,6.57,141.53,2.37,97.09,0.95,25.81,1.61,37.62,1.73,37.62,0.55,25.81
2009-01-01 15:00:00,54.75,1298.43,1.67,97.09,2.99,141.53,2.74,141.53,1.02,97.09,0.46,25.81,0.78,37.62,0.71,37.62,0.23,25.81
2009-01-01 16:00:00,2.6,1298.43,0.1,97.09,0.14,141.53,0.14,141.53,0.02,97.09,0.03,25.81,0.04,37.62,0.04,37.62,0.01,25.81
