Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 01:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 02:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 03:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 04:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 05:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 06:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 07:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 08:00:00,3.68,938.79,0.36,208.69,0.13,101.07,0.11,101.07,0.26,208.69,0.11,55.47,0.03,26.87,0.03,26.87,0.06,55.47
2009-01-01 09:00:00,58.9,938.79,12.08,208.69,2.35,101.07,2.63,101.07,3.55,208.69,3.36,55.47,0.59,26.87,0.67,26.87,1.08,55.47
2009-01-01 10:00:00,111.95,938.79,17.85,208.69,4.03,101.07,5.43,101.07,6.51,208.69,4.47,55.47,1.02,26.87,1.37,26.87,1.91,55.47
2009-01-01 11:00:00,153.31,938.79,19.33,208.69,5.14,101.07,8.63,101.07,8.41,208.69,5.58,55.47,1.32,26.87,2.06,26.87,2.41,55.47
2009-01-01 12:00:00,154.99,938.79,14.83,208.69,5.26,101.07,11.3,101.07,8.96,208.69,3.8,55.47,1.34,26.87,3.36,26.87,2.61,55.47
2009-01-01 13:00:00,124.42,938.79,10.77,208.69,4.5,101.07,7.41,101.07,8.15,208.69,2.69,55.47,1.14,26.87,2.58,26.87,2.41,55.47
2009-01-01 14:00:00,83.68,938.79,7.82,208.69,3.35,101.07,4.89,101.07,6.45,208.69,1.94,55.47,0.85,26.87,1.29,26.87,1.89,55.47
2009-01-01 15:00:00,33.51,938.79,3.53,208.69,1.66,101.07,1.89,101.07,2.96,208.69,0.86,55.47,0.42,26.87,0.5,26.87,0.86,55.47
2009-01-01 16:00:00,1.88,938.79,0.21,208.69,0.1,101.07,0.1,101.07,0.16,208.69,0.06,55.47,0.03,26.87,0.03,26.87,0.06,55.47
2009-01-01 17:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 18:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 19:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 20:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 21:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 22:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-01 23:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-02 00:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-02 01:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-02 02:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-02 03:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-02 04:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-02 05:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-02 06:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-02 07:00:00,0.0,938.79,0.0,208.69,0.0,101.07,0.0,101.07,0.0,208.69,0.0,55.47,0.0,26.87,0.0,26.87,0.0,55.47
2009-01-02 08:00:00,6.26,938.79,0.63,208.69,0.23,101.07,0.23,101.07,0.42,208.69,0.17,55.47,0.05,26.87,0.05,26.87,0.11,55.47
