AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,intersection,orientation
8.361067297212816,B1003,srf0,walls,463118.3318814495,-0.9956861207854931,15224837.017454509,0.09278549927190427,2.5000000000000004,-0.0,0,west
5.482718479902504,B1003,srf1,walls,463118.33188144956,-0.9956861207854931,15224837.017454509,0.09278549927190427,2.7581921106773493,-0.0,0,west
5.48271847416427,B1003,srf2,walls,463119.8342236425,-0.9956861207854931,15224853.13916836,0.09278549927190427,1.2581921106773495,-0.0,0,west
8.361067288126847,B1003,srf3,walls,463119.5756283745,-0.9956861207854931,15224850.364168804,0.09278549927190427,1.2581921106773504,-0.0,0,west
5.482718467148867,B1003,srf4,walls,463120.81937529973,-0.9956861207854931,15224863.710883107,0.09278549927190427,2.75819211067735,-0.0,0,west
8.361067277763723,B1003,srf5,walls,463120.81937529997,-0.9956861207854931,15224863.710883107,0.09278549927190427,2.5,-0.0,0,west
8.361067288126915,B1003,srf6,walls,463119.5756283744,-0.9956861207854931,15224850.364168804,0.09278549927190427,3.7418078893226507,-0.0,0,west
5.482718474164289,B1003,srf7,walls,463119.83422364265,-0.9956861207854931,15224853.13916836,0.09278549927190427,3.74180788932265,-0.0,0,west
8.36106729721282,B1003,srf8,walls,463118.3318814494,-0.9956861207854931,15224837.017454509,0.09278549927190427,5.5,-0.0,0,west
5.482718479902494,B1003,srf9,walls,463118.33188144927,-0.9956861207854931,15224837.017454509,0.09278549927190427,5.24180788932265,-0.0,0,west
5.482718474164291,B1003,srf10,walls,463119.31703310716,-0.9956861207854931,15224847.589169256,0.09278549927190427,4.25819211067735,-0.0,0,west
5.482718467148867,B1003,srf11,walls,463120.8193752999,-0.9956861207854931,15224863.710883107,0.09278549927190427,5.24180788932265,-0.0,0,west
8.361067288126886,B1003,srf12,walls,463119.57562837465,-0.9956861207854931,15224850.364168804,0.09278549927190427,4.25819211067735,-0.0,0,west
8.361067277763725,B1003,srf13,walls,463120.81937529997,-0.9956861207854931,15224863.710883107,0.09278549927190427,5.5,-0.0,0,west
8.361067288126918,B1003,srf14,walls,463119.5756283744,-0.9956861207854931,15224850.364168804,0.09278549927190427,6.741807889322651,-0.0,0,west
5.482718474164324,B1003,srf15,walls,463119.83422364265,-0.9956861207854931,15224853.13916836,0.09278549927190427,6.741807889322649,-0.0,0,west
8.361067297212816,B1003,srf16,walls,463118.3318814495,-0.9956861207854931,15224837.017454509,0.09278549927190427,8.5,-0.0,0,west
5.482718479902501,B1003,srf17,walls,463118.33188144956,-0.9956861207854931,15224837.017454509,0.09278549927190427,8.75819211067735,-0.0,0,west
5.482718474164291,B1003,srf18,walls,463119.31703310716,-0.9956861207854931,15224847.589169256,0.09278549927190427,7.25819211067735,-0.0,0,west
5.482718467148867,B1003,srf19,walls,463120.8193753001,-0.9956861207854931,15224863.710883107,0.09278549927190427,8.24180788932265,-0.0,0,west
8.361067288126886,B1003,srf20,walls,463119.57562837465,-0.9956861207854931,15224850.364168804,0.09278549927190427,7.25819211067735,-0.0,0,west
8.361067277763725,B1003,srf21,walls,463120.81937529997,-0.9956861207854931,15224863.710883107,0.09278549927190427,8.5,-0.0,0,west
8.361067288126918,B1003,srf22,walls,463119.5756283744,-0.9956861207854931,15224850.364168804,0.09278549927190427,9.74180788932265,-0.0,0,west
5.482718474164297,B1003,srf23,walls,463119.83422364265,-0.9956861207854931,15224853.13916836,0.09278549927190427,9.741807889322649,-0.0,0,west
8.361067297212816,B1003,srf24,walls,463118.3318814495,-0.9956861207854931,15224837.017454509,0.09278549927190427,11.5,-0.0,0,west
5.482718479902501,B1003,srf25,walls,463118.33188144956,-0.9956861207854931,15224837.017454509,0.09278549927190427,11.75819211067735,-0.0,0,west
5.482718474164291,B1003,srf26,walls,463119.31703310716,-0.9956861207854931,15224847.589169256,0.09278549927190427,10.25819211067735,-0.0,0,west
5.482718467148867,B1003,srf27,walls,463120.8193753001,-0.9956861207854931,15224863.710883107,0.09278549927190427,11.24180788932265,-0.0,0,west
8.361067288126886,B1003,srf28,walls,463119.57562837465,-0.9956861207854931,15224850.364168804,0.09278549927190427,10.25819211067735,-0.0,0,west
8.361067277763725,B1003,srf29,walls,463120.81937529997,-0.9956861207854931,15224863.710883107,0.09278549927190427,11.5,-0.0,0,west
8.361067288126918,B1003,srf30,walls,463119.5756283744,-0.9956861207854931,15224850.364168804,0.09278549927190427,12.74180788932265,-0.0,0,west
5.482718474164322,B1003,srf31,walls,463119.83422364265,-0.9956861207854931,15224853.13916836,0.09278549927190427,12.741807889322649,-0.0,0,west
8.361067297212816,B1003,srf32,walls,463118.3318814495,-0.9956861207854931,15224837.017454509,0.09278549927190427,14.5,-0.0,0,west
5.482718479902501,B1003,srf33,walls,463118.33188144956,-0.9956861207854931,15224837.017454509,0.09278549927190427,14.75819211067735,-0.0,0,west
5.482718474164291,B1003,srf34,walls,463119.31703310716,-0.9956861207854931,15224847.589169256,0.09278549927190427,13.25819211067735,-0.0,0,west
5.482718467148867,B1003,srf35,walls,463120.8193753001,-0.9956861207854931,15224863.710883107,0.09278549927190427,14.24180788932265,-0.0,0,west
8.361067288126886,B1003,srf36,walls,463119.57562837465,-0.9956861207854931,15224850.364168804,0.09278549927190427,13.25819211067735,-0.0,0,west
8.361067277763725,B1003,srf37,walls,463120.81937529997,-0.9956861207854931,15224863.710883107,0.09278549927190427,14.5,-0.0,0,west
8.361067288126918,B1003,srf38,walls,463119.5756283744,-0.9956861207854931,15224850.364168804,0.09278549927190427,15.74180788932265,-0.0,0,west
5.482718474164322,B1003,srf39,walls,463119.83422364265,-0.9956861207854931,15224853.13916836,0.09278549927190427,15.741807889322649,-0.0,0,west
8.358208591045495,B1003,srf40,walls,463142.3477768424,0.9956836975720353,15224861.708969474,-0.09281149922978192,2.5,-0.0,0,east
5.480843900907386,B1003,srf41,walls,463142.3477768424,0.9956836975720353,15224861.708969472,-0.09281149922978192,2.241807889322649,-0.0,0,east
5.480843893594445,B1003,srf42,walls,463140.84552747745,0.9956836975720353,15224845.592806973,-0.09281149922978192,1.25819211067735,-0.0,0,east
8.35820857942298,B1003,srf43,walls,463141.1041067675,0.9956836975720353,15224848.366850985,-0.09281149922978192,1.2581921106773497,-0.0,0,east
5.480843884489394,B1003,srf44,walls,463139.8604366915,0.9956836975720353,15224835.02473249,-0.09281149922978192,2.758192110677351,-0.0,0,east
8.358208566008331,B1003,srf45,walls,463139.8604366917,0.9956836975720353,15224835.02473249,-0.09281149922978192,2.5,-0.0,0,east
8.358208579422982,B1003,srf46,walls,463141.1041067673,0.9956836975720353,15224848.366850985,-0.09281149922978192,3.74180788932265,-0.0,0,east
5.480843893594447,B1003,srf47,walls,463140.8455274775,0.9956836975720353,15224845.592806973,-0.09281149922978192,3.74180788932265,-0.0,0,east
8.358208591045493,B1003,srf48,walls,463142.3477768424,0.9956836975720353,15224861.708969474,-0.09281149922978192,5.5,-0.0,0,east
5.480843900907384,B1003,srf49,walls,463142.3477768424,0.9956836975720353,15224861.708969472,-0.09281149922978192,5.241807889322649,-0.0,0,east
5.480843893594469,B1003,srf50,walls,463141.36268605664,0.9956836975720353,15224851.140894989,-0.09281149922978192,4.25819211067735,-0.0,0,east
5.480843884489403,B1003,srf51,walls,463139.8604366915,0.9956836975720353,15224835.02473249,-0.09281149922978192,5.241807889322651,-0.0,0,east
8.358208579422964,B1003,srf52,walls,463141.10410676745,0.9956836975720353,15224848.366850985,-0.09281149922978192,4.25819211067735,-0.0,0,east
8.35820856600833,B1003,srf53,walls,463139.8604366916,0.9956836975720353,15224835.02473249,-0.09281149922978192,5.499999999999999,-0.0,0,east
8.358208579423,B1003,srf54,walls,463141.1041067673,0.9956836975720353,15224848.366850985,-0.09281149922978192,6.74180788932265,-0.0,0,east
5.480843893594449,B1003,srf55,walls,463140.8455274775,0.9956836975720353,15224845.592806973,-0.09281149922978192,6.74180788932265,-0.0,0,east
8.358208591045493,B1003,srf56,walls,463142.3477768424,0.9956836975720353,15224861.708969474,-0.09281149922978192,8.5,-0.0,0,east
5.480843900907384,B1003,srf57,walls,463142.3477768424,0.9956836975720353,15224861.708969472,-0.09281149922978192,8.241807889322649,-0.0,0,east
5.480843893594468,B1003,srf58,walls,463141.36268605664,0.9956836975720353,15224851.140894989,-0.09281149922978192,7.25819211067735,-0.0,0,east
5.480843884489403,B1003,srf59,walls,463139.8604366915,0.9956836975720353,15224835.02473249,-0.09281149922978192,8.24180788932265,-0.0,0,east
8.358208579422964,B1003,srf60,walls,463141.10410676745,0.9956836975720353,15224848.366850985,-0.09281149922978192,7.25819211067735,-0.0,0,east
8.35820856600833,B1003,srf61,walls,463139.8604366916,0.9956836975720353,15224835.02473249,-0.09281149922978192,8.5,-0.0,0,east
8.358208579423,B1003,srf62,walls,463141.1041067673,0.9956836975720353,15224848.366850985,-0.09281149922978192,9.741807889322649,-0.0,0,east
5.4808438935944475,B1003,srf63,walls,463140.8455274775,0.9956836975720353,15224845.592806973,-0.09281149922978192,9.74180788932265,-0.0,0,east
8.358208591045493,B1003,srf64,walls,463142.3477768424,0.9956836975720353,15224861.708969474,-0.09281149922978192,11.5,-0.0,0,east
5.480843900907384,B1003,srf65,walls,463142.3477768424,0.9956836975720353,15224861.708969472,-0.09281149922978192,11.241807889322649,-0.0,0,east
5.480843893594468,B1003,srf66,walls,463141.36268605664,0.9956836975720353,15224851.140894989,-0.09281149922978192,10.25819211067735,-0.0,0,east
5.480843884489403,B1003,srf67,walls,463139.8604366915,0.9956836975720353,15224835.02473249,-0.09281149922978192,11.24180788932265,-0.0,0,east
8.358208579422964,B1003,srf68,walls,463141.10410676745,0.9956836975720353,15224848.366850985,-0.09281149922978192,10.25819211067735,-0.0,0,east
8.35820856600833,B1003,srf69,walls,463139.8604366916,0.9956836975720353,15224835.02473249,-0.09281149922978192,11.5,-0.0,0,east
8.358208579423,B1003,srf70,walls,463141.1041067673,0.9956836975720353,15224848.366850985,-0.09281149922978192,12.741807889322649,-0.0,0,east
5.480843893594449,B1003,srf71,walls,463140.8455274775,0.9956836975720353,15224845.592806973,-0.09281149922978192,12.741807889322649,-0.0,0,east
8.358208591045493,B1003,srf72,walls,463142.3477768424,0.9956836975720353,15224861.708969474,-0.09281149922978192,14.5,-0.0,0,east
5.480843900907384,B1003,srf73,walls,463142.3477768424,0.9956836975720353,15224861.708969472,-0.09281149922978192,14.241807889322649,-0.0,0,east
5.480843893594469,B1003,srf74,walls,463141.36268605664,0.9956836975720353,15224851.140894989,-0.09281149922978192,13.25819211067735,-0.0,0,east
5.480843884489403,B1003,srf75,walls,463139.8604366915,0.9956836975720353,15224835.02473249,-0.09281149922978192,14.24180788932265,-0.0,0,east
8.358208579422964,B1003,srf76,walls,463141.10410676745,0.9956836975720353,15224848.366850985,-0.09281149922978192,13.25819211067735,-0.0,0,east
8.35820856600833,B1003,srf77,walls,463139.8604366916,0.9956836975720353,15224835.02473249,-0.09281149922978192,14.5,-0.0,0,east
8.358208579423,B1003,srf78,walls,463141.1041067673,0.9956836975720353,15224848.366850985,-0.09281149922978192,15.741807889322649,-0.0,0,east
5.4808438935944475,B1003,srf79,walls,463140.8455274775,0.9956836975720353,15224845.592806973,-0.09281149922978192,15.74180788932265,-0.0,0,east
5.577298711915914,B1003,srf80,walls,463122.9399596821,0.09263370425564095,15224866.322696527,0.9957002545123098,2.5,-0.0,0,north
3.6572793435057367,B1003,srf81,walls,463122.93995968235,0.09263370425564095,15224866.322696531,0.9957002545123098,2.24180788932265,-0.0,0,north
3.6572793434516835,B1003,srf82,walls,463133.69419561524,0.09263370425564095,15224865.322189929,0.9957002545123098,1.25819211067735,-0.0,0,north
3.6572793435070503,B1003,srf83,walls,463140.74621971586,0.09263370425564095,15224864.666113878,0.9957002545123098,2.24180788932265,-0.0,0,north
5.577298711862213,B1003,srf84,walls,463131.84308969876,0.09263370425564095,15224865.494405199,0.9957002545123098,1.2581921106773497,-0.0,0,north
5.577298711917906,B1003,srf85,walls,463140.7462197158,0.09263370425564095,15224864.666113876,0.9957002545123098,2.5,-0.0,0,north
5.577298711862208,B1003,srf86,walls,463131.84308969893,0.09263370425564095,15224865.4944052,0.9957002545123098,3.74180788932265,-0.0,0,north
3.6572793434516773,B1003,srf87,walls,463133.69419561524,0.09263370425564095,15224865.322189929,0.9957002545123098,3.74180788932265,-0.0,0,north
5.5772987119159145,B1003,srf88,walls,463122.9399596821,0.09263370425564095,15224866.322696527,0.9957002545123098,5.5,-0.0,0,north
3.6572793435057322,B1003,srf89,walls,463122.939959682,0.09263370425564095,15224866.322696527,0.9957002545123098,5.75819211067735,-0.0,0,north
3.657279343451686,B1003,srf90,walls,463133.69419561524,0.09263370425564095,15224865.322189929,0.9957002545123098,4.25819211067735,-0.0,0,north
3.657279343507041,B1003,srf91,walls,463140.74621971603,0.09263370425564095,15224864.66611388,0.9957002545123098,5.24180788932265,-0.0,0,north
5.577298711862208,B1003,srf92,walls,463131.84308969876,0.09263370425564095,15224865.494405199,0.9957002545123098,4.25819211067735,-0.0,0,north
5.577298711917906,B1003,srf93,walls,463140.7462197158,0.09263370425564095,15224864.666113876,0.9957002545123098,5.5,-0.0,0,north
5.577298711862212,B1003,srf94,walls,463131.84308969893,0.09263370425564095,15224865.4944052,0.9957002545123098,6.74180788932265,-0.0,0,north
3.6572793434516813,B1003,srf95,walls,463133.69419561524,0.09263370425564095,15224865.322189929,0.9957002545123098,6.74180788932265,-0.0,0,north
5.577298711915914,B1003,srf96,walls,463122.9399596821,0.09263370425564095,15224866.322696527,0.9957002545123098,8.5,-0.0,0,north
3.657279343505736,B1003,srf97,walls,463122.9399596822,0.09263370425564095,15224866.322696527,0.9957002545123098,8.24180788932265,-0.0,0,north
3.657279343451686,B1003,srf98,walls,463133.69419561524,0.09263370425564095,15224865.322189929,0.9957002545123098,7.25819211067735,-0.0,0,north
3.657279343507042,B1003,srf99,walls,463140.74621971603,0.09263370425564095,15224864.66611388,0.9957002545123098,8.24180788932265,-0.0,0,north
5.577298711862221,B1003,srf100,walls,463131.84308969876,0.09263370425564095,15224865.494405199,0.9957002545123098,7.25819211067735,-0.0,0,north
5.577298711917906,B1003,srf101,walls,463140.7462197158,0.09263370425564095,15224864.666113876,0.9957002545123098,8.5,-0.0,0,north
5.577298711862212,B1003,srf102,walls,463131.84308969893,0.09263370425564095,15224865.4944052,0.9957002545123098,9.741807889322649,-0.0,0,north
3.6572793434516813,B1003,srf103,walls,463133.69419561524,0.09263370425564095,15224865.322189929,0.9957002545123098,9.74180788932265,-0.0,0,north
5.577298711915914,B1003,srf104,walls,463122.9399596821,0.09263370425564095,15224866.322696527,0.9957002545123098,11.5,-0.0,0,north
3.657279343505736,B1003,srf105,walls,463122.9399596822,0.09263370425564095,15224866.322696527,0.9957002545123098,11.24180788932265,-0.0,0,north
3.657279343451686,B1003,srf106,walls,463133.69419561524,0.09263370425564095,15224865.322189929,0.9957002545123098,10.25819211067735,-0.0,0,north
3.657279343507041,B1003,srf107,walls,463140.74621971603,0.09263370425564095,15224864.66611388,0.9957002545123098,11.24180788932265,-0.0,0,north
5.577298711862208,B1003,srf108,walls,463131.84308969876,0.09263370425564095,15224865.494405199,0.9957002545123098,10.25819211067735,-0.0,0,north
5.577298711917906,B1003,srf109,walls,463140.7462197158,0.09263370425564095,15224864.666113876,0.9957002545123098,11.5,-0.0,0,north
5.577298711862212,B1003,srf110,walls,463131.84308969893,0.09263370425564095,15224865.4944052,0.9957002545123098,12.741807889322649,-0.0,0,north
3.6572793434516813,B1003,srf111,walls,463133.69419561524,0.09263370425564095,15224865.322189929,0.9957002545123098,12.74180788932265,-0.0,0,north
5.577298711915914,B1003,srf112,walls,463122.9399596821,0.09263370425564095,15224866.322696527,0.9957002545123098,14.5,-0.0,0,north
3.6572793435057367,B1003,srf113,walls,463122.939959682,0.09263370425564095,15224866.322696527,0.9957002545123098,14.24180788932265,-0.0,0,north
