Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,502.17,0.0,187.89,0.0,320.36,0.0,320.35,0.0,188.01,0.0,69.49,0.0,118.49,0.0,118.49,0.0,69.54
2009-01-01 01:00:00,0.0,502.17,0.0,187.89,0.0,320.36,0.0,320.35,0.0,188.01,0.0,69.49,0.0,118.49,0.0,118.49,0.0,69.54
2009-01-01 02:00:00,0.0,502.17,0.0,187.89,0.0,320.36,0.0,320.35,0.0,188.01,0.0,69.49,0.0,118.49,0.0,118.49,0.0,69.54
2009-01-01 03:00:00,0.0,502.17,0.0,187.89,0.0,320.36,0.0,320.35,0.0,188.01,0.0,69.49,0.0,118.49,0.0,118.49,0.0,69.54
2009-01-01 04:00:00,0.0,502.17,0.0,187.89,0.0,320.36,0.0,320.35,0.0,188.01,0.0,69.49,0.0,118.49,0.0,118.49,0.0,69.54
2009-01-01 05:00:00,0.0,502.17,0.0,187.89,0.0,320.36,0.0,320.35,0.0,188.01,0.0,69.49,0.0,118.49,0.0,118.49,0.0,69.54
2009-01-01 06:00:00,0.0,502.17,0.0,187.89,0.0,320.36,0.0,320.35,0.0,188.01,0.0,69.49,0.0,118.49,0.0,118.49,0.0,69.54
2009-01-01 07:00:00,0.0,502.17,0.0,187.89,0.0,320.36,0.0,320.35,0.0,188.01,0.0,69.49,0.0,118.49,0.0,118.49,0.0,69.54
2009-01-01 08:00:00,2.01,502.17,0.38,187.89,0.46,320.36,0.64,320.35,0.29,188.01,0.14,69.49,0.19,118.49,0.24,118.49,0.11,69.54
2009-01-01 09:00:00,33.26,502.17,21.11,187.89,6.74,320.36,35.19,320.35,4.4,188.01,7.77,69.49,2.7,118.49,13.03,118.49,1.59,69.54
