AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,intersection,orientation
9.046742813778986,B1002,srf0,walls,463125.2832805303,-0.9953233260056922,15224921.195811745,0.09659956888602933,2.5,-0.0,0,west
5.932345984652663,B1002,srf1,walls,463125.2832805303,-0.9953233260056922,15224921.195811743,0.09659956888602933,2.7581921106773497,-0.0,0,west
5.932345970058663,B1002,srf2,walls,463128.08540627424,-0.9953233260056922,15224950.067794755,0.09659956888602933,2.2418078893226507,-0.0,0,west
5.932345977797015,B1002,srf3,walls,463126.97564722085,-0.9953233260056922,15224938.633281294,0.09659956888602933,1.25819211067735,-0.0,0,west
9.046742803092519,B1002,srf4,walls,463126.6843434018,-0.9953233260056922,15224935.631803246,0.09659956888602933,1.25819211067735,-0.0,0,west
9.046742791523325,B1002,srf5,walls,463128.08540627436,-0.9953233260056922,15224950.067794753,0.09659956888602933,2.499999999999999,-0.0,0,west
9.046742803092513,B1002,srf6,walls,463126.6843434017,-0.9953233260056922,15224935.631803246,0.09659956888602933,3.74180788932265,-0.0,0,west
5.932345977797011,B1002,srf7,walls,463126.9756472206,-0.9953233260056922,15224938.633281294,0.09659956888602933,3.74180788932265,-0.0,0,west
9.046742813778982,B1002,srf8,walls,463125.28328053054,-0.9953233260056922,15224921.195811745,0.09659956888602933,5.5,-0.0,0,west
5.932345984652665,B1002,srf9,walls,463125.28328053025,-0.9953233260056922,15224921.195811743,0.09659956888602933,5.24180788932265,-0.0,0,west
5.932345977797047,B1002,srf10,walls,463126.3930395835,-0.9953233260056922,15224932.630325204,0.09659956888602933,4.25819211067735,-0.0,0,west
5.9323459700586625,B1002,srf11,walls,463128.0854062744,-0.9953233260056922,15224950.067794755,0.09659956888602933,5.241807889322651,-0.0,0,west
9.046742803092554,B1002,srf12,walls,463126.6843434019,-0.9953233260056922,15224935.631803246,0.09659956888602933,4.25819211067735,-0.0,0,west
9.04674279152333,B1002,srf13,walls,463128.08540627436,-0.9953233260056922,15224950.067794753,0.09659956888602933,5.499999999999999,-0.0,0,west
9.046742803092519,B1002,srf14,walls,463126.6843434017,-0.9953233260056922,15224935.631803246,0.09659956888602933,6.74180788932265,-0.0,0,west
5.932345977797017,B1002,srf15,walls,463126.9756472206,-0.9953233260056922,15224938.633281294,0.09659956888602933,6.74180788932265,-0.0,0,west
9.046742813778993,B1002,srf16,walls,463125.2832805303,-0.9953233260056922,15224921.195811745,0.09659956888602933,8.5,-0.0,0,west
5.932345984652651,B1002,srf17,walls,463125.2832805303,-0.9953233260056922,15224921.195811743,0.09659956888602933,8.75819211067735,-0.0,0,west
5.932345977797047,B1002,srf18,walls,463126.3930395835,-0.9953233260056922,15224932.630325204,0.09659956888602933,7.25819211067735,-0.0,0,west
5.9323459700586625,B1002,srf19,walls,463128.0854062744,-0.9953233260056922,15224950.067794755,0.09659956888602933,8.24180788932265,-0.0,0,west
9.046742803092554,B1002,srf20,walls,463126.6843434019,-0.9953233260056922,15224935.631803246,0.09659956888602933,7.25819211067735,-0.0,0,west
9.04674279152333,B1002,srf21,walls,463128.08540627436,-0.9953233260056922,15224950.067794753,0.09659956888602933,8.5,-0.0,0,west
9.046742803092519,B1002,srf22,walls,463126.6843434017,-0.9953233260056922,15224935.631803246,0.09659956888602933,9.74180788932265,-0.0,0,west
5.932345977797017,B1002,srf23,walls,463126.9756472206,-0.9953233260056922,15224938.633281294,0.09659956888602933,9.74180788932265,-0.0,0,west
9.046742813778993,B1002,srf24,walls,463125.2832805303,-0.9953233260056922,15224921.195811745,0.09659956888602933,11.5,-0.0,0,west
5.932345984652651,B1002,srf25,walls,463125.2832805303,-0.9953233260056922,15224921.195811743,0.09659956888602933,11.75819211067735,-0.0,0,west
5.932345977797047,B1002,srf26,walls,463126.3930395835,-0.9953233260056922,15224932.630325204,0.09659956888602933,10.258192110677351,-0.0,0,west
5.9323459700586625,B1002,srf27,walls,463128.0854062744,-0.9953233260056922,15224950.067794755,0.09659956888602933,11.24180788932265,-0.0,0,west
9.046742803092554,B1002,srf28,walls,463126.6843434019,-0.9953233260056922,15224935.631803246,0.09659956888602933,10.25819211067735,-0.0,0,west
9.046742791523327,B1002,srf29,walls,463128.08540627436,-0.9953233260056922,15224950.067794753,0.09659956888602933,11.5,-0.0,0,west
9.046742803092526,B1002,srf30,walls,463126.6843434017,-0.9953233260056922,15224935.631803246,0.09659956888602933,12.74180788932265,-0.0,0,west
5.932345977797017,B1002,srf31,walls,463126.9756472206,-0.9953233260056922,15224938.633281294,0.09659956888602933,12.74180788932265,-0.0,0,west
9.046742813778993,B1002,srf32,walls,463125.2832805303,-0.9953233260056922,15224921.195811745,0.09659956888602933,14.5,-0.0,0,west
5.932345984652651,B1002,srf33,walls,463125.2832805303,-0.9953233260056922,15224921.195811743,0.09659956888602933,14.75819211067735,-0.0,0,west
5.932345977797047,B1002,srf34,walls,463126.3930395835,-0.9953233260056922,15224932.630325204,0.09659956888602933,13.258192110677351,-0.0,0,west
5.9323459700586625,B1002,srf35,walls,463128.0854062744,-0.9953233260056922,15224950.067794755,0.09659956888602933,14.24180788932265,-0.0,0,west
9.046742803092554,B1002,srf36,walls,463126.6843434019,-0.9953233260056922,15224935.631803246,0.09659956888602933,13.25819211067735,-0.0,0,west
9.04674279152333,B1002,srf37,walls,463128.08540627436,-0.9953233260056922,15224950.067794753,0.09659956888602933,14.5,-0.0,0,west
