Date,roofs_top_kW,roofs_top_m2,walls_east_kW,walls_east_m2,walls_north_kW,walls_north_m2,walls_south_kW,walls_south_m2,walls_west_kW,walls_west_m2,windows_east_kW,windows_east_m2,windows_north_kW,windows_north_m2,windows_south_kW,windows_south_m2,windows_west_kW,windows_west_m2
2009-01-01 00:00:00,0.0,2813.46,0.0,370.12,0.0,149.87,0.0,201.83,0.0,371.32,0.0,130.04,0.0,52.66,0.0,0.0,0.0,130.46
2009-01-01 01:00:00,0.0,2813.46,0.0,370.12,0.0,149.87,0.0,201.83,0.0,371.32,0.0,130.04,0.0,52.66,0.0,0.0,0.0,130.46
2009-01-01 02:00:00,0.0,2813.46,0.0,370.12,0.0,149.87,0.0,201.83,0.0,371.32,0.0,130.04,0.0,52.66,0.0,0.0,0.0,130.46
2009-01-01 03:00:00,0.0,2813.46,0.0,370.12,0.0,149.87,0.0,201.83,0.0,371.32,0.0,130.04,0.0,52.66,0.0,0.0,0.0,130.46
2009-01-01 04:00:00,0.0,2813.46,0.0,370.12,0.0,149.87,0.0,201.83,0.0,371.32,0.0,130.04,0.0,52.66,0.0,0.0,0.0,130.46
2009-01-01 05:00:00,0.0,2813.46,0.0,370.12,0.0,149.87,0.0,201.83,0.0,371.32,0.0,130.04,0.0,52.66,0.0,0.0,0.0,130.46
2009-01-01 06:00:00,0.0,2813.46,0.0,370.12,0.0,149.87,0.0,201.83,0.0,371.32,0.0,130.04,0.0,52.66,0.0,0.0,0.0,130.46
2009-01-01 07:00:00,0.0,2813.46,0.0,370.12,0.0,149.87,0.0,201.83,0.0,371.32,0.0,130.04,0.0,52.66,0.0,0.0,0.0,130.46
2009-01-01 08:00:00,11.16,2813.46,0.74,370.12,0.29,149.87,0.0,201.83,0.37,371.32,0.26,130.04,0.11,52.66,0.0,0.0,0.13,130.46
2009-01-01 09:00:00,188.34,2813.46,40.94,370.12,3.67,149.87,1.21,201.83,6.99,371.32,14.43,130.04,1.32,52.66,0.0,0.0,2.41,130.46
2009-01-01 10:00:00,340.51,2813.46,48.87,370.12,6.33,149.87,2.22,201.83,12.24,371.32,17.36,130.04,2.24,52.66,0.0,0.0,4.17,130.46
2009-01-01 11:00:00,450.8,2813.46,51.41,370.12,8.01,149.87,2.72,201.83,15.24,371.32,18.34,130.04,2.76,52.66,0.0,0.0,5.09,130.46
2009-01-01 12:00:00,457.12,2813.46,37.44,370.12,8.12,149.87,2.93,201.83,16.4,371.32,13.13,130.04,2.87,52.66,0.0,0.0,5.35,130.46
