AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
290.677422918,B022,srf0,walls,371865.398185,-0.742674927757,140288.92064,-0.669652112429,16.75,0.0,west
156.534582813,B022,srf1,walls,371865.398185,-0.742674927757,140288.92064,-0.669652112429,13.1158172856,0.0,west
156.534582812,B022,srf2,walls,371838.61737,-0.742674927757,140318.621794,-0.669652112429,4.63418271438,0.0,west
290.677422918,B022,srf3,walls,371844.796823,-0.742674927757,140311.768497,-0.669652112429,4.63418271438,0.0,west
156.534582813,B022,srf4,walls,371824.19546,-0.742674927757,140334.616354,-0.669652112429,20.3841827144,0.0,west
290.677422918,B022,srf5,walls,371824.19546,-0.742674927757,140334.616354,-0.669652112429,16.75,0.0,west
290.677422918,B022,srf6,walls,371844.796823,-0.742674927757,140311.768497,-0.669652112429,28.8658172856,0.0,west
156.534582812,B022,srf7,walls,371838.61737,-0.742674927757,140318.621794,-0.669652112429,28.8658172856,0.0,west
142.383466625,B022,srf8,walls,371853.685012,-0.840495612504,140375.235379,0.541818350891,16.75,-0.0,west
76.6758433586,B022,srf9,walls,371853.685012,-0.840495612504,140375.235379,0.541818350891,13.1158172856,-0.0,west
76.6758433585,B022,srf10,walls,371864.29895,-0.840495612504,140391.700247,0.541818350891,4.63418271438,-0.0,west
142.383466625,B022,srf11,walls,371861.849871,-0.840495612504,140387.901115,0.541818350891,4.63418271438,-0.0,west
76.6758433584,B022,srf12,walls,371870.01473,-0.840495612504,140400.56685,0.541818350891,20.3841827144,-0.0,west
142.383466624,B022,srf13,walls,371870.01473,-0.840495612504,140400.56685,0.541818350891,16.75,-0.0,west
142.383466625,B022,srf14,walls,371861.849871,-0.840495612504,140387.901115,0.541818350891,28.8658172856,-0.0,west
76.6758433585,B022,srf15,walls,371864.29895,-0.840495612504,140391.700247,0.541818350891,28.8658172856,-0.0,west
380.885553396,B022,srf16,walls,371962.955839,0.840453039021,140397.069471,-0.541884387301,16.75,-0.0,east
205.11314777,B022,srf17,walls,371962.955839,0.840453039021,140397.069471,-0.541884387301,13.1158172856,-0.0,east
205.11314777,B022,srf18,walls,371934.559367,0.840453039021,140353.027049,-0.541884387301,4.63418271438,-0.0,east
380.885553396,B022,srf19,walls,371941.111619,0.840453039021,140363.189475,-0.541884387301,4.63418271438,-0.0,east
