AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
465.084689788,B011,srf0,walls,371300.226602,-0.766604155575,140236.290642,0.642119979953,15.5367308575,-0.0,west
250.455770379,B011,srf1,walls,371297.856442,-0.766604155575,140233.460992,0.642119979953,15.5367308575,-0.0,west
250.455770379,B011,srf2,walls,371302.596762,-0.766604155575,140239.120291,0.642119979953,112.463269142,-0.0,west
465.084689788,B011,srf3,walls,371300.226602,-0.766604155575,140236.290642,0.642119979953,112.463269142,-0.0,west
465.084689788,B011,srf4,walls,371292.324846,-0.766604155575,140226.857016,0.642119979953,64.0,-0.0,west
250.455770378,B011,srf5,walls,371292.324846,-0.766604155575,140226.857016,0.642119979953,78.5367308575,-0.0,west
465.084689787,B011,srf6,walls,371308.128359,-0.766604155575,140245.724267,0.642119979953,64.0,-0.0,west
250.455770378,B011,srf7,walls,371308.128359,-0.766604155575,140245.724267,0.642119979953,78.5367308575,-0.0,west
465.084640272,B011,srf8,walls,371334.732395,0.766604214955,140207.388037,-0.642119909061,15.5367308575,-0.0,east
250.455743713,B011,srf9,walls,371337.102554,0.766604214955,140210.217687,-0.642119909061,15.5367308575,-0.0,east
250.455743713,B011,srf10,walls,371332.362235,0.766604214955,140204.558388,-0.642119909061,112.463269142,-0.0,east
465.084640272,B011,srf11,walls,371334.732395,0.766604214955,140207.388037,-0.642119909061,112.463269142,-0.0,east
465.084640273,B011,srf12,walls,371342.63415,0.766604214955,140216.821662,-0.642119909061,64.0,-0.0,east
250.455743714,B011,srf13,walls,371342.63415,0.766604214955,140216.821662,-0.642119909061,78.5367308575,-0.0,east
465.084640273,B011,srf14,walls,371326.83064,0.766604214955,140197.954412,-0.642119909061,64.0,-0.0,east
250.455743714,B011,srf15,walls,371326.83064,0.766604214955,140197.954412,-0.642119909061,49.4632691425,-0.0,east
654.025288414,B011,srf16,walls,371327.757835,0.642119972443,140234.11028,0.766604161866,15.5367308575,-0.0,north
352.203396615,B011,srf17,walls,371323.778641,0.642119972443,140237.443318,0.766604161866,15.5367308575,-0.0,north
352.203396615,B011,srf18,walls,371331.73703,0.642119972443,140230.777243,0.766604161866,112.463269142,-0.0,north
654.025288414,B011,srf19,walls,371327.757835,0.642119972443,140234.11028,0.766604161866,112.463269142,-0.0,north
654.025288413,B011,srf20,walls,371314.491801,0.642119972443,140245.222124,0.766604161866,64.0,-0.0,north
352.203396614,B011,srf21,walls,371314.491801,0.642119972443,140245.222124,0.766604161866,78.5367308575,-0.0,north
654.025288413,B011,srf22,walls,371341.02387,0.642119972443,140222.998436,0.766604161866,64.0,-0.0,north
352.203396614,B011,srf23,walls,371341.02387,0.642119972443,140222.998436,0.766604161866,49.4632691425,-0.0,north
654.025331423,B011,srf24,walls,371307.201162,-0.642119914404,140209.568399,-0.76660421048,15.5367308575,0.0,south
352.203419775,B011,srf25,walls,371311.180357,-0.642119914404,140206.235361,-0.76660421048,15.5367308575,0.0,south
352.203419775,B011,srf26,walls,371303.221967,-0.642119914404,140212.901436,-0.76660421048,112.463269142,0.0,south
654.025331423,B011,srf27,walls,371307.201162,-0.642119914404,140209.568399,-0.76660421048,112.463269142,0.0,south
654.025331424,B011,srf28,walls,371320.467198,-0.642119914404,140198.456555,-0.76660421048,64.0,0.0,south
352.203419776,B011,srf29,walls,371320.467198,-0.642119914404,140198.456555,-0.76660421048,78.5367308575,0.0,south
654.025331424,B011,srf30,walls,371293.935126,-0.642119914404,140220.680242,-0.76660421048,64.0,0.0,south
352.203419776,B011,srf31,walls,371293.935126,-0.642119914404,140220.680242,-0.76660421048,49.4632691425,0.0,south
1169.05201943,B011,srf32,windows,371300.226602,-0.766604155575,140236.290642,0.642119979953,64.0,-0.0,west
